     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.30754,0.29812,0.06016,0.23526,0.09893,0.0445299
0.16369,0.31495,0.46207,0.01035,0.04893,0.1233122
0.04691,0.11436,0.80175,0.01498,0.02200,0.1346296
0.00005,0.00240,0.55068,0.00198,0.44489,0.1263113
0.35953,0.00071,0.63626,0.00032,0.00319,0.1330368
0.00283,0.00108,0.64841,0.34487,0.00282,0.0867380
0.00135,0.00071,0.00073,0.00241,0.99480,0.0000000
0.10525,0.00271,0.71417,0.00001,0.17785,0.1362423
0.98981,0.00252,0.00489,0.00228,0.00050,0.0117418
0.00377,0.98750,0.00320,0.00303,0.00250,0.0000820
0.00286,0.19228,0.62137,0.00021,0.18328,0.1515299
0.30229,0.00364,0.39496,0.00495,0.29416,0.1063704
0.00465,0.28348,0.39209,0.00369,0.31609,0.0906291
0.15621,0.18674,0.64993,0.00325,0.00387,0.1433449
0.00482,0.00326,0.00236,0.98498,0.00458,0.0434790
0.39437,0.00355,0.36357,0.23598,0.00253,0.1006475
0.00453,0.00077,0.00367,0.55457,0.43645,0.0277136
0.00447,0.32012,0.66922,0.00128,0.00491,0.1273942
0.00165,0.10769,0.62843,0.07725,0.18497,0.1536610
0.46065,0.13240,0.40538,0.00019,0.00138,0.1031948
0.11017,0.11357,0.57007,0.08647,0.11972,0.1418210
0.00376,0.29306,0.32586,0.37375,0.00357,0.0992749
0.00058,0.00316,0.50148,0.20533,0.28945,0.1402348
0.37181,0.00394,0.00147,0.62253,0.00024,0.0268385
0.00078,0.43023,0.00068,0.56645,0.00185,0.1478934
0.00478,0.56611,0.00420,0.42200,0.00291,0.1309290
0.52336,0.00418,0.00127,0.00477,0.46642,0.0277683
0.00309,0.38082,0.00413,0.48084,0.13113,0.0814368
0.00156,0.00328,0.27494,0.17690,0.54331,0.0527996
0.38071,0.61298,0.00086,0.00361,0.00184,0.0040180
0.00258,0.00179,0.29620,0.69932,0.00012,0.0780908
0.00157,0.00087,0.66487,0.07820,0.25450,0.1524413
0.69916,0.00094,0.00285,0.29328,0.00377,0.0156895
0.00299,0.29926,0.00112,0.69382,0.00281,0.1243859
0.15555,0.00254,0.32135,0.32976,0.19080,0.1122838
0.11334,0.00339,0.57912,0.11224,0.19190,0.1456718
0.00417,0.63934,0.34818,0.00418,0.00414,0.0501022
0.00415,0.10400,0.66712,0.00360,0.22113,0.1558873
0.11227,0.38853,0.00478,0.49011,0.00431,0.0877047
0.00107,0.62908,0.00055,0.00372,0.36558,0.0000002
0.34588,0.00169,0.00151,0.31249,0.33842,0.0254003
0.20272,0.22986,0.00071,0.00170,0.56501,0.0009822
0.10702,0.11722,0.59323,0.00104,0.18149,0.1550094
0.00139,0.00140,0.71999,0.00447,0.27276,0.1493383
0.00234,0.11193,0.67010,0.00219,0.21344,0.1583324
0.70381,0.29017,0.00053,0.00337,0.00211,0.0273956
0.21970,0.11110,0.55575,0.00118,0.11228,0.1380468
0.66629,0.00240,0.32805,0.00010,0.00316,0.0328974
0.46062,0.27948,0.00177,0.00077,0.25736,0.0122201
0.00160,0.09579,0.62508,0.00272,0.27480,0.1544310
0.21005,0.11447,0.54621,0.12754,0.00173,0.1329792
0.00065,0.39026,0.09804,0.51003,0.00103,0.1081100
0.00116,0.13368,0.57263,0.11307,0.17946,0.1484697
0.00130,0.00038,0.40513,0.40786,0.18534,0.1269306
0.16870,0.00278,0.41001,0.41610,0.00241,0.1139952
0.00130,0.09395,0.62666,0.00249,0.27561,0.1558041
0.00106,0.22637,0.63040,0.13908,0.00308,0.1127701
0.00226,0.12013,0.46342,0.18044,0.23375,0.1325779
0.34414,0.37028,0.28234,0.00113,0.00211,0.0841436
0.26445,0.00082,0.00057,0.00499,0.72917,0.0028355
0.22853,0.00146,0.51452,0.14321,0.11229,0.1309811
0.09947,0.00073,0.59444,0.00126,0.30409,0.1450528
0.00039,0.00236,0.64260,0.11998,0.23467,0.1508612
0.00114,0.00448,0.00161,0.78999,0.20278,0.0441976
0.23050,0.19427,0.35728,0.21529,0.00266,0.1037724
0.00322,0.00006,0.99000,0.00361,0.00311,0.0684062
0.00332,0.55138,0.19477,0.24873,0.00180,0.0679468
0.06530,0.09341,0.57750,0.00151,0.26229,0.1517279
0.20627,0.18410,0.35918,0.00394,0.24651,0.1057563
0.77366,0.00098,0.00183,0.00310,0.22043,0.0588811
0.00211,0.09805,0.42839,0.47023,0.00122,0.0999056
0.21715,0.00302,0.77521,0.00210,0.00252,0.1927810
0.00178,0.00099,0.00463,0.27101,0.72158,0.0071115
0.50647,0.00404,0.18553,0.11019,0.19377,0.0616104
0.00221,0.29161,0.00262,0.23774,0.46583,0.0095057
0.18568,0.00267,0.28356,0.00313,0.52495,0.0667403
0.13953,0.50004,0.18375,0.00011,0.17657,0.0397004
0.00167,0.08423,0.20095,0.52951,0.18365,0.0859897
0.00054,0.00228,0.22803,0.00125,0.76790,0.0090527
0.48216,0.19629,0.00330,0.31753,0.00072,0.0270691
0.19852,0.00249,0.00071,0.59670,0.20158,0.0435826
0.00073,0.76753,0.00438,0.22579,0.00156,0.0900086
0.00078,0.40803,0.47769,0.00302,0.11048,0.1117600
0.19283,0.00494,0.19496,0.60673,0.00054,0.0812033
0.40358,0.00196,0.18007,0.41252,0.00188,0.0670940
0.00098,0.81847,0.00302,0.00031,0.17722,0.0000012
0.16930,0.60605,0.00361,0.21891,0.00213,0.0431816
0.00282,0.34573,0.23175,0.21394,0.20577,0.0653677
0.55530,0.17173,0.18101,0.08842,0.00354,0.0631788
0.19096,0.00282,0.00203,0.25613,0.54806,0.0127144
0.17464,0.18384,0.00308,0.35267,0.28576,0.0335575
0.00161,0.24695,0.00470,0.00269,0.74404,0.0000000
0.00043,0.00390,0.24640,0.39279,0.35648,0.0826270
0.00362,0.58816,0.00316,0.23368,0.17138,0.0292033
0.14056,0.00389,0.40091,0.12664,0.32799,0.1159454
0.19413,0.00188,0.79771,0.00200,0.00427,0.1988263
0.00003,0.23999,0.20870,0.00230,0.54898,0.0159321
0.00452,0.12741,0.11879,0.74882,0.00046,0.0827452
0.17340,0.00284,0.76766,0.05380,0.00230,0.1751626
0.19481,0.16306,0.18130,0.45774,0.00310,0.0841984
0.47467,0.13831,0.22844,0.00041,0.15817,0.0799414
0.22897,0.50528,0.00005,0.00268,0.26302,0.0006592
0.28359,0.08620,0.16589,0.11904,0.34527,0.0565881
0.19380,0.00106,0.80198,0.00156,0.00159,0.2004419
0.17558,0.81897,0.00034,0.00449,0.00062,0.0010501
0.59582,0.07476,0.00040,0.15186,0.17716,0.0267305
0.00263,0.41014,0.45923,0.12365,0.00434,0.0968391
0.00061,0.09350,0.50806,0.28480,0.11304,0.1244910
0.49212,0.38405,0.00326,0.12000,0.00057,0.0203288
0.19079,0.00143,0.80603,0.00047,0.00128,0.2043303
0.44135,0.00094,0.18092,0.00352,0.37327,0.0591060
0.00177,0.42901,0.00044,0.00238,0.56639,0.0000001
0.00339,0.14278,0.23078,0.30818,0.31487,0.0719349
0.18070,0.59062,0.22222,0.00187,0.00459,0.0498801
0.44838,0.00278,0.42437,0.00480,0.11967,0.0897940
0.81120,0.08888,0.00138,0.09579,0.00275,0.0340905
0.15112,0.00346,0.77946,0.06384,0.00212,0.1670777
0.28871,0.00455,0.16003,0.39816,0.14854,0.0658417
0.15932,0.00470,0.00470,0.82686,0.00442,0.0501267
0.17369,0.38736,0.24044,0.19585,0.00267,0.0797798
0.00222,0.09816,0.45276,0.00179,0.44507,0.1067666
0.29377,0.13944,0.33274,0.12339,0.11066,0.1035287
0.18020,0.00404,0.81079,0.00022,0.00475,0.1938252
0.00389,0.17950,0.00258,0.64939,0.16465,0.0735142
0.16710,0.17756,0.00051,0.65055,0.00427,0.0706750
0.17971,0.00389,0.81164,0.00391,0.00085,0.2005014
0.00428,0.00011,0.84197,0.15238,0.00126,0.0792594
0.00055,0.83852,0.15767,0.00291,0.00034,0.0092827
0.07836,0.23302,0.42415,0.13467,0.12980,0.1258053
0.17009,0.00033,0.82125,0.00445,0.00389,0.2024061
0.20533,0.00209,0.78826,0.00068,0.00364,0.2012800
0.17207,0.34854,0.00054,0.14318,0.33567,0.0129971
0.84835,0.00480,0.14140,0.00491,0.00054,0.0156992
0.21232,0.00426,0.78012,0.00301,0.00030,0.1974130
0.13319,0.00200,0.13167,0.37169,0.36145,0.0560691
0.10076,0.38818,0.50366,0.00398,0.00342,0.1129754
0.07373,0.00299,0.00321,0.09822,0.82185,0.0006671
0.22225,0.00166,0.76938,0.00500,0.00170,0.1910750
0.17493,0.00032,0.82420,0.00002,0.00054,0.2060533
0.00195,0.00298,0.53729,0.09954,0.35824,0.1450979
0.17371,0.05009,0.77203,0.00271,0.00146,0.1719958
0.22525,0.27816,0.17064,0.00129,0.32466,0.0503533
0.21382,0.00166,0.71905,0.06415,0.00132,0.1636252
0.16078,0.00416,0.60810,0.22485,0.00212,0.1271633
0.09756,0.13820,0.32941,0.32988,0.10495,0.1071672
0.00281,0.24584,0.62157,0.00364,0.12614,0.1430099
0.15317,0.00436,0.83834,0.00046,0.00367,0.2022512
0.00013,0.57916,0.20571,0.00368,0.21131,0.0172025
0.52406,0.32492,0.14491,0.00476,0.00135,0.0524647
0.15648,0.00244,0.83712,0.00140,0.00256,0.2070893
