  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.23000,0.26000,0.26500,0.11000,0.13500,0.08695,0.00382,0.22401
  2,0.00000,0.00000,0.00000,0.00000,1.00000,-0.00003,0.00382,0.22401
  3,0.27000,0.23500,0.33500,0.09000,0.07000,0.09217,0.00349,0.40217
  4,0.22500,0.18500,0.59000,0.00000,0.00000,0.12658,0.00713,0.73748
  5,0.09000,0.10500,0.80500,0.00000,0.00000,0.14301,0.00779,0.85508
  6,0.10000,0.09000,0.81000,0.00000,0.00000,0.14275,0.00904,0.76995
  7,0.00000,0.15500,0.84500,0.00000,0.00000,0.14356,0.00799,0.77232
  8,0.06000,0.16500,0.77500,0.00000,0.00000,0.14372,0.00553,0.65497
  9,0.08500,0.01000,0.90500,0.00000,0.00000,0.14385,0.00551,0.64723
 10,0.13000,0.08500,0.78500,0.00000,0.00000,0.14304,0.00405,0.52728
 11,0.15500,0.13500,0.71000,0.00000,0.00000,0.16141,0.00331,0.30956
 12,0.12500,0.12500,0.74000,0.00000,0.01000,0.15206,0.00319,0.30491
 13,0.13500,0.12500,0.74000,0.00000,0.00000,0.15183,0.00305,0.31231
 14,0.13500,0.12500,0.74000,0.00000,0.00000,0.15161,0.00301,0.31714
 15,0.13500,0.12500,0.74000,0.00000,0.00000,0.15158,0.00287,0.32092
 16,0.13500,0.13000,0.73500,0.00000,0.00000,0.15123,0.00285,0.32107
 17,0.13000,0.13000,0.74000,0.00000,0.00000,0.15003,0.00283,0.31943
 18,0.13000,0.13000,0.74000,0.00000,0.00000,0.15030,0.00284,0.31976
 19,0.13500,0.12500,0.74000,0.00000,0.00000,0.15024,0.00289,0.32401
 20,0.13500,0.13000,0.73500,0.00000,0.00000,0.15027,0.00337,0.33576
 21,0.13000,0.13000,0.74000,0.00000,0.00000,0.15025,0.00317,0.33095
 22,0.13500,0.13000,0.73500,0.00000,0.00000,0.15026,0.00329,0.33224
 22,0.13500,0.13000,0.73500,0.00000,0.00000,0.15026,0.00329,0.33224
 23,0.13000,0.13500,0.73500,0.00000,0.00000,0.15023,0.00316,0.33594
 23,0.13000,0.13500,0.73500,0.00000,0.00000,0.15023,0.00316,0.33594
 24,0.14000,0.13000,0.73000,0.00000,0.00000,0.15007,0.00310,0.33990
 24,0.14000,0.13000,0.73000,0.00000,0.00000,0.15007,0.00310,0.33990
 24,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00484,0.00310,0.33990
 25,0.14000,0.13500,0.72500,0.00000,0.00000,0.15017,0.00326,0.34463
 25,0.14000,0.13500,0.72500,0.00000,0.00000,0.15017,0.00326,0.34463
 25,0.00000,1.00000,0.00000,0.00000,0.00000,-0.00464,0.00326,0.34463
 26,0.14000,0.13500,0.72500,0.00000,0.00000,0.15023,0.00320,0.34939
 26,0.14000,0.13500,0.72500,0.00000,0.00000,0.15023,0.00320,0.34939
 27,0.14000,0.13500,0.72500,0.00000,0.00000,0.15030,0.00322,0.35202
 27,0.14000,0.13500,0.72500,0.00000,0.00000,0.15030,0.00322,0.35202
 28,0.14000,0.13500,0.72500,0.00000,0.00000,0.15031,0.00381,0.36129
 28,0.14000,0.13500,0.72500,0.00000,0.00000,0.15031,0.00381,0.36129
 28,0.00000,0.28500,0.06000,0.65500,0.00000,0.12734,0.00381,0.36129
 29,0.14000,0.13500,0.72500,0.00000,0.00000,0.15032,0.00362,0.35996
 29,0.14000,0.13500,0.72500,0.00000,0.00000,0.15032,0.00362,0.35996
 29,0.00000,0.30500,0.07000,0.62500,0.00000,0.12809,0.00362,0.35996
 30,0.14000,0.13500,0.72500,0.00000,0.00000,0.15031,0.00363,0.35411
 30,0.14000,0.13500,0.72500,0.00000,0.00000,0.15031,0.00363,0.35411
 30,0.00000,0.31000,0.00000,0.67500,0.01500,0.12588,0.00363,0.35411
 31,0.14000,0.13000,0.73000,0.00000,0.00000,0.15029,0.00363,0.34656
 31,0.14000,0.13000,0.73000,0.00000,0.00000,0.15029,0.00363,0.34656
 31,0.00000,0.32500,0.00000,0.67500,0.00000,0.12655,0.00363,0.34656
 32,0.14000,0.13000,0.73000,0.00000,0.00000,0.15037,0.00372,0.35082
 32,0.14000,0.13000,0.73000,0.00000,0.00000,0.15037,0.00372,0.35082
 32,0.00000,0.32500,0.00000,0.67500,0.00000,0.12655,0.00372,0.35082
 33,0.14500,0.13000,0.72500,0.00000,0.00000,0.15036,0.00371,0.35551
 33,0.14500,0.13000,0.72500,0.00000,0.00000,0.15036,0.00371,0.35551
 33,0.00000,0.32500,0.00000,0.67500,0.00000,0.12656,0.00371,0.35551
 34,0.14500,0.13000,0.72500,0.00000,0.00000,0.15037,0.00369,0.35674
 34,0.14500,0.13000,0.72500,0.00000,0.00000,0.15037,0.00369,0.35674
 34,0.00000,0.33000,0.00000,0.67000,0.00000,0.12713,0.00369,0.35674
 35,0.14500,0.13500,0.72000,0.00000,0.00000,0.15069,0.00378,0.36140
 35,0.00000,0.33000,0.00000,0.67000,0.00000,0.12721,0.00378,0.36140
 36,0.14000,0.13500,0.72500,0.00000,0.00000,0.15049,0.00360,0.34777
 36,0.14000,0.13500,0.72500,0.00000,0.00000,0.15049,0.00360,0.34777
 36,0.00000,0.33000,0.00000,0.67000,0.00000,0.12719,0.00360,0.34777
 37,0.04500,0.07000,0.62500,0.00000,0.26000,0.15406,0.00384,0.33998
 37,0.00000,0.32500,0.00000,0.67500,0.00000,0.12722,0.00384,0.33998
 38,0.04500,0.07000,0.62500,0.00000,0.26000,0.15406,0.00438,0.34859
 38,0.00000,0.48000,0.00000,0.52000,0.00000,0.14548,0.00438,0.34859
 39,0.04500,0.07000,0.62500,0.00000,0.26000,0.15395,0.00436,0.35230
 39,0.00000,0.49000,0.00000,0.51000,0.00000,0.14397,0.00436,0.35230
 40,0.04500,0.07000,0.62500,0.00000,0.26000,0.15393,0.00423,0.35295
 40,0.00000,0.49000,0.00000,0.51000,0.00000,0.14396,0.00423,0.35295
 41,0.00000,0.49000,0.00000,0.51000,0.00000,0.14399,0.00436,0.34630
 41,0.00000,0.04500,0.66000,0.00000,0.29500,0.16081,0.00436,0.34630
 42,0.00000,0.49000,0.00000,0.51000,0.00000,0.14399,0.00422,0.34658
 42,0.00000,0.04500,0.66000,0.00000,0.29500,0.16073,0.00422,0.34658
 43,0.00000,0.49000,0.00000,0.51000,0.00000,0.14401,0.00422,0.35125
 43,0.00000,0.04500,0.66000,0.00000,0.29500,0.16059,0.00422,0.35125
 44,0.00000,0.49000,0.00000,0.51000,0.00000,0.14397,0.00420,0.35553
 44,0.00000,0.07000,0.65000,0.00000,0.28000,0.15858,0.00420,0.35553
 45,0.00000,0.49000,0.00000,0.51000,0.00000,0.14394,0.00409,0.35579
 45,0.00000,0.07000,0.65000,0.00000,0.28000,0.15851,0.00409,0.35579
 46,0.00000,0.49000,0.00000,0.51000,0.00000,0.14400,0.00416,0.36024
 46,0.00000,0.07000,0.65000,0.00000,0.28000,0.15856,0.00416,0.36024
 47,0.00000,0.49000,0.00000,0.51000,0.00000,0.14415,0.00441,0.36097
 47,0.00000,0.07000,0.65000,0.00000,0.28000,0.15842,0.00441,0.36097
 48,0.00000,0.49000,0.00000,0.51000,0.00000,0.14414,0.00443,0.36066
 48,0.00000,0.07000,0.65000,0.00000,0.28000,0.15927,0.00443,0.36066
 49,0.00000,0.49000,0.00000,0.51000,0.00000,0.14410,0.00431,0.36110
 49,0.00000,0.07000,0.65000,0.00000,0.28000,0.15923,0.00431,0.36110
 50,0.00000,0.49000,0.00000,0.51000,0.00000,0.14411,0.00431,0.36223
 50,0.00000,0.07000,0.65000,0.00000,0.28000,0.15872,0.00431,0.36223
 51,0.00000,0.49500,0.00000,0.50500,0.00000,0.14371,0.00428,0.36235
 51,0.00000,0.07000,0.65000,0.00000,0.28000,0.15869,0.00428,0.36235
 52,0.00000,0.49500,0.00000,0.50500,0.00000,0.14366,0.00425,0.36225
 52,0.00000,0.07000,0.65000,0.00000,0.28000,0.15861,0.00425,0.36225
 53,0.00000,0.49500,0.00000,0.50500,0.00000,0.14368,0.00419,0.36165
 53,0.00000,0.07000,0.65500,0.00000,0.27500,0.15870,0.00419,0.36165
 54,0.00000,0.49500,0.00000,0.50500,0.00000,0.14365,0.00404,0.35976
 54,0.00000,0.07000,0.65000,0.00000,0.28000,0.15870,0.00404,0.35976
 55,0.00000,0.49500,0.00000,0.50500,0.00000,0.14366,0.00404,0.36042
 55,0.00000,0.06500,0.65500,0.00000,0.28000,0.15825,0.00404,0.36042
 56,0.00000,0.48000,0.00000,0.52000,0.00000,0.14376,0.00426,0.35927
 56,0.00000,0.06500,0.65500,0.00000,0.28000,0.15825,0.00426,0.35927
 57,0.00000,0.48000,0.00000,0.52000,0.00000,0.14376,0.00426,0.35926
 57,0.00000,0.06500,0.65500,0.00000,0.28000,0.15835,0.00426,0.35926
 58,0.00000,0.48000,0.00000,0.52000,0.00000,0.14376,0.00426,0.35974
 58,0.00000,0.06500,0.65500,0.00000,0.28000,0.15800,0.00426,0.35974
 59,0.00000,0.48500,0.00000,0.51500,0.00000,0.14347,0.00406,0.35285
 59,0.00000,0.06500,0.65500,0.00000,0.28000,0.15800,0.00406,0.35285
 60,0.00000,0.48500,0.00000,0.51500,0.00000,0.14347,0.00406,0.35138
 60,0.00000,0.06500,0.65500,0.00000,0.28000,0.15870,0.00406,0.35138
 61,0.00000,0.48500,0.00000,0.51500,0.00000,0.14347,0.00404,0.35007
 61,0.00000,0.06500,0.65000,0.00000,0.28500,0.15907,0.00404,0.35007
 62,0.00000,0.48500,0.00000,0.51500,0.00000,0.14348,0.00408,0.35269
 62,0.00000,0.06500,0.65500,0.00000,0.28000,0.15862,0.00408,0.35269
 63,0.00000,0.48500,0.00000,0.51500,0.00000,0.14348,0.00409,0.35305
