     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.22586,0.26064,0.26353,0.10965,0.14032,0.0871513
0.02952,0.38625,0.03351,0.15191,0.39881,0.0075937
0.31884,0.16579,0.24555,0.17718,0.09265,0.0854229
0.29159,0.23654,0.44270,0.02746,0.00171,0.1208059
0.06436,0.10059,0.83259,0.00201,0.00045,0.1429057
0.00221,0.00008,0.73553,0.25729,0.00488,0.0829983
0.23155,0.00376,0.66502,0.00260,0.09707,0.1253391
0.98626,0.00091,0.00465,0.00463,0.00356,0.0129479
0.00376,0.25166,0.73731,0.00418,0.00309,0.1249634
0.36580,0.63164,0.00018,0.00186,0.00051,0.0026236
0.00107,0.00371,0.99025,0.00414,0.00083,0.0655970
0.15654,0.13220,0.70734,0.00384,0.00009,0.1498276
0.09164,0.11541,0.71222,0.00255,0.07818,0.1426418
0.13166,0.11261,0.72153,0.03226,0.00195,0.1489669
0.40387,0.07917,0.33001,0.00088,0.18607,0.0945495
0.14046,0.12209,0.73293,0.00196,0.00257,0.1504771
0.13670,0.12601,0.73009,0.00325,0.00396,0.1464867
0.13392,0.12332,0.73725,0.00270,0.00281,0.1511896
0.12486,0.12028,0.71948,0.03179,0.00360,0.1450826
0.04165,0.00041,0.47969,0.00447,0.47377,0.1085307
0.13117,0.00001,0.18548,0.00281,0.68052,0.0250332
0.00492,0.00162,0.44331,0.22402,0.32613,0.1266640
0.15605,0.00466,0.46686,0.12057,0.25187,0.1316390
0.00166,0.12076,0.51243,0.09085,0.27430,0.1358889
0.00475,0.00398,0.24309,0.61956,0.12862,0.0894695
0.00040,0.15656,0.41335,0.32178,0.10791,0.1186632
0.14962,0.12263,0.58400,0.07296,0.07080,0.1400522
0.00482,0.31535,0.00477,0.67122,0.00384,0.1260776
0.00201,0.12896,0.00218,0.86619,0.00066,0.0817550
0.00017,0.29674,0.16925,0.53251,0.00133,0.0984358
0.00432,0.18965,0.00111,0.59691,0.20802,0.0608795
0.19152,0.00045,0.41321,0.39309,0.00172,0.1188931
0.34402,0.00352,0.51325,0.13440,0.00481,0.1182151
0.21725,0.14312,0.00278,0.63245,0.00439,0.0579861
0.12451,0.14342,0.50266,0.00014,0.22928,0.1424014
