  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.17500,0.33000,0.18500,0.16000,0.15000,0.09076,0.00454,0.34802
  3,0.27000,0.48500,0.12000,0.08000,0.04500,0.11218,0.00634,0.62941
  4,0.14000,0.51500,0.20000,0.14500,0.00000,0.11645,0.00437,0.50845
  5,0.15500,0.49500,0.20500,0.14500,0.00000,0.11487,0.00354,0.50990
  6,0.14500,0.52000,0.06500,0.24000,0.03000,0.12225,0.00316,0.47492
  7,0.14000,0.52000,0.08500,0.20500,0.05000,0.11895,0.00268,0.46624
  8,0.08500,0.61500,0.00000,0.05500,0.24500,0.16224,0.00454,0.49214
  9,0.09500,0.60500,0.00000,0.07500,0.22500,0.15921,0.00394,0.48207
 10,0.09500,0.60500,0.00000,0.07500,0.22500,0.15986,0.00394,0.47964
 11,0.12500,0.62500,0.00000,0.04500,0.20500,0.16087,0.00373,0.48148
 12,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01910,0.00328,0.43755
 12,0.13000,0.55500,0.00000,0.06000,0.25500,0.16110,0.00328,0.43755
 13,1.00000,0.00000,0.00000,0.00000,0.00000,-0.02753,0.00351,0.44277
 13,0.14500,0.53500,0.00000,0.04000,0.28000,0.16561,0.00351,0.44277
 14,1.00000,0.00000,0.00000,0.00000,0.00000,-0.02003,0.00320,0.43315
 14,0.13500,0.54500,0.00000,0.06000,0.26000,0.16335,0.00320,0.43315
 15,1.00000,0.00000,0.00000,0.00000,0.00000,-0.02238,0.00312,0.43958
 15,0.13500,0.54500,0.00000,0.06000,0.26000,0.16319,0.00312,0.43958
 16,1.00000,0.00000,0.00000,0.00000,0.00000,-0.02315,0.00311,0.44252
 16,0.13500,0.54500,0.00000,0.06000,0.26000,0.16290,0.00311,0.44252
 17,1.00000,0.00000,0.00000,0.00000,0.00000,-0.02356,0.00310,0.44455
 17,0.13500,0.55000,0.00000,0.05500,0.26000,0.16266,0.00310,0.44455
 18,1.00000,0.00000,0.00000,0.00000,0.00000,-0.02246,0.00311,0.43972
 18,0.13500,0.54500,0.00000,0.06000,0.26000,0.16332,0.00311,0.43972
 19,1.00000,0.00000,0.00000,0.00000,0.00000,-0.02262,0.00311,0.44033
 19,0.13500,0.54500,0.00000,0.06000,0.26000,0.16326,0.00311,0.44033
 20,1.00000,0.00000,0.00000,0.00000,0.00000,-0.02275,0.00311,0.44080
 20,0.13500,0.54500,0.00000,0.06000,0.26000,0.16323,0.00311,0.44080
 21,1.00000,0.00000,0.00000,0.00000,0.00000,-0.02211,0.00311,0.43846
 21,0.14000,0.54500,0.00000,0.06000,0.25500,0.16349,0.00311,0.43846
 22,1.00000,0.00000,0.00000,0.00000,0.00000,-0.02338,0.00310,0.44509
 22,0.13500,0.54500,0.00000,0.05500,0.26500,0.16281,0.00310,0.44509
 23,1.00000,0.00000,0.00000,0.00000,0.00000,-0.02335,0.00310,0.44498
 23,0.13500,0.54500,0.00000,0.05500,0.26500,0.16283,0.00310,0.44498
 24,1.00000,0.00000,0.00000,0.00000,0.00000,-0.02538,0.00312,0.44891
 24,0.13500,0.55000,0.00000,0.05500,0.26000,0.16242,0.00312,0.44891
 25,1.00000,0.00000,0.00000,0.00000,0.00000,-0.02541,0.00312,0.44817
 25,0.13500,0.55000,0.00000,0.05500,0.26000,0.16253,0.00312,0.44817
 26,1.00000,0.00000,0.00000,0.00000,0.00000,-0.02520,0.00312,0.44688
 26,0.14000,0.55000,0.00000,0.05000,0.26000,0.16276,0.00312,0.44688
 27,1.00000,0.00000,0.00000,0.00000,0.00000,-0.02501,0.00310,0.44753
 27,0.13500,0.55000,0.00000,0.05500,0.26000,0.16254,0.00310,0.44753
 28,1.00000,0.00000,0.00000,0.00000,0.00000,-0.02520,0.00310,0.44826
 28,0.13500,0.55000,0.00000,0.05500,0.26000,0.16248,0.00310,0.44826
 29,1.00000,0.00000,0.00000,0.00000,0.00000,-0.02725,0.00312,0.45150
 29,0.14000,0.55000,0.00000,0.05000,0.26000,0.16216,0.00312,0.45150
 30,1.00000,0.00000,0.00000,0.00000,0.00000,-0.02693,0.00311,0.45160
 30,0.13500,0.55000,0.00000,0.05500,0.26000,0.16208,0.00311,0.45160
 31,1.00000,0.00000,0.00000,0.00000,0.00000,-0.02761,0.00311,0.45296
 31,0.13500,0.55000,0.00000,0.05500,0.26000,0.16194,0.00311,0.45296
 32,1.00000,0.00000,0.00000,0.00000,0.00000,-0.02874,0.00312,0.45619
 32,0.13500,0.55000,0.00000,0.05500,0.26000,0.16161,0.00312,0.45619
 33,1.00000,0.00000,0.00000,0.00000,0.00000,-0.02916,0.00312,0.45653
 33,0.13500,0.55000,0.00000,0.05500,0.26000,0.16153,0.00312,0.45653
 34,1.00000,0.00000,0.00000,0.00000,0.00000,-0.02935,0.00312,0.45675
 34,0.13500,0.55000,0.00000,0.05500,0.26000,0.16147,0.00312,0.45675
 35,1.00000,0.00000,0.00000,0.00000,0.00000,-0.02948,0.00312,0.45592
 35,0.13500,0.55500,0.00000,0.05000,0.26000,0.16165,0.00312,0.45592
 36,1.00000,0.00000,0.00000,0.00000,0.00000,-0.03253,0.00320,0.45853
 36,0.14500,0.55500,0.00000,0.03500,0.26500,0.16196,0.00320,0.45853
 37,1.00000,0.00000,0.00000,0.00000,0.00000,-0.03488,0.00328,0.46082
 37,0.15000,0.56000,0.00000,0.02500,0.26500,0.16227,0.00328,0.46082
 38,1.00000,0.00000,0.00000,0.00000,0.00000,-0.03239,0.00293,0.45451
 38,0.15000,0.56000,0.00000,0.02500,0.26500,0.16224,0.00293,0.45451
 39,1.00000,0.00000,0.00000,0.00000,0.00000,-0.03380,0.00298,0.45501
 39,0.15000,0.56000,0.00000,0.02000,0.27000,0.16251,0.00298,0.45501
 40,1.00000,0.00000,0.00000,0.00000,0.00000,-0.03202,0.00288,0.45506
 40,0.14500,0.56000,0.00000,0.03000,0.26500,0.16214,0.00288,0.45506
 41,1.00000,0.00000,0.00000,0.00000,0.00000,-0.03011,0.00263,0.44981
 41,0.14500,0.56000,0.00000,0.03000,0.26500,0.16214,0.00263,0.44981
 42,1.00000,0.00000,0.00000,0.00000,0.00000,-0.03132,0.00269,0.45026
 42,0.15000,0.56000,0.00000,0.02000,0.27000,0.16251,0.00269,0.45026
 43,1.00000,0.00000,0.00000,0.00000,0.00000,-0.03207,0.00274,0.45066
 43,0.15500,0.56500,0.00000,0.01000,0.27000,0.16280,0.00274,0.45066
 44,1.00000,0.00000,0.00000,0.00000,0.00000,-0.03072,0.00268,0.45028
 44,0.15000,0.56000,0.00000,0.02000,0.27000,0.16248,0.00268,0.45028
 45,1.00000,0.00000,0.00000,0.00000,0.00000,-0.03087,0.00268,0.45057
 45,0.15000,0.56000,0.00000,0.02000,0.27000,0.16252,0.00268,0.45057
 46,1.00000,0.00000,0.00000,0.00000,0.00000,-0.03120,0.00270,0.45098
 46,0.15000,0.56000,0.00000,0.02000,0.27000,0.16261,0.00270,0.45098
 47,1.00000,0.00000,0.00000,0.00000,0.00000,-0.03073,0.00266,0.45029
 47,0.15000,0.56000,0.00000,0.02000,0.27000,0.16241,0.00266,0.45029
 48,1.00000,0.00000,0.00000,0.00000,0.00000,-0.03113,0.00270,0.45057
 48,0.15500,0.56000,0.00000,0.01500,0.27000,0.16267,0.00270,0.45057
 49,1.00000,0.00000,0.00000,0.00000,0.00000,-0.03062,0.00267,0.44968
 49,0.15000,0.56000,0.00000,0.02000,0.27000,0.16254,0.00267,0.44968
