  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.31000,0.34500,0.34500,0.00000,0.00000,0.07040,0.00270,0.50041
  3,0.14000,0.86000,0.00000,0.00000,0.00000,0.10303,0.00518,1.02817
  4,0.07000,0.73500,0.19500,0.00000,0.00000,0.10417,0.00342,0.68183
  5,0.29000,0.58500,0.11500,0.01000,0.00000,0.09775,0.00224,0.43095
  6,0.21500,0.53500,0.00000,0.25000,0.00000,0.11946,0.00290,0.46191
  7,0.11000,0.49000,0.00000,0.12500,0.27500,0.16555,0.00470,0.42256
  8,0.10000,0.49500,0.00000,0.11500,0.29000,0.16665,0.00453,0.44993
  9,0.17000,0.50000,0.00000,0.05000,0.28000,0.17074,0.00413,0.41456
 10,0.07500,0.58000,0.00000,0.07000,0.27500,0.17263,0.00404,0.35171
 11,0.09000,0.54500,0.01000,0.08500,0.27000,0.16731,0.00364,0.34575
 12,0.09000,0.55000,0.00000,0.09000,0.27000,0.16699,0.00341,0.35194
 13,0.09000,0.55000,0.00000,0.09000,0.27000,0.16675,0.00319,0.35567
 14,0.09000,0.55000,0.00000,0.09000,0.27000,0.16679,0.00294,0.35419
 15,0.09000,0.55000,0.00000,0.09000,0.27000,0.16684,0.00290,0.35602
 16,0.09000,0.55000,0.00000,0.09000,0.27000,0.16683,0.00270,0.35545
 17,0.09000,0.55500,0.00000,0.08500,0.27000,0.16657,0.00276,0.36767
 18,0.09000,0.55000,0.00000,0.08500,0.27500,0.16442,0.00277,0.38179
 19,0.08500,0.55500,0.00000,0.08000,0.28000,0.16449,0.00272,0.38447
 20,0.09000,0.55000,0.00000,0.07500,0.28500,0.16459,0.00268,0.38362
 21,0.10000,0.54500,0.00000,0.08000,0.27500,0.16474,0.00255,0.37592
 22,0.10000,0.54500,0.00000,0.08000,0.27500,0.16474,0.00238,0.37322
 23,0.10000,0.54500,0.00000,0.08000,0.27500,0.16462,0.00230,0.37709
 24,0.09500,0.54500,0.00000,0.08000,0.28000,0.16456,0.00218,0.37650
 25,0.09500,0.54500,0.00000,0.08000,0.28000,0.16422,0.00219,0.38312
 26,0.32500,0.00000,0.67500,0.00000,0.00000,0.15948,0.00333,0.36665
 26,0.10000,0.54500,0.00000,0.08000,0.27500,0.16513,0.00333,0.36665
 27,0.32000,0.00000,0.68000,0.00000,0.00000,0.15995,0.00354,0.37077
 27,0.10000,0.54500,0.00000,0.08000,0.27500,0.16501,0.00354,0.37077
 28,0.32000,0.00000,0.68000,0.00000,0.00000,0.15989,0.00339,0.37049
 28,0.10000,0.54500,0.00000,0.08000,0.27500,0.16498,0.00339,0.37049
 29,0.40000,0.00000,0.60000,0.00000,0.00000,0.16579,0.00366,0.37585
 29,0.10000,0.55000,0.00000,0.08000,0.27000,0.16507,0.00366,0.37585
 30,0.40000,0.00000,0.60000,0.00000,0.00000,0.16575,0.00357,0.37752
 30,0.10000,0.55000,0.00000,0.08000,0.27000,0.16507,0.00357,0.37752
 31,0.40000,0.00000,0.60000,0.00000,0.00000,0.16551,0.00371,0.38463
 31,0.10000,0.55000,0.00000,0.08000,0.27000,0.16504,0.00371,0.38463
 32,0.40000,0.00000,0.60000,0.00000,0.00000,0.16540,0.00352,0.38148
 32,0.10000,0.55000,0.00000,0.08000,0.27000,0.16497,0.00352,0.38148
 33,0.40000,0.00000,0.60000,0.00000,0.00000,0.16536,0.00344,0.38311
 33,0.10000,0.55000,0.00000,0.08000,0.27000,0.16490,0.00344,0.38311
 34,0.40500,0.00000,0.59500,0.00000,0.00000,0.16393,0.00363,0.38966
 34,0.10000,0.55000,0.00000,0.08000,0.27000,0.16489,0.00363,0.38966
 35,0.40500,0.00000,0.59500,0.00000,0.00000,0.16393,0.00379,0.39317
 35,0.11500,0.57000,0.00000,0.05000,0.26500,0.16675,0.00379,0.39317
 36,0.40500,0.00000,0.59500,0.00000,0.00000,0.16393,0.00374,0.39546
 36,0.11500,0.57000,0.00000,0.05000,0.26500,0.16670,0.00374,0.39546
 37,0.40500,0.00000,0.59500,0.00000,0.00000,0.16392,0.00367,0.39746
 37,0.11500,0.57000,0.00000,0.05000,0.26500,0.16670,0.00367,0.39746
 38,0.40500,0.00000,0.59500,0.00000,0.00000,0.16391,0.00360,0.39934
 38,0.11500,0.57000,0.00000,0.05000,0.26500,0.16666,0.00360,0.39934
 39,0.40500,0.00000,0.59500,0.00000,0.00000,0.16390,0.00353,0.40120
 39,0.11500,0.57000,0.00000,0.05000,0.26500,0.16663,0.00353,0.40120
 40,0.40500,0.00000,0.59500,0.00000,0.00000,0.16393,0.00358,0.40539
 40,0.11500,0.57000,0.00000,0.05000,0.26500,0.16652,0.00358,0.40539
 41,0.40500,0.00000,0.59500,0.00000,0.00000,0.16393,0.00356,0.40702
 41,0.11000,0.56500,0.00000,0.06000,0.26500,0.16599,0.00356,0.40702
 42,0.40500,0.00000,0.59500,0.00000,0.00000,0.16400,0.00360,0.40407
 42,0.11000,0.56500,0.00000,0.06000,0.26500,0.16582,0.00360,0.40407
 43,0.40500,0.00000,0.59500,0.00000,0.00000,0.16380,0.00360,0.40557
 43,0.11000,0.56500,0.00000,0.06000,0.26500,0.16579,0.00360,0.40557
 44,0.40500,0.00000,0.59500,0.00000,0.00000,0.16379,0.00351,0.40617
 44,0.11000,0.56500,0.00000,0.06000,0.26500,0.16576,0.00351,0.40617
 45,0.40500,0.00000,0.59500,0.00000,0.00000,0.16382,0.00349,0.40790
 45,0.10500,0.56500,0.00000,0.05000,0.28000,0.16473,0.00349,0.40790
 46,0.40500,0.00000,0.59500,0.00000,0.00000,0.16386,0.00360,0.41326
 46,0.10500,0.57000,0.00000,0.04500,0.28000,0.16393,0.00360,0.41326
 47,0.40500,0.00000,0.59500,0.00000,0.00000,0.16387,0.00361,0.41428
 47,0.10500,0.57000,0.00000,0.04500,0.28000,0.16388,0.00361,0.41428
 48,0.40500,0.00000,0.59500,0.00000,0.00000,0.16387,0.00360,0.41429
 48,0.10500,0.57000,0.00000,0.04500,0.28000,0.16390,0.00360,0.41429
 49,0.40500,0.00000,0.59500,0.00000,0.00000,0.16384,0.00353,0.41162
 49,0.10500,0.57000,0.00000,0.04500,0.28000,0.16399,0.00353,0.41162
 50,0.41000,0.00000,0.59000,0.00000,0.00000,0.16360,0.00343,0.40642
