  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.21000,0.34500,0.12500,0.22000,0.10000,0.09746,0.00484,0.25494
  3,0.20000,0.37500,0.09500,0.22000,0.11000,0.09875,0.00365,0.31883
  4,0.10000,0.62500,0.00000,0.15500,0.12000,0.14842,0.00879,0.57783
  5,0.16500,0.58500,0.00000,0.17000,0.08000,0.14361,0.00642,0.53894
  5,0.00000,0.00000,1.00000,0.00000,0.00000,-0.01920,0.00642,0.53894
  6,0.21000,0.56000,0.00000,0.08500,0.14500,0.14501,0.00580,0.55371
  6,0.00000,0.00000,1.00000,0.00000,0.00000,-0.02274,0.00580,0.55371
  7,0.18500,0.52500,0.00000,0.09000,0.20000,0.14434,0.00532,0.54663
  8,0.13500,0.51500,0.00000,0.10000,0.25000,0.15408,0.00431,0.44991
  9,0.13000,0.51000,0.00000,0.10000,0.26000,0.15401,0.00414,0.46371
 10,0.13000,0.51000,0.00000,0.10000,0.26000,0.15425,0.00407,0.46260
 11,0.10000,0.51500,0.07500,0.05500,0.25500,0.15732,0.00401,0.43626
 12,0.10000,0.51500,0.07500,0.05500,0.25500,0.15719,0.00399,0.43825
 13,0.10000,0.52000,0.08000,0.02500,0.27500,0.15812,0.00394,0.43824
 14,0.10000,0.52000,0.08000,0.02500,0.27500,0.15815,0.00393,0.43863
 15,0.10000,0.52000,0.08000,0.02500,0.27500,0.15824,0.00390,0.44158
 16,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01091,0.00361,0.43515
 16,0.11000,0.52000,0.07000,0.03000,0.27000,0.15838,0.00361,0.43515
 17,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01092,0.00360,0.43470
 17,0.11000,0.52000,0.07000,0.03000,0.27000,0.15844,0.00360,0.43470
 18,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01124,0.00359,0.43365
 18,0.11000,0.52500,0.07000,0.02000,0.27500,0.15872,0.00359,0.43365
 19,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01118,0.00357,0.43468
 19,0.11000,0.52500,0.07000,0.02500,0.27000,0.15858,0.00357,0.43468
 20,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01123,0.00357,0.43542
 20,0.11000,0.52500,0.07000,0.02500,0.27000,0.15853,0.00357,0.43542
 21,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01144,0.00359,0.43781
 21,0.11000,0.52000,0.07000,0.02500,0.27500,0.15834,0.00359,0.43781
 22,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01180,0.00362,0.43651
 22,0.11500,0.52000,0.07000,0.01500,0.28000,0.15871,0.00362,0.43651
 23,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01191,0.00362,0.43661
 23,0.11000,0.52000,0.07000,0.01500,0.28500,0.15877,0.00362,0.43661
 24,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01183,0.00359,0.43733
 24,0.11000,0.52500,0.07000,0.01500,0.28000,0.15862,0.00359,0.43733
 25,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01189,0.00364,0.43411
 25,0.11000,0.53500,0.06000,0.00500,0.29000,0.15938,0.00364,0.43411
 26,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01166,0.00356,0.43645
 26,0.11000,0.52500,0.07500,0.01500,0.27500,0.15883,0.00356,0.43645
 27,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01293,0.00365,0.43899
 27,0.11500,0.52500,0.08000,0.01000,0.27000,0.15910,0.00365,0.43899
 28,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01141,0.00349,0.43602
 28,0.11500,0.52500,0.07000,0.01500,0.27500,0.15879,0.00349,0.43602
 29,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01133,0.00347,0.43619
 29,0.11000,0.52500,0.07000,0.02000,0.27500,0.15874,0.00347,0.43619
 30,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01099,0.00344,0.43448
 30,0.11000,0.52500,0.07000,0.02000,0.27500,0.15882,0.00344,0.43448
 31,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01172,0.00351,0.43842
 31,0.11500,0.52500,0.07000,0.01500,0.27500,0.15865,0.00351,0.43842
 32,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01162,0.00350,0.43775
 32,0.11500,0.52500,0.07000,0.01500,0.27500,0.15870,0.00350,0.43775
 33,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01144,0.00348,0.43778
 33,0.11000,0.52500,0.07000,0.02000,0.27500,0.15861,0.00348,0.43778
 34,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00988,0.00336,0.43054
 34,0.11000,0.52500,0.07000,0.02500,0.27000,0.15890,0.00336,0.43054
 35,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00993,0.00336,0.43076
 35,0.11000,0.52500,0.06500,0.02500,0.27500,0.15889,0.00336,0.43076
 36,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01045,0.00340,0.43343
 36,0.11000,0.52500,0.07000,0.02000,0.27500,0.15879,0.00340,0.43343
 37,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01046,0.00340,0.43347
 37,0.11000,0.52500,0.07000,0.02000,0.27500,0.15880,0.00340,0.43347
 38,1.00000,0.00000,0.00000,0.00000,0.00000,-0.01015,0.00337,0.43206
 38,0.11000,0.52500,0.07000,0.02000,0.27500,0.15885,0.00337,0.43206
 39,0.11000,0.52000,0.06500,0.02500,0.28000,0.15898,0.00316,0.42024
 40,0.11000,0.52000,0.06000,0.03500,0.27500,0.15937,0.00304,0.41291
 41,0.10500,0.52500,0.06000,0.03500,0.27500,0.15940,0.00281,0.40952
 42,0.10500,0.52500,0.06000,0.03500,0.27500,0.15940,0.00281,0.40973
 43,0.10500,0.52500,0.06000,0.03500,0.27500,0.15932,0.00283,0.41098
 44,0.10500,0.52500,0.06000,0.03500,0.27500,0.15935,0.00282,0.41064
 45,0.10500,0.52500,0.06000,0.03500,0.27500,0.15935,0.00295,0.40946
 45,0.00000,0.00000,1.00000,0.00000,0.00000,0.06706,0.00295,0.40946
 46,0.10500,0.52500,0.06000,0.03500,0.27500,0.15943,0.00294,0.40833
 46,0.00000,0.00000,1.00000,0.00000,0.00000,0.06705,0.00294,0.40833
 47,0.10500,0.52500,0.06000,0.03500,0.27500,0.15950,0.00292,0.40719
 47,0.00000,0.00000,1.00000,0.00000,0.00000,0.06705,0.00292,0.40719
 48,0.10500,0.52000,0.06000,0.04000,0.27500,0.15964,0.00290,0.40508
 48,0.00000,0.00000,1.00000,0.00000,0.00000,0.06705,0.00290,0.40508
 49,0.10500,0.52000,0.06000,0.04000,0.27500,0.15966,0.00289,0.40479
 49,0.00000,0.00000,1.00000,0.00000,0.00000,0.06705,0.00289,0.40479
 50,0.10500,0.52000,0.06000,0.04000,0.27500,0.15971,0.00288,0.40415
 50,0.00000,0.00000,1.00000,0.00000,0.00000,0.06704,0.00288,0.40415
 51,0.10500,0.52000,0.06000,0.04000,0.27500,0.15968,0.00281,0.40712
 51,0.00000,0.00000,0.84000,0.00000,0.16000,0.07209,0.00281,0.40712
 52,0.10500,0.52000,0.05500,0.04500,0.27500,0.15982,0.00279,0.40512
 52,0.00000,0.00000,0.84000,0.00000,0.16000,0.07213,0.00279,0.40512
 53,0.10500,0.52000,0.06000,0.04000,0.27500,0.15979,0.00279,0.40561
 53,0.00000,0.00000,0.84000,0.00000,0.16000,0.07212,0.00279,0.40561
 54,0.10500,0.52000,0.06000,0.04000,0.27500,0.15956,0.00283,0.40907
 54,0.00000,0.00000,0.84000,0.00000,0.16000,0.07202,0.00283,0.40907
 55,0.10500,0.52000,0.06000,0.04000,0.27500,0.15955,0.00283,0.40927
 55,0.00000,0.00000,0.84000,0.00000,0.16000,0.07202,0.00283,0.40927
 56,0.10500,0.52000,0.06000,0.04000,0.27500,0.15958,0.00283,0.40884
 56,0.00000,0.00000,0.84000,0.00000,0.16000,0.07204,0.00283,0.40884
 57,0.10500,0.52000,0.06000,0.04000,0.27500,0.15956,0.00283,0.40905
 57,0.00000,0.00000,0.84000,0.00000,0.16000,0.07203,0.00283,0.40905
 58,0.10500,0.52000,0.06000,0.04000,0.27500,0.15965,0.00281,0.40780
 58,0.00000,0.00000,0.84000,0.00000,0.16000,0.07206,0.00281,0.40780
 59,0.10500,0.52000,0.06000,0.04000,0.27500,0.15971,0.00280,0.40684
 59,0.00000,0.00000,0.84000,0.00000,0.16000,0.07209,0.00280,0.40684
 60,0.10500,0.52000,0.06000,0.04000,0.27500,0.15969,0.00281,0.40727
 60,0.00000,0.00000,0.84000,0.00000,0.16000,0.07208,0.00281,0.40727
