Pt,-0.008922
1b_Ir,0.011095
1b_Pd,-0.041923
1b_Pt,0.000000
1b_Rh,-0.030170
1b_Ru,-0.020977
2a_Ir,-0.013930
2a_Pd,0.030018
2a_Pt,0.000000
2a_Rh,0.021633
2a_Ru,0.002223
3a_Ir,0.029385
3a_Pd,-0.016174
3a_Pt,0.000000
3a_Rh,0.015289
3a_Ru,0.039082
