  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.29000,0.00000,0.31500,0.20000,0.19500,0.09235,0.00471,0.44947
  3,0.35500,0.00000,0.39000,0.14000,0.11500,0.10195,0.00490,0.67516
  4,0.26000,0.00000,0.49000,0.10000,0.15000,0.10781,0.00362,0.53796
  5,0.00000,0.00000,0.76500,0.02500,0.21000,0.14632,0.00759,0.87772
  6,0.00000,0.00000,0.78000,0.08000,0.14000,0.14638,0.00618,0.86480
  7,0.08000,0.00000,0.58500,0.07500,0.26000,0.14129,0.00368,0.53901
  8,0.03500,0.16500,0.58000,0.00000,0.22000,0.15034,0.00393,0.53260
  9,0.05500,0.14500,0.57500,0.00000,0.22500,0.15193,0.00346,0.51860
 10,0.01500,0.15500,0.59000,0.00000,0.24000,0.15042,0.00347,0.53614
 11,0.00500,0.15000,0.59500,0.00000,0.25000,0.15144,0.00309,0.52341
 12,0.03500,0.13000,0.62500,0.00000,0.21000,0.15126,0.00316,0.50409
 13,0.00000,0.12000,0.65500,0.00000,0.22500,0.15510,0.00341,0.49772
 14,0.00000,0.12000,0.65500,0.00000,0.22500,0.15508,0.00321,0.49580
 15,0.00000,0.12000,0.65000,0.00000,0.23000,0.15496,0.00298,0.49669
 16,0.00000,0.12000,0.65000,0.00000,0.23000,0.15480,0.00280,0.49843
 17,0.00000,0.12000,0.65000,0.00000,0.23000,0.15465,0.00263,0.50001
 18,0.00000,0.05500,0.62000,0.07500,0.25000,0.15846,0.00295,0.45124
 19,0.00000,0.05500,0.62500,0.07000,0.25000,0.15830,0.00285,0.45786
 19,0.00000,0.00000,0.03000,0.96000,0.01000,0.04180,0.00285,0.45786
 20,0.00000,0.05000,0.63500,0.06000,0.25500,0.15734,0.00298,0.47626
 21,0.00000,0.37500,0.00000,0.62500,0.00000,0.13713,0.00393,0.43507
 21,0.00000,0.04500,0.63000,0.06500,0.26000,0.15879,0.00393,0.43507
 22,0.00000,0.40500,0.00000,0.59500,0.00000,0.13742,0.00426,0.44166
 22,0.00000,0.04500,0.63500,0.06000,0.26000,0.15871,0.00426,0.44166
 23,0.00000,0.48500,0.00000,0.51500,0.00000,0.14396,0.00436,0.44854
 23,0.00000,0.05500,0.63500,0.05500,0.25500,0.15862,0.00436,0.44854
 24,0.00000,0.48000,0.00000,0.52000,0.00000,0.14270,0.00467,0.44909
 24,0.00000,0.05500,0.63000,0.06500,0.25000,0.15829,0.00467,0.44909
 25,0.00000,0.48000,0.00000,0.52000,0.00000,0.14268,0.00460,0.45106
 25,0.00000,0.06500,0.63000,0.06000,0.24500,0.15789,0.00460,0.45106
 26,0.00000,0.48000,0.00000,0.52000,0.00000,0.14275,0.00436,0.44602
 26,0.00000,0.06500,0.63000,0.06000,0.24500,0.15802,0.00436,0.44602
 27,0.00000,0.48000,0.00000,0.52000,0.00000,0.14272,0.00411,0.44314
 27,0.00000,0.07000,0.63000,0.06000,0.24000,0.15803,0.00411,0.44314
 28,0.00000,0.48000,0.00000,0.52000,0.00000,0.14277,0.00414,0.44935
 28,0.00000,0.07000,0.63000,0.06000,0.24000,0.15784,0.00414,0.44935
 29,0.00000,0.48000,0.00000,0.52000,0.00000,0.14311,0.00431,0.45041
 29,0.00000,0.06000,0.63000,0.06500,0.24500,0.15769,0.00431,0.45041
 30,0.00000,0.48000,0.00000,0.52000,0.00000,0.14306,0.00413,0.44975
 30,0.00000,0.06000,0.63000,0.06500,0.24500,0.15765,0.00413,0.44975
 31,0.00000,0.48000,0.00000,0.52000,0.00000,0.14304,0.00415,0.45110
 31,0.00000,0.06000,0.63000,0.06500,0.24500,0.15771,0.00415,0.45110
 32,0.00000,0.49000,0.00000,0.51000,0.00000,0.14491,0.00406,0.44808
 32,0.00000,0.05500,0.63000,0.07000,0.24500,0.15764,0.00406,0.44808
 33,0.00000,0.49000,0.00000,0.51000,0.00000,0.14485,0.00409,0.45489
 33,0.00000,0.06000,0.63000,0.06500,0.24500,0.15749,0.00409,0.45489
 34,0.00000,0.49000,0.00000,0.51000,0.00000,0.14587,0.00402,0.43145
 34,0.00000,0.04500,0.63000,0.07500,0.25000,0.15686,0.00402,0.43145
 35,0.00000,0.49000,0.00000,0.51000,0.00000,0.14569,0.00387,0.42877
 35,0.00000,0.08000,0.63500,0.03500,0.25000,0.15647,0.00387,0.42877
 36,0.00000,0.49000,0.00000,0.51000,0.00000,0.14573,0.00381,0.43156
 36,0.00000,0.09000,0.63500,0.03000,0.24500,0.15643,0.00381,0.43156
 37,0.00000,0.49000,0.00000,0.51000,0.00000,0.14569,0.00378,0.43225
 37,0.00000,0.08500,0.63500,0.03000,0.25000,0.15649,0.00378,0.43225
 37,0.00000,0.00000,0.00000,0.00000,1.00000,0.00088,0.00378,0.43225
 38,0.00000,0.48500,0.00000,0.51500,0.00000,0.14378,0.00419,0.43493
 38,0.00000,0.07500,0.63000,0.04500,0.25000,0.15655,0.00419,0.43493
 38,0.00000,0.00000,0.00000,0.00000,1.00000,0.00093,0.00419,0.43493
 39,0.00000,0.48500,0.00000,0.51500,0.00000,0.14408,0.00406,0.40225
 39,0.00000,0.09000,0.63500,0.03000,0.24500,0.15703,0.00406,0.40225
 39,0.00000,0.09000,0.63500,0.03000,0.24500,0.15703,0.00406,0.40225
 39,0.00000,0.00000,0.00000,0.00000,1.00000,0.00112,0.00406,0.40225
 40,0.00000,0.48500,0.00000,0.51500,0.00000,0.14398,0.00409,0.40885
 40,0.00000,0.09500,0.64000,0.02000,0.24500,0.15684,0.00409,0.40885
 40,0.00000,0.09500,0.64000,0.02000,0.24500,0.15684,0.00409,0.40885
 40,0.00000,0.00000,0.00000,0.00000,1.00000,0.00117,0.00409,0.40885
 41,0.00000,0.48500,0.00000,0.51500,0.00000,0.14373,0.00380,0.39341
 41,0.00000,0.08000,0.62500,0.05000,0.24500,0.15892,0.00380,0.39341
 41,0.00000,0.00000,0.00000,0.00000,1.00000,0.00102,0.00380,0.39341
 42,0.00000,0.48500,0.00000,0.51500,0.00000,0.14130,0.00385,0.38186
 42,0.00000,0.07500,0.62000,0.06000,0.24500,0.15919,0.00385,0.38186
 42,0.00000,0.00000,0.00000,0.00000,1.00000,0.00101,0.00385,0.38186
 43,0.00000,0.48000,0.00000,0.52000,0.00000,0.14058,0.00381,0.37858
 43,0.00000,0.07500,0.62000,0.06000,0.24500,0.15928,0.00381,0.37858
 43,0.00000,0.00000,0.00000,0.00000,1.00000,0.00093,0.00381,0.37858
 44,0.00000,0.48000,0.00000,0.52000,0.00000,0.14074,0.00396,0.38657
 44,0.00000,0.07500,0.62000,0.05500,0.25000,0.15887,0.00396,0.38657
 44,0.00000,0.00000,0.00000,0.00000,1.00000,0.00094,0.00396,0.38657
 45,0.00000,0.48000,0.00000,0.52000,0.00000,0.14045,0.00390,0.38792
 45,0.00000,0.07500,0.62000,0.05500,0.25000,0.15881,0.00390,0.38792
 45,0.00000,0.00000,0.00000,0.00000,1.00000,0.00090,0.00390,0.38792
 46,0.00000,0.48000,0.00000,0.52000,0.00000,0.14048,0.00391,0.39248
 46,0.00000,0.08000,0.62500,0.05000,0.24500,0.15869,0.00391,0.39248
