  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.34500,0.19500,0.18000,0.11500,0.16500,0.05002,0.00133,0.29374
  2,0.00000,0.00000,0.00000,0.00000,1.00000,-0.00087,0.00133,0.29374
  3,0.21500,0.45000,0.33500,0.00000,0.00000,0.07872,0.00326,0.71144
  4,0.22500,0.43000,0.34500,0.00000,0.00000,0.07795,0.00247,0.71764
  5,0.29000,0.44500,0.26500,0.00000,0.00000,0.07864,0.00194,0.69274
  6,0.53000,0.47000,0.00000,0.00000,0.00000,0.08971,0.00347,0.96380
  7,0.38000,0.57500,0.04500,0.00000,0.00000,0.09049,0.00194,0.64145
  8,0.20500,0.52000,0.00000,0.27500,0.00000,0.11385,0.00238,0.55636
  9,0.26500,0.54000,0.00500,0.19000,0.00000,0.11662,0.00194,0.43013
 10,0.15000,0.55000,0.00000,0.10000,0.20000,0.15467,0.00294,0.37205
 11,0.08500,0.54000,0.00000,0.08500,0.29000,0.16433,0.00349,0.41770
 12,0.08000,0.54000,0.00000,0.08500,0.29500,0.16428,0.00332,0.42476
 13,0.08000,0.53500,0.00500,0.08500,0.29500,0.16412,0.00317,0.42415
 14,0.05500,0.58500,0.00500,0.06500,0.29000,0.16657,0.00319,0.41703
 14,0.00000,0.00000,0.00000,1.00000,0.00000,-0.01232,0.00319,0.41703
 15,0.10000,0.52000,0.05500,0.06500,0.26000,0.16564,0.00277,0.35545
 15,0.00000,0.00000,0.00000,1.00000,0.00000,-0.00367,0.00277,0.35545
 16,0.10500,0.53000,0.02000,0.06500,0.28000,0.16183,0.00292,0.37861
 16,0.00000,0.00000,0.00000,1.00000,0.00000,-0.00599,0.00292,0.37861
 17,0.10500,0.53000,0.02500,0.05500,0.28500,0.16140,0.00287,0.38591
 17,0.00000,0.00000,0.00000,1.00000,0.00000,-0.00666,0.00287,0.38591
 18,0.10500,0.53000,0.02500,0.05500,0.28500,0.16141,0.00297,0.39022
 18,0.00500,0.07000,0.88500,0.00000,0.04000,0.06816,0.00297,0.39022
 18,0.00000,0.00000,0.00000,1.00000,0.00000,-0.00739,0.00297,0.39022
 19,0.11000,0.53000,0.02000,0.05500,0.28500,0.16129,0.00288,0.39612
 19,0.00000,0.00000,0.00000,1.00000,0.00000,-0.00833,0.00288,0.39612
 20,0.11000,0.53000,0.02000,0.05500,0.28500,0.16130,0.00266,0.39258
 20,0.00000,0.00000,0.00000,1.00000,0.00000,0.00007,0.00266,0.39258
 21,0.10500,0.53500,0.01000,0.07000,0.28000,0.16078,0.00269,0.39004
 21,0.00000,0.00000,0.00000,1.00000,0.00000,0.00008,0.00269,0.39004
 22,0.10500,0.53500,0.01000,0.07000,0.28000,0.16063,0.00256,0.39400
 22,0.00000,0.00000,0.00000,1.00000,0.00000,0.00008,0.00256,0.39400
 23,0.30500,0.00000,0.69500,0.00000,0.00000,0.15660,0.00363,0.37129
 23,0.09500,0.53500,0.01000,0.07500,0.28500,0.16185,0.00363,0.37129
