     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.16718,0.29971,0.35239,0.14274,0.03798,0.0794108
0.30899,0.05766,0.27172,0.07529,0.28635,0.0378415
0.00475,0.63872,0.29693,0.05521,0.00439,0.0825684
0.00291,0.42883,0.09853,0.46908,0.00065,0.0603420
0.00032,0.39673,0.59540,0.00360,0.00395,0.0680476
0.23222,0.53879,0.21718,0.01093,0.00088,0.0914682
0.30439,0.68585,0.00122,0.00369,0.00484,0.1088324
0.47308,0.52175,0.00282,0.00215,0.00020,0.0863264
0.16884,0.81952,0.00411,0.00367,0.00385,0.0955488
0.18857,0.62151,0.00005,0.00285,0.18702,0.1540524
0.07031,0.55917,0.00021,0.00412,0.36620,0.1621137
0.12954,0.54586,0.00103,0.00086,0.32270,0.1583808
0.03326,0.63141,0.00089,0.00286,0.33156,0.1538397
0.08630,0.52012,0.00455,0.08598,0.30305,0.1572601
0.00252,0.48502,0.14499,0.00098,0.36650,0.1496728
0.12383,0.54324,0.00416,0.00290,0.32587,0.1635377
0.12471,0.53752,0.00122,0.00290,0.33365,0.1627525
0.12386,0.54001,0.00023,0.00395,0.33195,0.1606718
0.12306,0.54788,0.00078,0.00120,0.32707,0.1639625
0.12329,0.54182,0.00449,0.00059,0.32982,0.1569018
0.12250,0.55114,0.00021,0.00335,0.32281,0.1661131
0.12593,0.55063,0.00013,0.00013,0.32318,0.1652960
0.00350,0.00085,0.00465,0.00077,0.99023,0.0000000
0.12687,0.55029,0.00365,0.00169,0.31751,0.1673758
0.13204,0.54960,0.00247,0.00409,0.31179,0.1639000
0.13272,0.54960,0.00421,0.00009,0.31338,0.1680187
0.00164,0.00255,0.00240,0.59628,0.39712,0.0005142
0.13779,0.54922,0.00117,0.00400,0.30782,0.1591188
0.13251,0.55099,0.00201,0.00101,0.31348,0.1652965
0.13210,0.55461,0.00188,0.00052,0.31089,0.1605793
0.13276,0.54926,0.00442,0.00316,0.31039,0.1665265
0.13669,0.54903,0.00419,0.00158,0.30851,0.1598887
0.12932,0.55104,0.00366,0.00088,0.31510,0.1675796
0.13176,0.55267,0.00429,0.00251,0.30876,0.1619719
0.12994,0.54992,0.00102,0.00095,0.31817,0.1644242
0.13423,0.55064,0.00139,0.00153,0.31221,0.1616299
0.13224,0.54745,0.00146,0.00312,0.31574,0.1656276
0.13232,0.54474,0.00011,0.00385,0.31898,0.1600083
0.00035,0.00071,0.99212,0.00256,0.00426,0.0658316
0.12720,0.55781,0.00086,0.00440,0.30974,0.1636334
0.12642,0.56121,0.00477,0.00381,0.30379,0.1689958
0.12344,0.56728,0.00094,0.00318,0.30516,0.1647455
0.12642,0.56838,0.00088,0.00400,0.30032,0.1678234
0.12738,0.57116,0.00199,0.00097,0.29851,0.1604745
0.12676,0.56661,0.00431,0.00101,0.30131,0.1661966
0.12733,0.57002,0.00254,0.00134,0.29877,0.1662700
0.12805,0.57063,0.00010,0.00461,0.29660,0.1641671
0.12311,0.57430,0.00124,0.00067,0.30068,0.1628996
0.12437,0.57054,0.00353,0.00258,0.29897,0.1564933
0.12681,0.56309,0.00291,0.00284,0.30436,0.1653861
0.12782,0.56242,0.00200,0.00406,0.30369,0.1673995
0.12904,0.56442,0.00177,0.00281,0.30197,0.1616332
0.49375,0.00358,0.00074,0.49904,0.00290,0.0003383
0.12700,0.56362,0.00066,0.00426,0.30446,0.1613959
0.12940,0.56038,0.00237,0.00265,0.30519,0.1629973
0.12620,0.56208,0.00298,0.00361,0.30513,0.1633375
0.12892,0.55876,0.00007,0.00229,0.30996,0.1632785
0.13101,0.55702,0.00057,0.00208,0.30932,0.1625605
0.13011,0.56071,0.00160,0.00170,0.30588,0.1617825
0.12837,0.55678,0.00004,0.00151,0.31330,0.1663930
0.13608,0.54959,0.00320,0.00474,0.30639,0.1630723
0.12547,0.55938,0.00061,0.00002,0.31452,0.1601988
0.12436,0.56481,0.00299,0.00319,0.30465,0.1641412
0.12573,0.56299,0.00187,0.00257,0.30683,0.1661366
0.12299,0.56528,0.00083,0.00447,0.30642,0.1648219
0.11993,0.57234,0.00493,0.00434,0.29847,0.1656649
0.12036,0.57091,0.00153,0.00238,0.30483,0.1617881
0.11693,0.55902,0.00498,0.02570,0.29337,0.1677330
0.11680,0.55766,0.00409,0.03433,0.28711,0.1614118
0.12711,0.57113,0.00057,0.00118,0.30000,0.1656848
0.12704,0.56953,0.00267,0.00048,0.30028,0.1621766
0.12366,0.56987,0.00145,0.00393,0.30110,0.1572974
0.12115,0.55303,0.00387,0.02592,0.29603,0.1626441
0.12069,0.55124,0.00481,0.03041,0.29284,0.1635974
0.13551,0.55297,0.00492,0.00252,0.30409,0.1681551
0.14133,0.55049,0.00017,0.00498,0.30303,0.1674281
0.14258,0.55157,0.00116,0.00080,0.30389,0.1657977
0.14698,0.54788,0.00257,0.00021,0.30236,0.1599918
0.13979,0.55491,0.00182,0.00144,0.30204,0.1582704
0.13081,0.56036,0.00142,0.00073,0.30668,0.1622225
0.12234,0.54909,0.00319,0.03123,0.29415,0.1620837
0.12132,0.55246,0.00281,0.02560,0.29781,0.1587688
0.13672,0.54591,0.00269,0.00418,0.31049,0.1658493
0.13328,0.54751,0.00044,0.00488,0.31389,0.1630853
0.13320,0.54760,0.00051,0.00381,0.31488,0.1658890
0.13851,0.54087,0.00266,0.00380,0.31417,0.1568881
0.11687,0.56922,0.00078,0.00492,0.30820,0.1669159
0.11461,0.57409,0.00341,0.00200,0.30588,0.1652484
0.11446,0.57420,0.00491,0.00325,0.30318,0.1622493
0.11453,0.57491,0.00310,0.00166,0.30580,0.1623246
0.11748,0.56986,0.00354,0.00332,0.30581,0.1660721
0.11624,0.57068,0.00012,0.00292,0.31004,0.1614121
0.11767,0.57270,0.00243,0.00219,0.30501,0.1645596
0.11578,0.57041,0.00220,0.00298,0.30864,0.1652362
0.11513,0.57118,0.00467,0.00180,0.30723,0.1679823
0.11305,0.57646,0.00435,0.00472,0.30142,0.1655232
0.00494,0.00500,0.61752,0.00147,0.37107,0.0614606
0.11056,0.57680,0.00358,0.00251,0.30654,0.1684377
0.11310,0.57764,0.00237,0.00101,0.30587,0.1638399
0.10976,0.58073,0.00259,0.00474,0.30218,0.1619258
0.11004,0.58033,0.00456,0.00419,0.30087,0.1627423
0.11093,0.57431,0.00164,0.00384,0.30927,0.1666901
0.11023,0.57610,0.00001,0.00401,0.30964,0.1612094
0.11195,0.57526,0.00378,0.00024,0.30878,0.1657776
0.11357,0.57475,0.00088,0.00360,0.30720,0.1681634
0.10988,0.57922,0.00257,0.00174,0.30659,0.1655829
0.11316,0.57885,0.00031,0.00090,0.30678,0.1698434
0.10818,0.58055,0.00083,0.00334,0.30710,0.1649677
0.10858,0.58194,0.00214,0.00185,0.30548,0.1602606
0.10762,0.58173,0.00111,0.00339,0.30615,0.1636130
0.10678,0.58203,0.00016,0.00225,0.30878,0.1616457
0.10927,0.57801,0.00146,0.00333,0.30794,0.1606939
0.11358,0.57767,0.00220,0.00263,0.30393,0.1631383
0.11181,0.57544,0.00099,0.00364,0.30812,0.1682118
0.10794,0.57938,0.00327,0.00211,0.30729,0.1698209
0.10418,0.57962,0.00178,0.00487,0.30956,0.1622553
0.10808,0.57885,0.00214,0.00468,0.30624,0.1612547
0.10821,0.58191,0.00290,0.00461,0.30237,0.1623192
0.11432,0.57846,0.00180,0.00058,0.30484,0.1615188
0.10930,0.57783,0.00234,0.00204,0.30849,0.1724877
0.10864,0.57916,0.00182,0.00058,0.30980,0.1669113
0.10533,0.58211,0.00417,0.00049,0.30790,0.1622984
0.00438,0.00023,0.60014,0.39464,0.00061,0.0632387
