  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.00000,0.36000,0.13000,0.44000,0.07000,0.07521,0.00296,0.42007
  3,0.00000,0.51500,0.00000,0.48500,0.00000,0.08486,0.00332,0.74455
  4,0.00000,0.52500,0.04500,0.43000,0.00000,0.08398,0.00284,0.81329
  5,0.00000,0.60500,0.00000,0.00000,0.39500,0.14772,0.00592,0.60583
  6,0.00000,0.64000,0.00000,0.00000,0.36000,0.14666,0.00507,0.60807
  7,0.15500,0.57500,0.00000,0.00000,0.27000,0.15637,0.00522,0.54955
  8,0.15500,0.56000,0.00000,0.00000,0.28500,0.15774,0.00485,0.55289
  9,0.14500,0.57500,0.00000,0.00000,0.28000,0.15900,0.00423,0.52347
 10,0.12000,0.54500,0.05000,0.00000,0.28500,0.16098,0.00379,0.47625
 11,0.11500,0.54000,0.05000,0.01000,0.28500,0.16115,0.00349,0.47193
 12,0.11500,0.54500,0.05000,0.00500,0.28500,0.16135,0.00341,0.47558
 13,0.11000,0.57000,0.02500,0.00500,0.29000,0.16135,0.00373,0.45975
 14,0.11000,0.57000,0.02500,0.00500,0.29000,0.16134,0.00338,0.45889
 15,0.11000,0.56500,0.02000,0.01500,0.29000,0.16159,0.00315,0.44659
 16,0.06000,0.54500,0.06000,0.03500,0.30000,0.16221,0.00328,0.43647
 16,0.06000,0.54500,0.06000,0.03500,0.30000,0.16221,0.00328,0.43647
 17,0.06500,0.54500,0.05500,0.03500,0.30000,0.16238,0.00331,0.42882
 17,0.06500,0.54500,0.05500,0.03500,0.30000,0.16238,0.00331,0.42882
 17,0.00000,0.00000,1.00000,0.00000,0.00000,0.06633,0.00331,0.42882
 18,0.07000,0.55000,0.05000,0.03500,0.29500,0.16239,0.00320,0.43047
 18,0.06500,0.54500,0.05500,0.03500,0.30000,0.16239,0.00320,0.43047
 18,0.00000,0.00000,0.85000,0.15000,0.00000,0.07053,0.00320,0.43047
 19,0.07000,0.55500,0.05000,0.03000,0.29500,0.16333,0.00292,0.40472
 19,0.00000,0.00000,0.86000,0.14000,0.00000,0.07060,0.00292,0.40472
 20,0.07000,0.55500,0.05000,0.03000,0.29500,0.16332,0.00272,0.40293
 20,0.00000,0.00000,0.85500,0.14500,0.00000,0.07069,0.00272,0.40293
 21,0.07500,0.55500,0.05000,0.03000,0.29000,0.16322,0.00265,0.40660
 21,0.00000,0.00000,0.85500,0.14500,0.00000,0.07070,0.00265,0.40660
 22,0.08000,0.56000,0.04000,0.03500,0.28500,0.16389,0.00260,0.40496
 22,0.00000,0.00000,0.86000,0.14000,0.00000,0.07046,0.00260,0.40496
 23,0.08500,0.56000,0.03500,0.04000,0.28000,0.16381,0.00247,0.40613
 23,0.00000,0.00000,0.86000,0.14000,0.00000,0.07043,0.00247,0.40613
 24,0.08000,0.56000,0.04000,0.03500,0.28500,0.16392,0.00239,0.40484
 24,0.00000,0.00000,0.85500,0.14500,0.00000,0.07057,0.00239,0.40484
 25,0.32500,0.00000,0.67500,0.00000,0.00000,0.15837,0.00343,0.38718
 25,0.08000,0.56000,0.04000,0.03500,0.28500,0.16441,0.00343,0.38718
 26,0.40500,0.00000,0.59500,0.00000,0.00000,0.16324,0.00360,0.39265
 26,0.08000,0.56000,0.03500,0.03500,0.29000,0.16436,0.00360,0.39265
 27,0.41000,0.00000,0.59000,0.00000,0.00000,0.16324,0.00500,0.40686
 27,0.07000,0.56000,0.05000,0.03500,0.28500,0.16444,0.00500,0.40686
 28,0.41000,0.00000,0.59000,0.00000,0.00000,0.16320,0.00476,0.40473
 28,0.07000,0.55500,0.05000,0.03500,0.29000,0.16445,0.00476,0.40473
 29,0.41000,0.00000,0.59000,0.00000,0.00000,0.16313,0.00470,0.40891
 29,0.07000,0.55500,0.05000,0.03500,0.29000,0.16438,0.00470,0.40891
 30,0.41000,0.00000,0.59000,0.00000,0.00000,0.16316,0.00476,0.40870
 30,0.04500,0.56500,0.07000,0.04500,0.27500,0.16502,0.00476,0.40870
 31,0.41000,0.00000,0.59000,0.00000,0.00000,0.16317,0.00473,0.41286
 31,0.05000,0.56500,0.07000,0.04000,0.27500,0.16500,0.00473,0.41286
 32,0.41000,0.00000,0.59000,0.00000,0.00000,0.16318,0.00469,0.41475
 32,0.04500,0.56500,0.07000,0.04000,0.28000,0.16493,0.00469,0.41475
 33,0.41000,0.00000,0.59000,0.00000,0.00000,0.16311,0.00459,0.41700
 33,0.05000,0.56500,0.07000,0.04000,0.27500,0.16488,0.00459,0.41700
 34,0.41000,0.00000,0.59000,0.00000,0.00000,0.16305,0.00451,0.41906
 34,0.05500,0.56500,0.06500,0.04000,0.27500,0.16489,0.00451,0.41906
 35,0.41000,0.00000,0.59000,0.00000,0.00000,0.16303,0.00470,0.42688
 35,0.04000,0.56500,0.07500,0.03000,0.29000,0.16445,0.00470,0.42688
 36,0.41000,0.00000,0.59000,0.00000,0.00000,0.16307,0.00477,0.43021
 36,0.04500,0.56500,0.07500,0.03000,0.28500,0.16429,0.00477,0.43021
 37,0.41000,0.00000,0.59000,0.00000,0.00000,0.16309,0.00473,0.43104
 37,0.05500,0.56000,0.06500,0.04000,0.28000,0.16419,0.00473,0.43104
 38,0.41000,0.00000,0.59000,0.00000,0.00000,0.16304,0.00472,0.43090
 38,0.05500,0.56000,0.06500,0.03500,0.28500,0.16432,0.00472,0.43090
 39,0.41000,0.00000,0.59000,0.00000,0.00000,0.16298,0.00464,0.43299
 39,0.07500,0.56000,0.04500,0.04500,0.27500,0.16400,0.00464,0.43299
 40,0.41000,0.00000,0.59000,0.00000,0.00000,0.16303,0.00472,0.41708
 40,0.08500,0.55500,0.03500,0.05000,0.27500,0.16446,0.00472,0.41708
 40,0.08500,0.55500,0.03500,0.05000,0.27500,0.16446,0.00472,0.41708
 41,0.41000,0.00000,0.59000,0.00000,0.00000,0.16311,0.00464,0.41027
 41,0.10500,0.56000,0.02500,0.04500,0.26500,0.16434,0.00464,0.41027
 42,0.41000,0.00000,0.59000,0.00000,0.00000,0.16310,0.00461,0.40874
 42,0.11000,0.56500,0.02000,0.04500,0.26000,0.16431,0.00461,0.40874
 43,0.41000,0.00000,0.59000,0.00000,0.00000,0.16293,0.00460,0.41210
 43,0.11000,0.56500,0.02000,0.04500,0.26000,0.16429,0.00460,0.41210
 44,0.41000,0.00000,0.59000,0.00000,0.00000,0.16291,0.00463,0.41632
 44,0.11000,0.56500,0.02000,0.04500,0.26000,0.16429,0.00463,0.41632
 45,0.41000,0.00000,0.59000,0.00000,0.00000,0.16280,0.00465,0.41910
 45,0.11000,0.56500,0.02000,0.04500,0.26000,0.16424,0.00465,0.41910
