  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.00000,0.60500,0.39500,0.00000,0.00000,0.11711,0.01042,2.05969
  3,0.10500,0.23000,0.44000,0.22500,0.00000,0.11052,0.00469,0.59370
  4,0.15000,0.02000,0.71500,0.11500,0.00000,0.13296,0.00653,0.92116
  5,0.00000,0.08000,0.73500,0.18500,0.00000,0.14254,0.00519,0.71623
  6,0.17500,0.08500,0.54000,0.17500,0.02500,0.13684,0.00365,0.42012
  7,0.17500,0.09500,0.54500,0.15500,0.03000,0.13589,0.00322,0.42858
  8,0.17000,0.09000,0.54500,0.14500,0.05000,0.13642,0.00296,0.43770
  9,0.16500,0.03000,0.56000,0.15500,0.09000,0.13613,0.00297,0.44863
 10,0.17500,0.00000,0.57500,0.15000,0.10000,0.13754,0.00301,0.45519
 11,0.18000,0.00000,0.59000,0.12000,0.11000,0.13811,0.00314,0.47648
 12,0.17000,0.00000,0.58000,0.12500,0.12500,0.13935,0.00313,0.47455
 13,0.14500,0.00000,0.57000,0.11000,0.17500,0.14058,0.00329,0.49407
 14,0.14000,0.00000,0.56500,0.11500,0.18000,0.14170,0.00327,0.49038
 15,0.14000,0.00000,0.57000,0.11500,0.17500,0.14166,0.00308,0.49359
 16,0.14000,0.00000,0.56500,0.12000,0.17500,0.14179,0.00307,0.49355
 17,0.13000,0.00000,0.56500,0.12500,0.18000,0.14265,0.00308,0.48984
 18,0.11000,0.00000,0.57000,0.12500,0.19500,0.14363,0.00319,0.48916
 19,0.10000,0.00000,0.57000,0.12500,0.20500,0.14404,0.00325,0.49173
 20,0.07000,0.00000,0.57000,0.13500,0.22500,0.14613,0.00352,0.48737
 21,0.06500,0.00000,0.57000,0.13500,0.23000,0.14620,0.00350,0.49044
 22,0.04500,0.00000,0.55500,0.18500,0.21500,0.14807,0.00373,0.48003
 23,0.05500,0.00000,0.56000,0.16500,0.22000,0.14746,0.00349,0.48744
 24,0.05500,0.00000,0.56000,0.16500,0.22000,0.14741,0.00349,0.48822
 25,0.05000,0.00000,0.56000,0.16500,0.22500,0.14797,0.00346,0.48176
 26,0.04500,0.00000,0.56000,0.16500,0.23000,0.14807,0.00332,0.48032
 27,0.05000,0.00000,0.56000,0.16500,0.22500,0.14777,0.00330,0.48094
 28,0.04500,0.00000,0.56000,0.16500,0.23000,0.14828,0.00329,0.47666
 29,0.04500,0.00000,0.56000,0.16500,0.23000,0.14824,0.00328,0.47688
 30,0.04500,0.00000,0.56500,0.16000,0.23000,0.14804,0.00375,0.49272
 31,0.03000,0.10000,0.59500,0.07000,0.20500,0.14913,0.00429,0.44424
 32,0.03500,0.07500,0.59000,0.08500,0.21500,0.14932,0.00387,0.44553
 33,0.00000,0.10000,0.64500,0.00000,0.25500,0.15677,0.00405,0.43347
 34,0.00000,0.09500,0.64500,0.00000,0.26000,0.15666,0.00387,0.44085
 35,0.00000,0.09500,0.64500,0.00000,0.26000,0.15657,0.00362,0.44061
 36,0.00000,0.41000,0.00000,0.59000,0.00000,0.13948,0.00468,0.43212
 36,0.00000,0.10500,0.64000,0.00000,0.25500,0.15710,0.00468,0.43212
 37,0.00000,0.51000,0.00000,0.49000,0.00000,0.14910,0.00490,0.43308
 37,0.00000,0.11000,0.64000,0.00000,0.25000,0.15725,0.00490,0.43308
 38,0.00000,0.51000,0.00000,0.49000,0.00000,0.14909,0.00461,0.43179
 38,0.00000,0.11000,0.64000,0.00000,0.25000,0.15718,0.00461,0.43179
 39,0.00000,0.51000,0.00000,0.49000,0.00000,0.14822,0.00627,0.42613
 39,0.00500,0.10000,0.64000,0.00000,0.25500,0.15726,0.00627,0.42613
 40,0.00000,0.51000,0.00000,0.49000,0.00000,0.14817,0.00577,0.41988
 40,0.00500,0.10500,0.64000,0.00000,0.25000,0.15723,0.00577,0.41988
 41,0.00000,0.51000,0.00000,0.49000,0.00000,0.14811,0.00539,0.41589
 41,0.00500,0.10500,0.64000,0.00000,0.25000,0.15718,0.00539,0.41589
 42,0.00000,0.51000,0.00000,0.49000,0.00000,0.14810,0.00513,0.41352
 42,0.00500,0.10500,0.64000,0.00000,0.25000,0.15720,0.00513,0.41352
 43,0.00000,0.51500,0.00000,0.48500,0.00000,0.14769,0.00502,0.39337
 43,0.00500,0.10000,0.64500,0.00000,0.25000,0.15745,0.00502,0.39337
 44,0.00000,0.51500,0.00000,0.48500,0.00000,0.14806,0.00472,0.38633
 44,0.00500,0.10500,0.64500,0.00000,0.24500,0.15744,0.00472,0.38633
 45,0.00000,0.51500,0.00000,0.48500,0.00000,0.14805,0.00476,0.38801
 45,0.00000,0.10000,0.65000,0.00000,0.25000,0.15830,0.00476,0.38801
 46,0.00000,0.51000,0.00000,0.49000,0.00000,0.14795,0.00545,0.39078
