  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.00000,0.12000,0.34500,0.53500,0.00000,0.13075,0.01008,0.94928
  3,0.01500,0.18500,0.41000,0.34000,0.05000,0.11899,0.00518,0.63063
  4,0.06500,0.07000,0.40000,0.37000,0.09500,0.11776,0.00378,0.57784
  5,0.07500,0.09000,0.34500,0.37500,0.11500,0.11567,0.00298,0.56289
  6,0.11000,0.10000,0.35000,0.36500,0.07500,0.11516,0.00250,0.56372
  7,0.07500,0.11500,0.36500,0.34500,0.10000,0.11393,0.00216,0.56408
  8,0.07500,0.10000,0.42000,0.30500,0.10000,0.11745,0.00246,0.52524
  9,0.18000,0.20000,0.55000,0.07000,0.00000,0.13405,0.00344,0.53803
 10,0.10000,0.26500,0.61500,0.00000,0.02000,0.13878,0.00359,0.55790
 11,0.09500,0.09500,0.65000,0.00000,0.16000,0.14856,0.00409,0.56088
 12,0.26000,0.00000,0.74000,0.00000,0.00000,0.18477,0.00690,0.55978
 13,0.15000,0.00000,0.85000,0.00000,0.00000,0.20603,0.00620,0.42210
 14,0.15000,0.00000,0.85000,0.00000,0.00000,0.20502,0.00552,0.41256
 15,0.15000,0.00000,0.85000,0.00000,0.00000,0.20491,0.00513,0.40906
 16,0.17500,0.00000,0.82500,0.00000,0.00000,0.19866,0.00470,0.40234
 17,0.17500,0.00000,0.82500,0.00000,0.00000,0.19862,0.00438,0.40069
 18,0.17500,0.00000,0.82500,0.00000,0.00000,0.19869,0.00401,0.39208
 19,1.00000,0.00000,0.00000,0.00000,0.00000,0.01398,0.00403,0.40059
 19,0.17500,0.00000,0.82500,0.00000,0.00000,0.19860,0.00403,0.40059
 20,1.00000,0.00000,0.00000,0.00000,0.00000,0.01442,0.00389,0.40048
 20,0.17000,0.00000,0.83000,0.00000,0.00000,0.19853,0.00389,0.40048
 21,1.00000,0.00000,0.00000,0.00000,0.00000,0.01439,0.00380,0.39890
 21,0.17000,0.00000,0.83000,0.00000,0.00000,0.19851,0.00380,0.39890
 22,1.00000,0.00000,0.00000,0.00000,0.00000,0.01439,0.00372,0.40316
 22,0.17000,0.00000,0.83000,0.00000,0.00000,0.19844,0.00372,0.40316
 23,1.00000,0.00000,0.00000,0.00000,0.00000,0.01435,0.00352,0.40144
 23,0.17000,0.00000,0.83000,0.00000,0.00000,0.19840,0.00352,0.40144
 24,1.00000,0.00000,0.00000,0.00000,0.00000,0.01437,0.00345,0.40686
 24,0.17000,0.00000,0.83000,0.00000,0.00000,0.19833,0.00345,0.40686
 25,1.00000,0.00000,0.00000,0.00000,0.00000,0.01434,0.00334,0.40695
 25,0.17000,0.00000,0.83000,0.00000,0.00000,0.19827,0.00334,0.40695
 26,1.00000,0.00000,0.00000,0.00000,0.00000,0.01473,0.00431,0.43144
 26,0.16500,0.00000,0.83500,0.00000,0.00000,0.19588,0.00431,0.43144
 27,0.16500,0.00000,0.83500,0.00000,0.00000,0.19598,0.00428,0.42780
 28,0.17000,0.00000,0.83000,0.00000,0.00000,0.19693,0.00526,0.38715
 28,0.00000,0.49500,0.00000,0.50500,0.00000,0.14669,0.00526,0.38715
 29,0.17500,0.00000,0.82500,0.00000,0.00000,0.19724,0.00527,0.31579
 29,0.00000,0.48000,0.00000,0.52000,0.00000,0.14646,0.00527,0.31579
 30,0.17500,0.00000,0.82500,0.00000,0.00000,0.19724,0.00526,0.32143
 30,0.00000,0.48000,0.00000,0.52000,0.00000,0.14651,0.00526,0.32143
 31,0.17500,0.00000,0.82500,0.00000,0.00000,0.19726,0.00520,0.32474
 31,0.00000,0.48000,0.00000,0.52000,0.00000,0.14659,0.00520,0.32474
 32,0.17500,0.00000,0.82500,0.00000,0.00000,0.19724,0.00527,0.32756
 32,0.00000,0.47500,0.00000,0.52500,0.00000,0.14678,0.00527,0.32756
 32,0.02000,0.01000,0.54500,0.17500,0.25000,0.14613,0.00527,0.32756
 33,0.17500,0.00000,0.82500,0.00000,0.00000,0.19709,0.00528,0.33203
 33,0.00000,0.52000,0.00000,0.48000,0.00000,0.14766,0.00528,0.33203
 33,0.02500,0.01000,0.55000,0.17000,0.24500,0.14616,0.00528,0.33203
 34,0.17500,0.00000,0.82500,0.00000,0.00000,0.19709,0.00522,0.33081
 34,0.00000,0.51000,0.00000,0.49000,0.00000,0.14770,0.00522,0.33081
 34,0.03000,0.02500,0.55500,0.15500,0.23500,0.14649,0.00522,0.33081
 35,0.17500,0.00000,0.82500,0.00000,0.00000,0.19701,0.00511,0.33233
 35,0.00000,0.51000,0.00000,0.49000,0.00000,0.14773,0.00511,0.33233
 35,0.03000,0.01500,0.55500,0.16000,0.24000,0.14647,0.00511,0.33233
 36,0.03500,0.02000,0.56000,0.15000,0.23500,0.14652,0.00500,0.33377
 36,0.17500,0.00000,0.82500,0.00000,0.00000,0.19694,0.00500,0.33377
 36,0.00000,0.51000,0.00000,0.49000,0.00000,0.14763,0.00500,0.33377
 36,0.03500,0.02000,0.56000,0.15000,0.23500,0.14652,0.00500,0.33377
 37,0.03500,0.03000,0.56000,0.14500,0.23000,0.14669,0.00511,0.33338
 37,0.17500,0.00000,0.82500,0.00000,0.00000,0.19700,0.00511,0.33338
 37,0.00000,0.49000,0.00000,0.51000,0.00000,0.14747,0.00511,0.33338
 37,0.03500,0.03000,0.56000,0.14500,0.23000,0.14669,0.00511,0.33338
 38,0.04000,0.01500,0.57000,0.14500,0.23000,0.14662,0.00498,0.33384
 38,0.17500,0.00000,0.82500,0.00000,0.00000,0.19693,0.00498,0.33384
