  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.31000,0.22500,0.38500,0.03000,0.05000,0.06971,0.00251,0.28656
  3,0.24500,0.27500,0.48000,0.00000,0.00000,0.07733,0.00254,0.49547
  4,0.16000,0.47000,0.37000,0.00000,0.00000,0.08625,0.00297,0.64659
  5,0.17000,0.45500,0.37500,0.00000,0.00000,0.08715,0.00223,0.59493
  6,0.00000,0.42000,0.25000,0.00000,0.33000,0.13694,0.00422,0.48372
  7,0.00000,0.42500,0.14500,0.00000,0.43000,0.14603,0.00538,0.58777
  8,0.00000,0.55500,0.08000,0.00000,0.36500,0.15541,0.00444,0.43967
  9,0.00000,0.56000,0.07000,0.00000,0.37000,0.15457,0.00454,0.47104
 10,0.00000,0.55500,0.06500,0.01500,0.36500,0.15466,0.00420,0.47455
 11,0.12500,0.53000,0.00500,0.00000,0.34000,0.16287,0.00417,0.45398
 12,0.12000,0.52500,0.01500,0.00000,0.34000,0.16293,0.00358,0.43965
 13,0.12500,0.53000,0.00500,0.00000,0.34000,0.16278,0.00347,0.45028
 14,0.12500,0.53000,0.00500,0.00000,0.34000,0.16274,0.00329,0.45469
 15,0.08500,0.55500,0.00000,0.00000,0.36000,0.16211,0.00454,0.49684
 16,0.09000,0.55500,0.00000,0.00000,0.35500,0.16202,0.00418,0.48753
 17,0.09000,0.55500,0.00000,0.00000,0.35500,0.16169,0.00432,0.50055
 18,0.08500,0.56000,0.00000,0.00000,0.35500,0.16150,0.00412,0.50843
 19,0.08500,0.56000,0.00000,0.00000,0.35500,0.16163,0.00407,0.51598
 20,0.08000,0.57000,0.00000,0.00000,0.35000,0.16470,0.00426,0.51171
 21,0.08000,0.57000,0.00000,0.00000,0.35000,0.16461,0.00392,0.50943
 22,0.08000,0.57000,0.00000,0.00000,0.35000,0.16456,0.00369,0.50853
 23,0.34500,0.00000,0.65500,0.00000,0.00000,0.15474,0.00475,0.41980
 23,0.10000,0.56500,0.00000,0.00000,0.33500,0.16614,0.00475,0.41980
 24,0.34500,0.00000,0.65500,0.00000,0.00000,0.15477,0.00486,0.43271
 24,0.10000,0.56500,0.00000,0.00000,0.33500,0.16595,0.00486,0.43271
 25,0.34500,0.00000,0.65500,0.00000,0.00000,0.15469,0.00494,0.44441
 25,0.10000,0.56500,0.00000,0.00000,0.33500,0.16583,0.00494,0.44441
 26,0.34500,0.00000,0.65500,0.00000,0.00000,0.15461,0.00463,0.43115
 26,0.10000,0.56500,0.00000,0.00000,0.33500,0.16566,0.00463,0.43115
 27,0.34500,0.00000,0.65500,0.00000,0.00000,0.15459,0.00438,0.41899
 27,0.09500,0.56500,0.00000,0.01000,0.33000,0.16548,0.00438,0.41899
 28,0.34500,0.00000,0.65500,0.00000,0.00000,0.15455,0.00422,0.42077
 28,0.09500,0.56500,0.00000,0.01000,0.33000,0.16540,0.00422,0.42077
 29,0.35000,0.00000,0.65000,0.00000,0.00000,0.15470,0.00423,0.42109
 29,0.10000,0.56500,0.00000,0.00000,0.33500,0.16537,0.00423,0.42109
 30,0.41500,0.00000,0.58500,0.00000,0.00000,0.15950,0.00463,0.43112
 30,0.10000,0.56500,0.00000,0.00000,0.33500,0.16551,0.00463,0.43112
 31,0.41000,0.00000,0.59000,0.00000,0.00000,0.15943,0.00492,0.44292
 31,0.10000,0.56500,0.00000,0.00000,0.33500,0.16489,0.00492,0.44292
 32,0.41000,0.00000,0.59000,0.00000,0.00000,0.15947,0.00488,0.44752
 32,0.10000,0.56500,0.00000,0.00000,0.33500,0.16482,0.00488,0.44752
 33,0.41000,0.00000,0.59000,0.00000,0.00000,0.15925,0.00493,0.45455
 33,0.10000,0.56500,0.00000,0.00000,0.33500,0.16472,0.00493,0.45455
 34,0.41000,0.00000,0.59000,0.00000,0.00000,0.15927,0.00491,0.45249
 34,0.10000,0.56500,0.00000,0.00000,0.33500,0.16463,0.00491,0.45249
 35,0.41000,0.00000,0.59000,0.00000,0.00000,0.15926,0.00495,0.45714
 35,0.10000,0.56500,0.00000,0.00000,0.33500,0.16461,0.00495,0.45714
 36,0.41000,0.00000,0.59000,0.00000,0.00000,0.15926,0.00494,0.46039
 36,0.10000,0.57000,0.00000,0.00000,0.33000,0.16462,0.00494,0.46039
 37,0.41000,0.00000,0.59000,0.00000,0.00000,0.15902,0.00412,0.42251
 37,0.12500,0.55500,0.00000,0.00000,0.32000,0.16315,0.00412,0.42251
 38,0.41500,0.00000,0.58500,0.00000,0.00000,0.15918,0.00410,0.42697
 38,0.12500,0.55500,0.00000,0.00000,0.32000,0.16300,0.00410,0.42697
 39,0.41500,0.00000,0.58500,0.00000,0.00000,0.15909,0.00398,0.42199
 39,0.12500,0.56000,0.00000,0.00000,0.31500,0.16282,0.00398,0.42199
 40,0.41500,0.00000,0.58500,0.00000,0.00000,0.15913,0.00392,0.42120
 40,0.13000,0.56000,0.00000,0.00000,0.31000,0.16314,0.00392,0.42120
 41,0.41500,0.00000,0.58500,0.00000,0.00000,0.15913,0.00392,0.42221
 41,0.13000,0.56000,0.00000,0.00000,0.31000,0.16304,0.00392,0.42221
 42,0.41500,0.00000,0.58500,0.00000,0.00000,0.15910,0.00376,0.41635
 42,0.12500,0.56000,0.00000,0.00500,0.31000,0.16299,0.00376,0.41635
 43,0.41500,0.00000,0.58500,0.00000,0.00000,0.15907,0.00376,0.41650
 43,0.12500,0.56000,0.00000,0.00000,0.31500,0.16299,0.00376,0.41650
 44,0.41500,0.00000,0.58500,0.00000,0.00000,0.15907,0.00372,0.42002
 44,0.12500,0.56000,0.00000,0.00500,0.31000,0.16292,0.00372,0.42002
 45,0.41500,0.00000,0.58500,0.00000,0.00000,0.15912,0.00381,0.42322
 45,0.12500,0.56000,0.00000,0.00500,0.31000,0.16276,0.00381,0.42322
 46,0.41000,0.00000,0.59000,0.00000,0.00000,0.15911,0.00382,0.42762
 46,0.12500,0.56000,0.00000,0.00500,0.31000,0.16268,0.00382,0.42762
 47,0.41500,0.00000,0.58500,0.00000,0.00000,0.15920,0.00383,0.42688
 47,0.12500,0.56000,0.00000,0.00000,0.31500,0.16275,0.00383,0.42688
 48,0.41500,0.00000,0.58500,0.00000,0.00000,0.15947,0.00358,0.40220
 48,0.12500,0.56000,0.00000,0.00500,0.31000,0.16291,0.00358,0.40220
 48,0.12500,0.56000,0.00000,0.00500,0.31000,0.16291,0.00358,0.40220
 49,0.41500,0.00000,0.58500,0.00000,0.00000,0.15942,0.00352,0.39803
 49,0.12500,0.56000,0.00000,0.00000,0.31500,0.16306,0.00352,0.39803
 49,0.12500,0.56000,0.00000,0.00000,0.31500,0.16306,0.00352,0.39803
 50,0.41500,0.00000,0.58500,0.00000,0.00000,0.15942,0.00352,0.39981
 50,0.12500,0.56000,0.00000,0.00000,0.31500,0.16276,0.00352,0.39981
 50,0.12500,0.56000,0.00000,0.00000,0.31500,0.16276,0.00352,0.39981
 51,0.41500,0.00000,0.58500,0.00000,0.00000,0.15949,0.00356,0.40483
 51,0.12500,0.56000,0.00000,0.00000,0.31500,0.16269,0.00356,0.40483
 51,0.12500,0.56000,0.00000,0.00000,0.31500,0.16269,0.00356,0.40483
 52,0.41500,0.00000,0.58500,0.00000,0.00000,0.15948,0.00352,0.40301
 52,0.12500,0.56000,0.00000,0.00500,0.31000,0.16267,0.00352,0.40301
 52,0.12500,0.56000,0.00000,0.00500,0.31000,0.16267,0.00352,0.40301
 53,0.41000,0.00000,0.59000,0.00000,0.00000,0.15793,0.00365,0.40840
 53,0.12500,0.56000,0.00000,0.00500,0.31000,0.16264,0.00365,0.40840
 53,0.12500,0.56000,0.00000,0.00500,0.31000,0.16264,0.00365,0.40840
 54,0.41000,0.00000,0.59000,0.00000,0.00000,0.15795,0.00364,0.40950
 54,0.12000,0.56000,0.00000,0.00500,0.31500,0.16235,0.00364,0.40950
 54,0.12000,0.56000,0.00000,0.00500,0.31500,0.16235,0.00364,0.40950
 55,0.41000,0.00000,0.59000,0.00000,0.00000,0.15770,0.00335,0.39341
 55,0.11500,0.56500,0.00000,0.01000,0.31000,0.16253,0.00335,0.39341
 55,0.11500,0.56500,0.00000,0.01000,0.31000,0.16253,0.00335,0.39341
 56,0.41000,0.00000,0.59000,0.00000,0.00000,0.15770,0.00335,0.39374
 56,0.11500,0.56500,0.00000,0.01000,0.31000,0.16252,0.00335,0.39374
 56,0.11500,0.56500,0.00000,0.01000,0.31000,0.16252,0.00335,0.39374
 57,0.41000,0.00000,0.59000,0.00000,0.00000,0.15768,0.00331,0.39226
 57,0.11000,0.56500,0.00500,0.01500,0.30500,0.16263,0.00331,0.39226
 57,0.10000,0.56000,0.01500,0.02000,0.30500,0.16264,0.00331,0.39226
 58,0.41000,0.00000,0.59000,0.00000,0.00000,0.15768,0.00332,0.39631
 58,0.10000,0.56000,0.01500,0.02000,0.30500,0.16248,0.00332,0.39631
 58,0.10000,0.56000,0.01500,0.02000,0.30500,0.16248,0.00332,0.39631
 59,0.41000,0.00000,0.59000,0.00000,0.00000,0.15786,0.00334,0.40043
 59,0.10000,0.56000,0.01500,0.02000,0.30500,0.16242,0.00334,0.40043
 59,0.10000,0.56000,0.01500,0.02000,0.30500,0.16242,0.00334,0.40043
 60,0.41000,0.00000,0.59000,0.00000,0.00000,0.15784,0.00324,0.39989
 60,0.10000,0.56000,0.01500,0.02000,0.30500,0.16240,0.00324,0.39989
 60,0.09500,0.55500,0.02500,0.02000,0.30500,0.16239,0.00324,0.39989
 61,0.41000,0.00000,0.59000,0.00000,0.00000,0.15788,0.00330,0.40115
 61,0.09500,0.55500,0.02500,0.03000,0.29500,0.16230,0.00330,0.40115
 61,0.09500,0.55500,0.02500,0.03000,0.29500,0.16230,0.00330,0.40115
 62,0.41000,0.00000,0.59000,0.00000,0.00000,0.15789,0.00332,0.40179
 62,0.10000,0.55500,0.02000,0.02500,0.30000,0.16224,0.00332,0.40179
 62,0.10000,0.55500,0.02000,0.02500,0.30000,0.16224,0.00332,0.40179
 63,0.41000,0.00000,0.59000,0.00000,0.00000,0.15790,0.00328,0.40366
 63,0.10000,0.55500,0.02000,0.02500,0.30000,0.16222,0.00328,0.40366
 63,0.10000,0.55500,0.02000,0.02500,0.30000,0.16222,0.00328,0.40366
 64,0.41000,0.00000,0.59000,0.00000,0.00000,0.15791,0.00328,0.40415
 64,0.10000,0.55500,0.02000,0.02500,0.30000,0.16221,0.00328,0.40415
 64,0.10000,0.55500,0.02000,0.02500,0.30000,0.16221,0.00328,0.40415
 65,0.41000,0.00000,0.59000,0.00000,0.00000,0.15790,0.00329,0.40459
 65,0.10500,0.56000,0.01000,0.02500,0.30000,0.16222,0.00329,0.40459
 65,0.10000,0.55500,0.02000,0.02500,0.30000,0.16222,0.00329,0.40459
 66,0.41500,0.00000,0.58500,0.00000,0.00000,0.15793,0.00334,0.40454
 66,0.10500,0.56000,0.01500,0.02000,0.30000,0.16216,0.00334,0.40454
 67,0.41500,0.00000,0.58500,0.00000,0.00000,0.15966,0.00339,0.40604
 67,0.10500,0.56000,0.01500,0.02000,0.30000,0.16215,0.00339,0.40604
 68,0.41500,0.00000,0.58500,0.00000,0.00000,0.15969,0.00339,0.40801
 68,0.11000,0.56000,0.00500,0.02500,0.30000,0.16216,0.00339,0.40801
 69,0.41500,0.00000,0.58500,0.00000,0.00000,0.15969,0.00339,0.40756
 69,0.11500,0.56500,0.00000,0.02000,0.30000,0.16229,0.00339,0.40756
 70,0.41500,0.00000,0.58500,0.00000,0.00000,0.15969,0.00339,0.40776
 70,0.11500,0.56500,0.00000,0.02000,0.30000,0.16229,0.00339,0.40776
 71,0.41500,0.00000,0.58500,0.00000,0.00000,0.15972,0.00337,0.40944
 71,0.11500,0.56500,0.00000,0.02000,0.30000,0.16228,0.00337,0.40944
