  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.12500,0.28500,0.21500,0.29000,0.08500,0.08165,0.00351,0.33109
  2,0.00000,0.00000,0.00000,0.00000,1.00000,-0.00280,0.00351,0.33109
  3,0.15500,0.29500,0.24000,0.31000,0.00000,0.08781,0.00322,0.48610
  4,0.28000,0.12000,0.41000,0.19000,0.00000,0.10769,0.00431,0.63609
  5,0.23000,0.10000,0.47500,0.19500,0.00000,0.10924,0.00384,0.67995
  6,0.19000,0.22500,0.58500,0.00000,0.00000,0.14003,0.01287,1.17086
  7,0.30500,0.01500,0.68000,0.00000,0.00000,0.14325,0.00549,0.71390
  8,0.31500,0.00000,0.68500,0.00000,0.00000,0.16020,0.00877,0.83889
  9,0.28500,0.00000,0.71500,0.00000,0.00000,0.16020,0.00638,0.71937
 10,0.02500,0.00000,0.97500,0.00000,0.00000,0.22433,0.00850,0.52390
 11,0.05000,0.00000,0.95000,0.00000,0.00000,0.21948,0.00723,0.49268
 12,0.06500,0.00000,0.93500,0.00000,0.00000,0.21658,0.00642,0.47121
 12,0.00000,0.00000,0.00000,0.00000,1.00000,-0.01336,0.00642,0.47121
 13,0.93500,0.01500,0.02000,0.03000,0.00000,0.01105,0.00502,0.28237
 13,0.18500,0.02000,0.78500,0.00500,0.00500,0.20429,0.00502,0.28237
 14,0.93500,0.01500,0.03000,0.02000,0.00000,0.01106,0.00595,0.26962
 14,0.20000,0.00000,0.80000,0.00000,0.00000,0.20498,0.00595,0.26962
 15,0.96500,0.00500,0.02000,0.00500,0.00500,0.01099,0.00638,0.24158
 15,0.19500,0.00000,0.80500,0.00000,0.00000,0.20445,0.00638,0.24158
 16,0.96500,0.00500,0.02000,0.00500,0.00500,0.01099,0.00604,0.24468
 16,0.19500,0.00000,0.80500,0.00000,0.00000,0.20426,0.00604,0.24468
 17,0.96000,0.00500,0.02000,0.01000,0.00500,0.01100,0.00583,0.25177
 17,0.19500,0.00000,0.80500,0.00000,0.00000,0.20405,0.00583,0.25177
 18,0.95500,0.00500,0.02500,0.01000,0.00500,0.01100,0.00574,0.25711
 18,0.19500,0.00000,0.80500,0.00000,0.00000,0.20393,0.00574,0.25711
 19,0.96000,0.00500,0.02500,0.00500,0.00500,0.01099,0.00547,0.25829
 19,0.19500,0.00000,0.80500,0.00000,0.00000,0.20377,0.00547,0.25829
 20,0.97000,0.00500,0.02000,0.00500,0.00000,0.01097,0.00554,0.25910
 20,0.19500,0.00000,0.80500,0.00000,0.00000,0.20385,0.00554,0.25910
 20,0.05500,0.06500,0.38500,0.34500,0.15000,0.12985,0.00554,0.25910
 20,0.05500,0.06500,0.38500,0.34500,0.15000,0.12985,0.00554,0.25910
 21,0.93500,0.01000,0.04000,0.00000,0.01500,0.01105,0.00545,0.25925
 21,0.19500,0.00000,0.80500,0.00000,0.00000,0.20375,0.00545,0.25925
 21,0.19500,0.00000,0.80500,0.00000,0.00000,0.20375,0.00545,0.25925
 22,0.19500,0.00000,0.80500,0.00000,0.00000,0.20344,0.00527,0.26038
 22,0.09000,0.08500,0.39500,0.29000,0.14000,0.13036,0.00527,0.26038
 23,0.17500,0.21000,0.45000,0.06500,0.10000,0.14223,0.00527,0.26103
 23,0.19500,0.00000,0.80500,0.00000,0.00000,0.20350,0.00527,0.26103
 23,0.00000,0.00000,0.00000,0.00000,1.00000,-0.00110,0.00527,0.26103
 24,0.19500,0.00000,0.80500,0.00000,0.00000,0.20344,0.00537,0.26500
 25,0.19500,0.00000,0.80500,0.00000,0.00000,0.20335,0.00510,0.26359
 26,0.19500,0.00000,0.80500,0.00000,0.00000,0.20327,0.00495,0.26420
 27,0.19500,0.00000,0.80500,0.00000,0.00000,0.20268,0.00512,0.26475
 27,0.19500,0.00000,0.80500,0.00000,0.00000,0.20268,0.00512,0.26475
 27,0.19500,0.00000,0.80500,0.00000,0.00000,0.20268,0.00512,0.26475
 28,0.19500,0.00000,0.80500,0.00000,0.00000,0.20251,0.00492,0.26555
 28,0.19500,0.00000,0.80500,0.00000,0.00000,0.20251,0.00492,0.26555
 29,0.19500,0.00000,0.80500,0.00000,0.00000,0.20270,0.00554,0.27115
 29,0.00000,0.60500,0.00000,0.39500,0.00000,0.13717,0.00554,0.27115
 30,0.19500,0.00000,0.80500,0.00000,0.00000,0.20258,0.00533,0.27087
 30,0.00000,0.59500,0.00000,0.40500,0.00000,0.13768,0.00533,0.27087
 31,0.19500,0.00000,0.80500,0.00000,0.00000,0.20250,0.00527,0.27256
 31,0.00000,0.58500,0.00000,0.41500,0.00000,0.13863,0.00527,0.27256
 32,0.19500,0.00000,0.80500,0.00000,0.00000,0.20223,0.00545,0.28128
 32,0.00000,0.51000,0.00000,0.49000,0.00000,0.15076,0.00545,0.28128
 33,0.19500,0.00000,0.80500,0.00000,0.00000,0.20209,0.00527,0.28130
 33,0.19500,0.00000,0.80500,0.00000,0.00000,0.20209,0.00527,0.28130
 33,0.00000,0.51000,0.00000,0.49000,0.00000,0.15070,0.00527,0.28130
 34,0.19500,0.00000,0.80500,0.00000,0.00000,0.20194,0.00520,0.28320
 34,0.19500,0.23000,0.49000,0.02000,0.06500,0.13477,0.00520,0.28320
 34,0.00000,0.51000,0.00000,0.49000,0.00000,0.14848,0.00520,0.28320
 35,0.19500,0.00000,0.80500,0.00000,0.00000,0.20176,0.00508,0.28498
 35,0.19000,0.23000,0.48500,0.02500,0.07000,0.13459,0.00508,0.28498
 35,0.00000,0.51000,0.00000,0.49000,0.00000,0.14850,0.00508,0.28498
 36,0.19500,0.00000,0.80500,0.00000,0.00000,0.20143,0.00508,0.29126
 36,0.12000,0.19500,0.44000,0.10500,0.14000,0.13391,0.00508,0.29126
 36,0.00000,0.51000,0.00000,0.49000,0.00000,0.14845,0.00508,0.29126
 37,0.19500,0.00000,0.80500,0.00000,0.00000,0.20130,0.00492,0.29104
 37,0.12500,0.20000,0.44500,0.09500,0.13500,0.13398,0.00492,0.29104
 37,0.00000,0.51000,0.00000,0.49000,0.00000,0.14849,0.00492,0.29104
 38,0.19500,0.00000,0.80500,0.00000,0.00000,0.20113,0.00478,0.29176
 38,0.12500,0.20000,0.44500,0.09500,0.13500,0.13391,0.00478,0.29176
