     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.20670,0.25737,0.21210,0.06570,0.25813,0.0664468
0.08625,0.33087,0.19202,0.07179,0.31907,0.0416909
0.40285,0.13829,0.24488,0.05368,0.16029,0.0804003
0.29633,0.08245,0.26396,0.33890,0.01835,0.0921241
0.40859,0.00042,0.00047,0.40165,0.18888,0.0240253
0.24084,0.12508,0.44856,0.18443,0.00109,0.1233251
0.15518,0.00095,0.66787,0.17439,0.00161,0.1387157
0.21393,0.00324,0.77847,0.00147,0.00289,0.1931983
0.20978,0.78364,0.00352,0.00091,0.00214,0.0008525
0.00050,0.00468,0.00461,0.98854,0.00167,0.0408737
0.00323,0.00027,0.99384,0.00235,0.00031,0.0652601
0.30654,0.00328,0.68369,0.00336,0.00313,0.1530864
0.15839,0.09727,0.74010,0.00034,0.00390,0.1518358
0.17056,0.00115,0.75137,0.00144,0.07548,0.1396501
0.04397,0.29133,0.34614,0.31800,0.00056,0.1006514
0.28677,0.33909,0.20594,0.16473,0.00348,0.0724549
0.02098,0.05114,0.33627,0.37269,0.21892,0.1101714
0.00069,0.18093,0.10427,0.55476,0.15935,0.0767833
0.00321,0.02206,0.41191,0.55936,0.00345,0.0875360
0.00465,0.00081,0.07796,0.38305,0.53353,0.0252644
0.48989,0.00433,0.00419,0.00289,0.49870,0.0269697
0.00162,0.52750,0.46140,0.00470,0.00478,0.0818013
0.00280,0.56348,0.00272,0.42973,0.00127,0.1411433
0.00203,0.50220,0.00098,0.32559,0.16920,0.0502132
0.00169,0.00241,0.35498,0.00228,0.63864,0.0449506
0.00079,0.60985,0.15733,0.23098,0.00105,0.0639181
0.21686,0.00210,0.30149,0.17744,0.30211,0.0976725
0.00053,0.40211,0.00447,0.58856,0.00433,0.1399375
0.85806,0.13459,0.00028,0.00222,0.00485,0.0443950
0.71898,0.00320,0.00164,0.27295,0.00323,0.0166109
0.15644,0.38169,0.00300,0.45598,0.00288,0.0747804
0.59147,0.40097,0.00297,0.00173,0.00286,0.0169706
0.00196,0.22579,0.46113,0.08766,0.22346,0.1217138
0.20692,0.00276,0.08236,0.70543,0.00253,0.0578135
