  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.31500,0.19000,0.23000,0.06000,0.20500,0.07402,0.00307,0.34403
  3,0.39000,0.14500,0.24500,0.05500,0.16500,0.08056,0.00311,0.48971
  4,0.32500,0.08500,0.26500,0.29500,0.03000,0.09232,0.00321,0.55236
  5,0.26500,0.13500,0.39000,0.21000,0.00000,0.10396,0.00308,0.45254
  6,0.19500,0.09500,0.57500,0.13500,0.00000,0.12829,0.00445,0.58709
  7,0.16000,0.00000,0.70000,0.14000,0.00000,0.13895,0.00532,0.69711
  8,0.17500,0.00000,0.82500,0.00000,0.00000,0.19432,0.01297,0.63395
  9,0.19500,0.00000,0.80500,0.00000,0.00000,0.19352,0.00998,0.58716
 10,0.20000,0.00000,0.80000,0.00000,0.00000,0.19335,0.00869,0.58027
 11,0.30000,0.00000,0.70000,0.00000,0.00000,0.20668,0.00604,0.38576
 12,0.19500,0.02500,0.78000,0.00000,0.00000,0.19361,0.00496,0.27048
 12,0.00500,0.01000,0.01000,0.97500,0.00000,0.04084,0.00496,0.27048
 13,0.20500,0.00000,0.79500,0.00000,0.00000,0.19353,0.00478,0.25745
 13,0.00500,0.00500,0.00500,0.98500,0.00000,0.04079,0.00478,0.25745
 14,0.20500,0.00000,0.79500,0.00000,0.00000,0.19452,0.00522,0.25053
 14,0.00500,0.00500,0.00500,0.98500,0.00000,0.04080,0.00522,0.25053
 15,0.20000,0.17000,0.40500,0.22500,0.00000,0.12609,0.00522,0.25871
 15,0.20500,0.00000,0.79500,0.00000,0.00000,0.19450,0.00522,0.25871
 15,0.00500,0.01000,0.01000,0.97500,0.00000,0.04084,0.00522,0.25871
 16,0.20500,0.00000,0.79500,0.00000,0.00000,0.19437,0.00489,0.25841
 16,0.00500,0.01000,0.01000,0.97500,0.00000,0.04085,0.00489,0.25841
 17,0.20500,0.00000,0.79500,0.00000,0.00000,0.19437,0.00495,0.26224
 17,0.14500,0.13500,0.37500,0.27500,0.07000,0.13023,0.00495,0.26224
 17,0.00000,0.01000,0.03000,0.94500,0.01500,0.04126,0.00495,0.26224
 18,0.20500,0.00000,0.79500,0.00000,0.00000,0.19423,0.00476,0.26509
 18,0.14500,0.14000,0.36500,0.28000,0.07000,0.12881,0.00476,0.26509
 19,0.20500,0.00000,0.79500,0.00000,0.00000,0.19410,0.00458,0.26778
 19,0.13500,0.13500,0.38000,0.29500,0.05500,0.12892,0.00458,0.26778
 20,0.20500,0.00000,0.79500,0.00000,0.00000,0.19396,0.00431,0.26657
 20,0.13500,0.13500,0.38000,0.29500,0.05500,0.12911,0.00431,0.26657
 21,0.20500,0.00000,0.79500,0.00000,0.00000,0.19383,0.00409,0.26594
 21,0.13500,0.13000,0.38000,0.30000,0.05500,0.12919,0.00409,0.26594
 22,0.20500,0.00000,0.79500,0.00000,0.00000,0.19385,0.00415,0.26737
 22,0.15500,0.13500,0.40500,0.26500,0.04000,0.12720,0.00415,0.26737
 23,0.20500,0.00000,0.79500,0.00000,0.00000,0.19422,0.00486,0.26872
 23,0.17000,0.10500,0.41500,0.26500,0.04500,0.12586,0.00486,0.26872
 23,0.00000,0.56000,0.00500,0.43500,0.00000,0.14100,0.00486,0.26872
 24,0.20500,0.00000,0.79500,0.00000,0.00000,0.19431,0.00494,0.26645
 24,0.20500,0.00000,0.79500,0.00000,0.00000,0.19431,0.00494,0.26645
 24,0.00000,0.54000,0.00000,0.46000,0.00000,0.14305,0.00494,0.26645
 25,0.20500,0.00000,0.79500,0.00000,0.00000,0.19423,0.00478,0.26610
 25,0.20500,0.00000,0.79500,0.00000,0.00000,0.19423,0.00478,0.26610
 25,0.00000,0.53500,0.00000,0.46500,0.00000,0.14309,0.00478,0.26610
 26,0.20500,0.00000,0.79500,0.00000,0.00000,0.19417,0.00465,0.26651
 26,0.20500,0.00000,0.79500,0.00000,0.00000,0.19417,0.00465,0.26651
 26,0.00000,0.52000,0.00000,0.48000,0.00000,0.14660,0.00465,0.26651
 27,0.20500,0.00000,0.79500,0.00000,0.00000,0.19403,0.00462,0.27174
 27,0.17000,0.11000,0.41500,0.25500,0.05000,0.12584,0.00462,0.27174
 27,0.00000,0.51500,0.00000,0.48500,0.00000,0.14737,0.00462,0.27174
 28,0.20500,0.00000,0.79500,0.00000,0.00000,0.19388,0.00464,0.27870
 28,0.20500,0.00000,0.79500,0.00000,0.00000,0.19388,0.00464,0.27870
 28,0.00000,0.49000,0.00000,0.51000,0.00000,0.15275,0.00464,0.27870
 29,0.20500,0.00000,0.79500,0.00000,0.00000,0.19379,0.00451,0.27844
 29,0.20500,0.00000,0.79500,0.00000,0.00000,0.19379,0.00451,0.27844
 29,0.00000,0.49000,0.00000,0.51000,0.00000,0.15273,0.00451,0.27844
