  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.43500,0.29000,0.07500,0.20000,0.00000,0.07550,0.00314,0.72016
  3,0.17000,0.83000,0.00000,0.00000,0.00000,0.10786,0.00673,1.38606
  4,0.41000,0.59000,0.00000,0.00000,0.00000,0.11339,0.00385,0.51986
  5,0.28000,0.61500,0.03500,0.04500,0.02500,0.10855,0.00304,0.43657
  6,0.18000,0.54500,0.00000,0.00000,0.27500,0.15175,0.00457,0.43735
  7,0.12000,0.55500,0.00000,0.03500,0.29000,0.15505,0.00461,0.46325
  8,0.09000,0.56000,0.06500,0.00000,0.28500,0.15830,0.00442,0.46517
  9,0.09500,0.56000,0.07500,0.00500,0.26500,0.15746,0.00402,0.46842
 10,0.09000,0.56000,0.07500,0.00500,0.27000,0.15812,0.00352,0.45629
 11,0.08000,0.58000,0.06500,0.00500,0.27000,0.15751,0.00351,0.46527
 12,0.08000,0.58000,0.06500,0.01000,0.26500,0.15772,0.00315,0.45730
 13,0.08000,0.59000,0.06000,0.00500,0.26500,0.15888,0.00309,0.45637
 14,0.07500,0.59000,0.06000,0.00500,0.27000,0.15909,0.00317,0.44815
 14,0.00000,0.00000,1.00000,0.00000,0.00000,0.06555,0.00317,0.44815
 15,0.39000,0.00000,0.61000,0.00000,0.00000,0.16147,0.00514,0.45047
 15,0.08000,0.59500,0.05500,0.00000,0.27000,0.15949,0.00514,0.45047
 16,0.42500,0.00000,0.57500,0.00000,0.00000,0.16280,0.00529,0.45308
 16,0.08000,0.59500,0.06000,0.00000,0.26500,0.15955,0.00529,0.45308
 17,0.43000,0.00000,0.57000,0.00000,0.00000,0.16334,0.00515,0.45967
 17,0.08000,0.59500,0.06000,0.00000,0.26500,0.15951,0.00515,0.45967
 18,0.42000,0.00000,0.58000,0.00000,0.00000,0.16357,0.00620,0.42795
 18,0.07000,0.59000,0.06000,0.01000,0.27000,0.15958,0.00620,0.42795
 19,0.42500,0.00000,0.57500,0.00000,0.00000,0.16371,0.00606,0.42953
 19,0.07000,0.59000,0.06000,0.01000,0.27000,0.15945,0.00606,0.42953
 20,0.43000,0.00000,0.57000,0.00000,0.00000,0.16419,0.00572,0.42125
 20,0.07000,0.59000,0.06000,0.01000,0.27000,0.15964,0.00572,0.42125
 21,0.43000,0.00000,0.57000,0.00000,0.00000,0.16410,0.00568,0.42821
 21,0.07000,0.59000,0.06000,0.00500,0.27500,0.15953,0.00568,0.42821
 22,0.43000,0.00000,0.57000,0.00000,0.00000,0.16406,0.00522,0.42212
 22,0.07000,0.59000,0.06000,0.00500,0.27500,0.15957,0.00522,0.42212
 23,0.43000,0.00000,0.57000,0.00000,0.00000,0.16424,0.00502,0.41979
 23,0.07000,0.59000,0.06000,0.01000,0.27000,0.15950,0.00502,0.41979
 24,0.43500,0.00000,0.56500,0.00000,0.00000,0.16420,0.00466,0.41436
 24,0.07000,0.59000,0.06000,0.01000,0.27000,0.15955,0.00466,0.41436
 25,0.43500,0.00000,0.56500,0.00000,0.00000,0.16414,0.00449,0.41468
 25,0.07000,0.59000,0.06000,0.01000,0.27000,0.15952,0.00449,0.41468
 26,0.43000,0.00000,0.57000,0.00000,0.00000,0.16417,0.00434,0.40583
 26,0.09500,0.58000,0.03000,0.04500,0.25000,0.16055,0.00434,0.40583
 26,0.00000,0.00000,0.00000,1.00000,0.00000,0.00018,0.00434,0.40583
 27,0.43000,0.00000,0.57000,0.00000,0.00000,0.16412,0.00425,0.40906
 27,0.09500,0.58000,0.03000,0.04500,0.25000,0.16050,0.00425,0.40906
 27,0.00000,0.00000,0.00000,1.00000,0.00000,0.00019,0.00425,0.40906
 28,0.43000,0.00000,0.57000,0.00000,0.00000,0.16410,0.00441,0.41844
 28,0.10000,0.58000,0.01500,0.05000,0.25500,0.16023,0.00441,0.41844
 28,0.00000,0.00000,0.00000,1.00000,0.00000,0.00022,0.00441,0.41844
 29,0.43500,0.00000,0.56500,0.00000,0.00000,0.16415,0.00421,0.41260
 29,0.09500,0.58000,0.02000,0.05000,0.25500,0.16039,0.00421,0.41260
 30,0.43000,0.00000,0.57000,0.00000,0.00000,0.16418,0.00414,0.41008
 30,0.11500,0.56500,0.00000,0.06500,0.25500,0.16144,0.00414,0.41008
 31,0.43000,0.00000,0.57000,0.00000,0.00000,0.16417,0.00399,0.40239
 31,0.09500,0.56000,0.02500,0.06000,0.26000,0.16168,0.00399,0.40239
