  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.00000,0.36000,0.00000,0.00000,0.64000,0.13960,0.01119,1.02039
  3,0.13000,0.41000,0.14000,0.01000,0.31000,0.12348,0.00562,0.47196
  4,0.11000,0.68500,0.00000,0.00000,0.20500,0.16018,0.00846,0.68505
  5,0.27000,0.54000,0.00000,0.00000,0.19000,0.16724,0.00624,0.44325
  6,0.15500,0.56000,0.04500,0.00500,0.23500,0.15881,0.00491,0.36644
  7,0.14000,0.55000,0.03500,0.05500,0.22000,0.16071,0.00440,0.37315
  8,0.14000,0.54000,0.00000,0.06000,0.26000,0.16260,0.00440,0.39236
  9,0.12500,0.53500,0.00000,0.05500,0.28500,0.16635,0.00433,0.39397
 10,0.13000,0.53500,0.00000,0.05500,0.28000,0.16594,0.00412,0.39582
 11,0.12500,0.53500,0.00000,0.06000,0.28000,0.16529,0.00408,0.40116
 12,0.12500,0.53500,0.00000,0.05500,0.28500,0.16459,0.00415,0.40847
 13,0.12500,0.53500,0.00000,0.05500,0.28500,0.16428,0.00417,0.41099
 14,0.12500,0.54000,0.00000,0.05000,0.28500,0.16438,0.00415,0.41638
 15,0.13000,0.54000,0.00000,0.04500,0.28500,0.16440,0.00385,0.41623
 16,0.12500,0.54000,0.00000,0.05000,0.28500,0.16444,0.00349,0.41195
 17,0.12500,0.54000,0.00000,0.05000,0.28500,0.16443,0.00353,0.41514
 17,0.03500,0.10500,0.85000,0.01000,0.00000,0.06940,0.00353,0.41514
 18,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00698,0.00334,0.41428
 18,0.13000,0.54000,0.00000,0.04500,0.28500,0.16442,0.00334,0.41428
 19,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00715,0.00316,0.41560
 19,0.13000,0.54000,0.00000,0.05000,0.28000,0.16445,0.00316,0.41560
 19,0.02000,0.07500,0.74500,0.16000,0.00000,0.07731,0.00316,0.41560
 20,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00720,0.00316,0.41583
 20,0.13000,0.54000,0.00000,0.05000,0.28000,0.16442,0.00316,0.41583
 20,0.02000,0.07500,0.74500,0.16000,0.00000,0.07730,0.00316,0.41583
 21,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00674,0.00314,0.41342
 21,0.13000,0.54000,0.00000,0.05000,0.28000,0.16483,0.00314,0.41342
 21,0.02000,0.08500,0.74000,0.15500,0.00000,0.07743,0.00314,0.41342
 22,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00707,0.00317,0.41605
 22,0.12500,0.54000,0.00000,0.05000,0.28500,0.16445,0.00317,0.41605
 22,0.02000,0.07500,0.74500,0.16000,0.00000,0.07730,0.00317,0.41605
 23,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00720,0.00316,0.41641
 23,0.12500,0.54000,0.00000,0.05000,0.28500,0.16436,0.00316,0.41641
 23,0.02000,0.07500,0.74500,0.16000,0.00000,0.07728,0.00316,0.41641
 24,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00789,0.00318,0.41837
 24,0.13000,0.54000,0.00000,0.05000,0.28000,0.16406,0.00318,0.41837
 24,0.01500,0.07000,0.75500,0.16000,0.00000,0.07716,0.00318,0.41837
 25,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00774,0.00318,0.41875
 25,0.12500,0.54000,0.00000,0.05000,0.28500,0.16394,0.00318,0.41875
 25,0.02000,0.06500,0.75500,0.16000,0.00000,0.07714,0.00318,0.41875
 26,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00773,0.00318,0.41883
 26,0.12500,0.54000,0.00000,0.05000,0.28500,0.16390,0.00318,0.41883
 26,0.02000,0.06500,0.75500,0.16000,0.00000,0.07714,0.00318,0.41883
 27,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00801,0.00317,0.41921
 27,0.13000,0.54000,0.00000,0.05000,0.28000,0.16383,0.00317,0.41921
 27,0.01500,0.06500,0.76000,0.16000,0.00000,0.07711,0.00317,0.41921
 28,1.00000,0.00000,0.00000,0.00000,0.00000,-0.00787,0.00317,0.41942
 28,0.12500,0.54000,0.00000,0.05000,0.28500,0.16375,0.00317,0.41942
 28,0.01500,0.06500,0.76000,0.16000,0.00000,0.07711,0.00317,0.41942
