Ru,-0.604279
1b_Ag,-0.026962
1b_Ir,0.025734
1b_Pd,-0.021608
1b_Pt,0.021586
1b_Ru,0.000000
2a_Ag,-0.097415
2a_Ir,-0.022948
2a_Pd,-0.070458
2a_Pt,-0.059442
2a_Ru,0.000000
3a_Ag,-0.025380
3a_Ir,0.013630
3a_Pd,-0.000195
3a_Pt,0.008633
3a_Ru,0.000000
