Pd,0.075474
1b_Ag,-0.025064
1b_Ir,0.044604
1b_Pd,0.000000
1b_Pt,0.040827
1b_Ru,0.007435
2a_Ag,0.022701
2a_Ir,-0.050573
2a_Pd,0.000000
2a_Pt,-0.032788
2a_Ru,-0.051361
3a_Ag,-0.015738
3a_Ir,0.035545
3a_Pd,0.000000
3a_Pt,0.000055
3a_Ru,0.033945
