     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.04136,0.18867,0.04546,0.34639,0.37813,0.0273617
0.21762,0.09039,0.31538,0.31070,0.06591,0.1038219
0.38502,0.02731,0.43606,0.14884,0.00277,0.1044573
0.07561,0.00302,0.62035,0.29769,0.00333,0.1171585
0.00023,0.33561,0.59143,0.06808,0.00465,0.1103195
0.00285,0.15819,0.52752,0.30808,0.00336,0.1045035
0.06083,0.01603,0.75823,0.00438,0.16053,0.1404616
0.00308,0.00118,0.67028,0.00456,0.32090,0.1546451
0.08788,0.00472,0.56147,0.00416,0.34177,0.1391975
0.00145,0.99168,0.00323,0.00061,0.00303,0.0000314
0.98855,0.00186,0.00252,0.00245,0.00462,0.0160433
0.00446,0.00419,0.68883,0.00408,0.29844,0.1480706
0.00318,0.00104,0.69459,0.00497,0.29623,0.1486284
0.00103,0.00360,0.69279,0.00457,0.29801,0.1537549
0.00094,0.00199,0.69151,0.00204,0.30352,0.1570233
0.00166,0.00129,0.68978,0.00220,0.30507,0.1557646
0.00004,0.00347,0.69032,0.00154,0.30462,0.1520652
0.00412,0.04851,0.66032,0.00030,0.28676,0.1499920
0.00196,0.00174,0.00009,0.99154,0.00468,0.0413875
0.51086,0.48153,0.00352,0.00348,0.00061,0.0110719
0.00056,0.00243,0.68662,0.00272,0.30768,0.1552179
0.00073,0.00020,0.68828,0.00425,0.30654,0.1488072
0.00236,0.00176,0.68775,0.00422,0.30391,0.1527682
0.00390,0.00329,0.69145,0.00086,0.30050,0.1546131
0.47436,0.00010,0.00037,0.52123,0.00395,0.0217545
0.00232,0.00127,0.64294,0.08211,0.27135,0.1489635
0.00013,0.00113,0.69423,0.00191,0.30260,0.1526338
0.00375,0.00273,0.69107,0.00154,0.30091,0.1531384
0.00427,0.05973,0.65692,0.00356,0.27553,0.1588417
0.00449,0.08313,0.64322,0.00190,0.26726,0.1590290
0.00052,0.10265,0.63373,0.00337,0.25973,0.1611626
0.00168,0.11724,0.61802,0.00055,0.26251,0.1620986
0.00451,0.13162,0.59543,0.00470,0.26374,0.1571725
0.00214,0.12154,0.61673,0.00495,0.25464,0.1580761
0.00117,0.11974,0.62091,0.00071,0.25747,0.1629134
0.00266,0.12281,0.61880,0.00013,0.25560,0.1626481
0.00057,0.12760,0.60997,0.00358,0.25829,0.1603095
0.00089,0.12358,0.61504,0.00246,0.25803,0.1569675
0.00046,0.12204,0.61993,0.00131,0.25626,0.1549361
0.00479,0.11778,0.62855,0.00364,0.24524,0.1606557
0.00426,0.11482,0.63158,0.00270,0.24664,0.1592578
0.00002,0.11528,0.62964,0.00203,0.25302,0.1599040
0.00272,0.11323,0.63192,0.00481,0.24731,0.1554090
0.00315,0.12338,0.60528,0.00098,0.26720,0.1543149
0.00007,0.11021,0.64180,0.00404,0.24388,0.1568192
0.00093,0.11193,0.63322,0.00449,0.24943,0.1557228
0.00039,0.11314,0.62263,0.00391,0.25994,0.1596281
0.00427,0.11742,0.61102,0.00195,0.26534,0.1592308
0.00079,0.11704,0.61012,0.00443,0.26762,0.1628773
0.00449,0.12670,0.58513,0.00329,0.28040,0.1527166
0.00257,0.10694,0.64312,0.00043,0.24694,0.1605401
0.00347,0.10879,0.64487,0.00026,0.24260,0.1634151
0.00117,0.10832,0.65142,0.00428,0.23481,0.1607344
0.00248,0.11018,0.65060,0.00142,0.23532,0.1604963
0.00001,0.11004,0.65248,0.00054,0.23693,0.1576513
0.00441,0.10774,0.65067,0.00219,0.23498,0.1537100
0.00200,0.11071,0.64134,0.00253,0.24343,0.1637777
0.00142,0.11028,0.64469,0.00006,0.24355,0.1630679
0.00158,0.11115,0.64785,0.00032,0.23910,0.1562118
0.50127,0.00306,0.00054,0.00355,0.49158,0.0274237
0.00388,0.10942,0.64639,0.00191,0.23839,0.1623101
0.00096,0.10694,0.65155,0.00057,0.23998,0.1581324
0.00364,0.10973,0.64854,0.00188,0.23620,0.1576015
