     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.04190,0.36762,0.30265,0.03502,0.25281,0.1199538
0.04304,0.09862,0.38235,0.34480,0.13119,0.0395441
0.00100,0.61315,0.12526,0.00400,0.25659,0.1511277
0.00229,0.96622,0.02924,0.00015,0.00210,0.0356808
0.00366,0.51528,0.01265,0.00348,0.46493,0.1444843
0.18823,0.51405,0.01847,0.00410,0.27515,0.1562329
0.05625,0.50653,0.00423,0.16594,0.26705,0.1530348
0.09348,0.52938,0.04283,0.03699,0.29732,0.1582956
0.38584,0.43173,0.00234,0.17812,0.00198,0.0877709
0.09093,0.57095,0.00468,0.02375,0.30968,0.1659085
0.67277,0.00257,0.00260,0.00185,0.32020,0.0000008
0.08889,0.59829,0.00273,0.00246,0.30764,0.1617096
0.08577,0.57981,0.00156,0.02750,0.30536,0.1657073
0.00184,0.49448,0.50006,0.00187,0.00175,0.0690220
0.00183,0.00177,0.00431,0.98980,0.00229,0.0000001
0.07923,0.58089,0.00247,0.03193,0.30548,0.1604190
0.09536,0.58154,0.00086,0.00936,0.31289,0.1672423
0.09696,0.58824,0.00140,0.00000,0.31340,0.1678221
0.00256,0.56724,0.00229,0.42640,0.00151,0.0647105
0.09171,0.59070,0.00316,0.00075,0.31368,0.1676556
0.00071,0.00028,0.00402,0.38682,0.60816,0.0000553
0.35625,0.00275,0.63624,0.00044,0.00432,0.1598208
0.18319,0.00054,0.81289,0.00188,0.00150,0.1247322
0.39729,0.11701,0.48120,0.00426,0.00024,0.1027146
0.24293,0.00157,0.59094,0.00275,0.16181,0.1099871
0.46821,0.00457,0.00480,0.52186,0.00056,0.0011638
0.11519,0.59248,0.00082,0.00346,0.28804,0.1675658
0.12812,0.60135,0.00192,0.00329,0.26533,0.1619035
0.09753,0.57568,0.00164,0.00155,0.32360,0.1603280
0.09998,0.58726,0.00213,0.00496,0.30567,0.1668290
0.28737,0.00232,0.61637,0.09019,0.00375,0.1249739
0.00300,0.00152,0.28736,0.00323,0.70490,0.0102728
0.09872,0.58712,0.00259,0.00270,0.30886,0.1640022
0.09218,0.58557,0.00190,0.02617,0.29418,0.1627793
0.10169,0.58168,0.00458,0.00372,0.30833,0.1647190
0.09675,0.58501,0.00249,0.00458,0.31117,0.1617270
0.09861,0.58133,0.00399,0.02914,0.28693,0.1625275
0.10170,0.57995,0.00397,0.00474,0.30965,0.1629044
0.10244,0.58002,0.00213,0.00446,0.31095,0.1604494
0.10588,0.58782,0.00003,0.00093,0.30534,0.1579198
0.09048,0.57931,0.00076,0.03523,0.29423,0.1640685
0.08526,0.57712,0.00299,0.03810,0.29653,0.1652520
0.08613,0.57706,0.00190,0.04031,0.29460,0.1628911
0.09386,0.57695,0.00020,0.03267,0.29631,0.1665265
0.08932,0.57743,0.00058,0.03781,0.29486,0.1669026
0.06873,0.58297,0.00488,0.04382,0.29959,0.1621185
0.10031,0.57254,0.00052,0.03703,0.28960,0.1674011
0.10453,0.57501,0.00074,0.04262,0.27709,0.1601028
0.09177,0.56971,0.00151,0.03431,0.30270,0.1658768
0.09371,0.56782,0.00017,0.03254,0.30576,0.1585760
0.06181,0.59156,0.00468,0.03142,0.31053,0.1605648
0.11199,0.58097,0.00318,0.02034,0.28351,0.1640497
0.11979,0.58925,0.00311,0.00392,0.28393,0.1628140
0.10615,0.56670,0.00217,0.02347,0.30151,0.1675391
0.10934,0.56585,0.00025,0.02479,0.29978,0.1623239
0.10226,0.56160,0.00482,0.02771,0.30362,0.1662479
0.10697,0.56220,0.00358,0.02513,0.30213,0.1623323
0.10670,0.56511,0.00046,0.02522,0.30251,0.1635036
0.10633,0.57632,0.00390,0.00026,0.31319,0.1569256
0.10410,0.57720,0.00475,0.04138,0.27258,0.1632411
0.10456,0.57682,0.00376,0.04070,0.27415,0.1698851
0.10943,0.57944,0.00338,0.04445,0.26332,0.1642565
0.11067,0.58036,0.00356,0.04296,0.26245,0.1671437
0.11638,0.58002,0.00227,0.04502,0.25631,0.1622656
0.10960,0.57762,0.00341,0.04497,0.26440,0.1664394
0.11028,0.58133,0.00496,0.04276,0.26067,0.1651666
0.11212,0.58203,0.00269,0.04368,0.25949,0.1655860
0.11456,0.58322,0.00424,0.04369,0.25429,0.1646596
0.11451,0.58035,0.00027,0.04626,0.25862,0.1663018
0.11481,0.58186,0.00013,0.04363,0.25958,0.1637159
0.11039,0.57986,0.00389,0.04667,0.25918,0.1620735
0.10732,0.57692,0.00385,0.04675,0.26516,0.1634414
0.11198,0.57937,0.00407,0.04160,0.26297,0.1643393
0.10706,0.57967,0.00291,0.04574,0.26462,0.1654635
0.10717,0.57936,0.00222,0.04433,0.26692,0.1594095
0.10373,0.57298,0.02993,0.03136,0.26199,0.1552487
0.07895,0.57936,0.00279,0.05177,0.28713,0.1613771
0.10720,0.56122,0.00335,0.04442,0.28380,0.1651679
0.10650,0.55971,0.00310,0.04664,0.28405,0.1718142
0.32382,0.66980,0.00142,0.00201,0.00295,0.1068739
0.10762,0.55387,0.00402,0.04884,0.28566,0.1639132
0.11055,0.56033,0.00117,0.04394,0.28401,0.1634273
0.10884,0.55794,0.00250,0.04743,0.28329,0.1637781
0.10917,0.55905,0.00121,0.04546,0.28510,0.1619022
0.10742,0.56281,0.00179,0.04431,0.28367,0.1615356
0.08651,0.57537,0.00402,0.04722,0.28688,0.1587069
0.11217,0.56790,0.00043,0.03726,0.28224,0.1677350
0.11749,0.56387,0.00055,0.03746,0.28062,0.1635071
0.11530,0.56492,0.00076,0.03871,0.28031,0.1616280
0.11327,0.55818,0.00451,0.04130,0.28274,0.1641264
0.10846,0.56822,0.00108,0.03954,0.28270,0.1663016
0.11089,0.55884,0.00289,0.04242,0.28496,0.1648659
0.11092,0.56413,0.00190,0.04121,0.28183,0.1598332
0.11047,0.56489,0.00338,0.03834,0.28292,0.1579259
0.09526,0.57812,0.00142,0.04013,0.28506,0.1675567
0.08899,0.58294,0.00168,0.04225,0.28414,0.1646427
0.07898,0.58578,0.00377,0.04338,0.28809,0.1617224
0.10588,0.57608,0.00216,0.03532,0.28057,0.1606621
0.10034,0.57390,0.00180,0.03850,0.28546,0.1694901
0.09195,0.57709,0.00185,0.04251,0.28659,0.1639617
0.08254,0.58069,0.00370,0.04402,0.28904,0.1691344
0.08086,0.58292,0.00134,0.04624,0.28863,0.1699551
0.06296,0.58828,0.00324,0.05215,0.29337,0.1575149
0.10346,0.57153,0.00086,0.04241,0.28175,0.1627697
0.10177,0.56629,0.00393,0.04380,0.28420,0.1638719
0.10161,0.57036,0.00230,0.04019,0.28554,0.1621140
0.10336,0.57498,0.00245,0.03602,0.28320,0.1616419
0.10185,0.57257,0.00240,0.04019,0.28298,0.1623210
0.10298,0.57492,0.00252,0.03556,0.28403,0.1655728
0.10164,0.57777,0.00134,0.03597,0.28327,0.1646676
0.10380,0.58497,0.00365,0.02961,0.27797,0.1654219
0.10713,0.57660,0.00013,0.03282,0.28332,0.1583294
0.09567,0.56938,0.02769,0.02228,0.28499,0.1709178
0.09551,0.56815,0.03349,0.01979,0.28306,0.1616256
0.09649,0.57134,0.02571,0.02269,0.28376,0.1600756
0.45843,0.00083,0.53337,0.00291,0.00446,0.1675973
0.00313,0.59145,0.00384,0.08612,0.31546,0.1465331
0.46352,0.00181,0.53212,0.00220,0.00034,0.1686565
0.53157,0.00359,0.45908,0.00171,0.00404,0.1553562
0.00287,0.51736,0.17838,0.15666,0.14473,0.1442473
0.18479,0.22715,0.00425,0.00001,0.58381,0.0547259
0.11211,0.55642,0.07155,0.04890,0.21102,0.1544894
0.13794,0.55848,0.00031,0.09450,0.20877,0.1663438
0.14701,0.52976,0.00044,0.10416,0.21863,0.1629380
0.14781,0.50563,0.00105,0.10908,0.23642,0.1628171
0.13251,0.57479,0.00036,0.10241,0.18992,0.1549371
0.00056,0.47776,0.11879,0.08617,0.31671,0.1450455
0.16264,0.40208,0.00176,0.20559,0.22794,0.1398295
0.00409,0.00239,0.00027,0.70056,0.29270,0.0002079
0.43156,0.00282,0.56162,0.00146,0.00254,0.1639746
0.43689,0.00025,0.55933,0.00163,0.00189,0.1616399
0.43970,0.00145,0.55504,0.00119,0.00263,0.1635404
0.44172,0.00054,0.55337,0.00140,0.00298,0.1695160
0.43749,0.00067,0.55740,0.00020,0.00424,0.1686855
0.43508,0.00174,0.55744,0.00156,0.00418,0.1597869
0.44174,0.00131,0.55005,0.00318,0.00373,0.1626220
0.10976,0.54604,0.05047,0.04377,0.24996,0.1636552
0.11307,0.54753,0.05146,0.04443,0.24351,0.1596672
0.44252,0.00026,0.55146,0.00445,0.00132,0.1624880
0.45867,0.00104,0.49176,0.00447,0.04406,0.1399869
0.00182,0.00155,0.73570,0.00359,0.25734,0.0803540
0.12069,0.57991,0.15583,0.13966,0.00391,0.1110239
0.00084,0.36702,0.28052,0.34689,0.00472,0.0745502
0.99126,0.00060,0.00161,0.00443,0.00210,0.0000002
0.50876,0.00314,0.36666,0.12028,0.00116,0.1042170
0.14732,0.57147,0.00355,0.00287,0.27480,0.1589132
0.33126,0.00157,0.00283,0.30403,0.36032,0.0000898
0.14288,0.58235,0.00467,0.00216,0.26793,0.1620699
0.12520,0.53871,0.00448,0.05124,0.28038,0.1628303
0.12859,0.54041,0.00376,0.05030,0.27694,0.1677536
