     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.05704,0.20722,0.40611,0.08269,0.24695,0.0796164
0.24369,0.17622,0.05284,0.11819,0.40906,0.0421713
0.03441,0.03212,0.92786,0.00142,0.00420,0.0746883
0.00226,0.00493,0.51154,0.48067,0.00059,0.0541181
0.00318,0.47894,0.51342,0.00123,0.00324,0.0708702
0.00150,0.00349,0.64112,0.00027,0.35362,0.0669364
0.29420,0.12070,0.58053,0.00299,0.00158,0.0947321
0.67614,0.00400,0.31236,0.00432,0.00318,0.1137729
0.99302,0.00354,0.00084,0.00033,0.00227,0.0000003
0.49628,0.00202,0.33201,0.16471,0.00498,0.0847141
0.50223,0.22414,0.26752,0.00114,0.00497,0.0641845
0.53904,0.00420,0.45250,0.00290,0.00135,0.1542201
0.43500,0.00184,0.40761,0.00202,0.15353,0.0959334
0.00305,0.59479,0.11492,0.00482,0.28242,0.1548956
0.00106,0.62460,0.00204,0.21179,0.16051,0.1199240
0.00180,0.82689,0.06021,0.00317,0.10793,0.0856229
0.00160,0.53704,0.00386,0.00131,0.45618,0.1420244
0.00410,0.24208,0.00340,0.74739,0.00302,0.0063823
0.00296,0.46485,0.16284,0.00454,0.36482,0.1399794
0.13173,0.57455,0.00436,0.00100,0.28836,0.1650599
0.17339,0.58187,0.10395,0.00193,0.13886,0.1377981
0.06393,0.50931,0.00126,0.11106,0.31444,0.1618224
0.00416,0.00251,0.00433,0.52690,0.46210,0.0005434
0.00261,0.42668,0.20014,0.23300,0.13757,0.1303326
0.18916,0.47851,0.00014,0.14821,0.18399,0.1465390
0.00070,0.00028,0.00282,0.00273,0.99348,0.0000000
0.38213,0.00072,0.00004,0.61626,0.00085,0.0000433
0.16285,0.50570,0.00135,0.00415,0.32595,0.1516055
0.00302,0.41091,0.00296,0.28156,0.30155,0.1253164
0.36972,0.62057,0.00235,0.00302,0.00434,0.1046496
0.07850,0.62264,0.00272,0.00490,0.29123,0.1635563
0.00127,0.00154,0.33985,0.00385,0.65349,0.0144868
0.20704,0.44884,0.00151,0.33907,0.00354,0.0996900
0.00471,0.65074,0.00407,0.00364,0.33684,0.1431507
0.00203,0.00203,0.75698,0.23549,0.00346,0.0641714
0.06653,0.52596,0.04753,0.08368,0.27630,0.1620690
0.00333,0.00287,0.37475,0.32303,0.29602,0.0202769
0.14416,0.62490,0.00434,0.00345,0.22315,0.1574868
0.00137,0.29103,0.40653,0.29619,0.00488,0.0587520
0.66766,0.32199,0.00387,0.00423,0.00225,0.0327047
0.00474,0.63281,0.23692,0.12082,0.00470,0.0944285
0.06270,0.52119,0.06434,0.08463,0.26714,0.1587930
0.00297,0.52552,0.25778,0.00412,0.20960,0.1425119
0.65613,0.00207,0.00472,0.00336,0.33372,0.0000032
0.69484,0.00353,0.00006,0.29802,0.00355,0.0001596
0.00152,0.51278,0.09355,0.10576,0.28639,0.1501583
0.00006,0.30398,0.00282,0.00393,0.68921,0.0758390
0.17643,0.24456,0.00221,0.39531,0.18150,0.0713337
0.00261,0.00083,0.00306,0.25312,0.74037,0.0000001
0.09893,0.53358,0.07069,0.00327,0.29353,0.1560123
0.21165,0.54471,0.00185,0.00484,0.23695,0.1580364
0.11529,0.57000,0.00116,0.07317,0.24038,0.1609506
0.40838,0.37138,0.00240,0.21303,0.00480,0.0765139
0.39488,0.00424,0.59774,0.00241,0.00073,0.1599191
0.10363,0.49982,0.08693,0.09037,0.21925,0.1535954
0.34291,0.00125,0.64916,0.00398,0.00269,0.1600956
0.00056,0.00463,0.00266,0.98835,0.00380,0.0000001
0.00136,0.00199,0.24679,0.74880,0.00106,0.0099928
0.29459,0.00364,0.59336,0.10681,0.00159,0.1184707
0.23904,0.52070,0.00112,0.00453,0.23461,0.1467430
0.00388,0.42823,0.10745,0.11908,0.34137,0.1403366
0.10771,0.55928,0.00375,0.00273,0.32652,0.1651583
0.11137,0.57430,0.00203,0.06944,0.24286,0.1622753
0.11145,0.54531,0.00166,0.00140,0.34018,0.1665593
0.00404,0.55169,0.00394,0.43841,0.00192,0.0691657
