     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.36155,0.06950,0.23893,0.22566,0.10436,0.0408987
0.10733,0.15946,0.21539,0.27287,0.24496,0.0537181
0.00276,0.00031,0.00227,0.00028,0.99438,0.0000000
0.00483,0.39985,0.11641,0.47567,0.00324,0.0557006
0.00066,0.53025,0.41916,0.03216,0.01776,0.0858474
0.00174,0.12212,0.86943,0.00292,0.00380,0.0532081
0.00026,0.95201,0.04092,0.00269,0.00412,0.0379139
0.00231,0.41539,0.36513,0.00448,0.21269,0.1205352
0.00206,0.51063,0.14723,0.00329,0.33679,0.1575723
0.17393,0.50052,0.00232,0.00014,0.32310,0.1590411
0.00282,0.54668,0.00258,0.00045,0.44748,0.1442558
0.13493,0.54633,0.08212,0.00182,0.23480,0.1523215
0.14493,0.39755,0.08479,0.00466,0.36807,0.1285070
0.46232,0.46557,0.00093,0.00315,0.06803,0.0867901
0.03175,0.57625,0.00283,0.10646,0.28271,0.1556066
0.98952,0.00369,0.00124,0.00407,0.00148,0.0000929
0.07918,0.60908,0.00056,0.00162,0.30956,0.1636873
0.00235,0.00362,0.59535,0.39554,0.00314,0.0632292
0.55553,0.00251,0.00474,0.00131,0.43590,0.0000014
0.00295,0.00316,0.00188,0.99009,0.00192,0.0000001
0.36622,0.00238,0.62349,0.00490,0.00300,0.1568829
0.30182,0.15046,0.54539,0.00033,0.00201,0.0862383
0.18387,0.00483,0.61980,0.00023,0.19127,0.1009777
0.00002,0.00155,0.00300,0.54818,0.44724,0.0006142
0.20128,0.61178,0.00244,0.17972,0.00478,0.1291181
0.16419,0.48850,0.00319,0.13090,0.21323,0.1546042
0.41000,0.00107,0.00454,0.58094,0.00345,0.0011561
0.00328,0.56133,0.13569,0.10006,0.19964,0.1502699
0.00333,0.00302,0.40621,0.00214,0.58530,0.0234979
0.00426,0.43985,0.00497,0.17202,0.37891,0.1360817
0.31857,0.39312,0.00231,0.28557,0.00043,0.0811977
0.15852,0.60861,0.00114,0.00467,0.22707,0.1621841
0.51648,0.00482,0.47661,0.00154,0.00055,0.1588190
0.00225,0.33773,0.41374,0.24517,0.00111,0.0736623
0.00121,0.61233,0.00405,0.24522,0.13718,0.1220714
0.28365,0.70870,0.00141,0.00291,0.00334,0.1096808
