     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.25232,0.11674,0.34483,0.09864,0.18746,0.1053941
0.16058,0.31170,0.17213,0.26043,0.09516,0.0761479
0.79818,0.00047,0.19731,0.00181,0.00223,0.0169980
0.01911,0.09128,0.49091,0.08139,0.31730,0.1384693
0.00100,0.00040,0.25476,0.00353,0.74031,0.0165427
0.00165,0.10481,0.66805,0.09193,0.13355,0.1463433
0.00237,0.00187,0.57394,0.25139,0.17043,0.1448752
0.00200,0.00011,0.67870,0.08165,0.23754,0.1467325
0.00072,0.06716,0.61043,0.12572,0.19598,0.1535363
0.00192,0.09573,0.58500,0.13558,0.18177,0.1475046
0.00348,0.13800,0.63663,0.00386,0.21803,0.1572434
0.00300,0.19657,0.60284,0.00393,0.19366,0.1496497
0.00127,0.00381,0.12690,0.86424,0.00379,0.0601745
0.00118,0.10823,0.65640,0.00336,0.23083,0.1506726
0.00177,0.12640,0.64946,0.00166,0.22071,0.1549500
0.07107,0.07774,0.65636,0.00341,0.19142,0.1545285
0.05634,0.08925,0.65375,0.00031,0.20035,0.1537298
0.04322,0.09759,0.65384,0.00085,0.20450,0.1550712
0.05863,0.09208,0.65156,0.00076,0.19697,0.1533473
0.00107,0.10742,0.66863,0.00129,0.22158,0.1577280
0.00383,0.09719,0.67454,0.00403,0.22041,0.1540947
0.00078,0.10428,0.67327,0.00051,0.22116,0.1612796
0.17655,0.00005,0.57003,0.25249,0.00088,0.1327507
0.00376,0.08909,0.68742,0.00496,0.21478,0.1574543
0.00130,0.08932,0.69571,0.00420,0.20947,0.1521721
0.00010,0.00265,0.56460,0.42993,0.00272,0.0892575
0.00364,0.00046,0.04616,0.56253,0.38722,0.0406505
0.05793,0.05574,0.62636,0.05752,0.20245,0.1533022
0.09915,0.00072,0.60018,0.10718,0.19278,0.1505125
0.43092,0.00304,0.00082,0.56129,0.00392,0.0234491
0.29115,0.00377,0.70278,0.00065,0.00165,0.1622111
0.00141,0.99170,0.00218,0.00061,0.00410,0.0000001
0.32112,0.00378,0.67444,0.00033,0.00034,0.1518089
0.21070,0.00489,0.77586,0.00433,0.00423,0.1896340
0.00053,0.49621,0.03766,0.00043,0.46517,0.0000169
0.51720,0.47493,0.00189,0.00171,0.00427,0.0092531
0.52832,0.00288,0.00055,0.00349,0.46477,0.0305461
0.10010,0.00484,0.32123,0.37839,0.19545,0.1087306
0.13763,0.00206,0.85473,0.00194,0.00364,0.1952232
0.00265,0.36392,0.00001,0.63143,0.00199,0.1385640
0.00308,0.59661,0.39273,0.00415,0.00343,0.0609741
0.12195,0.00464,0.86942,0.00236,0.00163,0.1937047
0.00125,0.58990,0.00328,0.40445,0.00112,0.1355951
0.00010,0.38023,0.00161,0.42802,0.19004,0.0631927
0.00090,0.00319,0.00436,0.25631,0.73525,0.0063415
0.13944,0.00060,0.85551,0.00322,0.00123,0.2011290
0.00150,0.34571,0.21960,0.43131,0.00188,0.0920415
0.35652,0.00400,0.00032,0.30233,0.33683,0.0219500
0.12884,0.00136,0.86528,0.00445,0.00006,0.1947134
0.75482,0.00372,0.00034,0.23897,0.00215,0.0182259
0.11215,0.03821,0.84191,0.00365,0.00408,0.1683120
0.00497,0.32587,0.37433,0.00004,0.29478,0.0803063
0.44589,0.00040,0.29744,0.25336,0.00291,0.0868997
0.18014,0.64986,0.00302,0.16651,0.00047,0.0327299
0.30998,0.31670,0.37171,0.00056,0.00105,0.1056268
0.17902,0.34229,0.00376,0.47408,0.00086,0.0711640
0.33923,0.29904,0.00002,0.00167,0.36004,0.0046622
0.00254,0.00323,0.30410,0.26942,0.42071,0.0860731
0.00125,0.33147,0.49636,0.16967,0.00125,0.1044199
0.68748,0.12535,0.00170,0.00078,0.18469,0.0389019
0.24048,0.00178,0.30785,0.00091,0.44898,0.0790523
0.54678,0.20582,0.24057,0.00248,0.00435,0.0768811
0.21335,0.00387,0.00094,0.00128,0.78055,0.0015285
0.17483,0.00411,0.24399,0.57374,0.00333,0.0916553
0.15844,0.00110,0.83146,0.00419,0.00482,0.1987244
0.21741,0.16244,0.36616,0.25290,0.00110,0.1116490
0.00153,0.61059,0.16905,0.21638,0.00245,0.0641075
0.50471,0.24764,0.00437,0.24015,0.00313,0.0241683
0.00009,0.25501,0.00017,0.00467,0.74006,0.0000001
0.51331,0.00286,0.26557,0.00447,0.21379,0.0733024
0.00204,0.00312,0.00352,0.82404,0.16728,0.0490146
0.17117,0.00446,0.00200,0.81879,0.00357,0.0492111
0.00495,0.31198,0.67858,0.00029,0.00421,0.1207999
0.00343,0.76815,0.00198,0.00330,0.22314,0.0000673
0.00238,0.13546,0.15494,0.63063,0.07659,0.0857483
0.00372,0.23006,0.00186,0.26004,0.50432,0.0085166
0.15818,0.00223,0.83528,0.00288,0.00143,0.2076334
0.16731,0.00309,0.82263,0.00251,0.00445,0.1939496
0.16371,0.00054,0.83043,0.00187,0.00345,0.2020098
0.16521,0.00214,0.82780,0.00148,0.00337,0.2058163
0.17018,0.00379,0.82104,0.00361,0.00138,0.1991713
0.24571,0.54072,0.21260,0.00022,0.00075,0.0546454
0.00098,0.17210,0.37601,0.26301,0.18789,0.1107077
0.16894,0.00345,0.82391,0.00217,0.00153,0.2076546
0.00166,0.00415,0.56393,0.00355,0.42671,0.1350988
0.00385,0.15191,0.33920,0.00106,0.50398,0.0566787
0.17071,0.00327,0.82242,0.00211,0.00149,0.2016967
0.17463,0.00358,0.81580,0.00187,0.00412,0.1969531
0.19876,0.00299,0.00181,0.59395,0.20248,0.0394541
0.17146,0.00121,0.82186,0.00383,0.00164,0.2016426
0.34231,0.00055,0.19515,0.31415,0.14784,0.0734638
0.17062,0.00178,0.82199,0.00173,0.00387,0.1973477
0.16995,0.00003,0.82487,0.00142,0.00374,0.2058466
0.36395,0.28837,0.19771,0.00077,0.14920,0.0650528
0.17380,0.00295,0.81450,0.00466,0.00408,0.1994103
0.00476,0.58178,0.00056,0.22491,0.18799,0.0258902
0.15587,0.00384,0.80893,0.00275,0.02861,0.1633289
0.16845,0.00239,0.82649,0.00176,0.00091,0.2089710
0.17762,0.11624,0.70073,0.00230,0.00311,0.1517139
0.12237,0.36446,0.50802,0.00138,0.00378,0.1198176
0.20807,0.00143,0.00196,0.21568,0.57285,0.0095815
0.63922,0.00082,0.00058,0.14670,0.21268,0.0340943
0.17068,0.00233,0.82525,0.00051,0.00123,0.2090795
0.56146,0.00155,0.43196,0.00450,0.00054,0.0531707
0.16961,0.00025,0.82886,0.00120,0.00008,0.2082749
0.21778,0.19717,0.00352,0.34045,0.24108,0.0336191
0.00407,0.00494,0.34630,0.64406,0.00063,0.0875070
0.00219,0.00000,0.25120,0.56176,0.18485,0.0972197
