  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.27500,0.00000,0.51500,0.00000,0.21000,0.11684,0.00844,1.04565
  3,0.19000,0.09500,0.40000,0.08000,0.23500,0.10770,0.00423,0.49716
  4,0.00000,0.00000,0.62000,0.00000,0.38000,0.14846,0.00850,0.95301
  5,0.00000,0.10500,0.60000,0.09000,0.20500,0.14872,0.00544,0.50163
  6,0.00000,0.10000,0.61000,0.08500,0.20500,0.14946,0.00497,0.53580
  7,0.00000,0.06500,0.61000,0.12500,0.20000,0.15013,0.00441,0.54486
  8,0.00000,0.06500,0.61000,0.12500,0.20000,0.14995,0.00413,0.56272
  9,0.00000,0.07000,0.60500,0.13000,0.19500,0.15145,0.00379,0.53211
 10,0.00000,0.06000,0.61500,0.12500,0.20000,0.15042,0.00395,0.55710
 11,0.00000,0.15000,0.63500,0.00000,0.21500,0.15474,0.00519,0.59263
 12,0.00000,0.12500,0.65000,0.00000,0.22500,0.15350,0.00474,0.58628
 13,0.00000,0.12500,0.65000,0.00000,0.22500,0.15337,0.00426,0.58753
 14,0.00000,0.13000,0.64000,0.01000,0.22000,0.15247,0.00422,0.59772
 15,0.00000,0.13000,0.65000,0.00000,0.22000,0.15310,0.00425,0.59490
 16,0.02500,0.11500,0.65000,0.00000,0.21000,0.15366,0.00403,0.57855
 17,0.03000,0.11000,0.65000,0.00000,0.21000,0.15375,0.00401,0.57798
 18,0.03000,0.11000,0.65000,0.00000,0.21000,0.15399,0.00400,0.57379
 19,0.03000,0.11000,0.65000,0.00000,0.21000,0.15394,0.00400,0.57552
 20,0.01000,0.11000,0.66000,0.00000,0.22000,0.15453,0.00409,0.58278
 21,0.01500,0.11000,0.66000,0.00000,0.21500,0.15450,0.00408,0.58350
 22,0.00000,0.10500,0.67500,0.00000,0.22000,0.15556,0.00425,0.58869
 23,0.00000,0.10500,0.67500,0.00000,0.22000,0.15541,0.00432,0.60484
 24,0.00000,0.10000,0.68000,0.00000,0.22000,0.15576,0.00440,0.60946
 25,0.00000,0.10500,0.67000,0.00000,0.22500,0.15536,0.00427,0.60210
 26,0.00500,0.11500,0.66500,0.00000,0.21500,0.15545,0.00436,0.48306
 27,0.00500,0.11500,0.66000,0.00000,0.22000,0.15543,0.00382,0.46479
 28,0.00000,0.11500,0.66500,0.00000,0.22000,0.15543,0.00387,0.46830
 29,0.00000,0.11500,0.66500,0.00000,0.22000,0.15544,0.00385,0.47351
 30,0.00000,0.11500,0.66500,0.00000,0.22000,0.15537,0.00357,0.46467
 31,0.29500,0.00000,0.70500,0.00000,0.00000,0.16131,0.00511,0.51064
 32,0.29500,0.00000,0.70500,0.00000,0.00000,0.16124,0.00463,0.50272
 33,0.24500,0.00000,0.75000,0.00000,0.00500,0.15979,0.00433,0.49864
 34,0.14500,0.00000,0.85500,0.00000,0.00000,0.19704,0.00525,0.40489
 35,0.14500,0.00000,0.85500,0.00000,0.00000,0.19676,0.00493,0.39797
 36,0.14500,0.00000,0.85500,0.00000,0.00000,0.19666,0.00466,0.39717
 37,0.14500,0.00000,0.85500,0.00000,0.00000,0.19626,0.00443,0.39640
 38,0.14500,0.00000,0.85500,0.00000,0.00000,0.19594,0.00431,0.39833
 38,0.00000,0.02000,0.06500,0.90500,0.01000,0.06089,0.00431,0.39833
 39,0.14500,0.00000,0.85500,0.00000,0.00000,0.19638,0.00434,0.40397
 39,0.00000,0.02000,0.05500,0.92000,0.00500,0.06105,0.00434,0.40397
 40,0.14000,0.00000,0.86000,0.00000,0.00000,0.19657,0.00510,0.40204
 40,0.00000,0.35000,0.00000,0.65000,0.00000,0.13883,0.00510,0.40204
 41,0.14000,0.00000,0.86000,0.00000,0.00000,0.19663,0.00508,0.40939
 41,0.00000,0.35000,0.00000,0.65000,0.00000,0.13886,0.00508,0.40939
 42,0.14500,0.00000,0.85500,0.00000,0.00000,0.19607,0.00502,0.40780
 42,0.00000,0.35000,0.00000,0.65000,0.00000,0.13887,0.00502,0.40780
 43,0.14000,0.00000,0.86000,0.00000,0.00000,0.19608,0.00533,0.41235
 43,0.00000,0.47500,0.00000,0.52500,0.00000,0.14768,0.00533,0.41235
 44,0.14500,0.00000,0.85500,0.00000,0.00000,0.19620,0.00555,0.40695
 44,0.00000,0.47500,0.00000,0.52500,0.00000,0.14647,0.00555,0.40695
 45,0.14500,0.00000,0.85500,0.00000,0.00000,0.19617,0.00538,0.40786
 45,0.00000,0.47500,0.00000,0.52500,0.00000,0.14652,0.00538,0.40786
 46,0.14000,0.00000,0.86000,0.00000,0.00000,0.19794,0.00544,0.40628
 46,0.00000,0.47500,0.00000,0.52500,0.00000,0.14652,0.00544,0.40628
 47,0.14000,0.00000,0.86000,0.00000,0.00000,0.19792,0.00553,0.41136
 47,0.00000,0.47500,0.00000,0.52500,0.00000,0.14584,0.00553,0.41136
 48,0.14000,0.00000,0.86000,0.00000,0.00000,0.19792,0.00552,0.41632
 48,0.00000,0.47500,0.00000,0.52500,0.00000,0.14574,0.00552,0.41632
 49,0.14000,0.00000,0.86000,0.00000,0.00000,0.19742,0.00546,0.41443
 49,0.00000,0.47500,0.00000,0.52500,0.00000,0.14575,0.00546,0.41443
 50,0.14000,0.00000,0.86000,0.00000,0.00000,0.19740,0.00540,0.41814
 50,0.00000,0.47500,0.00000,0.52500,0.00000,0.14577,0.00540,0.41814
 51,0.15500,0.00000,0.84500,0.00000,0.00000,0.19758,0.00605,0.38048
 51,0.00000,0.47500,0.00000,0.52500,0.00000,0.14573,0.00605,0.38048
 52,0.16000,0.00000,0.84000,0.00000,0.00000,0.19812,0.00520,0.34545
 52,0.00000,0.47500,0.00000,0.52500,0.00000,0.14570,0.00520,0.34545
 53,0.16000,0.00000,0.84000,0.00000,0.00000,0.19808,0.00520,0.34923
 53,0.00000,0.47500,0.00000,0.52500,0.00000,0.14577,0.00520,0.34923
 54,0.16000,0.00000,0.84000,0.00000,0.00000,0.19815,0.00521,0.34787
 54,0.00000,0.48000,0.00000,0.52000,0.00000,0.14948,0.00521,0.34787
 55,0.16000,0.00000,0.84000,0.00000,0.00000,0.19803,0.00515,0.34469
 55,0.00000,0.48000,0.00000,0.52000,0.00000,0.14984,0.00515,0.34469
 56,0.16000,0.00000,0.84000,0.00000,0.00000,0.19810,0.00523,0.34520
 56,0.00000,0.48000,0.00000,0.52000,0.00000,0.14746,0.00523,0.34520
 57,0.16000,0.00000,0.84000,0.00000,0.00000,0.19803,0.00515,0.34695
 57,0.00000,0.48000,0.00000,0.52000,0.00000,0.14734,0.00515,0.34695
