  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.00000,0.36000,0.04500,0.29000,0.30500,0.08570,0.00490,0.98022
  3,0.00000,0.36000,0.00000,0.31000,0.33000,0.08711,0.00407,1.27735
  4,0.00000,0.49000,0.21000,0.01500,0.28500,0.09291,0.00288,0.67217
  5,0.00000,0.36500,0.00000,0.00000,0.63500,0.15321,0.00604,0.74728
  6,0.00500,0.51500,0.11000,0.00000,0.37000,0.14549,0.00410,0.44140
  7,0.15000,0.50000,0.02500,0.00000,0.32500,0.15792,0.00424,0.45869
  8,0.15500,0.50000,0.01000,0.00000,0.33500,0.15767,0.00392,0.47527
  9,0.11500,0.50000,0.00000,0.06000,0.32500,0.16049,0.00375,0.47155
 10,0.08500,0.56500,0.00000,0.01500,0.33500,0.16834,0.00378,0.39751
 11,0.09500,0.54000,0.00500,0.03500,0.32500,0.16306,0.00360,0.39241
 12,0.09500,0.53500,0.00500,0.03500,0.33000,0.16318,0.00328,0.39169
 13,0.09500,0.54000,0.00000,0.03500,0.33000,0.16304,0.00339,0.40253
 14,0.09500,0.54000,0.00000,0.03500,0.33000,0.16295,0.00318,0.40708
 15,0.09500,0.54000,0.00000,0.03500,0.33000,0.16289,0.00298,0.40958
 16,0.11500,0.55500,0.00000,0.02500,0.30500,0.16374,0.00312,0.41448
 17,0.11000,0.55500,0.00000,0.03000,0.30500,0.16379,0.00295,0.41568
 18,0.10500,0.56000,0.00000,0.03500,0.30000,0.16438,0.00281,0.40957
 19,0.10000,0.56500,0.00000,0.03500,0.30000,0.16397,0.00277,0.41792
 20,0.10000,0.56500,0.00000,0.03500,0.30000,0.16398,0.00269,0.42052
 20,0.09000,0.05000,0.70500,0.12000,0.03500,0.08124,0.00269,0.42052
 21,0.10000,0.56500,0.00000,0.03500,0.30000,0.16401,0.00251,0.41749
 21,0.09000,0.05500,0.70000,0.12000,0.03500,0.08123,0.00251,0.41749
 22,0.11500,0.56000,0.00500,0.03000,0.29000,0.16375,0.00240,0.40054
 22,0.09500,0.05500,0.70000,0.12000,0.03000,0.08245,0.00240,0.40054
 23,0.11500,0.56000,0.00500,0.03500,0.28500,0.16463,0.00236,0.39405
 23,0.09000,0.06500,0.69000,0.12000,0.03500,0.08280,0.00236,0.39405
 24,0.11500,0.56000,0.00500,0.03500,0.28500,0.16463,0.00223,0.39282
 24,0.08500,0.07000,0.69000,0.12000,0.03500,0.08241,0.00223,0.39282
 25,0.11500,0.56500,0.00000,0.03500,0.28500,0.16458,0.00214,0.39445
 25,0.08500,0.06500,0.69500,0.12000,0.03500,0.08226,0.00214,0.39445
 26,0.33500,0.00000,0.66500,0.00000,0.00000,0.15864,0.00333,0.38888
 26,0.12000,0.56000,0.00000,0.03500,0.28500,0.16487,0.00333,0.38888
 27,0.41500,0.00000,0.58500,0.00000,0.00000,0.16547,0.00371,0.39931
 27,0.12000,0.56000,0.00000,0.03500,0.28500,0.16476,0.00371,0.39931
 28,0.41500,0.00000,0.58500,0.00000,0.00000,0.16547,0.00366,0.40362
 28,0.12000,0.56000,0.00000,0.03500,0.28500,0.16466,0.00366,0.40362
 29,0.41500,0.00000,0.58500,0.00000,0.00000,0.16544,0.00356,0.40573
 29,0.12000,0.56000,0.00000,0.03000,0.29000,0.16461,0.00356,0.40573
 30,0.41500,0.00000,0.58500,0.00000,0.00000,0.16544,0.00354,0.41024
 30,0.12000,0.56000,0.00000,0.03000,0.29000,0.16455,0.00354,0.41024
 31,0.41500,0.00000,0.58500,0.00000,0.00000,0.16482,0.00377,0.41833
 31,0.22500,0.00000,0.00000,0.77500,0.00000,0.00356,0.00377,0.41833
 31,0.12000,0.56500,0.00000,0.03000,0.28500,0.16441,0.00377,0.41833
 32,0.41500,0.00000,0.58500,0.00000,0.00000,0.16480,0.00386,0.42235
 32,0.12000,0.56500,0.00000,0.02500,0.29000,0.16441,0.00386,0.42235
 33,0.41500,0.00000,0.58500,0.00000,0.00000,0.16479,0.00391,0.42848
 33,0.12500,0.56500,0.00000,0.02000,0.29000,0.16426,0.00391,0.42848
 34,0.41500,0.00000,0.58500,0.00000,0.00000,0.16473,0.00385,0.43072
 34,0.12500,0.56500,0.00000,0.02000,0.29000,0.16418,0.00385,0.43072
 35,0.41500,0.00000,0.58500,0.00000,0.00000,0.16474,0.00370,0.41476
 35,0.11500,0.56500,0.00000,0.05000,0.27000,0.16568,0.00370,0.41476
 36,0.42000,0.00000,0.58000,0.00000,0.00000,0.16385,0.00468,0.42175
 36,0.12000,0.56500,0.00000,0.04500,0.27000,0.16576,0.00468,0.42175
 37,0.42000,0.00000,0.58000,0.00000,0.00000,0.16318,0.00485,0.43212
 37,0.12000,0.56500,0.00000,0.04500,0.27000,0.16566,0.00485,0.43212
 38,0.42000,0.00000,0.58000,0.00000,0.00000,0.16342,0.00495,0.44017
 38,0.11500,0.57000,0.00000,0.04500,0.27000,0.16558,0.00495,0.44017
 39,0.42000,0.00000,0.58000,0.00000,0.00000,0.16347,0.00503,0.44270
 39,0.11500,0.56500,0.00000,0.05000,0.27000,0.16553,0.00503,0.44270
 40,0.42000,0.00000,0.58000,0.00000,0.00000,0.16345,0.00510,0.44855
 40,0.11500,0.56500,0.00000,0.05000,0.27000,0.16547,0.00510,0.44855
 41,0.42000,0.00000,0.58000,0.00000,0.00000,0.16340,0.00489,0.44049
 41,0.11500,0.56500,0.00000,0.05000,0.27000,0.16567,0.00489,0.44049
 42,0.42000,0.00000,0.58000,0.00000,0.00000,0.16332,0.00480,0.44231
