     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.30754,0.29812,0.06016,0.23526,0.09893,0.0445299
0.16369,0.31495,0.46207,0.01035,0.04893,0.1233122
0.00191,0.20436,0.77675,0.00498,0.01200,0.1226215
0.00333,0.46612,0.52710,0.00335,0.00010,0.0966569
0.27453,0.05571,0.64126,0.00032,0.02819,0.1373315
0.09251,0.01069,0.58009,0.00298,0.31373,0.1480084
0.00844,0.00041,0.59179,0.21794,0.18142,0.1460133
0.10155,0.00319,0.61104,0.07399,0.21023,0.1465323
0.00438,0.06319,0.54532,0.06762,0.31950,0.1497073
0.00277,0.00304,0.62150,0.06825,0.30443,0.1550345
0.00397,0.00189,0.67055,0.00211,0.32147,0.1560800
0.00252,0.00003,0.67366,0.00069,0.32310,0.1522240
0.00198,0.00318,0.60729,0.00005,0.38750,0.1470075
0.00159,0.00473,0.67689,0.05368,0.26311,0.1575295
0.00306,0.00128,0.69698,0.04979,0.24889,0.1449432
0.00151,0.07461,0.63650,0.00247,0.28491,0.1587315
0.00285,0.10501,0.62132,0.00275,0.26807,0.1613749
0.00189,0.00089,0.00259,0.99116,0.00347,0.0415483
0.78405,0.00398,0.20916,0.00013,0.00269,0.0199006
0.00426,0.12304,0.61069,0.00203,0.25998,0.1635843
0.00033,0.13407,0.60701,0.00364,0.25495,0.1495495
0.00112,0.15844,0.50402,0.33490,0.00152,0.1004798
0.00172,0.10654,0.62525,0.00059,0.26590,0.1619263
0.00154,0.10987,0.62581,0.00042,0.26236,0.1593237
0.00304,0.11174,0.62308,0.00083,0.26132,0.1591859
0.00014,0.11277,0.62534,0.00125,0.26051,0.1552023
0.00484,0.10579,0.62669,0.00411,0.25856,0.1601513
0.00473,0.44679,0.00313,0.00115,0.54420,0.0000001
0.00470,0.00345,0.00378,0.55590,0.43216,0.0281398
0.28402,0.00122,0.43588,0.27610,0.00277,0.1185558
0.00388,0.10401,0.63380,0.00117,0.25713,0.1611920
0.00225,0.10676,0.63358,0.00286,0.25455,0.1587369
0.00407,0.10354,0.63454,0.00449,0.25336,0.1627186
0.00127,0.10709,0.63335,0.00183,0.25646,0.1572091
0.00196,0.10563,0.63545,0.00370,0.25326,0.1639983
0.00368,0.10545,0.63684,0.00123,0.25280,0.1577993
0.00290,0.10738,0.63494,0.00186,0.25293,0.1617333
0.00415,0.10400,0.63712,0.00360,0.25113,0.1535330
0.00293,0.10849,0.63226,0.00077,0.25554,0.1555559
0.00093,0.10410,0.63217,0.00209,0.26070,0.1599770
0.00243,0.10570,0.63230,0.00374,0.25582,0.1627424
0.00042,0.10459,0.63558,0.00318,0.25623,0.1613328
0.00479,0.10284,0.63638,0.00247,0.25352,0.1513059
0.00381,0.10637,0.62954,0.00147,0.25881,0.1571554
0.00234,0.10693,0.63010,0.00219,0.25844,0.1567270
0.00139,0.10232,0.63457,0.00330,0.25842,0.1561317
0.00321,0.10360,0.63076,0.00083,0.26160,0.1562248
0.00050,0.10217,0.63079,0.00233,0.26421,0.1583012
0.00432,0.10477,0.63057,0.00117,0.25917,0.1563429
0.00160,0.10079,0.63508,0.00272,0.25980,0.1560346
0.00275,0.10239,0.63018,0.00374,0.26094,0.1515356
0.00450,0.10060,0.63167,0.00141,0.26182,0.1557736
0.00184,0.99208,0.00022,0.00284,0.00302,0.0000861
0.00243,0.10091,0.63270,0.00331,0.26065,0.1589335
0.00060,0.09842,0.63442,0.00322,0.26334,0.1559774
0.00354,0.10229,0.63165,0.00375,0.25877,0.1554306
0.00108,0.09842,0.63395,0.00433,0.26222,0.1589441
0.00017,0.09920,0.63417,0.00386,0.26259,0.1604101
0.00253,0.10214,0.63257,0.00011,0.26266,0.1602810
0.00181,0.10015,0.63414,0.00122,0.26267,0.1657130
0.00086,0.10191,0.63348,0.00059,0.26316,0.1573177
0.00447,0.10073,0.63444,0.00126,0.25909,0.1582282
0.00417,0.09967,0.63588,0.00001,0.26027,0.1571258
0.00118,0.10229,0.63200,0.00474,0.25978,0.1560176
0.00239,0.10177,0.63195,0.00500,0.25890,0.1490017
0.00183,0.09555,0.63355,0.00497,0.26409,0.1580543
0.00412,0.09605,0.63354,0.00163,0.26467,0.1595989
0.00030,0.09841,0.63250,0.00151,0.26729,0.1603894
0.00386,0.09698,0.63328,0.00100,0.26488,0.1615604
0.00151,0.09637,0.63502,0.00089,0.26621,0.1632724
0.00257,0.09610,0.63417,0.00162,0.26554,0.1611370
0.00432,0.09687,0.63344,0.00220,0.26317,0.1616128
0.00282,0.09539,0.63790,0.00407,0.25982,0.1557863
0.00217,0.09560,0.63572,0.00046,0.26605,0.1636880
0.00002,0.09712,0.63292,0.00467,0.26527,0.1569585
0.00467,0.09858,0.63520,0.00030,0.26124,0.1591697
0.03339,0.09119,0.63090,0.00500,0.23952,0.1584391
0.00441,0.09564,0.63914,0.00419,0.25661,0.1513096
0.00235,0.10084,0.62951,0.00097,0.26632,0.1591942
0.03006,0.09596,0.62681,0.00456,0.24261,0.1620176
0.03337,0.09614,0.62509,0.00402,0.24138,0.1562504
0.02943,0.09362,0.62877,0.00410,0.24408,0.1587898
0.00088,0.09940,0.63456,0.00085,0.26431,0.1558989
0.00095,0.10012,0.63232,0.00151,0.26510,0.1566668
0.00106,0.09741,0.63616,0.00070,0.26468,0.1613815
0.00120,0.09808,0.63096,0.00466,0.26509,0.1626866
0.00020,0.10014,0.63369,0.00086,0.26511,0.1547085
0.00168,0.09903,0.63118,0.00063,0.26749,0.1582105
0.03068,0.09442,0.62925,0.00164,0.24401,0.1603950
0.03455,0.09746,0.62652,0.00222,0.23925,0.1576349
0.03512,0.09071,0.62836,0.00440,0.24140,0.1545820
0.00033,0.09989,0.62905,0.00229,0.26845,0.1605413
0.00297,0.10036,0.62655,0.00333,0.26679,0.1639460
0.00053,0.10154,0.62533,0.00292,0.26968,0.1606212
0.00178,0.10050,0.62465,0.00199,0.27109,0.1518334
0.00285,0.09719,0.63406,0.00081,0.26509,0.1589396
0.00009,0.09730,0.63573,0.00123,0.26565,0.1631110
0.00364,0.09898,0.62937,0.00300,0.26501,0.1581057
0.00451,0.09830,0.63348,0.00303,0.26069,0.1559287
0.00298,0.10038,0.62865,0.00277,0.26522,0.1572847
0.00236,0.09929,0.63332,0.00285,0.26217,0.1625872
0.00020,0.09947,0.62843,0.00413,0.26777,0.1561701
0.00313,0.09494,0.63810,0.00126,0.26257,0.1544297
0.00189,0.09657,0.63433,0.00290,0.26430,0.1557211
0.03133,0.09269,0.62881,0.00398,0.24318,0.1596863
0.00052,0.09913,0.63283,0.00429,0.26323,0.1558463
0.03410,0.09440,0.62688,0.00409,0.24053,0.1569917
0.00202,0.09638,0.63335,0.00149,0.26675,0.1587408
0.00250,0.09828,0.63212,0.00271,0.26439,0.1583572
0.00028,0.09873,0.63464,0.00182,0.26453,0.1617952
0.00254,0.09560,0.63569,0.00190,0.26428,0.1582469
0.00380,0.09778,0.63480,0.00009,0.26353,0.1609853
0.40794,0.00219,0.00180,0.58544,0.00263,0.0268876
0.00152,0.09799,0.63106,0.00406,0.26537,0.1601599
0.00227,0.09741,0.63153,0.00299,0.26579,0.1601180
0.00167,0.09576,0.63648,0.00209,0.26400,0.1534302
0.00357,0.10116,0.62962,0.00159,0.26406,0.1542049
0.00329,0.09608,0.63560,0.00284,0.26220,0.1624019
0.00395,0.10007,0.62620,0.00404,0.26575,0.1601902
0.00477,0.09694,0.63538,0.00044,0.26246,0.1629616
0.00394,0.08896,0.64342,0.00355,0.26014,0.1637041
0.00355,0.08971,0.64807,0.00353,0.25514,0.1524249
0.00105,0.10021,0.62738,0.00287,0.26849,0.1640665
0.00114,0.10166,0.62378,0.00180,0.27162,0.1585897
0.00376,0.10616,0.61422,0.00345,0.27240,0.1551508
0.00276,0.09537,0.63556,0.00330,0.26300,0.1562642
0.00159,0.09920,0.63378,0.00175,0.26367,0.1604160
0.00128,0.09924,0.63101,0.00142,0.26705,0.1599088
0.00081,0.09940,0.63005,0.00308,0.26667,0.1536481
0.00230,0.09476,0.63899,0.00056,0.26339,0.1609767
0.00454,0.08812,0.64436,0.00254,0.26043,0.1628350
0.00341,0.09289,0.64123,0.00047,0.26201,0.1636742
0.00364,0.08788,0.64734,0.00296,0.25818,0.1643717
0.00317,0.08114,0.65538,0.00479,0.25552,0.1591561
0.00499,0.08479,0.65312,0.00068,0.25642,0.1611519
0.00041,0.08550,0.65393,0.00381,0.25636,0.1628487
0.00129,0.08425,0.65388,0.00224,0.25834,0.1648633
0.42672,0.00076,0.00198,0.00459,0.56595,0.0209776
0.11493,0.00032,0.71920,0.16502,0.00054,0.1352739
0.00039,0.07722,0.66108,0.00490,0.25641,0.1600462
0.00327,0.07951,0.65881,0.00338,0.25503,0.1504318
0.00092,0.08590,0.65446,0.00371,0.25502,0.1628558
0.00257,0.08642,0.65395,0.00185,0.25521,0.1588771
0.00430,0.07898,0.65932,0.00311,0.25429,0.1537391
0.00314,0.08824,0.64980,0.00079,0.25803,0.1585900
0.00089,0.08777,0.64859,0.00235,0.26040,0.1607648
0.00246,0.08622,0.64887,0.00051,0.26193,0.1594926
0.00483,0.08510,0.65171,0.00014,0.25822,0.1553780
0.00411,0.08764,0.65157,0.00259,0.25410,0.1593718
0.00142,0.08527,0.65244,0.00250,0.25838,0.1636760
