  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.00000,0.00000,0.52500,0.00000,0.47500,0.14605,0.01347,1.23791
  3,0.20500,0.09000,0.48500,0.05000,0.17000,0.12687,0.00599,0.50880
  4,0.22000,0.03000,0.63000,0.00000,0.12000,0.13844,0.00612,0.65097
  5,0.03500,0.14500,0.70000,0.00000,0.12000,0.14647,0.00578,0.68947
  6,0.06000,0.21000,0.64500,0.00000,0.08500,0.14703,0.00514,0.69321
  7,0.03000,0.11000,0.68500,0.00000,0.17500,0.14753,0.00503,0.64454
  8,0.05000,0.11500,0.67000,0.00000,0.16500,0.14792,0.00407,0.60275
  9,0.03000,0.09500,0.66000,0.00000,0.21500,0.15244,0.00434,0.61594
 10,0.02500,0.09000,0.66500,0.00000,0.22000,0.15256,0.00435,0.63164
 11,0.00000,0.14500,0.60500,0.00000,0.25000,0.15751,0.00460,0.60882
 12,0.00000,0.12500,0.63000,0.00000,0.24500,0.15565,0.00424,0.61343
 13,0.00000,0.12500,0.63000,0.00000,0.24500,0.15589,0.00385,0.58930
 14,0.00000,0.12500,0.63000,0.00000,0.24500,0.15586,0.00356,0.58747
 15,0.00000,0.12500,0.63000,0.00000,0.24500,0.15605,0.00356,0.58590
 16,0.00000,0.12500,0.62500,0.00000,0.25000,0.15737,0.00353,0.56794
 17,0.00000,0.12000,0.62500,0.00000,0.25500,0.15746,0.00354,0.56763
 18,0.00000,0.12000,0.62500,0.00000,0.25500,0.15764,0.00354,0.56591
 19,0.00000,0.12000,0.62500,0.00000,0.25500,0.15759,0.00354,0.56689
 20,0.00000,0.12000,0.62000,0.00000,0.26000,0.15832,0.00356,0.55842
 21,0.00000,0.12500,0.63000,0.00000,0.24500,0.15778,0.00345,0.55748
 22,0.00000,0.12500,0.62500,0.00000,0.25000,0.15771,0.00345,0.57969
 23,0.00000,0.12500,0.62500,0.00000,0.25000,0.15807,0.00343,0.57265
 24,0.00000,0.13000,0.62500,0.00000,0.24500,0.15833,0.00341,0.56672
 25,0.00000,0.42500,0.00000,0.57500,0.00000,0.14566,0.00479,0.53004
 25,0.00000,0.13000,0.62500,0.00000,0.24500,0.15846,0.00479,0.53004
 26,0.00000,0.42000,0.00000,0.58000,0.00000,0.14607,0.00499,0.47590
 26,0.00000,0.13000,0.63000,0.00000,0.24000,0.15871,0.00499,0.47590
 27,0.00000,0.46500,0.00000,0.53500,0.00000,0.14658,0.00524,0.43331
 27,0.00000,0.13500,0.63500,0.00000,0.23000,0.15910,0.00524,0.43331
 28,0.00000,0.47000,0.00000,0.53000,0.00000,0.14683,0.00494,0.43406
 28,0.00000,0.13000,0.63500,0.00000,0.23500,0.15894,0.00494,0.43406
 29,0.00000,0.42000,0.00000,0.58000,0.00000,0.14605,0.00510,0.41147
 29,0.00000,0.13500,0.63500,0.00000,0.23000,0.15916,0.00510,0.41147
 30,0.00000,0.42000,0.00000,0.58000,0.00000,0.14599,0.00503,0.41431
 30,0.00000,0.13500,0.63500,0.00000,0.23000,0.15915,0.00503,0.41431
 31,0.00000,0.42500,0.00000,0.57500,0.00000,0.14590,0.00497,0.42104
 31,0.00000,0.13000,0.63500,0.00000,0.23500,0.15910,0.00497,0.42104
 32,0.00000,0.44000,0.00000,0.56000,0.00000,0.14585,0.00536,0.43636
