  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.27500,0.00000,0.51500,0.00000,0.21000,0.11684,0.00844,1.04565
  3,0.20500,0.08000,0.42000,0.06500,0.23000,0.10764,0.00419,0.54193
  4,0.00000,0.00000,0.93000,0.00000,0.07000,0.17088,0.01454,1.38877
  5,0.00000,0.05000,0.87000,0.00000,0.08000,0.16814,0.00762,0.83512
  6,0.00000,0.13500,0.58000,0.04500,0.24000,0.15644,0.00461,0.47370
  7,0.00000,0.09000,0.57000,0.10000,0.24000,0.15781,0.00425,0.49437
  8,0.00000,0.04000,0.58000,0.08000,0.30000,0.16036,0.00402,0.50934
  9,0.00000,0.06000,0.58500,0.10500,0.25000,0.15691,0.00348,0.47791
 10,0.00500,0.00000,0.64500,0.10500,0.24500,0.15893,0.00348,0.45962
 11,0.00500,0.00500,0.64500,0.10000,0.24500,0.15779,0.00334,0.47186
 12,0.00000,0.01000,0.64000,0.10000,0.25000,0.15644,0.00326,0.48494
 13,0.00000,0.01000,0.64000,0.10500,0.24500,0.15648,0.00304,0.48643
 14,0.00000,0.01000,0.64000,0.10500,0.24500,0.15601,0.00295,0.49818
 15,0.00000,0.01000,0.64000,0.10500,0.24500,0.15568,0.00279,0.49471
 16,0.00000,0.01000,0.63500,0.11000,0.24500,0.15563,0.00255,0.49038
 17,0.00000,0.01500,0.63000,0.10500,0.25000,0.15453,0.00311,0.49600
 18,0.00000,0.02000,0.63000,0.10000,0.25000,0.15432,0.00290,0.48490
 19,0.00000,0.03000,0.62500,0.10000,0.24500,0.15447,0.00269,0.45535
 20,0.00000,0.03000,0.62500,0.10000,0.24500,0.15436,0.00256,0.45806
 21,0.00000,0.02000,0.63000,0.10000,0.25000,0.15402,0.00259,0.47185
 22,0.00000,0.02000,0.63000,0.09500,0.25500,0.15386,0.00258,0.47599
 23,0.00000,0.35000,0.00000,0.65000,0.00000,0.13471,0.00345,0.44958
 23,0.00000,0.02000,0.62000,0.11000,0.25000,0.15447,0.00345,0.44958
 24,0.00000,0.35500,0.00000,0.64500,0.00000,0.13469,0.00333,0.44625
 24,0.00000,0.02500,0.62000,0.11000,0.24500,0.15440,0.00333,0.44625
 25,0.00000,0.47500,0.00000,0.52500,0.00000,0.14971,0.00375,0.44554
 25,0.00000,0.02500,0.62000,0.10500,0.25000,0.15427,0.00375,0.44554
 26,0.00000,0.48000,0.00000,0.52000,0.00000,0.14971,0.00357,0.40998
 26,0.00000,0.02000,0.60000,0.11500,0.26500,0.15599,0.00357,0.40998
 27,0.00000,0.47500,0.00000,0.52500,0.00000,0.14980,0.00363,0.41292
 27,0.00000,0.05500,0.63000,0.06000,0.25500,0.15517,0.00363,0.41292
 28,0.00000,0.48500,0.00000,0.51500,0.00000,0.14813,0.00391,0.41089
 28,0.00000,0.05500,0.62500,0.07500,0.24500,0.15531,0.00391,0.41089
 29,0.00000,0.50000,0.00000,0.50000,0.00000,0.14727,0.00442,0.40799
 29,0.00000,0.05500,0.62500,0.07500,0.24500,0.15554,0.00442,0.40799
 30,0.52500,0.00000,0.00000,0.00000,0.47500,0.02979,0.00448,0.38234
 30,0.00000,0.54000,0.00000,0.46000,0.00000,0.14706,0.00448,0.38234
 30,0.00000,0.04500,0.62500,0.08000,0.25000,0.15590,0.00448,0.38234
 31,0.00000,0.53500,0.00000,0.46500,0.00000,0.14704,0.00482,0.39484
 31,0.00000,0.05000,0.64500,0.04500,0.26000,0.15584,0.00482,0.39484
 32,0.00000,0.54000,0.00000,0.46000,0.00000,0.14699,0.00490,0.39696
 32,0.00000,0.06500,0.65000,0.03500,0.25000,0.15538,0.00490,0.39696
 32,0.00000,0.06500,0.65000,0.03500,0.25000,0.15538,0.00490,0.39696
 33,0.00000,0.51500,0.00000,0.48500,0.00000,0.14677,0.00493,0.40326
 33,0.00000,0.06500,0.65500,0.03000,0.25000,0.15533,0.00493,0.40326
 33,0.00000,0.06500,0.65500,0.03000,0.25000,0.15533,0.00493,0.40326
 34,0.00000,0.51500,0.00000,0.48500,0.00000,0.14657,0.00501,0.41143
 34,0.00000,0.05500,0.64500,0.05000,0.25000,0.15510,0.00501,0.41143
 34,0.00000,0.05000,0.64000,0.05500,0.25500,0.15510,0.00501,0.41143
 35,0.00000,0.51500,0.00000,0.48500,0.00000,0.14646,0.00507,0.41821
 35,0.00000,0.05500,0.64500,0.05000,0.25000,0.15505,0.00507,0.41821
 35,0.00000,0.05000,0.64000,0.05500,0.25500,0.15504,0.00507,0.41821
 36,0.00000,0.51500,0.00000,0.48500,0.00000,0.14633,0.00506,0.42365
 36,0.00000,0.05500,0.64500,0.05000,0.25000,0.15498,0.00506,0.42365
 36,0.00000,0.05000,0.64000,0.05500,0.25500,0.15498,0.00506,0.42365
 37,0.00000,0.51500,0.00000,0.48500,0.00000,0.14636,0.00523,0.42780
 37,0.00000,0.06500,0.67000,0.01000,0.25500,0.15623,0.00523,0.42780
 38,0.00000,0.51500,0.00000,0.48500,0.00000,0.14623,0.00530,0.43300
 38,0.00000,0.06500,0.67000,0.01000,0.25500,0.15628,0.00530,0.43300
 39,0.00000,0.51500,0.00000,0.48500,0.00000,0.14597,0.00523,0.43485
 39,0.00000,0.06500,0.66500,0.01500,0.25500,0.15620,0.00523,0.43485
 40,0.00000,0.51500,0.00000,0.48500,0.00000,0.14597,0.00528,0.43533
 40,0.00000,0.09000,0.67000,0.00000,0.24000,0.15858,0.00528,0.43533
