     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.25232,0.11674,0.34483,0.09864,0.18746,0.1053941
0.16058,0.31170,0.17213,0.26043,0.09516,0.0761479
0.90818,0.00047,0.08731,0.00181,0.00223,0.0115469
0.00315,0.10410,0.63631,0.04399,0.21246,0.1546349
0.00100,0.00040,0.05976,0.00353,0.93531,0.0000349
0.00165,0.00481,0.98805,0.00193,0.00355,0.0678510
0.00237,0.00187,0.53894,0.25139,0.20543,0.1484940
0.00200,0.22511,0.57370,0.15165,0.04754,0.1257240
0.00219,0.00317,0.57814,0.03516,0.38134,0.1445647
0.00454,0.16678,0.46095,0.07285,0.29488,0.1270870
0.00234,0.00002,0.26859,0.72871,0.00035,0.0760114
0.10694,0.00320,0.64063,0.04333,0.20590,0.1452403
0.00440,0.00295,0.00150,0.59222,0.39892,0.0300169
0.19305,0.00472,0.48665,0.31234,0.00324,0.1245857
0.45487,0.00499,0.00099,0.53797,0.00118,0.0236632
0.00267,0.99180,0.00250,0.00267,0.00035,0.0001776
0.26074,0.15825,0.57557,0.00059,0.00485,0.1368296
0.49854,0.49423,0.00233,0.00395,0.00096,0.0092613
0.43266,0.00303,0.55677,0.00339,0.00415,0.0930557
0.00352,0.51721,0.00173,0.00315,0.47440,0.0000003
0.10917,0.39974,0.48319,0.00464,0.00326,0.1134799
0.00180,0.00020,0.65359,0.11221,0.23220,0.1529343
0.00305,0.34375,0.00390,0.64478,0.00452,0.1342165
0.48365,0.00303,0.00369,0.00383,0.50581,0.0293652
0.00334,0.53103,0.00037,0.46264,0.00263,0.1463219
0.00010,0.00265,0.65460,0.33993,0.00272,0.0869663
0.00388,0.00372,0.52302,0.16500,0.30438,0.1448169
0.00009,0.34429,0.17099,0.48290,0.00173,0.0949095
0.00144,0.40316,0.00360,0.46376,0.12805,0.0823732
0.13249,0.39568,0.00350,0.46683,0.00150,0.0847469
0.10466,0.08341,0.55928,0.12379,0.12885,0.1453093
0.28044,0.20869,0.40505,0.10518,0.00064,0.1121953
0.00109,0.67618,0.00051,0.32083,0.00139,0.1248469
0.12319,0.00208,0.32236,0.36529,0.18708,0.1130474
0.00331,0.25442,0.73761,0.00066,0.00400,0.1263084
0.60425,0.00256,0.00385,0.19896,0.19038,0.0256425
0.00153,0.00467,0.71384,0.00152,0.27844,0.1548011
0.00171,0.00073,0.20698,0.23360,0.55698,0.0383744
0.34942,0.31122,0.00350,0.00092,0.33494,0.0070352
0.00369,0.11833,0.65715,0.00204,0.21878,0.1602322
0.00162,0.60968,0.25722,0.00131,0.13017,0.0294235
0.44593,0.00110,0.28701,0.26392,0.00204,0.0897958
0.26129,0.00292,0.00132,0.26931,0.46517,0.0181050
0.21656,0.00246,0.77382,0.00278,0.00438,0.1846343
0.00355,0.00059,0.36094,0.00139,0.63353,0.0476256
0.25169,0.74177,0.00074,0.00471,0.00110,0.0014984
0.00290,0.00041,0.00106,0.99078,0.00485,0.0409728
0.00222,0.25664,0.00423,0.00225,0.73466,0.0000000
0.20618,0.00477,0.00270,0.78476,0.00159,0.0436399
0.61682,0.19780,0.00309,0.17935,0.00294,0.0238798
0.00020,0.53207,0.24220,0.22497,0.00057,0.0713797
0.58466,0.17797,0.23151,0.00302,0.00285,0.0738636
0.30530,0.42831,0.26342,0.00197,0.00100,0.0767817
0.27152,0.00102,0.26887,0.00061,0.45798,0.0694528
0.00269,0.10503,0.42413,0.46358,0.00456,0.0985027
0.22911,0.00252,0.26044,0.50630,0.00164,0.0960155
0.55252,0.00364,0.21411,0.00134,0.22839,0.0680028
0.00230,0.29744,0.54067,0.00409,0.15550,0.1319830
0.13766,0.30257,0.30438,0.00298,0.25240,0.0820051
0.00263,0.00006,0.28153,0.51939,0.19639,0.1043707
0.00279,0.24594,0.00429,0.27484,0.47214,0.0088044
0.20001,0.00239,0.78818,0.00487,0.00456,0.1964587
0.23543,0.00294,0.00052,0.00360,0.75751,0.0022052
0.18062,0.00011,0.75223,0.06226,0.00478,0.1617169
0.71063,0.13559,0.00496,0.00143,0.14739,0.0435014
0.00477,0.65222,0.00381,0.16094,0.17826,0.0165597
0.16177,0.05581,0.77554,0.00331,0.00357,0.1668361
0.23083,0.00090,0.00435,0.56593,0.19798,0.0386503
0.00129,0.15917,0.35060,0.28699,0.20196,0.1074827
0.33107,0.15822,0.17258,0.33517,0.00296,0.0705543
0.00204,0.00312,0.00352,0.80904,0.18228,0.0483014
0.18693,0.00160,0.75714,0.00387,0.05045,0.1489833
0.20709,0.55412,0.00298,0.23497,0.00084,0.0437363
0.00091,0.18651,0.00367,0.80754,0.00137,0.0969263
0.10421,0.18156,0.60717,0.00038,0.10669,0.1504448
0.35283,0.19369,0.00045,0.25251,0.20053,0.0263970
0.71159,0.00034,0.28278,0.00110,0.00418,0.0255273
0.00264,0.25087,0.23868,0.00186,0.50594,0.0227517
0.35211,0.00094,0.19315,0.21346,0.24035,0.0684906
0.43881,0.22428,0.17077,0.00279,0.16334,0.0617858
0.23018,0.00379,0.76104,0.00361,0.00138,0.1886274
0.12563,0.00398,0.54086,0.00444,0.32509,0.1332042
0.00461,0.15414,0.09903,0.60901,0.13320,0.0768170
0.22292,0.20051,0.00365,0.00295,0.56997,0.0011651
0.11116,0.20651,0.41529,0.26437,0.00266,0.1130363
0.00300,0.00105,0.45851,0.53420,0.00324,0.0892298
0.09300,0.00138,0.38687,0.16681,0.35194,0.1140062
0.18463,0.06358,0.74580,0.00187,0.00412,0.1580189
0.00092,0.77957,0.21094,0.00407,0.00451,0.0155702
0.00097,0.00037,0.00090,0.24330,0.75445,0.0053721
0.00194,0.10051,0.57659,0.00175,0.31920,0.1501111
0.22207,0.00221,0.77394,0.00080,0.00098,0.2001332
0.77734,0.00036,0.00491,0.21336,0.00404,0.0164192
0.20002,0.57948,0.00341,0.00377,0.21332,0.0012480
0.17257,0.18229,0.00001,0.64058,0.00454,0.0683542
0.00407,0.46278,0.52789,0.00181,0.00346,0.0994220
0.31087,0.00384,0.48393,0.00275,0.19861,0.1084691
0.00451,0.39756,0.16017,0.16031,0.27745,0.0284742
0.00144,0.00373,0.31556,0.34867,0.33061,0.0969335
0.25528,0.00360,0.73599,0.00269,0.00245,0.1880106
0.25955,0.00395,0.73024,0.00494,0.00132,0.1844974
0.25317,0.00192,0.66032,0.07987,0.00471,0.1431963
0.11390,0.11502,0.12268,0.34468,0.30371,0.0583693
0.00170,0.34896,0.43315,0.21342,0.00277,0.0962939
0.23285,0.00468,0.44994,0.19097,0.12156,0.1260998
0.14297,0.36873,0.00208,0.16926,0.31696,0.0153010
0.00059,0.00489,0.82640,0.00236,0.16576,0.1227822
0.00454,0.16513,0.15635,0.67358,0.00039,0.0899801
