     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.26627,0.19649,0.09162,0.20582,0.23981,0.0538613
0.34234,0.02896,0.28086,0.33942,0.00841,0.0438079
0.00021,0.00241,0.00399,0.00226,0.99113,0.0000000
0.33895,0.46404,0.00032,0.18706,0.00963,0.0992820
0.00430,0.98495,0.00438,0.00187,0.00449,0.0367450
0.51215,0.48096,0.00101,0.00193,0.00396,0.0767670
0.19691,0.50458,0.00465,0.29246,0.00139,0.1112596
0.04674,0.46573,0.00260,0.48325,0.00168,0.0670195
0.16298,0.56557,0.09385,0.17390,0.00370,0.1204638
0.15012,0.59750,0.00419,0.15393,0.09426,0.1439957
0.08384,0.59407,0.00000,0.11893,0.20316,0.1552842
0.00178,0.59736,0.00319,0.16121,0.23646,0.1389241
0.14570,0.59726,0.00453,0.00177,0.25074,0.1611081
0.13677,0.61394,0.00155,0.00249,0.24526,0.1591157
0.14771,0.55985,0.00456,0.01733,0.27055,0.1645715
0.14481,0.54122,0.00206,0.00032,0.31159,0.1657684
0.09832,0.52527,0.07097,0.00355,0.30188,0.1536427
0.15781,0.53761,0.00400,0.00106,0.29953,0.1668953
0.17448,0.53065,0.00463,0.00249,0.28775,0.1619267
0.02379,0.00204,0.80364,0.16817,0.00236,0.0631974
0.11236,0.53785,0.00068,0.00311,0.34601,0.1635911
0.13854,0.54532,0.00166,0.00173,0.31275,0.1615522
0.00423,0.00225,0.56929,0.00470,0.41954,0.0548996
0.14565,0.55243,0.00190,0.00100,0.29902,0.1622993
0.00029,0.40425,0.59093,0.00204,0.00248,0.0634157
0.40248,0.00033,0.59600,0.00035,0.00084,0.1590736
0.35079,0.12942,0.51364,0.00299,0.00316,0.0928930
0.59556,0.00485,0.39428,0.00354,0.00177,0.1315234
0.99288,0.00191,0.00184,0.00142,0.00194,0.0002377
0.14121,0.53850,0.00005,0.03041,0.28983,0.1578577
0.38284,0.00182,0.48692,0.00120,0.12722,0.1133378
0.12050,0.55927,0.00212,0.00028,0.31784,0.1593924
0.00099,0.46130,0.00270,0.00294,0.53206,0.1333000
0.00168,0.39834,0.00389,0.19245,0.40364,0.1224146
0.40282,0.00100,0.00411,0.00340,0.58868,0.0000802
0.15573,0.54626,0.00258,0.00462,0.29081,0.1672953
0.00111,0.00065,0.00303,0.99491,0.00030,0.0000000
0.00298,0.00022,0.44910,0.54685,0.00085,0.0418048
0.16366,0.54605,0.00023,0.00399,0.28608,0.1579145
0.14071,0.55629,0.00327,0.00296,0.29678,0.1646092
0.00111,0.56594,0.12178,0.00065,0.31052,0.1567372
0.00243,0.45184,0.17445,0.00241,0.36887,0.1419888
0.12070,0.57198,0.00172,0.00154,0.30406,0.1644052
0.00318,0.62962,0.20983,0.00360,0.15376,0.1371442
0.12495,0.57034,0.00086,0.00099,0.30286,0.1667691
0.00252,0.00040,0.00202,0.54673,0.44832,0.0000808
0.00062,0.48330,0.17926,0.14503,0.19179,0.1502672
0.37489,0.00396,0.54672,0.07392,0.00051,0.1363197
0.12229,0.57117,0.00175,0.00314,0.30165,0.1637692
0.00100,0.42935,0.30777,0.26084,0.00104,0.0883074
0.12493,0.56558,0.00248,0.00329,0.30373,0.1669595
0.12377,0.56993,0.00246,0.00288,0.30097,0.1589564
0.13032,0.56334,0.00344,0.00393,0.29896,0.1640759
0.00184,0.00283,0.40034,0.29541,0.29959,0.0233404
0.12988,0.55599,0.00036,0.02395,0.28982,0.1611737
0.13635,0.56517,0.00023,0.00123,0.29702,0.1646642
0.12472,0.55733,0.00261,0.02224,0.29310,0.1657912
0.12574,0.55374,0.00392,0.02892,0.28768,0.1623448
0.12317,0.55527,0.00459,0.02643,0.29053,0.1588637
0.13623,0.56634,0.00164,0.00305,0.29274,0.1582682
0.13146,0.56239,0.00477,0.00480,0.29658,0.1643251
0.13913,0.56457,0.00065,0.00188,0.29376,0.1648132
0.12907,0.56366,0.00452,0.00470,0.29805,0.1646316
0.13189,0.56624,0.00283,0.00263,0.29641,0.1645395
0.12631,0.56524,0.00433,0.00207,0.30205,0.1630104
0.13803,0.56425,0.00197,0.00118,0.29457,0.1599260
0.13395,0.56367,0.00141,0.00445,0.29652,0.1689082
0.12686,0.56404,0.00244,0.00403,0.30263,0.1640353
0.12711,0.56457,0.00259,0.00034,0.30539,0.1625558
0.13556,0.56280,0.00094,0.00131,0.29939,0.1629183
0.12647,0.55395,0.00292,0.02666,0.29001,0.1639524
0.12178,0.56303,0.00465,0.00151,0.30903,0.1699685
0.11760,0.56451,0.00261,0.00402,0.31127,0.1644158
0.12460,0.56225,0.00043,0.00204,0.31068,0.1600361
0.00024,0.47435,0.28816,0.00267,0.23457,0.1377795
0.12247,0.56713,0.00263,0.00330,0.30447,0.1633719
0.12746,0.56471,0.00013,0.00230,0.30539,0.1580669
0.14049,0.56412,0.00210,0.00467,0.28861,0.1564926
0.12257,0.55295,0.00437,0.02776,0.29235,0.1636704
0.11792,0.55482,0.00483,0.03024,0.29220,0.1640756
0.12063,0.55392,0.00172,0.02315,0.30058,0.1635198
0.12603,0.56078,0.00135,0.00342,0.30842,0.1633200
0.12496,0.56176,0.00069,0.00366,0.30893,0.1640541
0.12380,0.55175,0.00156,0.02645,0.29644,0.1643934
0.12048,0.55229,0.00441,0.03090,0.29192,0.1621513
0.12453,0.55765,0.00124,0.00147,0.31510,0.1680248
0.11707,0.55732,0.00478,0.00043,0.32039,0.1662006
0.11912,0.55842,0.00192,0.00254,0.31801,0.1635668
0.11974,0.55962,0.00059,0.00489,0.31517,0.1690335
0.11479,0.55617,0.00049,0.00441,0.32414,0.1662933
0.65165,0.00455,0.00148,0.34099,0.00133,0.0004495
0.11574,0.56041,0.00073,0.00166,0.32146,0.1581580
0.11674,0.55954,0.00156,0.00107,0.32110,0.1645763
0.11653,0.55802,0.00103,0.00486,0.31956,0.1637937
0.11899,0.55400,0.00173,0.00346,0.32182,0.1576753
0.12192,0.55769,0.00157,0.00460,0.31422,0.1641858
0.11610,0.55015,0.00498,0.03157,0.29720,0.1674297
0.11843,0.55071,0.00305,0.03051,0.29730,0.1739284
0.11582,0.54884,0.00159,0.04065,0.29310,0.1620210
0.11513,0.54926,0.00300,0.03425,0.29836,0.1643191
0.11308,0.54658,0.00499,0.04116,0.29419,0.1648924
0.11445,0.54808,0.00478,0.04004,0.29263,0.1639794
0.11763,0.54714,0.00273,0.03965,0.29286,0.1633386
0.11488,0.54922,0.00174,0.03484,0.29931,0.1611826
0.12025,0.54936,0.00015,0.03216,0.29807,0.1611478
0.11714,0.55037,0.00127,0.02930,0.30192,0.1689446
0.11774,0.55121,0.00012,0.03349,0.29745,0.1608281
0.11475,0.55293,0.00246,0.03081,0.29905,0.1610436
0.11829,0.54836,0.00443,0.03393,0.29499,0.1662314
0.11680,0.55106,0.00034,0.03174,0.30006,0.1677658
0.11714,0.55030,0.00211,0.03195,0.29850,0.1711218
0.11602,0.54527,0.00372,0.03753,0.29746,0.1603206
0.11448,0.54854,0.00069,0.03461,0.30167,0.1648607
0.11980,0.54736,0.00019,0.03361,0.29904,0.1612273
0.11499,0.55140,0.00206,0.03233,0.29922,0.1670386
0.11731,0.55109,0.00130,0.03206,0.29825,0.1648323
0.11199,0.55066,0.00309,0.03585,0.29841,0.1678770
0.11412,0.55087,0.00164,0.03574,0.29763,0.1634938
0.11188,0.54941,0.00231,0.03854,0.29787,0.1683795
0.11467,0.54737,0.00258,0.03765,0.29773,0.1601153
0.11086,0.55120,0.00127,0.03850,0.29818,0.1629301
0.11361,0.54983,0.00063,0.03599,0.29995,0.1702236
0.11497,0.54627,0.00168,0.04163,0.29545,0.1669063
0.11368,0.54939,0.00143,0.03722,0.29828,0.1607599
0.11243,0.54699,0.00283,0.04017,0.29758,0.1659009
0.11273,0.54762,0.00312,0.04191,0.29461,0.1651905
0.29424,0.00167,0.70081,0.00059,0.00269,0.1523780
0.10983,0.54885,0.00308,0.03747,0.30077,0.1649674
0.11025,0.54584,0.00429,0.04384,0.29579,0.1585240
0.10682,0.55158,0.00493,0.03606,0.30061,0.1650036
