  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.00000,0.37500,0.00000,0.00000,0.62500,0.05970,0.00240,2.03486
  3,0.29000,0.25000,0.07500,0.21500,0.17000,0.05403,0.00114,0.60816
  4,0.00000,1.00000,0.00000,0.00000,0.00000,0.12921,0.01076,1.53592
  5,0.36500,0.48500,0.00000,0.15000,0.00000,0.09965,0.00234,0.53252
  6,0.28000,0.48500,0.00000,0.23500,0.00000,0.10023,0.00191,0.48906
  7,0.13500,0.50000,0.00000,0.36500,0.00000,0.11191,0.00256,0.56411
  8,0.19000,0.57000,0.03000,0.21000,0.00000,0.11452,0.00219,0.38668
  9,0.17000,0.56500,0.08500,0.18000,0.00000,0.12027,0.00217,0.39967
 10,0.12500,0.60000,0.00000,0.13000,0.14500,0.14542,0.00290,0.36832
 11,0.07500,0.59500,0.00000,0.11000,0.22000,0.15479,0.00326,0.39344
 12,0.13000,0.59500,0.00000,0.05500,0.22000,0.15666,0.00307,0.38344
 13,0.14000,0.60000,0.00000,0.01500,0.24500,0.16113,0.00326,0.39715
 14,0.14000,0.59500,0.00000,0.02500,0.24000,0.16052,0.00320,0.39677
 15,0.15000,0.56500,0.00000,0.02000,0.26500,0.16301,0.00326,0.39297
 16,0.14500,0.55000,0.00000,0.01000,0.29500,0.16476,0.00344,0.39698
 17,0.15000,0.55000,0.00000,0.00500,0.29500,0.16466,0.00334,0.40241
 18,0.15500,0.54500,0.00000,0.00000,0.30000,0.16564,0.00340,0.40081
 19,0.14500,0.55000,0.00000,0.00000,0.30500,0.16511,0.00338,0.40573
 20,0.14500,0.55000,0.00000,0.00000,0.30500,0.16509,0.00340,0.41262
 20,0.13000,0.00000,0.63500,0.23500,0.00000,0.06899,0.00340,0.41262
 21,0.14500,0.55000,0.00000,0.00000,0.30500,0.16511,0.00338,0.41605
 21,0.13500,0.00000,0.63000,0.23500,0.00000,0.06912,0.00338,0.41605
 22,0.14500,0.55500,0.00000,0.00000,0.30000,0.16460,0.00334,0.41653
 22,0.13500,0.00000,0.63000,0.23500,0.00000,0.06914,0.00334,0.41653
 23,0.14500,0.55500,0.00000,0.00000,0.30000,0.16458,0.00321,0.41764
 23,0.13500,0.03500,0.61500,0.20000,0.01500,0.07081,0.00321,0.41764
 24,0.14500,0.55500,0.00000,0.00000,0.30000,0.16431,0.00320,0.41797
 24,0.13500,0.03500,0.61500,0.20000,0.01500,0.07080,0.00320,0.41797
 25,0.14500,0.55500,0.00000,0.00000,0.30000,0.16431,0.00307,0.42200
 26,0.40000,0.00000,0.60000,0.00000,0.00000,0.15874,0.00466,0.44421
 26,0.15000,0.55000,0.00000,0.00000,0.30000,0.16436,0.00466,0.44421
 26,0.00000,0.00000,0.00000,1.00000,0.00000,-0.01789,0.00466,0.44421
 27,0.37500,0.00000,0.62500,0.00000,0.00000,0.15897,0.00560,0.41341
 27,0.14500,0.54500,0.00000,0.01000,0.30000,0.16443,0.00560,0.41341
 28,0.41500,0.00000,0.58500,0.00000,0.00000,0.15819,0.00566,0.42185
 28,0.14500,0.55000,0.00000,0.00500,0.30000,0.16440,0.00566,0.42185
 29,0.42500,0.00000,0.57500,0.00000,0.00000,0.15857,0.00534,0.41723
 29,0.14500,0.55000,0.00000,0.00500,0.30000,0.16440,0.00534,0.41723
 30,0.42500,0.00000,0.57500,0.00000,0.00000,0.15841,0.00577,0.43342
 30,0.14500,0.55500,0.00000,0.00000,0.30000,0.16398,0.00577,0.43342
 31,0.42000,0.00000,0.58000,0.00000,0.00000,0.15812,0.00574,0.43506
 31,0.14500,0.55500,0.00000,0.00000,0.30000,0.16395,0.00574,0.43506
 32,0.42000,0.00000,0.58000,0.00000,0.00000,0.15815,0.00565,0.43243
 32,0.15500,0.55000,0.00000,0.00000,0.29500,0.16358,0.00565,0.43243
 33,0.42000,0.00000,0.58000,0.00000,0.00000,0.15809,0.00580,0.44175
 33,0.15000,0.55000,0.00000,0.00000,0.30000,0.16353,0.00580,0.44175
 34,0.42000,0.00000,0.58000,0.00000,0.00000,0.15811,0.00570,0.44444
 34,0.15000,0.55000,0.00000,0.00000,0.30000,0.16349,0.00570,0.44444
 35,0.42500,0.00000,0.57500,0.00000,0.00000,0.15806,0.00559,0.44695
 35,0.15000,0.55500,0.00000,0.00000,0.29500,0.16347,0.00559,0.44695
 36,0.42500,0.00000,0.57500,0.00000,0.00000,0.15808,0.00559,0.44573
 36,0.15500,0.55000,0.00000,0.00000,0.29500,0.16392,0.00559,0.44573
 37,0.42500,0.00000,0.57500,0.00000,0.00000,0.15805,0.00515,0.43864
