  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.07500,0.17000,0.34500,0.41000,0.00000,0.10910,0.00635,0.48094
  3,0.08500,0.19000,0.35000,0.37500,0.00000,0.10888,0.00457,0.51570
  4,0.08500,0.10500,0.54500,0.26500,0.00000,0.12189,0.00479,0.59933
  5,0.15500,0.07000,0.53000,0.24500,0.00000,0.12308,0.00416,0.62858
  6,0.13000,0.25000,0.62000,0.00000,0.00000,0.13820,0.00666,0.78689
  7,0.23500,0.14500,0.62000,0.00000,0.00000,0.13760,0.00441,0.62327
  8,0.18500,0.00000,0.81500,0.00000,0.00000,0.16567,0.00743,0.68449
  9,0.17000,0.00000,0.83000,0.00000,0.00000,0.16786,0.00979,0.75201
  9,0.00000,0.52000,0.00000,0.48000,0.00000,0.13842,0.00979,0.75201
 10,0.22500,0.00000,0.77500,0.00000,0.00000,0.16599,0.00884,0.68076
 10,0.00000,0.49500,0.00000,0.50500,0.00000,0.14115,0.00884,0.68076
 11,0.00000,0.56000,0.04500,0.39500,0.00000,0.13641,0.01172,0.37454
 11,0.03500,0.00000,0.96500,0.00000,0.00000,0.25588,0.01172,0.37454
 11,0.00000,0.00000,0.00000,0.00000,1.00000,-0.00274,0.01172,0.37454
 12,0.05000,0.00000,0.95000,0.00000,0.00000,0.24958,0.01014,0.35702
 12,0.00000,0.57000,0.06000,0.37000,0.00000,0.13627,0.01014,0.35702
 12,0.00000,0.00000,0.00000,0.00000,1.00000,-0.00219,0.01014,0.35702
 13,0.05500,0.00000,0.94500,0.00000,0.00000,0.24766,0.00937,0.34650
 13,0.00000,0.55000,0.00000,0.45000,0.00000,0.14131,0.00937,0.34650
 14,0.17000,0.00000,0.81500,0.01500,0.00000,0.20614,0.00774,0.24357
 14,0.00500,0.59500,0.01000,0.39000,0.00000,0.13535,0.00774,0.24357
 15,0.18000,0.00000,0.82000,0.00000,0.00000,0.20580,0.00801,0.23936
 15,0.13500,0.20000,0.49000,0.17500,0.00000,0.15284,0.00801,0.23936
 15,0.00500,0.60500,0.00500,0.38500,0.00000,0.13495,0.00801,0.23936
 16,0.18000,0.00000,0.82000,0.00000,0.00000,0.20569,0.00758,0.24161
 16,0.13000,0.18500,0.50500,0.17500,0.00500,0.14924,0.00758,0.24161
 16,0.00000,0.60500,0.00000,0.39000,0.00500,0.13496,0.00758,0.24161
 17,0.18000,0.00000,0.82000,0.00000,0.00000,0.20543,0.00742,0.24523
 17,0.08000,0.20000,0.51500,0.13000,0.07500,0.15796,0.00742,0.24523
 17,0.00000,0.61000,0.00000,0.39000,0.00000,0.13499,0.00742,0.24523
 18,0.18000,0.00000,0.82000,0.00000,0.00000,0.20518,0.00712,0.24870
 18,0.09500,0.18000,0.50000,0.14000,0.08500,0.15799,0.00712,0.24870
 18,0.00000,0.61000,0.00000,0.39000,0.00000,0.13504,0.00712,0.24870
 19,0.18000,0.00000,0.82000,0.00000,0.00000,0.20489,0.00728,0.25544
 19,0.09500,0.18000,0.51000,0.13000,0.08500,0.15650,0.00728,0.25544
 19,0.00000,0.50500,0.00000,0.49500,0.00000,0.15511,0.00728,0.25544
 20,0.18000,0.00000,0.82000,0.00000,0.00000,0.20486,0.00718,0.25572
 20,0.09500,0.18000,0.50500,0.13500,0.08500,0.15702,0.00718,0.25572
