  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.00000,0.13000,0.27500,0.27000,0.32500,0.05477,0.00275,10.00000
  3,0.07000,0.20500,0.32000,0.03000,0.37500,0.05826,0.00144,0.77206
  4,0.12500,0.19500,0.26000,0.20000,0.22000,0.05810,0.00099,0.43070
  5,0.00000,0.45000,0.54000,0.01000,0.00000,0.10064,0.00303,0.81029
  6,0.06000,0.30500,0.48500,0.15000,0.00000,0.09213,0.00169,0.56942
  7,0.08000,0.37500,0.35000,0.19500,0.00000,0.09013,0.00130,0.46996
  8,0.07500,0.37500,0.33500,0.21500,0.00000,0.09100,0.00123,0.49303
  9,0.02500,0.43000,0.32000,0.14000,0.08500,0.09840,0.00145,0.39002
 10,0.00000,0.45000,0.26000,0.09000,0.20000,0.13339,0.00225,0.33183
 11,0.00000,0.49500,0.17000,0.06000,0.27500,0.15124,0.00287,0.37017
 12,0.00000,0.51500,0.12000,0.09000,0.27500,0.15309,0.00295,0.38677
 13,0.00000,0.53000,0.09500,0.03500,0.34000,0.15766,0.00341,0.42346
 14,0.11000,0.55000,0.02500,0.00000,0.31500,0.16484,0.00354,0.41448
 15,0.10500,0.55500,0.03000,0.00000,0.31000,0.16475,0.00343,0.42140
 16,0.11000,0.55500,0.02500,0.00000,0.31000,0.16459,0.00334,0.42800
 17,0.11000,0.55500,0.02500,0.00000,0.31000,0.16454,0.00330,0.43467
 18,0.11000,0.55000,0.03000,0.00000,0.31000,0.16457,0.00318,0.43491
 19,0.11000,0.55000,0.03000,0.00000,0.31000,0.16432,0.00313,0.43606
 20,0.11000,0.55000,0.03000,0.00000,0.31000,0.16438,0.00287,0.43050
 21,0.11500,0.56000,0.00000,0.00500,0.32000,0.16322,0.00331,0.44197
 21,0.00000,0.00000,0.00000,1.00000,0.00000,0.00034,0.00331,0.44197
 22,0.11500,0.56000,0.00000,0.00500,0.32000,0.16317,0.00313,0.44211
 22,0.00000,0.00000,0.00000,1.00000,0.00000,0.00034,0.00313,0.44211
 23,0.11500,0.56000,0.00000,0.00500,0.32000,0.16312,0.00300,0.44442
 23,0.00000,0.00000,0.00000,1.00000,0.00000,0.00034,0.00300,0.44442
 24,0.11500,0.56000,0.00000,0.00500,0.32000,0.16325,0.00302,0.44293
 24,0.00000,0.00000,0.00000,1.00000,0.00000,0.00043,0.00302,0.44293
 25,0.11000,0.56500,0.00000,0.01000,0.31500,0.16292,0.00298,0.44429
 25,0.00000,0.00000,0.00000,1.00000,0.00000,0.00051,0.00298,0.44429
 26,0.11500,0.56500,0.00000,0.00500,0.31500,0.16281,0.00301,0.45221
 26,0.00000,0.00000,0.00000,1.00000,0.00000,0.00052,0.00301,0.45221
 27,0.46000,0.00000,0.54000,0.00000,0.00000,0.16250,0.00451,0.41339
 27,0.11500,0.56500,0.00000,0.00000,0.32000,0.16380,0.00451,0.41339
 27,0.00000,0.00000,0.00000,1.00000,0.00000,0.00043,0.00451,0.41339
 28,0.46000,0.00000,0.54000,0.00000,0.00000,0.16251,0.00445,0.41758
 28,0.11500,0.56500,0.00000,0.00000,0.32000,0.16375,0.00445,0.41758
 28,0.00000,0.00000,0.00000,1.00000,0.00000,0.00045,0.00445,0.41758
 29,0.46000,0.00000,0.54000,0.00000,0.00000,0.16260,0.00442,0.41805
 29,0.11500,0.56500,0.00000,0.00000,0.32000,0.16366,0.00442,0.41805
 29,0.00000,0.00000,0.00000,1.00000,0.00000,0.00059,0.00442,0.41805
 30,0.46000,0.00000,0.54000,0.00000,0.00000,0.16253,0.00417,0.41356
 30,0.11500,0.56500,0.00000,0.00000,0.32000,0.16363,0.00417,0.41356
 31,0.46000,0.00000,0.54000,0.00000,0.00000,0.16217,0.00423,0.42009
 31,0.11500,0.56500,0.00000,0.00000,0.32000,0.16352,0.00423,0.42009
 32,0.45000,0.00000,0.55000,0.00000,0.00000,0.16311,0.00553,0.43135
 32,0.12000,0.56500,0.00000,0.00000,0.31500,0.16362,0.00553,0.43135
 33,0.45000,0.00000,0.55000,0.00000,0.00000,0.16313,0.00552,0.43240
 33,0.12000,0.56500,0.00000,0.00000,0.31500,0.16392,0.00552,0.43240
 34,0.45000,0.00000,0.55000,0.00000,0.00000,0.16313,0.00547,0.43545
 34,0.12000,0.56500,0.00000,0.00000,0.31500,0.16390,0.00547,0.43545
 34,0.00000,0.00000,0.00000,0.75500,0.24500,0.00544,0.00547,0.43545
 35,0.44500,0.00000,0.55500,0.00000,0.00000,0.16296,0.00564,0.44253
 35,0.12000,0.56500,0.00000,0.00000,0.31500,0.16379,0.00564,0.44253
 35,0.00000,0.00000,0.00000,0.76500,0.23500,0.00672,0.00564,0.44253
 36,0.45000,0.00000,0.55000,0.00000,0.00000,0.16257,0.00548,0.43394
 36,0.12500,0.55500,0.00000,0.00000,0.32000,0.16394,0.00548,0.43394
 36,0.00000,0.00000,0.00000,0.76000,0.24000,0.00765,0.00548,0.43394
 37,0.45000,0.00000,0.55000,0.00000,0.00000,0.16261,0.00528,0.42978
 37,0.11000,0.55500,0.00000,0.00000,0.33500,0.16248,0.00528,0.42978
 37,0.00000,0.00000,0.00000,0.76000,0.24000,0.00799,0.00528,0.42978
 38,0.45000,0.00000,0.55000,0.00000,0.00000,0.16259,0.00512,0.42686
 38,0.11000,0.55500,0.00000,0.00500,0.33000,0.16250,0.00512,0.42686
 39,0.45000,0.00000,0.55000,0.00000,0.00000,0.16251,0.00515,0.42676
 39,0.11000,0.55500,0.00000,0.00000,0.33500,0.16255,0.00515,0.42676
 40,0.45000,0.00000,0.55000,0.00000,0.00000,0.16249,0.00524,0.43347
 40,0.11000,0.55500,0.00000,0.00000,0.33500,0.16246,0.00524,0.43347
 41,0.45000,0.00000,0.55000,0.00000,0.00000,0.16257,0.00532,0.43947
 41,0.11000,0.55500,0.00000,0.00000,0.33500,0.16234,0.00532,0.43947
 42,0.45000,0.00000,0.55000,0.00000,0.00000,0.16259,0.00538,0.44216
 42,0.11000,0.55500,0.00000,0.00000,0.33500,0.16208,0.00538,0.44216
 43,0.45000,0.00000,0.55000,0.00000,0.00000,0.16261,0.00563,0.44876
 43,0.11500,0.55500,0.00000,0.00000,0.33000,0.16188,0.00563,0.44876
 44,0.45000,0.00000,0.55000,0.00000,0.00000,0.16256,0.00538,0.43718
 44,0.11000,0.56000,0.00000,0.00500,0.32500,0.16230,0.00538,0.43718
 45,0.45000,0.00000,0.55000,0.00000,0.00000,0.16251,0.00534,0.44043
 45,0.11000,0.56000,0.00000,0.00500,0.32500,0.16226,0.00534,0.44043
 46,0.45000,0.00000,0.55000,0.00000,0.00000,0.16252,0.00526,0.44011
 46,0.11000,0.56000,0.00000,0.01000,0.32000,0.16226,0.00526,0.44011
 47,0.45000,0.00000,0.55000,0.00000,0.00000,0.16259,0.00560,0.44672
 47,0.11500,0.56000,0.00000,0.00000,0.32500,0.16209,0.00560,0.44672
 48,0.41500,0.00000,0.58500,0.00000,0.00000,0.16557,0.00635,0.46147
 48,0.11500,0.56000,0.00000,0.00000,0.32500,0.16201,0.00635,0.46147
 49,0.41500,0.00000,0.58500,0.00000,0.00000,0.16546,0.00625,0.46288
 49,0.11500,0.56000,0.00000,0.00000,0.32500,0.16200,0.00625,0.46288
 50,0.42000,0.00000,0.58000,0.00000,0.00000,0.16680,0.00637,0.46381
 50,0.11500,0.56000,0.00000,0.00000,0.32500,0.16199,0.00637,0.46381
 51,0.42000,0.00000,0.58000,0.00000,0.00000,0.16683,0.00631,0.46305
 51,0.11500,0.56000,0.00000,0.00000,0.32500,0.16201,0.00631,0.46305
 52,0.42000,0.00000,0.58000,0.00000,0.00000,0.16682,0.00624,0.46500
 52,0.11500,0.56000,0.00000,0.00000,0.32500,0.16198,0.00624,0.46500
 53,0.42000,0.00000,0.58000,0.00000,0.00000,0.16682,0.00635,0.46970
 53,0.11500,0.56000,0.00000,0.00000,0.32500,0.16196,0.00635,0.46970
 54,0.42000,0.00000,0.58000,0.00000,0.00000,0.16679,0.00642,0.47429
 54,0.11500,0.56000,0.00000,0.00000,0.32500,0.16191,0.00642,0.47429
 55,0.42000,0.00000,0.58000,0.00000,0.00000,0.16677,0.00648,0.47621
 55,0.11500,0.56000,0.00000,0.00000,0.32500,0.16189,0.00648,0.47621
 56,0.42000,0.00000,0.58000,0.00000,0.00000,0.16678,0.00641,0.47473
 56,0.11000,0.56000,0.00000,0.01000,0.32000,0.16215,0.00641,0.47473
 57,0.42000,0.00000,0.58000,0.00000,0.00000,0.16676,0.00614,0.47263
 57,0.11000,0.56000,0.00000,0.01000,0.32000,0.16208,0.00614,0.47263
 58,0.41500,0.00000,0.58500,0.00000,0.00000,0.16676,0.00618,0.47397
 58,0.11000,0.56000,0.00000,0.01000,0.32000,0.16207,0.00618,0.47397
 59,0.41500,0.00000,0.58500,0.00000,0.00000,0.16674,0.00618,0.47411
 59,0.11000,0.56000,0.00000,0.01500,0.31500,0.16200,0.00618,0.47411
 60,0.41500,0.00000,0.58500,0.00000,0.00000,0.16674,0.00609,0.47206
 60,0.11000,0.56000,0.00000,0.01000,0.32000,0.16187,0.00609,0.47206
 61,0.41500,0.00000,0.58500,0.00000,0.00000,0.16669,0.00676,0.48547
 61,0.11500,0.56000,0.00000,0.00000,0.32500,0.16153,0.00676,0.48547
 62,0.41500,0.00000,0.58500,0.00000,0.00000,0.16671,0.00615,0.47154
 62,0.11000,0.56000,0.00500,0.01000,0.31500,0.16137,0.00615,0.47154
 63,0.41500,0.00000,0.58500,0.00000,0.00000,0.16660,0.00627,0.47514
 63,0.11000,0.56000,0.00500,0.01000,0.31500,0.16136,0.00627,0.47514
 64,0.41500,0.00000,0.58500,0.00000,0.00000,0.16660,0.00630,0.47610
 64,0.11000,0.56000,0.00500,0.01500,0.31000,0.16146,0.00630,0.47610
 65,0.41500,0.00000,0.58500,0.00000,0.00000,0.16660,0.00647,0.47821
 65,0.11000,0.56000,0.00000,0.02000,0.31000,0.16138,0.00647,0.47821
 66,0.41500,0.00000,0.58500,0.00000,0.00000,0.16663,0.00643,0.47890
 66,0.11500,0.56000,0.00000,0.01500,0.31000,0.16137,0.00643,0.47890
 67,0.41500,0.00000,0.58500,0.00000,0.00000,0.16663,0.00656,0.48381
 67,0.11500,0.56000,0.00000,0.02000,0.30500,0.16135,0.00656,0.48381
 68,0.41500,0.00000,0.58500,0.00000,0.00000,0.16663,0.00657,0.48425
 68,0.11500,0.56000,0.00000,0.02000,0.30500,0.16136,0.00657,0.48425
 69,0.41500,0.00000,0.58500,0.00000,0.00000,0.16663,0.00653,0.48542
 69,0.11500,0.56000,0.00000,0.02000,0.30500,0.16132,0.00653,0.48542
 70,0.41500,0.00000,0.58500,0.00000,0.00000,0.16663,0.00644,0.48181
 70,0.11000,0.56000,0.00000,0.01000,0.32000,0.16154,0.00644,0.48181
 71,0.41500,0.00000,0.58500,0.00000,0.00000,0.16662,0.00668,0.48589
 71,0.11500,0.56500,0.00000,0.00000,0.32000,0.16220,0.00668,0.48589
 72,0.41500,0.00000,0.58500,0.00000,0.00000,0.16657,0.00615,0.47753
 72,0.12000,0.56500,0.00000,0.00000,0.31500,0.16219,0.00615,0.47753
 73,0.41500,0.00000,0.58500,0.00000,0.00000,0.16657,0.00605,0.47648
 73,0.12000,0.56500,0.00000,0.00000,0.31500,0.16218,0.00605,0.47648
 74,0.41500,0.00000,0.58500,0.00000,0.00000,0.16658,0.00606,0.47678
 74,0.12000,0.56500,0.00000,0.00000,0.31500,0.16218,0.00606,0.47678
 75,0.41500,0.00000,0.58500,0.00000,0.00000,0.16654,0.00598,0.47481
 75,0.12000,0.56500,0.00000,0.00000,0.31500,0.16215,0.00598,0.47481
 76,0.41500,0.00000,0.58500,0.00000,0.00000,0.16654,0.00599,0.47531
 76,0.12000,0.56500,0.00000,0.00000,0.31500,0.16215,0.00599,0.47531
 77,0.42500,0.00000,0.57500,0.00000,0.00000,0.16652,0.00590,0.47301
 77,0.12000,0.56500,0.00000,0.00000,0.31500,0.16215,0.00590,0.47301
 78,0.42500,0.00000,0.57500,0.00000,0.00000,0.16652,0.00590,0.47163
 78,0.11500,0.56500,0.00000,0.00000,0.32000,0.16267,0.00590,0.47163
 79,0.42500,0.00000,0.57500,0.00000,0.00000,0.16652,0.00592,0.47200
 79,0.11500,0.56500,0.00000,0.00000,0.32000,0.16260,0.00592,0.47200
 80,0.42500,0.00000,0.57500,0.00000,0.00000,0.16723,0.00566,0.45269
 80,0.11500,0.56500,0.00000,0.00000,0.32000,0.16258,0.00566,0.45269
 81,0.42500,0.00000,0.57500,0.00000,0.00000,0.16722,0.00577,0.45707
 81,0.11500,0.56500,0.00000,0.00000,0.32000,0.16246,0.00577,0.45707
 82,0.42500,0.00000,0.57500,0.00000,0.00000,0.16681,0.00585,0.45607
 82,0.11500,0.56500,0.00000,0.00000,0.32000,0.16258,0.00585,0.45607
 82,0.00000,0.00000,0.31000,0.69000,0.00000,0.01922,0.00585,0.45607
 83,0.42500,0.00000,0.57500,0.00000,0.00000,0.16681,0.00579,0.45606
 83,0.11500,0.56500,0.00000,0.00000,0.32000,0.16263,0.00579,0.45606
 84,0.42500,0.00000,0.57500,0.00000,0.00000,0.16680,0.00580,0.45710
 84,0.11500,0.56500,0.00000,0.00500,0.31500,0.16242,0.00580,0.45710
 85,0.42500,0.00000,0.57500,0.00000,0.00000,0.16678,0.00494,0.43951
 85,0.11500,0.56000,0.00000,0.01000,0.31500,0.16233,0.00494,0.43951
 85,0.00000,0.00000,0.30500,0.69500,0.00000,0.01926,0.00494,0.43951
 86,0.42500,0.00000,0.57500,0.00000,0.00000,0.16679,0.00499,0.43852
 86,0.11500,0.56000,0.00000,0.01000,0.31500,0.16231,0.00499,0.43852
 86,0.00000,0.00000,0.29500,0.70500,0.00000,0.01936,0.00499,0.43852
 87,0.42500,0.00000,0.57500,0.00000,0.00000,0.16679,0.00501,0.43977
 87,0.11500,0.56000,0.00000,0.01000,0.31500,0.16230,0.00501,0.43977
 87,0.00000,0.00000,0.30000,0.70000,0.00000,0.01934,0.00501,0.43977
 88,0.42500,0.00000,0.57500,0.00000,0.00000,0.16678,0.00506,0.44045
 88,0.11500,0.56000,0.00000,0.01000,0.31500,0.16227,0.00506,0.44045
 88,0.00000,0.00000,0.29000,0.71000,0.00000,0.01940,0.00506,0.44045
 89,0.42500,0.00000,0.57500,0.00000,0.00000,0.16680,0.00510,0.44085
 89,0.11500,0.56000,0.00000,0.00500,0.32000,0.16228,0.00510,0.44085
 89,0.00000,0.00000,0.28500,0.71500,0.00000,0.01947,0.00510,0.44085
 90,0.42500,0.00000,0.57500,0.00000,0.00000,0.16679,0.00509,0.44171
 90,0.12000,0.56000,0.00000,0.01500,0.30500,0.16204,0.00509,0.44171
 90,0.00000,0.00000,0.29000,0.71000,0.00000,0.01942,0.00509,0.44171
 91,0.42500,0.00000,0.57500,0.00000,0.00000,0.16680,0.00508,0.44120
 91,0.11500,0.56000,0.00000,0.02000,0.30500,0.16207,0.00508,0.44120
 91,0.00000,0.00000,0.29500,0.70500,0.00000,0.01939,0.00508,0.44120
 92,0.42500,0.00000,0.57500,0.00000,0.00000,0.16679,0.00518,0.44520
 92,0.12000,0.56000,0.00000,0.02000,0.30000,0.16201,0.00518,0.44520
 92,0.00000,0.00000,0.30000,0.70000,0.00000,0.01931,0.00518,0.44520
 93,0.42500,0.00000,0.57500,0.00000,0.00000,0.16678,0.00525,0.44731
 93,0.12000,0.56000,0.00000,0.02000,0.30000,0.16199,0.00525,0.44731
 93,0.00000,0.00000,0.30000,0.70000,0.00000,0.01926,0.00525,0.44731
 94,0.42500,0.00000,0.57500,0.00000,0.00000,0.16677,0.00517,0.44503
 94,0.12000,0.56000,0.00000,0.02500,0.29500,0.16206,0.00517,0.44503
 94,0.00000,0.00000,0.29500,0.70500,0.00000,0.01931,0.00517,0.44503
 95,0.42500,0.00000,0.57500,0.00000,0.00000,0.16677,0.00518,0.44528
 95,0.12000,0.56000,0.00000,0.02500,0.29500,0.16213,0.00518,0.44528
 95,0.00000,0.00000,0.29500,0.70500,0.00000,0.01931,0.00518,0.44528
 96,0.42500,0.00000,0.57500,0.00000,0.00000,0.16674,0.00524,0.44835
 96,0.12000,0.56000,0.00000,0.02500,0.29500,0.16220,0.00524,0.44835
 96,0.00000,0.00000,0.31000,0.69000,0.00000,0.01918,0.00524,0.44835
 97,0.42500,0.00000,0.57500,0.00000,0.00000,0.16672,0.00540,0.45145
 97,0.12000,0.56000,0.00000,0.02500,0.29500,0.16217,0.00540,0.45145
 97,0.00000,0.00000,0.30500,0.69500,0.00000,0.01920,0.00540,0.45145
 98,0.42500,0.00000,0.57500,0.00000,0.00000,0.16689,0.00544,0.45382
 98,0.12000,0.56000,0.00000,0.02500,0.29500,0.16216,0.00544,0.45382
 98,0.00000,0.00000,0.31000,0.69000,0.00000,0.01914,0.00544,0.45382
 99,0.42500,0.00000,0.57500,0.00000,0.00000,0.16687,0.00542,0.45524
 99,0.12000,0.56000,0.00000,0.02500,0.29500,0.16214,0.00542,0.45524
100,0.42500,0.00000,0.57500,0.00000,0.00000,0.16687,0.00535,0.45380
100,0.11500,0.56000,0.00000,0.03500,0.29000,0.16264,0.00535,0.45380
101,0.42500,0.00000,0.57500,0.00000,0.00000,0.16687,0.00531,0.45386
101,0.11500,0.56000,0.00000,0.03500,0.29000,0.16272,0.00531,0.45386
102,0.42500,0.00000,0.57500,0.00000,0.00000,0.16688,0.00528,0.45333
102,0.11500,0.56000,0.00000,0.03000,0.29500,0.16254,0.00528,0.45333
103,0.42500,0.00000,0.57500,0.00000,0.00000,0.16686,0.00525,0.45494
103,0.11500,0.56000,0.00000,0.03000,0.29500,0.16253,0.00525,0.45494
104,0.42500,0.00000,0.57500,0.00000,0.00000,0.16673,0.00595,0.46522
104,0.11500,0.56000,0.00000,0.03000,0.29500,0.16252,0.00595,0.46522
