  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.19500,0.01500,0.10500,0.29500,0.39000,0.04398,0.00184,10.00000
  3,0.00000,0.00000,1.00000,0.00000,0.00000,0.06384,0.00301,3.42529
  4,0.00000,0.00000,1.00000,0.00000,0.00000,0.06415,0.00215,1.83988
  5,0.00000,0.00000,1.00000,0.00000,0.00000,0.06406,0.00198,2.04120
  6,0.00000,0.00000,0.78500,0.21500,0.00000,0.06632,0.00120,0.92042
  7,0.00000,0.00000,0.60000,0.40000,0.00000,0.08615,0.00142,0.83240
  8,0.34000,0.00000,0.56500,0.09500,0.00000,0.13391,0.00269,0.52485
  9,0.35000,0.03500,0.57500,0.04000,0.00000,0.13655,0.00267,0.55503
 10,0.20500,0.14500,0.55000,0.10000,0.00000,0.14211,0.00249,0.42355
 11,0.23000,0.12500,0.54000,0.10500,0.00000,0.13907,0.00235,0.42961
 12,0.20000,0.10000,0.54500,0.06500,0.09000,0.14306,0.00232,0.42630
 13,0.18000,0.08000,0.63500,0.03500,0.07000,0.14704,0.00243,0.40524
 14,0.18000,0.08500,0.63500,0.03000,0.07000,0.14679,0.00239,0.41268
 15,0.04000,0.00500,0.67500,0.00000,0.28000,0.15349,0.00331,0.43521
 16,0.00000,0.07500,0.66000,0.00000,0.26500,0.15633,0.00333,0.44227
 17,0.00500,0.07500,0.67500,0.00000,0.24500,0.15669,0.00310,0.43525
 18,0.00500,0.07500,0.67500,0.00000,0.24500,0.15664,0.00285,0.42675
 18,0.00000,0.01000,0.00000,0.94500,0.04500,0.04454,0.00285,0.42675
 19,0.01000,0.08000,0.67000,0.00000,0.24000,0.15616,0.00289,0.44188
 19,0.00000,0.00000,0.00000,0.95000,0.05000,0.04456,0.00289,0.44188
 20,0.01000,0.08000,0.67000,0.00000,0.24000,0.15615,0.00276,0.44220
 21,0.00500,0.07000,0.67500,0.00500,0.24500,0.15621,0.00267,0.44311
 21,0.00000,0.00500,0.00000,0.91500,0.08000,0.04488,0.00267,0.44311
 22,0.01000,0.07500,0.67000,0.00000,0.24500,0.15592,0.00306,0.44950
 23,1.00000,0.00000,0.00000,0.00000,0.00000,0.01191,0.00389,0.43857
 23,0.00000,0.36000,0.00000,0.64000,0.00000,0.14021,0.00389,0.43857
 23,0.00500,0.07500,0.67000,0.00000,0.25000,0.15633,0.00389,0.43857
 24,1.00000,0.00000,0.00000,0.00000,0.00000,0.01187,0.00437,0.44330
 24,0.00000,0.36500,0.00000,0.63500,0.00000,0.14018,0.00437,0.44330
 24,0.00500,0.08000,0.67000,0.00000,0.24500,0.15627,0.00437,0.44330
 25,0.00000,0.41500,0.00000,0.58500,0.00000,0.14268,0.00444,0.41672
 25,0.00000,0.08000,0.67500,0.00000,0.24500,0.15650,0.00444,0.41672
 26,1.00000,0.00000,0.00000,0.00000,0.00000,0.01180,0.00454,0.42594
 26,0.00000,0.45500,0.00000,0.54500,0.00000,0.14767,0.00454,0.42594
 26,0.00000,0.08000,0.67500,0.00000,0.24500,0.15647,0.00454,0.42594
 27,0.00000,0.45500,0.00000,0.54500,0.00000,0.14763,0.00454,0.42702
 27,0.00000,0.08000,0.68000,0.00000,0.24000,0.15682,0.00454,0.42702
 28,0.00000,0.45500,0.00000,0.54500,0.00000,0.14759,0.00437,0.42768
 28,0.00000,0.08000,0.68000,0.00000,0.24000,0.15678,0.00437,0.42768
 29,0.00000,0.45500,0.00000,0.54500,0.00000,0.14752,0.00438,0.43268
 29,0.00000,0.08000,0.68000,0.00000,0.24000,0.15681,0.00438,0.43268
 30,0.00000,0.45500,0.00000,0.54500,0.00000,0.14752,0.00419,0.42786
 30,0.00000,0.08000,0.68000,0.00000,0.24000,0.15681,0.00419,0.42786
 31,0.00000,0.45500,0.00000,0.54500,0.00000,0.14731,0.00437,0.43637
 31,0.00000,0.08000,0.68000,0.00000,0.24000,0.15692,0.00437,0.43637
 32,0.00000,0.45500,0.00000,0.54500,0.00000,0.14730,0.00413,0.43312
 32,0.00000,0.08000,0.68000,0.00000,0.24000,0.15688,0.00413,0.43312
 33,0.00000,0.45500,0.00000,0.54500,0.00000,0.14726,0.00412,0.43466
 33,0.00000,0.07500,0.68000,0.00000,0.24500,0.15659,0.00412,0.43466
 34,0.00000,0.45500,0.00000,0.54500,0.00000,0.14720,0.00405,0.43688
 34,0.00000,0.07500,0.68000,0.00000,0.24500,0.15655,0.00405,0.43688
 35,0.00000,0.46000,0.00000,0.54000,0.00000,0.14636,0.00454,0.43229
 35,0.00000,0.07500,0.68000,0.00000,0.24500,0.15659,0.00454,0.43229
 36,0.00000,0.46000,0.00000,0.54000,0.00000,0.14693,0.00477,0.43959
 36,0.00000,0.08000,0.67500,0.00000,0.24500,0.15651,0.00477,0.43959
 37,0.00000,0.46000,0.00000,0.54000,0.00000,0.14684,0.00486,0.44678
 37,0.00000,0.08000,0.67500,0.00000,0.24500,0.15647,0.00486,0.44678
 38,0.00000,0.46000,0.00000,0.54000,0.00000,0.14685,0.00485,0.44523
 38,0.00000,0.09500,0.67000,0.00000,0.23500,0.15577,0.00485,0.44523
 39,0.00000,0.46000,0.00000,0.54000,0.00000,0.14682,0.00486,0.44524
 39,0.00000,0.09500,0.67000,0.00000,0.23500,0.15593,0.00486,0.44524
 40,0.00000,0.45500,0.00000,0.54500,0.00000,0.14484,0.00519,0.43537
 40,0.00000,0.09500,0.66500,0.00000,0.24000,0.15618,0.00519,0.43537
 41,0.00000,0.45500,0.00000,0.54500,0.00000,0.14481,0.00481,0.42429
 41,0.00000,0.09500,0.66500,0.00000,0.24000,0.15681,0.00481,0.42429
 42,0.00000,0.45500,0.00000,0.54500,0.00000,0.14478,0.00478,0.42579
 42,0.00000,0.09500,0.66500,0.00000,0.24000,0.15691,0.00478,0.42579
 43,0.00000,0.45500,0.00000,0.54500,0.00000,0.14475,0.00484,0.43000
 43,0.00000,0.09500,0.66500,0.00000,0.24000,0.15690,0.00484,0.43000
 44,0.00000,0.45500,0.00000,0.54500,0.00000,0.14472,0.00480,0.43262
 44,0.00000,0.09500,0.66500,0.00000,0.24000,0.15689,0.00480,0.43262
 45,0.00000,0.45500,0.00000,0.54500,0.00000,0.14418,0.00464,0.42784
 45,0.00000,0.09500,0.66500,0.00000,0.24000,0.15694,0.00464,0.42784
 46,0.00000,0.45500,0.00000,0.54500,0.00000,0.14416,0.00482,0.43427
 46,0.00000,0.09000,0.66500,0.00000,0.24500,0.15692,0.00482,0.43427
 47,0.00000,0.45500,0.00000,0.54500,0.00000,0.14416,0.00483,0.43494
 47,0.00000,0.09000,0.66500,0.00000,0.24500,0.15702,0.00483,0.43494
 48,0.00000,0.45000,0.00000,0.55000,0.00000,0.14444,0.00491,0.43924
 48,0.00000,0.09000,0.66500,0.00000,0.24500,0.15695,0.00491,0.43924
 49,0.00000,0.45000,0.00000,0.55000,0.00000,0.14444,0.00504,0.44544
 49,0.00000,0.09000,0.66500,0.00000,0.24500,0.15699,0.00504,0.44544
 50,0.00000,0.45000,0.00000,0.55000,0.00000,0.14597,0.00498,0.44374
 50,0.00000,0.09000,0.67000,0.00000,0.24000,0.15698,0.00498,0.44374
 51,0.00000,0.45000,0.00000,0.55000,0.00000,0.14611,0.00489,0.44001
 51,0.00000,0.09000,0.66500,0.00000,0.24500,0.15705,0.00489,0.44001
 52,0.00000,0.45000,0.00000,0.55000,0.00000,0.14603,0.00496,0.44558
 52,0.00000,0.09000,0.66500,0.00000,0.24500,0.15704,0.00496,0.44558
 53,0.00000,0.45000,0.00000,0.55000,0.00000,0.14602,0.00463,0.43819
 53,0.00000,0.25000,0.00000,0.00000,0.75000,0.00573,0.00463,0.43819
 53,0.00000,0.09000,0.66500,0.00000,0.24500,0.15694,0.00463,0.43819
 54,0.00000,0.45000,0.00000,0.55000,0.00000,0.14559,0.00448,0.43229
 54,0.00000,0.25000,0.00000,0.00000,0.75000,0.00574,0.00448,0.43229
 54,0.00000,0.09000,0.66000,0.00000,0.25000,0.15691,0.00448,0.43229
 55,0.00000,0.45000,0.00000,0.55000,0.00000,0.14546,0.00452,0.43710
 55,0.00000,0.25000,0.00000,0.00000,0.75000,0.00524,0.00452,0.43710
 55,0.00000,0.09000,0.66500,0.00000,0.24500,0.15687,0.00452,0.43710
 56,0.00000,0.45000,0.00000,0.55000,0.00000,0.14548,0.00445,0.43413
 56,0.00000,0.09000,0.66500,0.00000,0.24500,0.15681,0.00445,0.43413
 57,0.00000,0.45000,0.00000,0.55000,0.00000,0.14549,0.00440,0.43249
 57,0.00000,0.09000,0.66500,0.00000,0.24500,0.15669,0.00440,0.43249
 58,0.22000,0.00000,0.78000,0.00000,0.00000,0.19790,0.00433,0.31586
