     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.19967,0.11047,0.08723,0.28733,0.31531,0.0443366
0.21004,0.30131,0.04877,0.27231,0.16756,0.0438309
0.00100,0.00105,0.99287,0.00107,0.00401,0.0645223
0.99175,0.00147,0.00338,0.00261,0.00079,0.0117499
0.00418,0.00147,0.00299,0.98906,0.00230,0.0443898
0.00300,0.98837,0.00320,0.00043,0.00500,0.0000124
0.00193,0.00099,0.61167,0.38341,0.00199,0.0870303
0.27535,0.00493,0.56286,0.15501,0.00185,0.1325262
0.30387,0.14329,0.54882,0.00383,0.00019,0.1332038
0.41928,0.00205,0.57514,0.00204,0.00148,0.1039541
0.15614,0.18326,0.55730,0.09913,0.00416,0.1341086
0.17301,0.07644,0.55388,0.02643,0.17024,0.1405671
0.25834,0.12146,0.43062,0.08154,0.10805,0.1176161
0.18026,0.08090,0.66227,0.00784,0.06872,0.1461165
0.00496,0.00285,0.68157,0.00229,0.30833,0.1539067
0.00061,0.13378,0.63231,0.00411,0.22920,0.1548142
0.00498,0.00421,0.51683,0.00193,0.47204,0.1167663
0.45002,0.00210,0.00360,0.54337,0.00091,0.0235880
0.00023,0.45402,0.54015,0.00417,0.00143,0.1041762
0.00093,0.42694,0.00226,0.00343,0.56644,0.0000002
0.00415,0.00110,0.64337,0.11187,0.23951,0.1512197
0.00439,0.00481,0.30971,0.45298,0.22811,0.1096455
0.00384,0.36334,0.00230,0.62954,0.00097,0.1401227
0.00027,0.26307,0.18947,0.54542,0.00177,0.0946452
0.00376,0.15137,0.00371,0.62693,0.21424,0.0590061
0.00374,0.54235,0.00223,0.44930,0.00238,0.1382015
0.00499,0.00355,0.51496,0.18490,0.29160,0.1409226
0.52342,0.46632,0.00418,0.00351,0.00257,0.0133927
0.00171,0.24631,0.49290,0.00410,0.25498,0.1241088
0.55977,0.00468,0.00156,0.00247,0.43152,0.0324894
0.21689,0.00425,0.35138,0.42697,0.00051,0.1087058
0.00490,0.00376,0.00303,0.00078,0.98753,0.0000000
0.00097,0.14324,0.69510,0.00165,0.15904,0.1521045
0.00432,0.00048,0.00452,0.35142,0.63927,0.0133908
0.11665,0.37555,0.00269,0.50354,0.00156,0.0893834
0.00334,0.64478,0.17533,0.00188,0.17468,0.0119879
0.56486,0.00045,0.22486,0.20718,0.00265,0.0659648
0.06734,0.00488,0.69625,0.00334,0.22818,0.1437990
0.12040,0.00109,0.52018,0.19612,0.16221,0.1366265
0.00066,0.43937,0.00109,0.42138,0.13750,0.0747655
0.00242,0.09442,0.62996,0.07465,0.19855,0.1555191
0.00129,0.25508,0.73843,0.00222,0.00299,0.1258103
0.16502,0.27508,0.55454,0.00321,0.00216,0.1358654
0.29090,0.00064,0.00090,0.00177,0.70579,0.0051722
0.36116,0.30179,0.00182,0.00186,0.33337,0.0062282
0.00222,0.12192,0.59596,0.10600,0.17389,0.1436406
0.00478,0.08254,0.65264,0.00013,0.25991,0.1566942
0.00409,0.54910,0.18963,0.25670,0.00048,0.0730869
0.23671,0.50992,0.24636,0.00230,0.00471,0.0634088
0.14302,0.67491,0.00298,0.17485,0.00424,0.0381159
0.00071,0.08380,0.32440,0.16669,0.42440,0.0782292
0.00154,0.00099,0.26597,0.72889,0.00261,0.0798575
0.11363,0.00428,0.60110,0.00462,0.27638,0.1450988
0.59047,0.17140,0.23092,0.00356,0.00365,0.0725440
