  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.00000,0.21500,0.59500,0.05000,0.14000,0.08558,0.00405,0.70895
  3,0.00000,0.24500,0.61500,0.03500,0.10500,0.08687,0.00314,0.82507
  4,0.00000,0.25500,0.60500,0.00000,0.14000,0.08822,0.00244,0.80044
  5,0.00000,0.11500,0.64000,0.00000,0.24500,0.08771,0.00188,0.74828
  6,0.07500,0.20000,0.61000,0.03000,0.08500,0.08445,0.00158,0.62197
  7,0.26500,0.13500,0.60000,0.00000,0.00000,0.09444,0.00162,0.63173
  8,0.71000,0.00000,0.29000,0.00000,0.00000,0.11352,0.00299,0.67888
  9,0.57500,0.00000,0.40500,0.01500,0.00500,0.12109,0.00328,0.46666
 10,0.59500,0.00000,0.40500,0.00000,0.00000,0.11999,0.00341,0.45451
 11,0.57500,0.00000,0.42500,0.00000,0.00000,0.12317,0.00353,0.44705
 12,0.52000,0.00000,0.48000,0.00000,0.00000,0.15568,0.00425,0.35482
 12,0.00000,0.22500,0.50500,0.07500,0.19500,0.08226,0.00425,0.35482
 13,0.52500,0.00000,0.47500,0.00000,0.00000,0.15552,0.00404,0.33585
 13,0.00000,0.24000,0.49500,0.08500,0.18000,0.08637,0.00404,0.33585
 14,0.50500,0.00000,0.49500,0.00000,0.00000,0.15729,0.00656,0.41006
 14,0.00000,0.60000,0.10500,0.00000,0.29500,0.15506,0.00656,0.41006
 15,0.50500,0.00000,0.49500,0.00000,0.00000,0.15711,0.00604,0.40759
 15,0.00000,0.59500,0.11000,0.00000,0.29500,0.15512,0.00604,0.40759
 16,0.51000,0.00000,0.49000,0.00000,0.00000,0.15692,0.00549,0.39271
 16,0.00000,0.54500,0.11000,0.01500,0.33000,0.15803,0.00549,0.39271
 17,0.50500,0.00000,0.49500,0.00000,0.00000,0.15691,0.00530,0.39803
 17,0.00000,0.54500,0.11500,0.01500,0.32500,0.15760,0.00530,0.39803
 18,0.51000,0.00000,0.49000,0.00000,0.00000,0.15670,0.00486,0.39169
 18,0.00000,0.54500,0.11500,0.02000,0.32000,0.15759,0.00486,0.39169
 19,0.51000,0.00000,0.49000,0.00000,0.00000,0.15635,0.00466,0.38732
 19,0.00000,0.58000,0.07000,0.03000,0.32000,0.15613,0.00466,0.38732
 20,0.51000,0.00000,0.49000,0.00000,0.00000,0.15651,0.00464,0.37926
 20,0.10500,0.58500,0.00500,0.00000,0.30500,0.16540,0.00464,0.37926
 21,0.51000,0.00000,0.49000,0.00000,0.00000,0.15655,0.00464,0.38829
 21,0.10500,0.58500,0.00000,0.00000,0.31000,0.16535,0.00464,0.38829
 22,0.51000,0.00000,0.49000,0.00000,0.00000,0.15651,0.00447,0.38298
 22,0.09500,0.56500,0.00000,0.03500,0.30500,0.16671,0.00447,0.38298
 23,0.51000,0.00000,0.49000,0.00000,0.00000,0.15637,0.00422,0.38071
 23,0.09500,0.56500,0.00000,0.03500,0.30500,0.16679,0.00422,0.38071
 24,0.51000,0.00000,0.49000,0.00000,0.00000,0.15672,0.00434,0.38579
 24,0.09500,0.56000,0.00500,0.03500,0.30500,0.16618,0.00434,0.38579
 25,0.50500,0.00000,0.49500,0.00000,0.00000,0.15694,0.00440,0.39068
 25,0.10500,0.55500,0.00000,0.04000,0.30000,0.16640,0.00440,0.39068
 26,0.51000,0.00000,0.49000,0.00000,0.00000,0.15673,0.00408,0.38482
 26,0.10500,0.55500,0.00000,0.04500,0.29500,0.16645,0.00408,0.38482
 27,0.51000,0.00000,0.49000,0.00000,0.00000,0.15664,0.00388,0.38300
 27,0.10500,0.55500,0.00000,0.04500,0.29500,0.16645,0.00388,0.38300
 28,0.51000,0.00000,0.49000,0.00000,0.00000,0.15658,0.00388,0.38274
 28,0.09000,0.56500,0.00500,0.05000,0.29000,0.16589,0.00388,0.38274
 29,0.50500,0.00000,0.49500,0.00000,0.00000,0.15659,0.00386,0.38737
 29,0.09000,0.56500,0.00500,0.05000,0.29000,0.16582,0.00386,0.38737
 30,0.50500,0.00000,0.49500,0.00000,0.00000,0.15703,0.00399,0.39402
 30,0.09000,0.57000,0.00000,0.05000,0.29000,0.16561,0.00399,0.39402
 31,0.50500,0.00000,0.49500,0.00000,0.00000,0.15704,0.00401,0.39521
 31,0.09000,0.57000,0.00000,0.05000,0.29000,0.16585,0.00401,0.39521
 32,0.50000,0.00000,0.50000,0.00000,0.00000,0.15700,0.00394,0.39784
 32,0.09500,0.57000,0.00000,0.04500,0.29000,0.16579,0.00394,0.39784
 33,0.50000,0.00000,0.50000,0.00000,0.00000,0.15697,0.00394,0.40051
 33,0.09500,0.57500,0.00000,0.04000,0.29000,0.16545,0.00394,0.40051
 34,0.50500,0.00000,0.49500,0.00000,0.00000,0.15667,0.00376,0.39014
 34,0.10500,0.56000,0.00000,0.05000,0.28500,0.16502,0.00376,0.39014
 35,0.50500,0.00000,0.49500,0.00000,0.00000,0.15665,0.00372,0.39280
 35,0.10500,0.56000,0.00000,0.05000,0.28500,0.16496,0.00372,0.39280
 36,0.50500,0.00000,0.49500,0.00000,0.00000,0.15670,0.00375,0.39570
