     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.23922,0.32425,0.23863,0.02801,0.16989,0.0734329
0.67009,0.10841,0.01865,0.13743,0.06542,0.0312913
0.00320,0.69123,0.29937,0.00175,0.00445,0.0389648
0.10547,0.16027,0.33945,0.00385,0.39096,0.0901755
0.03482,0.21790,0.05584,0.00442,0.68702,0.0008640
0.12256,0.11085,0.51202,0.00242,0.25216,0.1473416
0.06041,0.00221,0.93187,0.00237,0.00314,0.1497487
0.15722,0.01263,0.71299,0.00178,0.11539,0.1340902
0.00398,0.17805,0.69813,0.00034,0.11951,0.1434637
0.00011,0.01604,0.73809,0.00444,0.24132,0.1486169
0.01344,0.05809,0.61041,0.14279,0.17528,0.1493057
0.03903,0.08002,0.63611,0.04693,0.19792,0.1542522
0.00491,0.00482,0.89734,0.09258,0.00034,0.0787542
0.00122,0.11581,0.43868,0.21532,0.22896,0.1288535
0.01875,0.00073,0.55224,0.12450,0.30378,0.1435828
0.00290,0.14640,0.56525,0.05747,0.22798,0.1523993
0.10527,0.10360,0.50697,0.11283,0.17133,0.1435817
0.40656,0.00459,0.31381,0.00071,0.27432,0.0819383
0.00075,0.00352,0.45912,0.48503,0.05157,0.1055028
0.31181,0.00082,0.19656,0.48623,0.00458,0.0776121
0.03467,0.09609,0.63857,0.00188,0.22878,0.1550389
0.00349,0.26223,0.45451,0.27832,0.00145,0.1039170
0.00021,0.09954,0.11567,0.78056,0.00402,0.0773008
0.09504,0.38159,0.00112,0.51926,0.00300,0.0963484
0.11382,0.05406,0.00398,0.57904,0.24910,0.0436509
0.00325,0.67269,0.00086,0.32213,0.00108,0.1219012
0.21452,0.56940,0.00359,0.21176,0.00072,0.0395533
0.00071,0.48073,0.14172,0.37670,0.00015,0.0931444
0.20238,0.23728,0.55818,0.00066,0.00150,0.1367289
0.44531,0.15403,0.39651,0.00271,0.00144,0.1083206
0.05927,0.12495,0.61985,0.00102,0.19491,0.1553690
0.42733,0.00100,0.00430,0.00389,0.56348,0.0191964
0.00139,0.08803,0.61340,0.05246,0.24473,0.1524335
0.00139,0.75616,0.00082,0.00194,0.23969,0.0000001
0.07053,0.14496,0.59804,0.00416,0.18232,0.1531793
0.00287,0.40706,0.58520,0.00214,0.00273,0.1070092
0.04653,0.10172,0.63107,0.00412,0.21656,0.1544018
0.03710,0.10002,0.60799,0.03308,0.22181,0.1560992
0.30349,0.00156,0.44177,0.24820,0.00498,0.1203639
