  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.09500,0.39500,0.31000,0.00000,0.20000,0.07661,0.00318,0.68481
  3,0.21500,0.28000,0.26500,0.01500,0.22500,0.07383,0.00197,0.53049
  4,0.07500,0.11000,0.36500,0.00000,0.45000,0.09078,0.00258,0.71725
  5,0.12000,0.13500,0.45000,0.00500,0.29000,0.09890,0.00263,0.42719
  6,0.07000,0.00000,0.93000,0.00000,0.00000,0.21856,0.01242,0.88953
  7,0.15500,0.01500,0.71500,0.00000,0.11500,0.17334,0.00559,0.59464
  8,0.00000,0.16000,0.70500,0.00000,0.13500,0.17765,0.00637,0.39252
  8,0.00000,0.00000,0.00000,0.00000,1.00000,0.00518,0.00637,0.39252
  9,0.07000,0.10500,0.62000,0.00500,0.20000,0.15256,0.00526,0.35462
  9,0.00000,0.01000,0.98500,0.00500,0.00000,0.15337,0.00526,0.35462
  9,0.00000,0.03000,0.00000,0.00000,0.97000,0.00601,0.00526,0.35462
 10,0.05000,0.09000,0.64500,0.00500,0.21000,0.15394,0.00486,0.36142
 10,0.00000,0.00000,0.98500,0.00000,0.01500,0.15452,0.00486,0.36142
 10,0.00000,0.02500,0.00000,0.00000,0.97500,0.00657,0.00486,0.36142
 11,0.04000,0.08000,0.63500,0.04500,0.20000,0.15545,0.00449,0.36414
 11,0.00000,0.00000,0.97500,0.02000,0.00500,0.15460,0.00449,0.36414
 11,0.00000,0.02000,0.00000,0.00000,0.98000,0.00664,0.00449,0.36414
 12,0.03500,0.07500,0.64500,0.05000,0.19500,0.15465,0.00446,0.37259
 12,0.00000,0.00000,0.98500,0.01500,0.00000,0.15532,0.00446,0.37259
 12,0.00000,0.01500,0.00000,0.00000,0.98500,0.00783,0.00446,0.37259
 13,0.07000,0.00000,0.93000,0.00000,0.00000,0.15062,0.00814,0.31028
 13,0.01500,0.09500,0.49500,0.16000,0.23500,0.16807,0.00814,0.31028
 13,0.00000,0.06500,0.00000,0.00000,0.93500,0.00260,0.00814,0.31028
 14,0.07500,0.00000,0.91000,0.00000,0.01500,0.15090,0.00698,0.28854
 14,0.04000,0.08500,0.57000,0.08000,0.22500,0.15848,0.00698,0.28854
 15,0.07000,0.00000,0.90500,0.00000,0.02500,0.15079,0.00665,0.29220
 15,0.04000,0.10000,0.57500,0.07000,0.21500,0.15814,0.00665,0.29220
 15,0.00000,0.00000,0.00000,0.00000,1.00000,-0.00011,0.00665,0.29220
 16,0.06500,0.00000,0.90500,0.00000,0.03000,0.15051,0.00649,0.29708
 16,0.04500,0.09500,0.57500,0.07000,0.21500,0.15763,0.00649,0.29708
 17,0.07500,0.00000,0.91500,0.00000,0.01000,0.15035,0.00639,0.30189
 17,0.04500,0.09500,0.64500,0.00000,0.21500,0.15712,0.00639,0.30189
 17,0.00000,0.00000,0.00000,0.00000,1.00000,0.00019,0.00639,0.30189
 18,0.07500,0.00000,0.92000,0.00000,0.00500,0.15018,0.00613,0.30382
 18,0.03500,0.09500,0.61000,0.03500,0.22500,0.15706,0.00613,0.30382
 19,0.07500,0.00000,0.92500,0.00000,0.00000,0.15017,0.00620,0.30860
 19,0.04000,0.10000,0.64000,0.00000,0.22000,0.15771,0.00620,0.30860
 20,0.07500,0.00000,0.92500,0.00000,0.00000,0.15011,0.00598,0.30931
 20,0.03500,0.10000,0.64500,0.00000,0.22000,0.15786,0.00598,0.30931
 21,0.07500,0.00000,0.92500,0.00000,0.00000,0.14995,0.00597,0.31087
 21,0.03500,0.09500,0.61000,0.03500,0.22500,0.15637,0.00597,0.31087
 22,0.07500,0.00000,0.92500,0.00000,0.00000,0.14989,0.00580,0.31324
 22,0.03500,0.09500,0.61000,0.03500,0.22500,0.15634,0.00580,0.31324
 23,0.07500,0.00000,0.92500,0.00000,0.00000,0.14980,0.00564,0.31385
 23,0.03500,0.09500,0.61000,0.03500,0.22500,0.15640,0.00564,0.31385
 24,0.07500,0.00000,0.92500,0.00000,0.00000,0.14974,0.00559,0.31424
 24,0.03500,0.09500,0.61000,0.03500,0.22500,0.15647,0.00559,0.31424
 25,0.07500,0.00000,0.92500,0.00000,0.00000,0.14965,0.00534,0.31427
 25,0.03500,0.09500,0.61000,0.03500,0.22500,0.15649,0.00534,0.31427
 26,0.07000,0.00000,0.93000,0.00000,0.00000,0.14961,0.00567,0.31911
 26,0.00500,0.63500,0.00000,0.36000,0.00000,0.12326,0.00567,0.31911
 26,0.03500,0.09000,0.61500,0.03500,0.22500,0.15652,0.00567,0.31911
 27,0.07500,0.00000,0.92500,0.00000,0.00000,0.14971,0.00570,0.31817
 27,0.00000,0.60500,0.00000,0.39500,0.00000,0.12712,0.00570,0.31817
 27,0.03500,0.09500,0.61500,0.03500,0.22000,0.15639,0.00570,0.31817
 28,0.07500,0.00000,0.92500,0.00000,0.00000,0.14964,0.00572,0.32230
 28,0.00000,0.62500,0.00000,0.37500,0.00000,0.12422,0.00572,0.32230
 28,0.03500,0.09500,0.61500,0.03000,0.22500,0.15632,0.00572,0.32230
 29,0.05500,0.12000,0.62500,0.00000,0.20000,0.15629,0.00593,0.32634
 29,0.07500,0.00000,0.92500,0.00000,0.00000,0.14978,0.00593,0.32634
 29,0.00000,0.62000,0.00000,0.38000,0.00000,0.12490,0.00593,0.32634
 30,0.04500,0.11000,0.62500,0.01000,0.21000,0.15617,0.00590,0.33011
 30,0.07500,0.00000,0.92500,0.00000,0.00000,0.14951,0.00590,0.33011
 30,0.00000,0.62000,0.00000,0.38000,0.00000,0.12480,0.00590,0.33011
 31,0.07500,0.00000,0.92500,0.00000,0.00000,0.14947,0.00592,0.33181
 31,0.00000,0.62000,0.00000,0.38000,0.00000,0.12485,0.00592,0.33181
 31,0.03000,0.10000,0.61500,0.03000,0.22500,0.15607,0.00592,0.33181
 32,0.07500,0.00000,0.92500,0.00000,0.00000,0.14940,0.00568,0.33134
 32,0.00000,0.62000,0.00000,0.38000,0.00000,0.12482,0.00568,0.33134
 32,0.03000,0.10000,0.61500,0.03000,0.22500,0.15608,0.00568,0.33134
 33,0.05500,0.12000,0.62500,0.00000,0.20000,0.15585,0.00572,0.33291
 33,0.07000,0.00000,0.93000,0.00000,0.00000,0.14923,0.00572,0.33291
 33,0.00000,0.61500,0.00000,0.38500,0.00000,0.12503,0.00572,0.33291
 34,0.05500,0.12000,0.62500,0.00000,0.20000,0.15582,0.00555,0.33167
 34,0.07000,0.00000,0.93000,0.00000,0.00000,0.14922,0.00555,0.33167
 34,0.00000,0.61000,0.00000,0.39000,0.00000,0.12660,0.00555,0.33167
 35,0.05000,0.11000,0.63500,0.00000,0.20500,0.15539,0.00556,0.33312
 35,0.07000,0.00000,0.93000,0.00000,0.00000,0.14918,0.00556,0.33312
 35,0.00000,0.61000,0.00000,0.39000,0.00000,0.12666,0.00556,0.33312
 36,0.05000,0.11000,0.62500,0.00500,0.21000,0.15531,0.00557,0.33705
 36,0.07000,0.00000,0.93000,0.00000,0.00000,0.14907,0.00557,0.33705
 36,0.00000,0.60500,0.00000,0.39500,0.00000,0.12719,0.00557,0.33705
 37,0.04500,0.11000,0.61500,0.01500,0.21500,0.15515,0.00557,0.33742
 37,0.07000,0.00000,0.93000,0.00000,0.00000,0.14906,0.00557,0.33742
 37,0.00000,0.60500,0.00000,0.39500,0.00000,0.12719,0.00557,0.33742
 38,0.04000,0.10500,0.61500,0.02500,0.21500,0.15529,0.00555,0.33708
 38,0.07000,0.00000,0.93000,0.00000,0.00000,0.14906,0.00555,0.33708
 38,0.00000,0.60500,0.00000,0.39500,0.00000,0.12718,0.00555,0.33708
 39,0.04000,0.11000,0.63000,0.00000,0.22000,0.15541,0.00558,0.33845
 39,0.07000,0.00000,0.93000,0.00000,0.00000,0.14901,0.00558,0.33845
 39,0.00000,0.59500,0.00000,0.40500,0.00000,0.12812,0.00558,0.33845
 40,0.04000,0.11000,0.63000,0.00000,0.22000,0.15540,0.00563,0.34309
 40,0.07000,0.00000,0.93000,0.00000,0.00000,0.14885,0.00563,0.34309
 40,0.00000,0.59000,0.00000,0.41000,0.00000,0.12867,0.00563,0.34309
 41,0.04000,0.11500,0.62500,0.00000,0.22000,0.15543,0.00564,0.34409
 41,0.07000,0.00000,0.93000,0.00000,0.00000,0.14883,0.00564,0.34409
 41,0.00000,0.59000,0.00000,0.41000,0.00000,0.12870,0.00564,0.34409
 42,0.04000,0.11000,0.62500,0.00500,0.22000,0.15539,0.00563,0.34757
