     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.04286,0.05157,0.35391,0.23316,0.31850,0.1117113
0.06662,0.34159,0.32078,0.05378,0.21724,0.0810320
0.00498,0.00491,0.00118,0.98399,0.00493,0.0456758
0.00184,0.00396,0.04800,0.16455,0.78165,0.0042583
0.05400,0.03692,0.45209,0.39309,0.06391,0.1202427
0.33138,0.00325,0.41315,0.17217,0.08005,0.1105487
0.00123,0.00426,0.70000,0.12192,0.17259,0.1399628
0.99161,0.00065,0.00266,0.00401,0.00108,0.0113481
0.00163,0.51529,0.00093,0.47803,0.00413,0.1424466
0.22437,0.32357,0.00478,0.44694,0.00034,0.0604012
0.00296,0.76371,0.00054,0.23116,0.00162,0.0924130
0.23611,0.00208,0.75368,0.00475,0.00338,0.1826291
0.01540,0.00167,0.97662,0.00147,0.00484,0.0881855
0.21030,0.12976,0.65501,0.00324,0.00170,0.1479944
0.33657,0.00273,0.65692,0.00370,0.00008,0.1406802
0.00035,0.42604,0.00449,0.33137,0.23776,0.0343841
0.16279,0.00145,0.69650,0.13803,0.00123,0.1470229
0.16637,0.00002,0.68672,0.00265,0.14423,0.1286693
0.00468,0.37752,0.27296,0.34179,0.00306,0.0860235
0.00377,0.15069,0.52702,0.18245,0.13607,0.1335430
0.40607,0.00353,0.12734,0.18609,0.27698,0.0533075
0.41316,0.31604,0.23573,0.03299,0.00209,0.0753655
0.00223,0.31722,0.00412,0.67603,0.00040,0.1292837
0.00462,0.00281,0.19306,0.61191,0.18760,0.0850344
0.30056,0.00249,0.24002,0.45628,0.00064,0.0857350
0.00109,0.00069,0.49903,0.00448,0.49470,0.1085997
0.61520,0.00200,0.21274,0.16707,0.00300,0.0565993
0.31461,0.67775,0.00251,0.00368,0.00145,0.0029467
0.00426,0.22325,0.76771,0.00043,0.00435,0.1285740
0.00446,0.53770,0.45460,0.00038,0.00286,0.0830130
0.00345,0.20500,0.23265,0.00293,0.55597,0.0182848
0.62115,0.23918,0.00370,0.00211,0.13385,0.0268928
0.27017,0.00272,0.31003,0.00089,0.41619,0.0852463
0.00086,0.16460,0.57694,0.00407,0.25353,0.1467889
0.37193,0.00333,0.00012,0.00359,0.62103,0.0109152
0.00260,0.74139,0.00358,0.00480,0.24764,0.0000924
0.00183,0.00267,0.00114,0.53179,0.46258,0.0252022
0.22577,0.17864,0.34649,0.24525,0.00384,0.1053306
0.00466,0.00148,0.31095,0.68174,0.00117,0.0777836
0.31208,0.32970,0.00215,0.00369,0.35237,0.0039443
0.00147,0.00318,0.53106,0.19333,0.27096,0.1482906
0.54421,0.00390,0.24676,0.00381,0.20133,0.0679068
0.25127,0.00062,0.00019,0.74426,0.00366,0.0422321
0.00055,0.24494,0.18093,0.57230,0.00129,0.0944325
0.11460,0.33214,0.54829,0.00457,0.00040,0.1274980
0.24847,0.17772,0.37803,0.00458,0.19120,0.1170569
0.00252,0.61683,0.15509,0.22327,0.00229,0.0658205
