  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.31000,0.00000,0.29500,0.27500,0.12000,0.09254,0.00485,0.56503
  3,0.26500,0.00000,0.33000,0.40000,0.00500,0.09954,0.00486,0.82864
  4,0.21500,0.00000,0.46000,0.32500,0.00000,0.10109,0.00431,0.93426
  5,0.29500,0.00000,0.42500,0.28000,0.00000,0.10324,0.00364,0.95088
  6,0.16500,0.00000,0.47000,0.36500,0.00000,0.10224,0.00258,0.73803
  7,0.10500,0.00000,0.52500,0.33000,0.04000,0.11606,0.00258,0.55537
  8,0.09500,0.00000,0.54000,0.33500,0.03000,0.12467,0.00251,0.54899
  9,0.10500,0.00000,0.53500,0.33000,0.03000,0.12445,0.00230,0.54906
 10,0.09000,0.00000,0.57000,0.11500,0.22500,0.14159,0.00306,0.49630
 11,0.03500,0.00000,0.61500,0.00000,0.35000,0.14772,0.00386,0.53941
 12,0.00000,0.00000,0.64000,0.01000,0.35000,0.14743,0.00367,0.54226
 13,0.00000,0.08500,0.60500,0.00000,0.31000,0.15155,0.00365,0.52465
 14,0.00000,0.08000,0.61000,0.00000,0.31000,0.15152,0.00324,0.51531
 15,0.00500,0.05500,0.66500,0.00000,0.27500,0.15444,0.00335,0.47832
 16,0.01000,0.05500,0.66000,0.00000,0.27500,0.15335,0.00330,0.48749
 17,0.04500,0.08000,0.64500,0.00000,0.23000,0.15516,0.00349,0.48061
 18,0.06000,0.07500,0.64000,0.00000,0.22500,0.15656,0.00462,0.44435
 18,0.00000,0.38000,0.00000,0.62000,0.00000,0.14141,0.00462,0.44435
 19,0.06000,0.07500,0.64000,0.00000,0.22500,0.15669,0.00439,0.44402
 19,0.00000,0.41500,0.00000,0.58500,0.00000,0.14201,0.00439,0.44402
 20,0.06000,0.07500,0.64000,0.00000,0.22500,0.15647,0.00477,0.46064
 20,0.00000,0.47500,0.00000,0.52500,0.00000,0.14797,0.00477,0.46064
 21,0.04000,0.08500,0.64500,0.00000,0.23000,0.15553,0.00570,0.46003
 21,0.00000,0.47500,0.00000,0.52500,0.00000,0.14814,0.00570,0.46003
 22,0.04000,0.08500,0.64500,0.00000,0.23000,0.15555,0.00555,0.46452
 22,0.00000,0.47500,0.00000,0.52500,0.00000,0.14811,0.00555,0.46452
 23,0.04000,0.09500,0.64000,0.00000,0.22500,0.15577,0.00561,0.43664
 23,0.00000,0.47500,0.00000,0.52500,0.00000,0.14785,0.00561,0.43664
 24,0.04000,0.09500,0.64000,0.00000,0.22500,0.15581,0.00519,0.43114
