     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.21708,0.18243,0.19324,0.19130,0.21595,0.0581060
0.21910,0.44246,0.18234,0.05217,0.10394,0.1127498
0.13258,0.80293,0.04421,0.00116,0.01911,0.0932676
0.01599,0.55381,0.42366,0.00217,0.00437,0.0723996
0.43085,0.52290,0.04479,0.00064,0.00082,0.0864771
0.12693,0.55987,0.04857,0.00334,0.26129,0.1596187
0.00358,0.53020,0.00370,0.00266,0.45986,0.1426677
0.00015,0.56365,0.00093,0.18680,0.24846,0.1421389
0.19189,0.46877,0.00307,0.00004,0.33623,0.1501843
0.00253,0.52295,0.15484,0.00097,0.31871,0.1515125
0.98835,0.00279,0.00350,0.00307,0.00230,0.0002515
0.00493,0.00190,0.00287,0.98758,0.00272,0.0000001
0.00319,0.00029,0.00005,0.00140,0.99506,0.0000000
0.00261,0.00192,0.99340,0.00155,0.00052,0.0660289
0.00021,0.00403,0.59967,0.00109,0.39501,0.0546564
0.01854,0.66718,0.00062,0.00166,0.31200,0.1408489
0.00176,0.51684,0.00465,0.47441,0.00235,0.0586929
0.00327,0.39004,0.00457,0.19420,0.40792,0.1208192
0.13754,0.53958,0.00026,0.07641,0.24621,0.1596487
0.00110,0.00039,0.63239,0.36482,0.00131,0.0675721
0.33624,0.00247,0.65618,0.00321,0.00190,0.1578064
0.47432,0.00009,0.51865,0.00323,0.00371,0.1640897
0.37965,0.00087,0.52134,0.00049,0.09766,0.1265418
0.38152,0.00239,0.51106,0.10306,0.00196,0.1220063
0.33833,0.11080,0.54617,0.00098,0.00371,0.1005710
0.52557,0.00348,0.00035,0.47039,0.00021,0.0001816
0.52223,0.00189,0.00413,0.00329,0.46846,0.0000023
0.00143,0.53191,0.15815,0.14705,0.16146,0.1491206
0.00451,0.24213,0.18672,0.00390,0.56274,0.0656530
0.00326,0.00077,0.00480,0.59050,0.40066,0.0001500
0.22216,0.56006,0.00339,0.21262,0.00178,0.1154329
0.00400,0.00178,0.33568,0.65623,0.00231,0.0215650
0.00205,0.65691,0.15895,0.00186,0.18022,0.1366017
0.58424,0.26175,0.00121,0.00418,0.14862,0.0330291
0.07038,0.51902,0.05872,0.06717,0.28472,0.1594888
0.00243,0.35895,0.32186,0.31491,0.00185,0.0666895
0.19387,0.58542,0.00336,0.00307,0.21428,0.1545128
0.00361,0.00170,0.38644,0.29654,0.31170,0.0194478
0.00344,0.40318,0.33946,0.00143,0.25248,0.1237620
0.14493,0.49024,0.00183,0.12785,0.23514,0.1573032
0.59149,0.00171,0.40261,0.00132,0.00286,0.1401830
0.11467,0.39588,0.00407,0.30182,0.18356,0.1267225
0.00058,0.21958,0.77572,0.00044,0.00369,0.0519914
0.09493,0.52887,0.08146,0.00116,0.29358,0.1575515
0.10592,0.53345,0.00070,0.07584,0.28409,0.1564975
0.00160,0.00391,0.80920,0.00207,0.18321,0.0797357
0.11998,0.00308,0.00289,0.22523,0.64882,0.0001048
0.20274,0.58029,0.00156,0.00102,0.21438,0.1567163
0.25521,0.00418,0.00015,0.73894,0.00153,0.0000893
0.11897,0.54356,0.00208,0.00138,0.33401,0.1660806
0.35138,0.33125,0.00403,0.31247,0.00088,0.0693773
0.00197,0.50012,0.12102,0.09231,0.28459,0.1533097
0.11067,0.54247,0.00355,0.07718,0.26613,0.1622675
0.11839,0.54033,0.00120,0.00377,0.33630,0.1669988
0.13378,0.49370,0.00142,0.00146,0.36964,0.1529934
0.00374,0.79415,0.00264,0.19656,0.00290,0.0679982
0.09438,0.54302,0.08407,0.00378,0.27475,0.1628919
0.11758,0.55638,0.00046,0.07741,0.24817,0.1600422
0.09311,0.54236,0.08501,0.00263,0.27689,0.1584784
0.18409,0.48762,0.00384,0.08268,0.24176,0.1509512
0.00371,0.47414,0.13267,0.13082,0.25867,0.1524475
0.34935,0.00432,0.00031,0.36149,0.28452,0.0006179
0.09230,0.53867,0.08333,0.00350,0.28220,0.1597522
0.12359,0.33814,0.00284,0.00386,0.53157,0.1003052
0.00223,0.24510,0.00060,0.74960,0.00248,0.0081184
0.21652,0.00095,0.23895,0.00184,0.54175,0.0104221
0.11868,0.58553,0.00459,0.00049,0.29071,0.1618571
0.08856,0.55997,0.05448,0.08129,0.21570,0.1596944
0.70427,0.00214,0.29124,0.00059,0.00177,0.1105009
0.08701,0.52918,0.08701,0.00147,0.29533,0.1573380
0.09141,0.55723,0.00027,0.07215,0.27893,0.1663554
0.27084,0.00142,0.32197,0.40403,0.00175,0.0332922
0.09405,0.57041,0.00428,0.07432,0.25694,0.1601225
0.00162,0.64178,0.19426,0.16136,0.00098,0.1021911
0.08475,0.53978,0.00319,0.07233,0.29995,0.1657687
0.12539,0.59239,0.00257,0.00297,0.27668,0.1628914
0.00061,0.54822,0.11629,0.00267,0.33221,0.1606184
0.00129,0.54643,0.11550,0.00138,0.33539,0.1534528
0.11184,0.58501,0.00244,0.00032,0.30038,0.1622748
0.08608,0.55753,0.05893,0.08050,0.21696,0.1607944
0.00216,0.57325,0.00028,0.09536,0.32895,0.1488857
0.10982,0.57051,0.08540,0.00001,0.23427,0.1530060
0.19483,0.57307,0.00478,0.00196,0.22536,0.1612258
0.13617,0.57367,0.00061,0.08509,0.20447,0.1597963
0.11854,0.50769,0.00013,0.07980,0.29384,0.1631179
0.20982,0.52987,0.00173,0.00172,0.25686,0.1555808
0.00478,0.49052,0.12662,0.11485,0.26324,0.1538356
0.11423,0.50824,0.00144,0.07847,0.29762,0.1611316
0.00200,0.45184,0.09110,0.24054,0.21450,0.1414889
0.56174,0.00444,0.27729,0.00143,0.15511,0.0573644
0.00140,0.56108,0.00092,0.18686,0.24975,0.1452648
0.09927,0.50812,0.08707,0.00156,0.30398,0.1547245
0.00133,0.54748,0.11212,0.00131,0.33775,0.1571409
0.41135,0.00028,0.58008,0.00424,0.00404,0.1646313
0.10681,0.58439,0.10068,0.00348,0.20463,0.1488054
0.19294,0.50084,0.00107,0.08923,0.21592,0.1545660
0.34209,0.00155,0.65148,0.00252,0.00236,0.1551762
0.28694,0.00296,0.70470,0.00399,0.00141,0.1505404
0.07390,0.50153,0.05751,0.07432,0.29274,0.1569571
0.10191,0.57757,0.00439,0.00168,0.31445,0.1621744
0.00265,0.51350,0.11997,0.08391,0.27997,0.1547044
0.78904,0.00248,0.00237,0.20164,0.00446,0.0007296
0.10018,0.58147,0.00443,0.00054,0.31339,0.1656769
0.09411,0.52267,0.00365,0.07036,0.30922,0.1623225
0.09966,0.51874,0.00254,0.07394,0.30512,0.1591166
0.00377,0.68053,0.00371,0.00485,0.30713,0.1334314
0.16574,0.00245,0.72366,0.10592,0.00223,0.0993996
0.00068,0.34479,0.00039,0.40669,0.24745,0.0908356
0.19609,0.62605,0.17594,0.00142,0.00050,0.0899265
0.00122,0.49365,0.20157,0.09501,0.20855,0.1526823
0.00225,0.47156,0.12408,0.09288,0.30923,0.1533014
0.17227,0.61061,0.00095,0.00151,0.21466,0.1554177
0.00185,0.56114,0.19242,0.00227,0.24232,0.1537537
0.21740,0.49813,0.00233,0.00188,0.28026,0.1509920
0.13340,0.57924,0.00055,0.09775,0.18906,0.1590793
0.00217,0.21607,0.49445,0.12978,0.15753,0.0761025
0.56668,0.17031,0.25970,0.00030,0.00302,0.0617150
0.00213,0.00198,0.23706,0.00115,0.75768,0.0049952
0.13653,0.57328,0.00120,0.09921,0.18979,0.1661730
0.08929,0.54959,0.05739,0.11043,0.19331,0.1555200
0.17649,0.50569,0.00402,0.10597,0.20784,0.1539351
0.13710,0.61087,0.00441,0.00291,0.24471,0.1672224
0.15913,0.61303,0.00497,0.00415,0.21872,0.1620682
0.10440,0.55839,0.00226,0.00432,0.33063,0.1622127
0.00058,0.51842,0.00246,0.00399,0.47455,0.1381744
0.09669,0.53163,0.00172,0.07297,0.29699,0.1544418
0.18305,0.61081,0.00302,0.00053,0.20259,0.1515307
0.10094,0.50826,0.08806,0.00165,0.30109,0.1545374
0.12306,0.58457,0.00013,0.09900,0.19325,0.1593780
0.20431,0.50939,0.00155,0.08691,0.19785,0.1580149
0.08492,0.54054,0.07378,0.11741,0.18335,0.1576171
0.20558,0.51883,0.00202,0.00136,0.27220,0.1510453
0.08308,0.54535,0.07215,0.11380,0.18561,0.1526762
0.09407,0.50428,0.09734,0.00274,0.30157,0.1490740
0.00320,0.58021,0.00440,0.12803,0.28416,0.1477024
0.13851,0.59768,0.00084,0.07834,0.18464,0.1511486
0.00216,0.58053,0.18063,0.00486,0.23182,0.1537494
0.11462,0.48881,0.00154,0.10052,0.29452,0.1610755
0.00194,0.99365,0.00237,0.00077,0.00126,0.0335080
0.54326,0.00440,0.31307,0.13517,0.00409,0.0955330
0.00133,0.50069,0.18804,0.10158,0.20837,0.1492161
0.16194,0.46063,0.14801,0.22847,0.00096,0.1021159
0.11176,0.51786,0.00233,0.17482,0.19323,0.1534953
0.00005,0.53449,0.12162,0.00048,0.34336,0.1542658
0.23578,0.00451,0.65229,0.00041,0.10701,0.1217238
0.10716,0.56538,0.00082,0.00058,0.32605,0.1611048
0.00356,0.62085,0.14749,0.00162,0.22648,0.1508674
0.11019,0.52293,0.00232,0.17172,0.19284,0.1557342
0.10898,0.56584,0.00025,0.00404,0.32088,0.1621505
0.10271,0.50693,0.00304,0.08278,0.30454,0.1569156
