  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.00000,0.00000,0.28500,0.56500,0.15000,0.10580,0.00803,1.38143
  3,0.00000,0.09500,0.36500,0.24500,0.29500,0.10197,0.00398,0.80708
  4,0.00000,0.00000,0.96500,0.00000,0.03500,0.13955,0.00716,1.24104
  5,0.00000,0.00000,0.59500,0.30000,0.10500,0.13643,0.00467,0.57006
  6,0.01500,0.01000,0.61000,0.11500,0.25000,0.14301,0.00421,0.45882
  6,0.01500,0.01000,0.00000,0.87000,0.10500,0.04402,0.00421,0.45882
  7,0.00000,0.00000,0.61000,0.08000,0.31000,0.15180,0.00432,0.50447
  7,0.00000,0.00000,0.00000,0.95500,0.04500,0.04356,0.00432,0.50447
  8,0.00000,0.05500,0.60000,0.05000,0.29500,0.15316,0.00396,0.51228
  8,0.00000,0.00000,0.00000,1.00000,0.00000,0.04343,0.00396,0.51228
  9,0.00000,0.04500,0.61000,0.01500,0.33000,0.15610,0.00406,0.52466
 10,0.00000,0.04500,0.59500,0.02500,0.33500,0.15601,0.00401,0.53750
 10,0.00000,0.00000,0.00000,0.99500,0.00500,0.04342,0.00401,0.53750
 11,0.00000,0.05500,0.63500,0.03000,0.28000,0.15567,0.00361,0.49538
 12,0.00000,0.05000,0.64000,0.03000,0.28000,0.15536,0.00345,0.50133
 13,0.00000,0.05000,0.63500,0.03000,0.28500,0.15506,0.00328,0.51230
 14,0.00000,0.05000,0.63500,0.03500,0.28000,0.15492,0.00309,0.50769
 15,0.00000,0.05500,0.62500,0.04000,0.28000,0.15409,0.00298,0.51472
 16,0.00000,0.06000,0.62000,0.04500,0.27500,0.15507,0.00290,0.49913
 17,0.00000,0.06000,0.62000,0.04500,0.27500,0.15531,0.00292,0.49668
 18,0.00000,0.06000,0.62000,0.04500,0.27500,0.15517,0.00295,0.50813
 19,0.00000,0.06000,0.62000,0.04500,0.27500,0.15497,0.00298,0.51369
 20,0.00000,0.05500,0.62000,0.04500,0.28000,0.15455,0.00302,0.52078
 21,0.00000,0.05500,0.63000,0.04000,0.27500,0.15538,0.00302,0.51368
 22,0.00000,0.06000,0.62500,0.04000,0.27500,0.15530,0.00300,0.51414
 23,0.00000,0.06500,0.63000,0.03500,0.27000,0.15634,0.00294,0.49881
 24,0.00000,0.06500,0.63000,0.03500,0.27000,0.15643,0.00294,0.49896
 25,0.00000,0.43000,0.00000,0.57000,0.00000,0.14121,0.00403,0.49537
 25,0.00000,0.06500,0.63500,0.03000,0.27000,0.15669,0.00403,0.49537
 26,0.00000,0.45000,0.00000,0.55000,0.00000,0.14209,0.00450,0.49156
 26,0.00000,0.07000,0.62500,0.04000,0.26500,0.15670,0.00450,0.49156
 27,0.00000,0.43000,0.00000,0.57000,0.00000,0.14153,0.00455,0.47974
 27,0.00000,0.07500,0.63000,0.03500,0.26000,0.15679,0.00455,0.47974
 28,0.00000,0.46000,0.00000,0.54000,0.00000,0.14290,0.00440,0.44378
 28,0.00000,0.07500,0.62000,0.05000,0.25500,0.15708,0.00440,0.44378
 29,0.00000,0.46000,0.00000,0.54000,0.00000,0.14288,0.00453,0.44973
 29,0.00000,0.07000,0.62500,0.04000,0.26500,0.15650,0.00453,0.44973
 30,0.00000,0.46000,0.00000,0.54000,0.00000,0.14307,0.00456,0.44683
 30,0.00000,0.08500,0.64000,0.02000,0.25500,0.15730,0.00456,0.44683
 31,0.00000,0.46000,0.00000,0.54000,0.00000,0.14306,0.00457,0.44821
 31,0.00000,0.08500,0.64000,0.02000,0.25500,0.15733,0.00457,0.44821
 32,0.00000,0.46000,0.00000,0.54000,0.00000,0.14298,0.00423,0.44317
 32,0.00000,0.08500,0.64000,0.02000,0.25500,0.15733,0.00423,0.44317
 33,0.00000,0.46000,0.00000,0.54000,0.00000,0.14290,0.00395,0.43899
 33,0.00000,0.08500,0.64000,0.02000,0.25500,0.15732,0.00395,0.43899
 34,0.00000,0.46000,0.00000,0.54000,0.00000,0.14292,0.00396,0.43903
 34,0.00000,0.08500,0.64000,0.02000,0.25500,0.15745,0.00396,0.43903
 35,0.00000,0.46500,0.00000,0.53500,0.00000,0.14311,0.00399,0.43419
 35,0.00000,0.10000,0.65500,0.00000,0.24500,0.15842,0.00399,0.43419
 36,0.00000,0.46500,0.00000,0.53500,0.00000,0.14306,0.00398,0.43588
 36,0.00000,0.09500,0.65000,0.00500,0.25000,0.15818,0.00398,0.43588
 37,0.00000,0.46500,0.00000,0.53500,0.00000,0.14309,0.00398,0.43512
 37,0.00000,0.10000,0.65500,0.00000,0.24500,0.15836,0.00398,0.43512
 38,0.00000,0.46500,0.00000,0.53500,0.00000,0.14317,0.00399,0.43307
 38,0.00000,0.10000,0.66000,0.00000,0.24000,0.15877,0.00399,0.43307
 39,0.00000,0.46500,0.00000,0.53500,0.00000,0.14313,0.00398,0.43409
 39,0.00000,0.10000,0.65500,0.00000,0.24500,0.15859,0.00398,0.43409
 40,0.00000,0.46500,0.00000,0.53500,0.00000,0.14311,0.00397,0.43470
 40,0.00000,0.10000,0.65500,0.00000,0.24500,0.15847,0.00397,0.43470
 41,0.00000,0.46500,0.00000,0.53500,0.00000,0.14309,0.00398,0.43544
 41,0.00000,0.10000,0.65500,0.00000,0.24500,0.15837,0.00398,0.43544
 42,0.00000,0.46500,0.00000,0.53500,0.00000,0.14311,0.00398,0.43481
 42,0.00000,0.10000,0.65500,0.00000,0.24500,0.15852,0.00398,0.43481
 43,0.00000,0.46500,0.00000,0.53500,0.00000,0.14308,0.00397,0.43569
 43,0.00000,0.10000,0.65500,0.00000,0.24500,0.15832,0.00397,0.43569
 44,0.00000,0.46500,0.00000,0.53500,0.00000,0.14309,0.00399,0.43552
 44,0.00000,0.09500,0.65500,0.00000,0.25000,0.15850,0.00399,0.43552
 45,0.00000,0.46500,0.00000,0.53500,0.00000,0.14319,0.00386,0.42892
 45,0.00000,0.10500,0.65500,0.00000,0.24000,0.15857,0.00386,0.42892
 46,0.00000,0.46500,0.00000,0.53500,0.00000,0.14324,0.00388,0.42867
 46,0.00000,0.10500,0.66000,0.00000,0.23500,0.15886,0.00388,0.42867
 47,0.00000,0.46500,0.00000,0.53500,0.00000,0.14328,0.00390,0.42838
 47,0.00000,0.10500,0.66000,0.00000,0.23500,0.15911,0.00390,0.42838
 48,0.00000,0.46500,0.00000,0.53500,0.00000,0.14330,0.00392,0.42832
 48,0.00000,0.10500,0.66000,0.00000,0.23500,0.15923,0.00392,0.42832
 49,0.00000,0.46500,0.00000,0.53500,0.00000,0.14330,0.00392,0.42859
 49,0.00000,0.10500,0.66000,0.00000,0.23500,0.15924,0.00392,0.42859
 50,0.00000,0.46500,0.00000,0.53500,0.00000,0.14326,0.00391,0.42956
 50,0.00000,0.10500,0.66000,0.00000,0.23500,0.15912,0.00391,0.42956
 51,0.00000,0.46500,0.00000,0.53500,0.00000,0.14324,0.00391,0.43025
 51,0.00000,0.10500,0.66000,0.00000,0.23500,0.15900,0.00391,0.43025
 52,0.00000,0.46500,0.00000,0.53500,0.00000,0.14319,0.00395,0.43402
 52,0.00000,0.10500,0.66000,0.00000,0.23500,0.15900,0.00395,0.43402
 53,0.00000,0.46500,0.00000,0.53500,0.00000,0.14316,0.00391,0.43388
 53,0.00000,0.10500,0.65500,0.00000,0.24000,0.15867,0.00391,0.43388
 54,0.00000,0.46500,0.00000,0.53500,0.00000,0.14317,0.00392,0.43386
 54,0.00000,0.10000,0.66000,0.00000,0.24000,0.15884,0.00392,0.43386
 55,0.00000,0.46500,0.00000,0.53500,0.00000,0.14324,0.00386,0.43007
 55,0.00000,0.10000,0.65500,0.00000,0.24500,0.15876,0.00386,0.43007
 56,0.00000,0.46500,0.00000,0.53500,0.00000,0.14312,0.00396,0.43526
 56,0.00000,0.10000,0.65500,0.00000,0.24500,0.15875,0.00396,0.43526
 57,0.00000,0.46000,0.00000,0.54000,0.00000,0.14304,0.00404,0.43518
 57,0.00000,0.10000,0.65500,0.00000,0.24500,0.15884,0.00404,0.43518
 58,0.00000,0.46000,0.00000,0.54000,0.00000,0.14303,0.00406,0.43466
 58,0.00000,0.09500,0.66000,0.00000,0.24500,0.15913,0.00406,0.43466
 59,0.00000,0.49500,0.00000,0.50500,0.00000,0.14657,0.00410,0.43859
 59,0.00000,0.09500,0.66000,0.00000,0.24500,0.15913,0.00410,0.43859
 60,0.00000,0.49500,0.00000,0.50500,0.00000,0.14658,0.00414,0.43826
 60,0.00000,0.08500,0.66000,0.00000,0.25500,0.15951,0.00414,0.43826
 61,0.00000,0.49500,0.00000,0.50500,0.00000,0.14661,0.00424,0.44160
 61,0.00000,0.09000,0.66500,0.00000,0.24500,0.15944,0.00424,0.44160
 62,0.00000,0.49500,0.00000,0.50500,0.00000,0.14658,0.00411,0.44235
 62,0.00000,0.09000,0.66500,0.00000,0.24500,0.15943,0.00411,0.44235
 63,0.00000,0.49500,0.00000,0.50500,0.00000,0.14653,0.00401,0.44413
 63,0.00000,0.09000,0.66500,0.00000,0.24500,0.15943,0.00401,0.44413
 64,0.00000,0.49500,0.00000,0.50500,0.00000,0.14652,0.00403,0.44614
 64,0.00000,0.09000,0.66500,0.00000,0.24500,0.15947,0.00403,0.44614
 65,0.00000,0.49500,0.00000,0.50500,0.00000,0.14651,0.00403,0.44625
 65,0.00000,0.09000,0.66500,0.00000,0.24500,0.15948,0.00403,0.44625
 66,0.00000,0.49000,0.00000,0.51000,0.00000,0.14634,0.00402,0.44444
 66,0.00000,0.09000,0.66500,0.00000,0.24500,0.15946,0.00402,0.44444
 67,0.00000,0.49000,0.00000,0.51000,0.00000,0.14634,0.00409,0.44502
 67,0.00000,0.08500,0.67000,0.00000,0.24500,0.15982,0.00409,0.44502
 68,0.00000,0.49000,0.00000,0.51000,0.00000,0.14629,0.00401,0.44716
 68,0.00000,0.08500,0.67000,0.00000,0.24500,0.15981,0.00401,0.44716
 69,0.00000,0.49000,0.00000,0.51000,0.00000,0.14629,0.00401,0.44732
 69,0.00000,0.08500,0.67000,0.00000,0.24500,0.15980,0.00401,0.44732
 70,0.00000,0.49000,0.00000,0.51000,0.00000,0.14628,0.00398,0.44721
 70,0.00000,0.09000,0.66500,0.00000,0.24500,0.15962,0.00398,0.44721
 71,0.00000,0.49000,0.00000,0.51000,0.00000,0.14628,0.00398,0.44719
 71,0.00000,0.09000,0.66500,0.00000,0.24500,0.15958,0.00398,0.44719
 72,0.00000,0.49000,0.00000,0.51000,0.00000,0.14628,0.00398,0.44735
 72,0.00000,0.09000,0.66500,0.00000,0.24500,0.15961,0.00398,0.44735
