     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.30958,0.06249,0.23289,0.15824,0.23681,0.0818155
0.12230,0.08343,0.27473,0.26718,0.25236,0.0968608
0.00392,0.00425,0.00233,0.98930,0.00019,0.0434280
0.00414,0.00462,0.68705,0.19168,0.11250,0.1315088
0.00225,0.00322,0.99078,0.00233,0.00142,0.0679467
0.00411,0.00211,0.58756,0.40545,0.00077,0.0883650
0.00699,0.00175,0.60872,0.08669,0.29584,0.1517680
0.00148,0.18058,0.57090,0.00104,0.24600,0.1475406
0.00231,0.05074,0.60728,0.01871,0.32096,0.1577175
0.10924,0.00222,0.60456,0.00416,0.27982,0.1410960
0.00009,0.04588,0.53898,0.00406,0.41100,0.1404274
0.00460,0.76271,0.05728,0.17171,0.00371,0.0563046
0.00146,0.33499,0.56628,0.09358,0.00369,0.1116529
0.50483,0.48648,0.00432,0.00269,0.00168,0.0107170
0.00231,0.04390,0.65557,0.01169,0.28654,0.1522020
0.00430,0.05444,0.62020,0.04620,0.27486,0.1572931
0.00485,0.48753,0.00299,0.00442,0.50021,0.0000031
0.45774,0.00214,0.53486,0.00116,0.00411,0.0879379
0.00496,0.06831,0.60732,0.05699,0.26242,0.1538592
0.00103,0.06192,0.62061,0.04869,0.26775,0.1525045
0.00362,0.05446,0.62928,0.03577,0.27688,0.1599546
0.00085,0.05473,0.64376,0.01944,0.28122,0.1545003
0.00314,0.06203,0.62923,0.03503,0.27057,0.1635420
0.00306,0.06842,0.64511,0.01583,0.26758,0.1565424
0.00416,0.42321,0.00110,0.56761,0.00394,0.1411320
0.22621,0.24909,0.00181,0.52072,0.00217,0.0625521
0.00317,0.37809,0.20863,0.40724,0.00287,0.0975813
0.00415,0.25344,0.00109,0.54080,0.20052,0.0620678
0.00155,0.08437,0.60756,0.06149,0.24503,0.1532817
0.00189,0.08903,0.64557,0.01432,0.24919,0.1609785
0.00124,0.10089,0.65513,0.00404,0.23870,0.1570844
0.99230,0.00275,0.00286,0.00151,0.00058,0.0121184
0.00065,0.00046,0.00020,0.00093,0.99776,0.0000000
0.00060,0.09826,0.65244,0.00433,0.24437,0.1580343
0.00319,0.09749,0.65425,0.00388,0.24118,0.1632211
0.00090,0.10555,0.66115,0.00328,0.22913,0.1568504
0.00425,0.10269,0.65757,0.00284,0.23264,0.1591708
0.00312,0.10220,0.65844,0.00312,0.23313,0.1613198
0.00145,0.10478,0.66164,0.00190,0.23023,0.1570783
0.00065,0.10289,0.66002,0.00369,0.23275,0.1572369
0.00414,0.10461,0.65817,0.00212,0.23096,0.1570764
0.00377,0.09822,0.65902,0.00034,0.23865,0.1598588
0.00153,0.09985,0.65875,0.00417,0.23570,0.1556805
0.00051,0.09630,0.65630,0.00063,0.24626,0.1607881
0.04073,0.11693,0.64606,0.00049,0.19579,0.1585288
0.00247,0.10476,0.65806,0.00028,0.23442,0.1626818
0.00153,0.10654,0.66169,0.00260,0.22764,0.1621477
0.00124,0.11058,0.66644,0.00209,0.21965,0.1607087
0.00419,0.11531,0.66681,0.00257,0.21113,0.1589664
0.00482,0.11545,0.66885,0.00011,0.21078,0.1568096
0.00293,0.11015,0.65929,0.00495,0.22269,0.1565018
0.04678,0.11670,0.64291,0.00388,0.18973,0.1545296
0.00117,0.10324,0.66056,0.00164,0.23340,0.1521771
0.00191,0.09935,0.65681,0.00055,0.24138,0.1621319
0.17865,0.12472,0.57601,0.11637,0.00425,0.1355339
0.23029,0.24920,0.51535,0.00394,0.00122,0.1309660
0.30962,0.00263,0.39547,0.29131,0.00096,0.1135378
0.00300,0.08592,0.65888,0.00352,0.24868,0.1646347
0.00375,0.54601,0.00266,0.44570,0.00188,0.1415506
0.00057,0.07795,0.66234,0.00417,0.25497,0.1652593
0.08695,0.20121,0.70626,0.00325,0.00232,0.1413428
0.38562,0.00313,0.00275,0.00215,0.60634,0.0141737
0.00018,0.00464,0.00273,0.34961,0.64284,0.0109589
0.09714,0.00008,0.55845,0.13836,0.20597,0.1417679
0.00433,0.07863,0.66747,0.00071,0.24887,0.1593502
0.00118,0.00259,0.27046,0.72562,0.00015,0.0776594
0.00427,0.07545,0.67291,0.00018,0.24719,0.1646940
0.64710,0.00295,0.00103,0.34584,0.00308,0.0138885
0.00389,0.06660,0.67490,0.00492,0.24969,0.1591287
0.00472,0.07300,0.67471,0.00019,0.24738,0.1562757
0.00356,0.07368,0.67371,0.00094,0.24811,0.1583159
0.00150,0.07986,0.67197,0.00053,0.24614,0.1602170
0.57344,0.15283,0.27066,0.00290,0.00018,0.0819767
0.00258,0.08263,0.66914,0.00333,0.24233,0.1578187
0.00305,0.08325,0.66825,0.00355,0.24189,0.1587880
0.00325,0.08005,0.66921,0.00435,0.24314,0.1571032
0.00158,0.08204,0.66695,0.00375,0.24568,0.1575561
0.00068,0.08847,0.66637,0.00072,0.24376,0.1626702
0.00256,0.08374,0.66830,0.00081,0.24459,0.1565503
0.00266,0.08469,0.66776,0.00234,0.24255,0.1572089
0.00366,0.09130,0.66649,0.00122,0.23733,0.1582161
0.00214,0.09025,0.66603,0.00500,0.23658,0.1619234
0.00021,0.08995,0.66604,0.00196,0.24183,0.1600897
0.00029,0.08737,0.66913,0.00109,0.24212,0.1614452
0.00355,0.09129,0.66762,0.00012,0.23742,0.1626826
0.00433,0.08756,0.66820,0.00013,0.23978,0.1627428
0.00111,0.08275,0.67136,0.00286,0.24191,0.1632942
