     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.17606,0.22887,0.08373,0.27012,0.24123,0.0475710
0.09145,0.34627,0.21846,0.25107,0.09276,0.0835095
0.00386,0.50369,0.45649,0.03296,0.00300,0.0833010
0.00355,0.17186,0.51669,0.30540,0.00250,0.0994508
0.36303,0.03156,0.59679,0.00463,0.00399,0.1176845
0.68210,0.00004,0.31532,0.00252,0.00001,0.0300800
0.16938,0.00246,0.82650,0.00080,0.00086,0.2058507
0.00307,0.00137,0.99097,0.00114,0.00345,0.0687648
0.14068,0.12130,0.72606,0.00433,0.00763,0.1478636
0.16314,0.00088,0.73109,0.10275,0.00214,0.1565659
0.15585,0.00430,0.72881,0.00460,0.10644,0.1377646
0.00363,0.15091,0.27002,0.57080,0.00464,0.0880868
0.28810,0.01191,0.29484,0.40068,0.00447,0.0968091
0.00170,0.00175,0.33131,0.41053,0.25471,0.1119976
0.36773,0.40941,0.21460,0.00452,0.00374,0.0662806
0.00100,0.32932,0.31716,0.00071,0.35181,0.0553653
0.00088,0.00488,0.03084,0.65562,0.30778,0.0464382
0.04950,0.72540,0.12569,0.00467,0.09474,0.0115067
0.39519,0.00125,0.20119,0.00227,0.40010,0.0653844
0.00237,0.00334,0.20491,0.19029,0.59908,0.0329371
0.57943,0.00233,0.00267,0.30412,0.11145,0.0202170
0.00065,0.00246,0.00251,0.99155,0.00283,0.0406374
0.20782,0.09862,0.34866,0.17156,0.17334,0.1092746
0.30265,0.00321,0.00020,0.69325,0.00070,0.0358857
0.00449,0.30148,0.00227,0.00233,0.68942,0.0000001
0.57111,0.24029,0.00252,0.00087,0.18522,0.0233557
0.00048,0.00125,0.47313,0.52019,0.00494,0.0884384
0.34989,0.32171,0.00442,0.32353,0.00045,0.0390382
0.00293,0.42549,0.00225,0.56569,0.00363,0.1394925
0.00438,0.00026,0.49191,0.00351,0.49993,0.1074936
0.00034,0.00198,0.48941,0.20013,0.30814,0.1382095
0.00385,0.60983,0.00195,0.37981,0.00456,0.1293388
0.19752,0.00047,0.41663,0.00008,0.38530,0.1069138
0.00039,0.41330,0.00228,0.41696,0.16707,0.0713960
0.24488,0.45474,0.00055,0.00458,0.29526,0.0016315
0.35508,0.63917,0.00167,0.00262,0.00146,0.0025535
0.28442,0.00326,0.00370,0.24930,0.45932,0.0147762
0.21360,0.31031,0.46982,0.00233,0.00394,0.1246749
0.00421,0.00388,0.00236,0.00482,0.98474,0.0000000
0.42201,0.14491,0.27426,0.15776,0.00106,0.0860168
0.00251,0.23550,0.00232,0.75755,0.00212,0.1107105
0.00413,0.21078,0.54804,0.00256,0.23450,0.1436129
0.98848,0.00161,0.00154,0.00371,0.00466,0.0170193
0.00491,0.16128,0.39933,0.17328,0.26120,0.1148204
0.27042,0.21617,0.31279,0.00306,0.19756,0.0944907
0.15048,0.27427,0.00270,0.56765,0.00491,0.0807327
0.29151,0.00199,0.00478,0.00007,0.70165,0.0053316
0.23713,0.00152,0.12212,0.44946,0.18977,0.0640100
0.44329,0.00432,0.35750,0.00458,0.19032,0.0855318
