  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.00000,0.36000,0.13000,0.44000,0.07000,0.07521,0.00296,0.42007
  3,0.00000,0.35000,0.13500,0.48000,0.03500,0.07635,0.00233,0.52738
  4,0.00000,0.37000,0.28000,0.35000,0.00000,0.08185,0.00227,0.58739
  5,0.01500,0.45500,0.19000,0.24500,0.09500,0.09132,0.00216,0.37524
  6,0.00000,0.52000,0.14000,0.10500,0.23500,0.15045,0.00441,0.38916
  7,0.00000,0.54000,0.12500,0.06500,0.27000,0.15982,0.00484,0.44322
  8,0.00000,0.55000,0.12500,0.06000,0.26500,0.16015,0.00433,0.44859
  9,0.00000,0.55000,0.14500,0.04500,0.26000,0.16035,0.00401,0.45310
 10,0.04000,0.49500,0.11500,0.07500,0.27500,0.15996,0.00358,0.42432
 11,0.02000,0.55000,0.09000,0.10500,0.23500,0.15752,0.00327,0.40738
 12,0.02500,0.55000,0.09000,0.10500,0.23000,0.15826,0.00316,0.40257
 13,0.03000,0.55500,0.08500,0.10500,0.22500,0.15872,0.00312,0.39954
 14,0.03000,0.55500,0.08500,0.10500,0.22500,0.15921,0.00308,0.39540
 15,0.03000,0.55500,0.08500,0.10500,0.22500,0.15916,0.00307,0.39635
 16,0.03000,0.55500,0.08500,0.10500,0.22500,0.15917,0.00306,0.39694
 17,0.03500,0.55500,0.08000,0.10500,0.22500,0.15961,0.00303,0.39252
 18,0.03500,0.55500,0.08000,0.10500,0.22500,0.15952,0.00303,0.39352
 19,0.04000,0.55000,0.08000,0.10500,0.22500,0.15911,0.00303,0.39715
 20,0.04000,0.55000,0.08000,0.10500,0.22500,0.15920,0.00302,0.39691
 21,0.03000,0.55500,0.08500,0.10500,0.22500,0.15890,0.00303,0.39951
 22,0.03000,0.55500,0.08500,0.10500,0.22500,0.15905,0.00303,0.39861
 23,0.03000,0.55500,0.08500,0.10500,0.22500,0.15895,0.00298,0.40666
 24,0.04500,0.55000,0.08000,0.10500,0.22000,0.15871,0.00293,0.40772
 25,0.04500,0.55000,0.08000,0.10500,0.22000,0.15874,0.00292,0.40757
 26,0.05000,0.55000,0.08000,0.10500,0.21500,0.15913,0.00289,0.40341
 27,0.05000,0.55000,0.08000,0.10500,0.21500,0.15920,0.00288,0.40301
 28,0.04500,0.55000,0.08000,0.10500,0.22000,0.15901,0.00290,0.40510
 29,0.04500,0.55000,0.08000,0.10500,0.22000,0.15877,0.00291,0.40738
 30,0.04500,0.55000,0.08000,0.10500,0.22000,0.15922,0.00287,0.40158
 31,0.05000,0.54500,0.08000,0.10500,0.22000,0.15957,0.00284,0.39717
 32,0.04500,0.55000,0.08000,0.10500,0.22000,0.15938,0.00286,0.40003
 33,0.04500,0.55000,0.08000,0.10500,0.22000,0.15933,0.00286,0.40084
 34,0.04500,0.55000,0.08000,0.10500,0.22000,0.15922,0.00286,0.40157
 35,0.04500,0.55000,0.08000,0.10500,0.22000,0.15935,0.00285,0.39978
 36,0.04500,0.55000,0.08000,0.10500,0.22000,0.15931,0.00286,0.40060
 37,0.04500,0.55000,0.08000,0.10500,0.22000,0.15921,0.00286,0.40150
 38,0.04500,0.55000,0.08000,0.10500,0.22000,0.15921,0.00286,0.40159
 39,0.04500,0.55000,0.08000,0.10500,0.22000,0.15916,0.00287,0.40230
 40,0.04500,0.55000,0.08000,0.10500,0.22000,0.15905,0.00288,0.40417
 41,0.04500,0.54000,0.08500,0.10500,0.22500,0.15896,0.00284,0.40077
 42,0.04500,0.54500,0.08500,0.10500,0.22000,0.15888,0.00285,0.40265
 43,0.04500,0.54500,0.08500,0.10500,0.22000,0.15879,0.00286,0.40454
 44,0.04500,0.55000,0.08000,0.10500,0.22000,0.15863,0.00289,0.40873
 45,0.04000,0.55000,0.08500,0.10500,0.22000,0.15859,0.00288,0.40846
 46,0.04500,0.55000,0.08000,0.10500,0.22000,0.15840,0.00289,0.41109
 47,0.04000,0.55000,0.08500,0.10500,0.22000,0.15833,0.00288,0.41062
 48,0.04000,0.55000,0.08500,0.10500,0.22000,0.15844,0.00287,0.40843
 49,0.04000,0.55000,0.08500,0.10500,0.22000,0.15839,0.00288,0.41003
 50,0.04000,0.55000,0.08500,0.10500,0.22000,0.15839,0.00288,0.41002
 51,0.04000,0.55000,0.08500,0.10500,0.22000,0.15851,0.00287,0.40790
 52,0.04500,0.55000,0.08500,0.10000,0.22000,0.15838,0.00286,0.41009
 53,0.04500,0.54500,0.08000,0.10500,0.22500,0.15827,0.00286,0.41099
 54,0.04500,0.54500,0.08000,0.10500,0.22500,0.15847,0.00285,0.40918
 55,0.04500,0.55000,0.08500,0.10000,0.22000,0.15832,0.00285,0.40995
 56,0.04500,0.55000,0.08000,0.10500,0.22000,0.15828,0.00286,0.41066
 57,0.04500,0.55000,0.08000,0.10500,0.22000,0.15828,0.00286,0.41061
 58,0.04500,0.55000,0.08000,0.10500,0.22000,0.15824,0.00287,0.41204
 59,0.04000,0.55000,0.08000,0.10500,0.22500,0.15833,0.00287,0.41198
 60,0.04500,0.55500,0.07500,0.10500,0.22000,0.15846,0.00291,0.41443
 61,0.04000,0.55500,0.08000,0.10500,0.22000,0.15840,0.00286,0.41288
 62,0.04500,0.55000,0.08000,0.10500,0.22000,0.15835,0.00286,0.41268
 63,0.04500,0.55000,0.08000,0.10500,0.22000,0.15834,0.00286,0.41271
 64,0.04500,0.55000,0.08000,0.10500,0.22000,0.15836,0.00286,0.41267
 65,0.04500,0.55000,0.08000,0.10500,0.22000,0.15834,0.00286,0.41290
 66,0.04500,0.55000,0.08000,0.10500,0.22000,0.15838,0.00286,0.41266
 67,0.04500,0.55500,0.08000,0.10000,0.22000,0.15842,0.00286,0.41257
 68,0.04500,0.55500,0.07500,0.10500,0.22000,0.15850,0.00287,0.41337
 69,0.04500,0.56000,0.07500,0.10000,0.22000,0.15861,0.00290,0.41454
 70,0.04500,0.56000,0.07500,0.10000,0.22000,0.15857,0.00287,0.41386
 71,0.04500,0.55500,0.08000,0.10000,0.22000,0.15850,0.00284,0.41267
 72,0.04500,0.55000,0.08000,0.10500,0.22000,0.15836,0.00285,0.41379
 73,0.04500,0.55000,0.08000,0.10500,0.22000,0.15838,0.00284,0.41387
 74,0.05000,0.55000,0.07500,0.10500,0.22000,0.15844,0.00284,0.41409
 75,0.05000,0.55000,0.07500,0.10500,0.22000,0.15844,0.00284,0.41421
 76,0.05000,0.55000,0.07500,0.10000,0.22500,0.15848,0.00285,0.41461
 77,0.05000,0.55500,0.07500,0.10000,0.22000,0.15842,0.00283,0.41367
 78,0.05000,0.55000,0.07500,0.10000,0.22500,0.15845,0.00282,0.41350
 79,0.05000,0.55000,0.07500,0.10000,0.22500,0.15854,0.00282,0.41296
 80,0.05000,0.55000,0.07500,0.10000,0.22500,0.15855,0.00282,0.41301
 81,0.05500,0.55000,0.07000,0.10000,0.22500,0.15868,0.00282,0.41274
 82,0.06000,0.55000,0.06500,0.10000,0.22500,0.15884,0.00286,0.41412
 83,0.07000,0.54500,0.05000,0.10500,0.23000,0.15929,0.00299,0.41763
 84,0.10500,0.54500,0.01000,0.10500,0.23500,0.16057,0.00334,0.42246
 85,0.12500,0.53500,0.00000,0.10500,0.23500,0.16273,0.00378,0.42259
 86,0.12000,0.54500,0.00000,0.10500,0.23000,0.16218,0.00364,0.42401
 87,0.11500,0.54500,0.00000,0.10500,0.23500,0.16094,0.00336,0.42413
 88,0.11500,0.54500,0.00000,0.10500,0.23500,0.16098,0.00337,0.42428
 89,0.11500,0.54500,0.00000,0.10500,0.23500,0.16150,0.00347,0.42478
 90,0.11500,0.55000,0.00000,0.10500,0.23000,0.16221,0.00363,0.42475
 91,0.11500,0.55000,0.00000,0.10500,0.23000,0.16204,0.00358,0.42504
 92,0.11500,0.55000,0.00000,0.10500,0.23000,0.16219,0.00361,0.42530
 93,0.11500,0.55000,0.00000,0.10500,0.23000,0.16222,0.00362,0.42544
 94,0.11500,0.54500,0.00000,0.10500,0.23500,0.16198,0.00354,0.42534
 95,0.11500,0.54500,0.00000,0.11000,0.23000,0.16200,0.00363,0.42620
 95,0.00000,0.01500,0.97000,0.00000,0.01500,0.06555,0.00363,0.42620
 96,0.11000,0.55000,0.00000,0.11000,0.23000,0.16202,0.00353,0.43168
 97,0.11000,0.55000,0.00000,0.11000,0.23000,0.16201,0.00352,0.43188
 98,0.11000,0.55000,0.00000,0.11000,0.23000,0.16196,0.00351,0.43192
 99,0.11000,0.55000,0.00000,0.11000,0.23000,0.16194,0.00319,0.42686
100,0.11000,0.55000,0.00000,0.11000,0.23000,0.16187,0.00318,0.42689
101,0.11000,0.55000,0.00000,0.11000,0.23000,0.16216,0.00322,0.42720
102,0.11000,0.55000,0.00000,0.11000,0.23000,0.16197,0.00319,0.42676
103,0.11000,0.55000,0.00000,0.11000,0.23000,0.16189,0.00317,0.42705
104,0.11000,0.55000,0.00000,0.11000,0.23000,0.16229,0.00325,0.42728
