     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.21092,0.02867,0.22561,0.33276,0.20203,0.0238499
0.22314,0.12261,0.20693,0.21912,0.22820,0.0384931
0.15833,0.34001,0.27044,0.00321,0.22801,0.1093703
0.00442,0.58141,0.35389,0.00043,0.05985,0.1006761
0.00253,0.30508,0.48835,0.00004,0.20400,0.0977036
0.00079,0.49283,0.18526,0.00299,0.31813,0.1487194
0.00494,0.64075,0.00389,0.00388,0.34653,0.1514759
0.00376,0.43768,0.00042,0.00487,0.55327,0.1238274
0.00121,0.57626,0.00381,0.20632,0.21241,0.1349479
0.17144,0.65546,0.00310,0.00185,0.16814,0.1528827
0.42843,0.56305,0.00323,0.00042,0.00487,0.0951539
0.13003,0.56571,0.00031,0.00464,0.29932,0.1594381
0.00203,0.00109,0.37628,0.00014,0.62045,0.0198334
0.00368,0.00341,0.00248,0.98637,0.00407,0.0000000
0.00075,0.30677,0.30689,0.38125,0.00434,0.0539982
0.00483,0.00044,0.98991,0.00352,0.00130,0.0665378
0.00270,0.99315,0.00151,0.00049,0.00215,0.0338846
0.35416,0.00129,0.64196,0.00249,0.00009,0.1597817
0.22191,0.00143,0.65490,0.12007,0.00168,0.1125936
0.52129,0.00387,0.46652,0.00444,0.00387,0.1498756
0.98398,0.00361,0.00369,0.00492,0.00381,0.0001353
0.53027,0.00098,0.00115,0.46523,0.00237,0.0002961
0.00098,0.00069,0.00178,0.40909,0.58746,0.0000555
0.51664,0.00063,0.00079,0.00480,0.47714,0.0000001
0.35500,0.09890,0.54142,0.00169,0.00300,0.1007326
0.00460,0.48625,0.00152,0.50343,0.00419,0.0527466
0.30098,0.00278,0.55692,0.00127,0.13806,0.1143481
0.18706,0.62679,0.00277,0.17913,0.00425,0.1182466
0.12629,0.53518,0.00100,0.07137,0.26616,0.1571256
0.09420,0.58223,0.09104,0.00233,0.23020,0.1532440
0.00118,0.48401,0.00255,0.13258,0.37967,0.1370251
0.19783,0.51210,0.00230,0.00245,0.28533,0.1511492
0.00362,0.00367,0.42971,0.55946,0.00354,0.0376459
0.00498,0.00422,0.72979,0.00092,0.26010,0.0731991
0.00069,0.56864,0.13074,0.08593,0.21400,0.1517729
0.19198,0.50943,0.00238,0.11559,0.18063,0.1519582
0.09706,0.60783,0.00057,0.05311,0.24143,0.1606756
0.44525,0.00474,0.41638,0.13239,0.00124,0.1087461
0.00069,0.00073,0.00274,0.71475,0.28109,0.0001053
0.59017,0.26281,0.00440,0.00032,0.14231,0.0353039
0.00469,0.00067,0.00451,0.00478,0.98535,0.0000000
0.08345,0.55971,0.05649,0.00149,0.29886,0.1611027
0.28863,0.37432,0.00177,0.33093,0.00435,0.0814010
0.13356,0.58086,0.08712,0.00054,0.19792,0.1533998
0.10217,0.57867,0.00185,0.00128,0.31603,0.1649263
0.00258,0.44180,0.17462,0.12313,0.25787,0.1452556
0.00446,0.00106,0.49353,0.25709,0.24386,0.0317834
0.17765,0.28443,0.00322,0.00009,0.53461,0.0724204
0.00350,0.34615,0.00055,0.37816,0.27164,0.0947997
0.00173,0.55231,0.11364,0.00416,0.32816,0.1561735
0.21861,0.61197,0.16824,0.00051,0.00067,0.0947113
0.11040,0.62505,0.00101,0.00257,0.26097,0.1657124
0.25080,0.00312,0.00379,0.74212,0.00017,0.0001743
0.00251,0.41346,0.17436,0.00404,0.40563,0.1353038
0.10411,0.57293,0.00324,0.07212,0.24760,0.1642452
0.67081,0.00010,0.32584,0.00167,0.00158,0.1161768
0.11351,0.63451,0.00105,0.00015,0.25077,0.1594955
0.09268,0.56792,0.00325,0.00377,0.33238,0.1656555
0.20377,0.56517,0.00428,0.00390,0.22288,0.1554439
0.00065,0.65642,0.00289,0.00297,0.33708,0.1401327
0.53845,0.00028,0.30259,0.00275,0.15593,0.0571284
0.10210,0.55696,0.00024,0.00106,0.33964,0.1557929
0.09401,0.52807,0.06655,0.08747,0.22389,0.1592447
0.00113,0.64688,0.16479,0.18607,0.00113,0.1029606
0.00123,0.23955,0.75200,0.00373,0.00349,0.0525594
0.08847,0.54425,0.07636,0.00076,0.29015,0.1526643
0.00251,0.22952,0.00104,0.76314,0.00379,0.0061383
0.09897,0.50909,0.08353,0.12802,0.18039,0.1479361
0.33343,0.00185,0.00178,0.33211,0.33084,0.0004148
0.10852,0.56860,0.00113,0.07930,0.24244,0.1607672
0.10837,0.53099,0.00382,0.08298,0.27385,0.1653699
0.10895,0.53006,0.00314,0.08730,0.27054,0.1657561
0.10429,0.61327,0.00200,0.06787,0.21258,0.1560983
0.23318,0.00335,0.00302,0.00276,0.75769,0.0000001
0.14050,0.51099,0.00082,0.10588,0.24181,0.1640004
0.00108,0.47775,0.20839,0.11469,0.19809,0.1513545
0.11513,0.43817,0.30190,0.14025,0.00455,0.0950013
0.52212,0.26635,0.20544,0.00134,0.00475,0.0548375
0.21030,0.55174,0.00356,0.00346,0.23094,0.1600959
0.00371,0.34498,0.13355,0.14118,0.37659,0.1208906
0.21539,0.55037,0.00385,0.00466,0.22573,0.1515448
0.10271,0.55526,0.00059,0.00118,0.34027,0.1652788
0.00126,0.00316,0.75711,0.23674,0.00173,0.0609386
0.13540,0.48878,0.00456,0.13304,0.23822,0.1539018
0.10373,0.54882,0.00350,0.00284,0.34111,0.1634173
0.00373,0.59485,0.15775,0.00303,0.24064,0.1523998
0.08939,0.53073,0.00100,0.06347,0.31541,0.1587471
0.20935,0.52005,0.00051,0.09009,0.17999,0.1506458
0.08976,0.53604,0.07508,0.00028,0.29884,0.1563631
0.26097,0.00231,0.31863,0.41719,0.00090,0.0337186
0.21102,0.00440,0.37393,0.00417,0.40647,0.0377608
0.08891,0.53494,0.07276,0.00135,0.30204,0.1582420
0.78835,0.00024,0.00198,0.20678,0.00264,0.0005975
0.00024,0.56170,0.00110,0.09072,0.34624,0.1460641
0.08803,0.53585,0.08269,0.08221,0.21123,0.1588424
0.12909,0.64401,0.00296,0.00366,0.22028,0.1570646
0.11125,0.50791,0.00401,0.19020,0.18664,0.1601499
0.00141,0.50637,0.23791,0.00299,0.25132,0.1465602
0.10581,0.50717,0.00451,0.08794,0.29457,0.1632357
0.11415,0.50339,0.00275,0.19441,0.18530,0.1565743
0.12010,0.46640,0.00243,0.11950,0.29158,0.1572672
0.00083,0.74618,0.00380,0.00313,0.24606,0.1179495
0.00497,0.48079,0.12887,0.20047,0.18491,0.1423973
0.09076,0.53259,0.07757,0.07599,0.22308,0.1567559
0.27232,0.00282,0.72133,0.00084,0.00269,0.1484086
0.11698,0.49871,0.00212,0.20579,0.17640,0.1477986
0.00002,0.76674,0.00138,0.22732,0.00454,0.0697759
0.20629,0.52614,0.00238,0.08564,0.17956,0.1486668
0.22078,0.77026,0.00001,0.00452,0.00443,0.1052353
0.00056,0.17374,0.00276,0.11617,0.70677,0.0316079
0.53044,0.30649,0.00075,0.15969,0.00264,0.0465219
0.00027,0.37530,0.47162,0.15151,0.00131,0.0775892
0.00244,0.54007,0.08792,0.06918,0.30040,0.1532269
0.00362,0.23620,0.37168,0.00436,0.38414,0.0849551
0.00070,0.00107,0.20781,0.78683,0.00360,0.0069393
0.08600,0.52271,0.07190,0.05555,0.26385,0.1649568
0.10543,0.56196,0.00168,0.00065,0.33029,0.1635591
0.08804,0.53075,0.06803,0.00004,0.31314,0.1557857
0.10324,0.58477,0.00102,0.07515,0.23581,0.1652519
0.10226,0.58530,0.00126,0.07520,0.23598,0.1588142
0.10497,0.58890,0.00447,0.07818,0.22348,0.1560444
0.10091,0.50835,0.00267,0.07768,0.31039,0.1563381
0.10145,0.49514,0.00406,0.08804,0.31132,0.1521805
0.09554,0.53685,0.08144,0.00362,0.28256,0.1576153
0.09275,0.52971,0.09092,0.08632,0.20029,0.1571100
0.10398,0.56261,0.00092,0.00458,0.32791,0.1636723
0.13671,0.43738,0.00019,0.15067,0.27506,0.1485200
0.09486,0.55961,0.00491,0.00301,0.33761,0.1557381
0.15025,0.59782,0.00052,0.00170,0.24972,0.1577496
0.00045,0.00137,0.21758,0.24107,0.53953,0.0058646
0.00156,0.47966,0.21962,0.09554,0.20362,0.1439430
0.17896,0.55243,0.00081,0.00406,0.26374,0.1603657
0.09748,0.56190,0.00030,0.00101,0.33931,0.1600819
0.10921,0.58942,0.00272,0.08092,0.21773,0.1678354
0.42723,0.00490,0.55977,0.00369,0.00441,0.1618201
0.09265,0.55216,0.07191,0.06902,0.21425,0.1570553
0.11214,0.59198,0.00189,0.07954,0.21445,0.1611541
0.09845,0.53454,0.07954,0.07267,0.21479,0.1611544
0.00077,0.54188,0.08975,0.00493,0.36267,0.1591519
0.00316,0.60585,0.14641,0.00244,0.24215,0.1526714
0.09407,0.56696,0.00025,0.00126,0.33745,0.1651895
0.16320,0.26301,0.00029,0.41969,0.15381,0.0734993
0.00162,0.54303,0.07446,0.08501,0.29588,0.1615102
0.00303,0.79222,0.20365,0.00062,0.00048,0.0495189
0.15100,0.61242,0.00183,0.00103,0.23373,0.1632581
0.42608,0.00388,0.56816,0.00133,0.00055,0.1600110
0.08622,0.57078,0.00035,0.00163,0.34102,0.1591364
0.09196,0.53224,0.08913,0.00032,0.28635,0.1547601
0.20915,0.54230,0.00369,0.00472,0.24014,0.1516884
0.09836,0.58904,0.00370,0.08494,0.22396,0.1626930
