  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.48500,0.23000,0.28500,0.00000,0.00000,0.08785,0.00520,1.26993
  3,0.25500,0.36500,0.31500,0.06500,0.00000,0.08245,0.00248,0.62139
  4,0.00000,0.28500,0.71500,0.00000,0.00000,0.12317,0.00760,1.32122
  5,0.00000,0.53500,0.46500,0.00000,0.00000,0.12212,0.00400,0.84184
  6,0.11000,0.25500,0.61000,0.01000,0.01500,0.12580,0.00315,0.48848
  7,0.15500,0.15000,0.60000,0.00500,0.09000,0.14484,0.00367,0.48395
  8,0.15000,0.12500,0.58000,0.00000,0.14500,0.14873,0.00360,0.50556
  9,0.07500,0.16500,0.58500,0.00000,0.17500,0.14952,0.00316,0.48550
 10,0.07500,0.16000,0.58500,0.00000,0.18000,0.14945,0.00293,0.49199
 11,0.04500,0.17000,0.59000,0.00000,0.19500,0.15185,0.00301,0.50111
 12,0.04000,0.17500,0.58500,0.00000,0.20000,0.15205,0.00300,0.50616
 13,0.01500,0.18000,0.60500,0.00000,0.20000,0.15419,0.00312,0.50022
 14,0.00000,0.18000,0.62500,0.00000,0.19500,0.15537,0.00322,0.49778
 15,0.01000,0.18000,0.61000,0.00000,0.20000,0.15463,0.00313,0.50583
 16,0.01500,0.17500,0.61000,0.00000,0.20000,0.15426,0.00309,0.50712
 17,0.00000,0.09500,0.61000,0.00000,0.29500,0.15898,0.00391,0.54086
 18,0.00000,0.14000,0.62000,0.00000,0.24000,0.15652,0.00327,0.52087
 19,0.00000,0.12500,0.63500,0.00000,0.24000,0.15745,0.00330,0.50669
 20,0.00000,0.12500,0.63500,0.00000,0.24000,0.15742,0.00300,0.50321
 21,0.00000,0.12500,0.63500,0.00000,0.24000,0.15742,0.00286,0.50238
 22,0.00000,0.12000,0.64000,0.00000,0.24000,0.15786,0.00286,0.49723
 23,0.00000,0.12000,0.64000,0.00000,0.24000,0.15783,0.00326,0.51297
 24,0.00000,0.12000,0.64000,0.00000,0.24000,0.15781,0.00321,0.50615
 25,0.00000,0.11500,0.64500,0.00000,0.24000,0.15846,0.00322,0.49720
 26,0.00000,0.11500,0.64500,0.00000,0.24000,0.15835,0.00309,0.50202
 27,0.00000,0.13000,0.63000,0.00000,0.24000,0.15724,0.00307,0.52268
 28,0.00000,0.13000,0.63000,0.00000,0.24000,0.15726,0.00307,0.52273
 29,0.00000,0.13000,0.63000,0.00000,0.24000,0.15750,0.00308,0.51979
 30,0.00000,0.12000,0.63500,0.00000,0.24500,0.15750,0.00311,0.52687
 31,0.00000,0.11000,0.64500,0.00000,0.24500,0.15806,0.00310,0.51688
 32,0.00000,0.11500,0.64000,0.00000,0.24500,0.15794,0.00316,0.52966
 33,0.00000,0.11000,0.64500,0.00000,0.24500,0.15834,0.00317,0.52304
 34,0.00000,0.11000,0.64500,0.00000,0.24500,0.15851,0.00319,0.52078
 35,0.00000,0.10500,0.65000,0.00000,0.24500,0.15871,0.00320,0.51796
 36,0.00000,0.10500,0.65000,0.00000,0.24500,0.15865,0.00302,0.51851
 37,0.00000,0.11000,0.64500,0.00000,0.24500,0.15842,0.00301,0.52242
 38,0.00000,0.10500,0.65000,0.00000,0.24500,0.15871,0.00280,0.45160
 39,0.00000,0.10500,0.64500,0.00000,0.25000,0.15858,0.00279,0.45213
 40,0.00000,0.10500,0.64500,0.00000,0.25000,0.15862,0.00279,0.45196
 41,0.00000,0.10500,0.65000,0.00000,0.24500,0.15872,0.00280,0.45175
 42,0.00000,0.10000,0.65000,0.00000,0.25000,0.15884,0.00280,0.45117
 43,0.00000,0.10000,0.65000,0.00000,0.25000,0.15898,0.00281,0.45070
 44,0.00000,0.10000,0.65000,0.00000,0.25000,0.15895,0.00271,0.45198
 45,0.00000,0.10000,0.65000,0.00000,0.25000,0.15904,0.00272,0.45173
 46,0.00000,0.09500,0.65500,0.00000,0.25000,0.15916,0.00273,0.45145
 47,0.00000,0.10000,0.65000,0.00000,0.25000,0.15906,0.00272,0.45179
 48,0.00000,0.10000,0.65000,0.00000,0.25000,0.15904,0.00272,0.45186
 49,0.00000,0.09500,0.65500,0.00000,0.25000,0.15923,0.00274,0.45143
