     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.29180,0.28296,0.25479,0.12581,0.04464,0.0688735
0.06909,0.35192,0.21945,0.17108,0.18845,0.1170452
0.00148,0.38279,0.00490,0.11783,0.49300,0.1085126
0.00064,0.49682,0.00360,0.36778,0.13116,0.1032642
0.00395,0.13260,0.22082,0.30960,0.33303,0.0395240
0.00331,0.55229,0.13648,0.06367,0.24426,0.1592331
0.00279,0.64460,0.25938,0.00356,0.08967,0.1101642
0.11120,0.57782,0.01218,0.02584,0.27296,0.1645756
0.00145,0.64569,0.00388,0.02110,0.32788,0.1428079
0.12554,0.51669,0.08216,0.00297,0.27264,0.1557742
0.09825,0.55874,0.02147,0.10280,0.21874,0.1617589
0.08525,0.54673,0.04096,0.08020,0.24686,0.1608952
0.17355,0.59681,0.00428,0.03982,0.18554,0.1570677
0.12697,0.53959,0.00058,0.07468,0.25817,0.1658403
0.13266,0.53295,0.00054,0.07700,0.25685,0.1644647
0.13055,0.53548,0.00313,0.07485,0.25598,0.1616434
0.10440,0.54294,0.02246,0.07601,0.25419,0.1681674
0.09178,0.54649,0.02899,0.08283,0.24991,0.1621019
0.12222,0.53951,0.00153,0.07565,0.26109,0.1636553
0.11840,0.54463,0.00214,0.07484,0.25998,0.1636916
0.10039,0.54150,0.02979,0.07805,0.25028,0.1605083
0.12782,0.54177,0.00497,0.06547,0.25997,0.1703089
0.16076,0.52434,0.00177,0.04945,0.26369,0.1575440
0.09891,0.56205,0.00431,0.08251,0.25222,0.1617083
0.00115,0.48968,0.18283,0.00483,0.32151,0.1553292
0.11138,0.55274,0.00248,0.07793,0.25546,0.1642271
0.00281,0.02260,0.88831,0.00106,0.08522,0.0742252
0.10949,0.55887,0.00057,0.07749,0.25358,0.1628455
0.00092,0.00087,0.56647,0.00288,0.42886,0.0466583
0.10996,0.55701,0.00036,0.07639,0.25628,0.1688929
0.10133,0.55795,0.00436,0.08097,0.25539,0.1635092
0.99181,0.00011,0.00260,0.00124,0.00423,0.0000003
0.10456,0.55426,0.00352,0.07824,0.25941,0.1612999
0.00443,0.33575,0.65533,0.00299,0.00149,0.0590591
0.09347,0.54412,0.03564,0.06650,0.26027,0.1644971
0.09592,0.54317,0.03378,0.06765,0.25948,0.1566160
0.11710,0.55311,0.00046,0.07881,0.25051,0.1649388
0.11634,0.55128,0.00285,0.08169,0.24783,0.1627880
0.11456,0.55487,0.00261,0.08207,0.24589,0.1616170
0.11474,0.55196,0.00437,0.07633,0.25261,0.1677247
0.11699,0.55373,0.00082,0.07848,0.24997,0.1639642
0.11768,0.55102,0.00309,0.07490,0.25331,0.1665795
0.11995,0.54979,0.00131,0.07698,0.25197,0.1601980
0.11696,0.55300,0.00419,0.07313,0.25272,0.1740962
0.11275,0.55787,0.00224,0.07246,0.25468,0.1657081
0.48744,0.00187,0.00371,0.00461,0.50237,0.0000003
0.11600,0.55697,0.00140,0.07381,0.25182,0.1627080
0.11283,0.55725,0.00156,0.07476,0.25360,0.1683821
0.10953,0.55838,0.00422,0.07255,0.25531,0.1633645
0.41794,0.00115,0.00297,0.57654,0.00140,0.0002207
0.11438,0.55856,0.00267,0.07067,0.25373,0.1639179
0.11340,0.55705,0.00128,0.07278,0.25548,0.1656878
0.11087,0.55610,0.00453,0.07329,0.25520,0.1623269
0.11533,0.55774,0.00270,0.07121,0.25303,0.1587067
0.11502,0.55315,0.00242,0.07830,0.25112,0.1732023
