  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.29000,0.00000,0.31500,0.20000,0.19500,0.09235,0.00471,0.44947
  3,0.38000,0.00000,0.41500,0.12000,0.08500,0.10471,0.00545,0.72604
  4,0.25000,0.00000,0.51500,0.10500,0.13000,0.11067,0.00384,0.56236
  5,0.00000,0.00000,0.79000,0.05000,0.16000,0.14330,0.00743,0.89528
  6,0.12500,0.00000,0.59000,0.00000,0.28500,0.14792,0.00445,0.51073
  7,0.14500,0.00000,0.59500,0.01500,0.24500,0.14144,0.00359,0.48563
  8,0.12000,0.13000,0.57500,0.00000,0.17500,0.15255,0.00373,0.47473
  9,0.15000,0.09500,0.58000,0.00000,0.17500,0.15166,0.00336,0.46495
 10,0.13000,0.10000,0.57500,0.00000,0.19500,0.14975,0.00314,0.46758
 11,0.11500,0.09500,0.60500,0.00000,0.18500,0.14890,0.00334,0.49043
 12,0.11000,0.08500,0.62500,0.00000,0.18000,0.15003,0.00343,0.49621
 13,0.09500,0.08000,0.64500,0.00000,0.18000,0.15205,0.00373,0.49475
 14,0.07000,0.07500,0.66500,0.00000,0.19000,0.15384,0.00395,0.49080
 15,0.07000,0.07500,0.66500,0.00000,0.19000,0.15380,0.00361,0.48478
 16,0.07000,0.07500,0.66500,0.00000,0.19000,0.15373,0.00320,0.47672
 17,0.02500,0.08000,0.68000,0.00000,0.21500,0.15568,0.00326,0.46740
 18,0.03000,0.08500,0.67500,0.00000,0.21000,0.15561,0.00302,0.46686
 19,0.02500,0.08500,0.67000,0.00000,0.22000,0.15575,0.00322,0.46071
 20,0.00000,0.08000,0.67500,0.00000,0.24500,0.15997,0.00334,0.44342
 21,0.00000,0.08000,0.67500,0.00000,0.24500,0.15990,0.00316,0.44233
 22,0.00000,0.08000,0.67000,0.00000,0.25000,0.16093,0.00320,0.43850
 23,0.00000,0.08500,0.67500,0.00000,0.24000,0.15956,0.00313,0.44529
 24,0.00000,0.08500,0.67500,0.00000,0.24000,0.15972,0.00314,0.44479
 25,0.00000,0.08000,0.68000,0.00000,0.24000,0.15921,0.00314,0.44865
 26,0.00000,0.07500,0.68500,0.00000,0.24000,0.15944,0.00321,0.45740
 27,0.00000,0.07500,0.68500,0.00000,0.24000,0.15934,0.00320,0.45799
 28,0.00000,0.07500,0.68500,0.00000,0.24000,0.15944,0.00321,0.45758
 29,0.00000,0.07500,0.68500,0.00000,0.24000,0.15930,0.00320,0.45812
 30,0.00000,0.07500,0.68500,0.00000,0.24000,0.15909,0.00318,0.45858
 31,0.00000,0.07500,0.68500,0.00000,0.24000,0.15881,0.00315,0.45836
 32,0.00000,0.07000,0.68500,0.00000,0.24500,0.15878,0.00319,0.46027
 33,0.00000,0.06500,0.68500,0.00000,0.25000,0.15890,0.00319,0.45981
 34,0.00000,0.07000,0.68500,0.00000,0.24500,0.15888,0.00303,0.46159
 35,0.00000,0.06500,0.68500,0.00000,0.25000,0.15896,0.00304,0.46194
 36,0.00000,0.06500,0.68500,0.00000,0.25000,0.15900,0.00305,0.46202
 37,0.00000,0.06000,0.69000,0.00000,0.25000,0.15916,0.00308,0.46297
 38,0.00000,0.05500,0.69000,0.00000,0.25500,0.15924,0.00309,0.46381
 39,0.00000,0.06500,0.68500,0.00000,0.25000,0.15903,0.00303,0.46146
 40,0.00000,0.07000,0.68000,0.00000,0.25000,0.15925,0.00299,0.45773
 41,0.00000,0.07000,0.67500,0.00000,0.25500,0.15947,0.00295,0.45367
 42,0.00000,0.07000,0.68000,0.00000,0.25000,0.15925,0.00298,0.45754
 43,0.00000,0.07000,0.68000,0.00000,0.25000,0.15921,0.00298,0.45834
 44,0.00000,0.07000,0.68000,0.00000,0.25000,0.15925,0.00297,0.45779
 45,0.00000,0.07000,0.68000,0.00000,0.25000,0.15920,0.00298,0.45898
 46,0.00000,0.07000,0.68000,0.00000,0.25000,0.15921,0.00295,0.45894
 47,0.00000,0.07000,0.68000,0.00000,0.25000,0.15908,0.00296,0.46061
 48,0.00000,0.07000,0.68000,0.00000,0.25000,0.15913,0.00296,0.46004
 49,0.00000,0.07000,0.68000,0.00000,0.25000,0.15912,0.00272,0.45338
 50,0.00000,0.07000,0.68000,0.00000,0.25000,0.15918,0.00272,0.45284
 51,0.00000,0.07000,0.68000,0.00000,0.25000,0.15913,0.00272,0.45323
 52,0.00000,0.41000,0.00000,0.59000,0.00000,0.14006,0.00376,0.44830
 52,0.00000,0.07000,0.68500,0.00000,0.24500,0.15917,0.00376,0.44830
 53,0.00000,0.48000,0.00000,0.52000,0.00000,0.14404,0.00399,0.45827
 53,0.00000,0.07000,0.68500,0.00000,0.24500,0.15919,0.00399,0.45827
 54,0.00000,0.48000,0.00000,0.52000,0.00000,0.14405,0.00402,0.42094
 54,0.00000,0.07000,0.68000,0.00000,0.25000,0.15921,0.00402,0.42094
 55,0.00000,0.48000,0.00000,0.52000,0.00000,0.14404,0.00403,0.42269
 55,0.00000,0.07000,0.68000,0.00000,0.25000,0.15922,0.00403,0.42269
 56,0.00000,0.48000,0.00000,0.52000,0.00000,0.14402,0.00383,0.41949
 56,0.00000,0.07000,0.68000,0.00000,0.25000,0.15922,0.00383,0.41949
 57,0.00000,0.48500,0.00000,0.51500,0.00000,0.14354,0.00400,0.40215
 57,0.00000,0.07000,0.68000,0.00000,0.25000,0.15917,0.00400,0.40215
 58,0.00000,0.48500,0.00000,0.51500,0.00000,0.14354,0.00400,0.40218
 58,0.00000,0.07000,0.68000,0.00000,0.25000,0.15916,0.00400,0.40218
 59,0.00000,0.48500,0.00000,0.51500,0.00000,0.14352,0.00400,0.40260
 59,0.00000,0.07000,0.68500,0.00000,0.24500,0.15896,0.00400,0.40260
 60,0.00000,0.48500,0.00000,0.51500,0.00000,0.14351,0.00405,0.40483
 60,0.00000,0.07500,0.68500,0.00000,0.24000,0.15918,0.00405,0.40483
 61,0.00000,0.48500,0.00000,0.51500,0.00000,0.14364,0.00447,0.41686
 61,0.00000,0.07500,0.68500,0.00000,0.24000,0.15905,0.00447,0.41686
 62,0.00000,0.48500,0.00000,0.51500,0.00000,0.14361,0.00441,0.41904
 62,0.00000,0.07500,0.68500,0.00000,0.24000,0.15903,0.00441,0.41904
 63,0.00000,0.48500,0.00000,0.51500,0.00000,0.14361,0.00441,0.41955
 63,0.00000,0.07500,0.68500,0.00000,0.24000,0.15897,0.00441,0.41955
 64,0.00000,0.48500,0.00000,0.51500,0.00000,0.14356,0.00433,0.41742
 64,0.00000,0.07500,0.68500,0.00000,0.24000,0.15898,0.00433,0.41742
 64,0.00000,0.00000,0.00000,0.00000,1.00000,0.00031,0.00433,0.41742
 65,0.00000,0.48500,0.00000,0.51500,0.00000,0.14373,0.00434,0.41535
 65,0.00000,0.07500,0.68500,0.00000,0.24000,0.15903,0.00434,0.41535
 66,0.00000,0.48500,0.00000,0.51500,0.00000,0.14373,0.00434,0.41548
 66,0.00000,0.07500,0.68500,0.00000,0.24000,0.15905,0.00434,0.41548
 67,0.00000,0.48500,0.00000,0.51500,0.00000,0.14369,0.00433,0.41912
 67,0.00000,0.07500,0.68500,0.00000,0.24000,0.15905,0.00433,0.41912
 68,0.00000,0.48500,0.00000,0.51500,0.00000,0.14369,0.00433,0.41912
 68,0.00000,0.07500,0.68500,0.00000,0.24000,0.15901,0.00433,0.41912
 69,0.00000,0.48500,0.00000,0.51500,0.00000,0.14369,0.00425,0.42129
 69,0.00000,0.07500,0.68500,0.00000,0.24000,0.15901,0.00425,0.42129
 70,0.00000,0.48500,0.00000,0.51500,0.00000,0.14369,0.00425,0.42139
 70,0.00000,0.07500,0.68500,0.00000,0.24000,0.15898,0.00425,0.42139
 71,0.00000,0.48500,0.00000,0.51500,0.00000,0.14356,0.00428,0.42611
 71,0.00000,0.07500,0.68500,0.00000,0.24000,0.15898,0.00428,0.42611
 72,0.00000,0.48500,0.00000,0.51500,0.00000,0.14354,0.00435,0.43058
 72,0.00000,0.07500,0.68500,0.00000,0.24000,0.15899,0.00435,0.43058
 73,0.00000,0.48500,0.00000,0.51500,0.00000,0.14354,0.00435,0.43062
 73,0.00000,0.07500,0.68500,0.00000,0.24000,0.15898,0.00435,0.43062
 74,0.00000,0.48500,0.00000,0.51500,0.00000,0.14354,0.00434,0.43061
 74,0.00000,0.07000,0.68500,0.00000,0.24500,0.15891,0.00434,0.43061
 75,0.00000,0.48500,0.00000,0.51500,0.00000,0.14353,0.00433,0.43033
 75,0.00000,0.07000,0.68500,0.00000,0.24500,0.15876,0.00433,0.43033
 76,0.00000,0.48500,0.00000,0.51500,0.00000,0.14353,0.00433,0.43053
 76,0.00000,0.07000,0.68500,0.00000,0.24500,0.15871,0.00433,0.43053
 77,0.00000,0.48500,0.00000,0.51500,0.00000,0.14353,0.00433,0.43054
 77,0.00000,0.07000,0.68500,0.00000,0.24500,0.15873,0.00433,0.43054
 78,0.00000,0.48500,0.00000,0.51500,0.00000,0.14353,0.00433,0.43057
 78,0.00000,0.07500,0.68000,0.00000,0.24500,0.15875,0.00433,0.43057
 79,0.00000,0.48500,0.00000,0.51500,0.00000,0.14353,0.00432,0.43049
 79,0.00000,0.07000,0.68500,0.00000,0.24500,0.15871,0.00432,0.43049
 80,0.00000,0.48500,0.00000,0.51500,0.00000,0.14353,0.00433,0.43068
 80,0.00000,0.07500,0.68000,0.00000,0.24500,0.15882,0.00433,0.43068
 81,0.00000,0.48500,0.00000,0.51500,0.00000,0.14353,0.00433,0.43062
 81,0.00000,0.07500,0.68000,0.00000,0.24500,0.15885,0.00433,0.43062
 82,0.00000,0.48500,0.00000,0.51500,0.00000,0.14353,0.00432,0.43042
 82,0.00000,0.07500,0.68000,0.00000,0.24500,0.15880,0.00432,0.43042
 83,0.00000,0.48500,0.00000,0.51500,0.00000,0.14353,0.00431,0.43029
 83,0.00000,0.07500,0.68000,0.00000,0.24500,0.15872,0.00431,0.43029
 84,0.00000,0.48500,0.00000,0.51500,0.00000,0.14353,0.00432,0.43036
 84,0.00000,0.07500,0.68000,0.00000,0.24500,0.15876,0.00432,0.43036
 85,0.00000,0.48500,0.00000,0.51500,0.00000,0.14353,0.00432,0.43035
 85,0.00000,0.07500,0.68000,0.00000,0.24500,0.15874,0.00432,0.43035
 86,0.00000,0.48500,0.00000,0.51500,0.00000,0.14353,0.00431,0.43026
 86,0.00000,0.07500,0.68000,0.00000,0.24500,0.15881,0.00431,0.43026
 87,0.00000,0.48500,0.00000,0.51500,0.00000,0.14353,0.00432,0.43055
 87,0.00000,0.07000,0.68000,0.00000,0.25000,0.15873,0.00432,0.43055
 88,0.00000,0.48500,0.00000,0.51500,0.00000,0.14352,0.00440,0.43259
 88,0.00000,0.07000,0.68500,0.00000,0.24500,0.15871,0.00440,0.43259
 89,0.00000,0.48500,0.00000,0.51500,0.00000,0.14352,0.00440,0.43262
 89,0.00000,0.07000,0.68000,0.00000,0.25000,0.15874,0.00440,0.43262
 90,0.00000,0.48500,0.00000,0.51500,0.00000,0.14352,0.00439,0.43308
 90,0.00000,0.07500,0.68000,0.00000,0.24500,0.15863,0.00439,0.43308
 91,0.00000,0.48500,0.00000,0.51500,0.00000,0.14351,0.00439,0.43298
 91,0.00000,0.07500,0.68000,0.00000,0.24500,0.15855,0.00439,0.43298
 92,0.00000,0.48500,0.00000,0.51500,0.00000,0.14351,0.00439,0.43300
 92,0.00000,0.07500,0.68000,0.00000,0.24500,0.15855,0.00439,0.43300
 93,0.00000,0.48500,0.00000,0.51500,0.00000,0.14351,0.00438,0.43285
 93,0.00000,0.07000,0.68500,0.00000,0.24500,0.15846,0.00438,0.43285
 94,0.00000,0.48500,0.00000,0.51500,0.00000,0.14351,0.00437,0.43296
 94,0.00000,0.07500,0.68000,0.00000,0.24500,0.15834,0.00437,0.43296
 95,0.00000,0.48500,0.00000,0.51500,0.00000,0.14351,0.00437,0.43296
 95,0.00000,0.07000,0.68500,0.00000,0.24500,0.15826,0.00437,0.43296
 96,0.00000,0.48500,0.00000,0.51500,0.00000,0.14351,0.00437,0.43283
 96,0.00000,0.07000,0.68000,0.00000,0.25000,0.15829,0.00437,0.43283
 97,0.00000,0.48500,0.00000,0.51500,0.00000,0.14351,0.00437,0.43310
 97,0.00000,0.07000,0.68500,0.00000,0.24500,0.15822,0.00437,0.43310
 98,0.00000,0.48500,0.00000,0.51500,0.00000,0.14352,0.00432,0.43188
 98,0.00000,0.07500,0.68000,0.00000,0.24500,0.15822,0.00432,0.43188
 99,0.00000,0.48500,0.00000,0.51500,0.00000,0.14352,0.00432,0.43196
 99,0.00000,0.07000,0.68500,0.00000,0.24500,0.15815,0.00432,0.43196
