     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.17792,0.07083,0.26014,0.23218,0.25893,0.0337809
0.06619,0.18234,0.08217,0.25189,0.41742,0.0491226
0.00421,0.11354,0.00377,0.00235,0.87613,0.0109231
0.00160,0.33444,0.00289,0.36947,0.29161,0.0970972
0.00121,0.53456,0.00047,0.46332,0.00044,0.0610609
0.00317,0.26867,0.00325,0.51988,0.20503,0.0539171
0.00336,0.45614,0.00021,0.29195,0.24835,0.1208494
0.09821,0.48985,0.00012,0.19732,0.21451,0.1516472
0.24453,0.48231,0.00391,0.12794,0.14132,0.1375648
0.13276,0.54127,0.00250,0.08063,0.24284,0.1645674
0.10942,0.67374,0.00006,0.02623,0.19056,0.1498656
0.10186,0.54091,0.12383,0.00417,0.22923,0.1500442
0.12325,0.55910,0.00190,0.00861,0.30714,0.1620667
0.12945,0.55140,0.00119,0.04941,0.26855,0.1623551
0.08710,0.56539,0.00143,0.05817,0.28790,0.1638422
0.00247,0.37253,0.61960,0.00447,0.00092,0.0638305
0.08615,0.55420,0.23080,0.12844,0.00042,0.1036306
0.39269,0.00476,0.59768,0.00114,0.00372,0.1645369
0.51651,0.00313,0.47487,0.00298,0.00251,0.1537972
0.37325,0.11499,0.50839,0.00276,0.00061,0.0942889
0.89587,0.00027,0.10036,0.00024,0.00326,0.0229569
0.14203,0.00160,0.85063,0.00499,0.00075,0.1151071
0.34824,0.00222,0.56852,0.07952,0.00149,0.1378180
0.12154,0.55120,0.00312,0.05997,0.26416,0.1627479
0.11908,0.55291,0.00002,0.05994,0.26805,0.1661979
0.12996,0.54979,0.00285,0.05463,0.26278,0.1634003
0.56913,0.00013,0.00443,0.00105,0.42526,0.0000094
0.34034,0.00185,0.56468,0.00411,0.08902,0.1304337
0.07820,0.57960,0.00193,0.04195,0.29833,0.1633339
0.52276,0.00338,0.00455,0.46865,0.00066,0.0013040
0.10564,0.56469,0.00317,0.06024,0.26627,0.1653297
0.00150,0.62189,0.07852,0.00151,0.29657,0.1576766
0.09093,0.57175,0.00003,0.05545,0.28183,0.1656565
0.08866,0.56765,0.00288,0.05567,0.28514,0.1632261
0.09356,0.59993,0.00205,0.00022,0.30424,0.1627999
0.09561,0.56826,0.00078,0.05740,0.27795,0.1625352
