  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.00000,0.32500,0.18500,0.47000,0.02000,0.08843,0.00429,0.42632
  3,0.00000,0.26500,0.12500,0.61000,0.00000,0.09902,0.00506,0.71116
  4,0.00000,0.23000,0.17000,0.60000,0.00000,0.09917,0.00453,0.81641
  5,0.00000,0.18000,0.21500,0.60500,0.00000,0.10118,0.00296,0.63710
  6,0.00000,0.30500,0.08000,0.61500,0.00000,0.10209,0.00328,0.54960
  7,0.00000,0.34500,0.00000,0.65500,0.00000,0.10254,0.00470,0.69130
  7,0.00000,0.09500,0.76000,0.14500,0.00000,0.10888,0.00470,0.69130
  8,0.36000,0.00000,0.64000,0.00000,0.00000,0.14427,0.00626,0.68157
  8,0.00000,0.35000,0.00000,0.65000,0.00000,0.10331,0.00626,0.68157
  9,0.27000,0.00000,0.73000,0.00000,0.00000,0.14699,0.00459,0.51720
  9,0.00000,0.30500,0.03000,0.66500,0.00000,0.10070,0.00459,0.51720
 10,0.26000,0.00000,0.72000,0.00000,0.02000,0.14723,0.00430,0.52287
 10,0.00000,0.31000,0.01500,0.67500,0.00000,0.10059,0.00430,0.52287
 11,0.26000,0.03500,0.68500,0.00000,0.02000,0.14660,0.00399,0.51473
 11,0.00000,0.29000,0.04000,0.67000,0.00000,0.09963,0.00399,0.51473
 12,0.26000,0.03500,0.68500,0.00000,0.02000,0.14641,0.00397,0.53527
 12,0.00000,0.30000,0.01500,0.68500,0.00000,0.09984,0.00397,0.53527
 13,0.26000,0.03500,0.68500,0.00000,0.02000,0.14643,0.00353,0.52581
 13,0.00000,0.29500,0.03500,0.67000,0.00000,0.09963,0.00353,0.52581
 14,0.26000,0.04000,0.67500,0.00000,0.02500,0.14496,0.00383,0.52543
 14,0.26000,0.04000,0.67500,0.00000,0.02500,0.14496,0.00383,0.52543
 14,0.00000,0.27500,0.00000,0.72500,0.00000,0.09900,0.00383,0.52543
 15,0.26000,0.04500,0.67000,0.00000,0.02500,0.14501,0.00371,0.53359
 15,0.26000,0.04500,0.67000,0.00000,0.02500,0.14501,0.00371,0.53359
 15,0.00000,0.27500,0.00000,0.72500,0.00000,0.09901,0.00371,0.53359
 16,0.27500,0.04000,0.68500,0.00000,0.00000,0.14461,0.00410,0.56369
 16,0.00000,0.28000,0.00000,0.72000,0.00000,0.09931,0.00410,0.56369
 17,0.27500,0.04000,0.68500,0.00000,0.00000,0.14455,0.00391,0.56716
 17,0.00000,0.28000,0.00000,0.72000,0.00000,0.09931,0.00391,0.56716
 18,0.27500,0.04000,0.68500,0.00000,0.00000,0.14451,0.00378,0.57174
 18,0.00000,0.28000,0.00000,0.72000,0.00000,0.09930,0.00378,0.57174
 19,0.27000,0.02500,0.70500,0.00000,0.00000,0.14567,0.00398,0.56793
 19,0.00000,0.27500,0.00000,0.72500,0.00000,0.09956,0.00398,0.56793
 20,0.18500,0.00000,0.81500,0.00000,0.00000,0.20073,0.00461,0.31077
