  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.00000,0.65000,0.35000,0.00000,0.00000,0.06154,0.00349,10.00000
  3,0.00000,0.00000,1.00000,0.00000,0.00000,0.06446,0.00312,10.00000
  4,0.00000,0.00000,1.00000,0.00000,0.00000,0.06366,0.00271,10.00000
  5,0.00000,0.00000,0.58000,0.19000,0.23000,0.06683,0.00226,1.63104
  6,0.00000,0.31500,0.46500,0.22000,0.00000,0.07703,0.00170,0.88784
  7,0.00000,0.24000,0.42500,0.33500,0.00000,0.10045,0.00253,0.86006
  8,0.00000,0.31000,0.42000,0.27000,0.00000,0.09899,0.00221,0.85233
  9,0.00000,0.30500,0.43000,0.26500,0.00000,0.09846,0.00204,0.87865
 10,0.00000,0.30000,0.44000,0.26000,0.00000,0.09920,0.00202,0.85879
 11,0.00000,0.29500,0.45000,0.25500,0.00000,0.10019,0.00199,0.82929
 12,0.00000,0.30000,0.44500,0.25500,0.00000,0.09990,0.00200,0.83937
 13,0.00000,0.30000,0.44500,0.25500,0.00000,0.10017,0.00199,0.83211
 14,0.27500,0.17500,0.44000,0.11000,0.00000,0.12188,0.00296,0.64001
 15,0.29500,0.16000,0.45500,0.09000,0.00000,0.12401,0.00309,0.66304
 16,0.29000,0.08500,0.48500,0.14000,0.00000,0.12443,0.00273,0.64220
 17,0.31000,0.04500,0.50500,0.14000,0.00000,0.12608,0.00283,0.65933
 18,0.30500,0.07000,0.51000,0.11500,0.00000,0.12436,0.00274,0.66476
 19,0.32500,0.05000,0.54000,0.08500,0.00000,0.12500,0.00277,0.68668
 20,0.32500,0.05000,0.54500,0.08000,0.00000,0.12558,0.00271,0.67454
 21,0.32000,0.05500,0.54500,0.08000,0.00000,0.12574,0.00269,0.67207
 22,0.32000,0.05500,0.55500,0.07000,0.00000,0.12618,0.00264,0.66102
 23,0.30500,0.06500,0.53500,0.09500,0.00000,0.12590,0.00317,0.67186
 24,0.29000,0.07000,0.54000,0.10000,0.00000,0.12680,0.00296,0.63253
 25,0.26500,0.08000,0.55500,0.10000,0.00000,0.12833,0.00280,0.58438
 26,0.26500,0.09000,0.55000,0.09500,0.00000,0.12846,0.00265,0.56652
 27,0.25000,0.09000,0.57000,0.09000,0.00000,0.13012,0.00259,0.53604
 28,0.25000,0.10000,0.57000,0.08000,0.00000,0.13011,0.00274,0.55186
 29,0.23500,0.12500,0.60000,0.04000,0.00000,0.13329,0.00279,0.52300
 30,0.23500,0.11500,0.59000,0.06000,0.00000,0.13319,0.00275,0.51098
 30,0.00000,0.34000,0.04500,0.61500,0.00000,0.09802,0.00275,0.51098
 31,0.21000,0.17000,0.62000,0.00000,0.00000,0.13946,0.00305,0.49034
 31,0.00000,0.34000,0.05000,0.61000,0.00000,0.10038,0.00305,0.49034
 32,0.20500,0.17500,0.62000,0.00000,0.00000,0.14014,0.00307,0.48961
 32,0.00000,0.34000,0.04500,0.61500,0.00000,0.10068,0.00307,0.48961
 33,0.20500,0.17500,0.62000,0.00000,0.00000,0.14009,0.00292,0.48711
 33,0.00000,0.34000,0.05000,0.61000,0.00000,0.10073,0.00292,0.48711
 34,0.19500,0.18500,0.62000,0.00000,0.00000,0.14108,0.00297,0.48424
 34,0.00000,0.34000,0.05000,0.61000,0.00000,0.10104,0.00297,0.48424
 35,0.19500,0.18000,0.62500,0.00000,0.00000,0.14101,0.00286,0.48124
 35,0.00000,0.34500,0.04000,0.61500,0.00000,0.10247,0.00286,0.48124
 36,0.19000,0.18500,0.62500,0.00000,0.00000,0.14187,0.00291,0.47887
 36,0.00000,0.34500,0.04000,0.61500,0.00000,0.10266,0.00291,0.47887
 37,0.19000,0.18500,0.62500,0.00000,0.00000,0.14183,0.00291,0.47925
 37,0.00000,0.34500,0.04000,0.61500,0.00000,0.10266,0.00291,0.47925
 38,0.19500,0.18000,0.62500,0.00000,0.00000,0.14124,0.00287,0.48141
 38,0.00000,0.34500,0.04000,0.61500,0.00000,0.10244,0.00287,0.48141
 39,0.19500,0.18000,0.62500,0.00000,0.00000,0.14193,0.00291,0.47912
 39,0.00000,0.34500,0.04000,0.61500,0.00000,0.10250,0.00291,0.47912
 40,0.20000,0.18500,0.61500,0.00000,0.00000,0.14200,0.00287,0.47924
 40,0.00000,0.31000,0.08500,0.60500,0.00000,0.10266,0.00287,0.47924
 41,0.20000,0.00500,0.67500,0.12000,0.00000,0.14255,0.00305,0.43703
 41,0.20000,0.00500,0.67500,0.12000,0.00000,0.14255,0.00305,0.43703
 41,0.00000,0.32500,0.06000,0.61500,0.00000,0.10009,0.00305,0.43703
 42,0.19500,0.00000,0.68000,0.12500,0.00000,0.14370,0.00306,0.43218
 42,0.00000,0.32000,0.06500,0.61500,0.00000,0.09990,0.00306,0.43218
 43,0.19000,0.00000,0.68000,0.13000,0.00000,0.14442,0.00306,0.42954
 43,0.00000,0.32500,0.06000,0.61500,0.00000,0.09991,0.00306,0.42954
 44,0.19500,0.00000,0.68000,0.12500,0.00000,0.14421,0.00306,0.43202
 44,0.00000,0.32000,0.06000,0.62000,0.00000,0.09989,0.00306,0.43202
 45,0.21000,0.00000,0.70500,0.08500,0.00000,0.14728,0.00309,0.41208
 45,0.00000,0.28500,0.14000,0.57500,0.00000,0.09989,0.00309,0.41208
 46,0.20500,0.00000,0.70500,0.09000,0.00000,0.14717,0.00350,0.40921
 46,0.00000,0.36000,0.00000,0.64000,0.00000,0.13778,0.00350,0.40921
 47,0.20000,0.00000,0.69000,0.11000,0.00000,0.14621,0.00442,0.44145
 47,0.00000,0.40000,0.00000,0.60000,0.00000,0.13847,0.00442,0.44145
 48,0.18500,0.00000,0.69500,0.12000,0.00000,0.14589,0.00443,0.42027
 48,0.00000,0.40500,0.00000,0.59500,0.00000,0.13907,0.00443,0.42027
 49,0.23000,0.00000,0.75000,0.02000,0.00000,0.15165,0.00452,0.37010
 49,0.00000,0.40000,0.00000,0.60000,0.00000,0.13920,0.00452,0.37010
 49,0.00000,0.00000,0.55500,0.21000,0.23500,0.14548,0.00452,0.37010
 50,0.23500,0.00000,0.75000,0.01500,0.00000,0.15130,0.00459,0.37616
 50,0.00000,0.40000,0.00000,0.60000,0.00000,0.13922,0.00459,0.37616
 50,0.00000,0.00000,0.52500,0.23000,0.24500,0.14882,0.00459,0.37616
 51,0.23000,0.00000,0.75000,0.02000,0.00000,0.15091,0.00467,0.38212
 51,0.00000,0.40000,0.00000,0.60000,0.00000,0.13924,0.00467,0.38212
 51,0.00000,0.00000,0.53500,0.20500,0.26000,0.14991,0.00467,0.38212
 52,0.23000,0.00000,0.74500,0.02500,0.00000,0.15079,0.00469,0.38371
 52,0.00000,0.40000,0.00000,0.60000,0.00000,0.13923,0.00469,0.38371
 52,0.00000,0.00000,0.53500,0.20500,0.26000,0.14970,0.00469,0.38371
 53,0.23500,0.00000,0.76500,0.00000,0.00000,0.15389,0.00497,0.37624
 53,0.00000,0.39500,0.00000,0.60500,0.00000,0.13906,0.00497,0.37624
 53,0.00000,0.00000,0.67500,0.03000,0.29500,0.15202,0.00497,0.37624
 54,0.23000,0.00000,0.76500,0.00500,0.00000,0.15415,0.00462,0.36406
 54,0.00000,0.40000,0.00000,0.60000,0.00000,0.13925,0.00462,0.36406
 54,0.00000,0.07000,0.67000,0.00000,0.26000,0.15612,0.00462,0.36406
 55,0.23500,0.00000,0.76500,0.00000,0.00000,0.15436,0.00462,0.36469
 55,0.00000,0.39000,0.00000,0.61000,0.00000,0.13859,0.00462,0.36469
 55,0.00000,0.07000,0.67500,0.00000,0.25500,0.15614,0.00462,0.36469
 56,0.23000,0.00000,0.76500,0.00500,0.00000,0.15431,0.00443,0.36098
 56,0.00000,0.39000,0.00000,0.61000,0.00000,0.13863,0.00443,0.36098
 56,0.00000,0.07000,0.67500,0.00000,0.25500,0.15616,0.00443,0.36098
 57,0.23000,0.00000,0.76500,0.00500,0.00000,0.15420,0.00444,0.36215
 57,0.00000,0.39000,0.00000,0.61000,0.00000,0.13862,0.00444,0.36215
 57,0.00000,0.07000,0.67000,0.00000,0.26000,0.15595,0.00444,0.36215
 58,0.23000,0.00000,0.76500,0.00500,0.00000,0.15376,0.00440,0.36569
 58,0.00000,0.39000,0.00000,0.61000,0.00000,0.13859,0.00440,0.36569
 58,0.00000,0.07000,0.67000,0.00000,0.26000,0.15592,0.00440,0.36569
 59,0.23000,0.00000,0.76000,0.01000,0.00000,0.15338,0.00444,0.36651
 59,0.00000,0.39000,0.00000,0.61000,0.00000,0.13863,0.00444,0.36651
 59,0.00000,0.07500,0.65500,0.00000,0.27000,0.15719,0.00444,0.36651
 60,0.61500,0.01500,0.00000,0.00500,0.36500,0.04151,0.00437,0.36966
 60,0.23000,0.00000,0.76000,0.01000,0.00000,0.15273,0.00437,0.36966
 60,0.00000,0.39000,0.00000,0.61000,0.00000,0.13859,0.00437,0.36966
 60,0.00000,0.08000,0.65500,0.00000,0.26500,0.15717,0.00437,0.36966
 61,0.61000,0.01500,0.00000,0.01000,0.36500,0.04152,0.00440,0.37085
 61,0.23000,0.00000,0.76000,0.01000,0.00000,0.15244,0.00440,0.37085
 61,0.00000,0.39000,0.00000,0.61000,0.00000,0.13862,0.00440,0.37085
 61,0.00000,0.08000,0.65000,0.00000,0.27000,0.15779,0.00440,0.37085
 62,0.61000,0.01000,0.00000,0.01500,0.36500,0.04154,0.00444,0.37091
 62,0.23000,0.00000,0.75500,0.01500,0.00000,0.15225,0.00444,0.37091
 62,0.00000,0.39000,0.00000,0.61000,0.00000,0.13867,0.00444,0.37091
 62,0.00000,0.08500,0.64000,0.00000,0.27500,0.15850,0.00444,0.37091
 63,0.61000,0.01000,0.00000,0.02000,0.36000,0.04158,0.00449,0.37108
 63,0.23000,0.00000,0.75500,0.01500,0.00000,0.15206,0.00449,0.37108
 63,0.00000,0.39500,0.00000,0.60500,0.00000,0.13871,0.00449,0.37108
 63,0.00000,0.08500,0.63500,0.00000,0.28000,0.15928,0.00449,0.37108
 64,0.61000,0.01000,0.00000,0.02000,0.36000,0.04157,0.00448,0.37161
 64,0.23000,0.00000,0.75500,0.01500,0.00000,0.15206,0.00448,0.37161
 64,0.00000,0.39500,0.00000,0.60500,0.00000,0.13870,0.00448,0.37161
 64,0.00000,0.08500,0.63500,0.00000,0.28000,0.15910,0.00448,0.37161
 65,0.61000,0.01500,0.00000,0.01500,0.36000,0.04157,0.00448,0.37223
 65,0.23000,0.00000,0.75500,0.01500,0.00000,0.15209,0.00448,0.37223
 65,0.00000,0.39000,0.00000,0.61000,0.00000,0.13867,0.00448,0.37223
 65,0.00000,0.08000,0.64000,0.00000,0.28000,0.15872,0.00448,0.37223
 66,0.61000,0.01000,0.00000,0.02000,0.36000,0.04158,0.00449,0.37214
 66,0.23000,0.00000,0.75500,0.01500,0.00000,0.15207,0.00449,0.37214
 66,0.00000,0.39000,0.00000,0.61000,0.00000,0.13867,0.00449,0.37214
 66,0.00000,0.08000,0.64000,0.00000,0.28000,0.15889,0.00449,0.37214
 67,0.61000,0.01000,0.00000,0.02000,0.36000,0.04158,0.00449,0.37234
 67,0.23000,0.00000,0.75500,0.01500,0.00000,0.15203,0.00449,0.37234
 67,0.00000,0.39500,0.00000,0.60500,0.00000,0.13871,0.00449,0.37234
 67,0.00000,0.08500,0.63500,0.00000,0.28000,0.15904,0.00449,0.37234
 68,0.61500,0.01000,0.00000,0.01500,0.36000,0.04159,0.00449,0.37254
 68,0.23000,0.00000,0.75500,0.01500,0.00000,0.15207,0.00449,0.37254
 68,0.00000,0.39000,0.00000,0.61000,0.00000,0.13863,0.00449,0.37254
 68,0.00000,0.07500,0.64000,0.00000,0.28500,0.15887,0.00449,0.37254
 69,0.61500,0.00500,0.00000,0.01500,0.36500,0.04159,0.00450,0.37341
 69,0.23500,0.00000,0.75500,0.01000,0.00000,0.15226,0.00450,0.37341
 69,0.00000,0.39500,0.00000,0.60500,0.00000,0.13869,0.00450,0.37341
 69,0.00000,0.08500,0.64500,0.00000,0.27000,0.15851,0.00450,0.37341
 70,0.61500,0.01000,0.00000,0.01500,0.36000,0.04159,0.00450,0.37325
 70,0.23500,0.00000,0.75500,0.01000,0.00000,0.15226,0.00450,0.37325
 70,0.00000,0.39500,0.00000,0.60500,0.00000,0.13870,0.00450,0.37325
 70,0.00000,0.08500,0.64500,0.00000,0.27000,0.15859,0.00450,0.37325
 71,0.61500,0.01000,0.00000,0.01500,0.36000,0.04160,0.00449,0.37304
 71,0.23500,0.00000,0.75500,0.01000,0.00000,0.15229,0.00449,0.37304
 71,0.00000,0.39500,0.00000,0.60500,0.00000,0.13870,0.00449,0.37304
 71,0.00000,0.09000,0.64500,0.00000,0.26500,0.15874,0.00449,0.37304
 72,0.61000,0.00500,0.00000,0.02000,0.36500,0.04160,0.00452,0.37742
 72,0.23500,0.00000,0.75500,0.01000,0.00000,0.15200,0.00452,0.37742
 72,0.00000,0.39500,0.00000,0.60500,0.00000,0.13870,0.00452,0.37742
 72,0.00000,0.09000,0.64500,0.00000,0.26500,0.15872,0.00452,0.37742
 73,0.61000,0.01000,0.00000,0.02000,0.36000,0.04158,0.00449,0.37650
 73,0.23500,0.00000,0.75500,0.01000,0.00000,0.15213,0.00449,0.37650
 73,0.00000,0.39500,0.00000,0.60500,0.00000,0.13868,0.00449,0.37650
 73,0.00000,0.09000,0.64500,0.00000,0.26500,0.15901,0.00449,0.37650
 74,0.61000,0.00500,0.00000,0.02000,0.36500,0.04158,0.00453,0.37749
 74,0.23500,0.00000,0.75500,0.01000,0.00000,0.15207,0.00453,0.37749
 74,0.00000,0.39500,0.00000,0.60500,0.00000,0.13866,0.00453,0.37749
 74,0.00000,0.08500,0.64500,0.00000,0.27000,0.15867,0.00453,0.37749
 75,0.61000,0.00500,0.00000,0.02000,0.36500,0.04158,0.00453,0.37771
 75,0.23500,0.00000,0.75500,0.01000,0.00000,0.15206,0.00453,0.37771
 75,0.00000,0.39500,0.00000,0.60500,0.00000,0.13866,0.00453,0.37771
 75,0.00000,0.08500,0.64500,0.00000,0.27000,0.15863,0.00453,0.37771
 76,0.61500,0.00500,0.00000,0.01500,0.36500,0.04157,0.00446,0.37747
 76,0.23000,0.00000,0.75500,0.01500,0.00000,0.15193,0.00446,0.37747
 76,0.00000,0.39500,0.00000,0.60500,0.00000,0.13871,0.00446,0.37747
 76,0.00000,0.08500,0.64500,0.00000,0.27000,0.15865,0.00446,0.37747
 77,0.61500,0.00500,0.00000,0.01500,0.36500,0.04161,0.00450,0.37756
