  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.28000,0.30500,0.33500,0.07000,0.01000,0.09995,0.00528,0.49409
  3,0.30500,0.31500,0.34500,0.03500,0.00000,0.10353,0.00443,0.65863
  4,0.16000,0.26500,0.44500,0.07500,0.05500,0.10910,0.00354,0.43391
  5,0.15500,0.11000,0.60500,0.13000,0.00000,0.13475,0.00494,0.60448
  6,0.29000,0.00000,0.71000,0.00000,0.00000,0.15432,0.00652,0.73962
  7,0.28000,0.02500,0.69500,0.00000,0.00000,0.15329,0.00556,0.70404
  8,0.28000,0.02500,0.69500,0.00000,0.00000,0.15316,0.00494,0.70395
  9,0.13000,0.03000,0.84000,0.00000,0.00000,0.17421,0.00518,0.46497
 10,0.10500,0.01500,0.88000,0.00000,0.00000,0.17928,0.00526,0.49590
 11,0.11000,0.02000,0.87000,0.00000,0.00000,0.17943,0.00576,0.47307
 12,0.12000,0.00000,0.88000,0.00000,0.00000,0.18005,0.00693,0.49393
 12,0.02500,0.41000,0.03500,0.50500,0.02500,0.13726,0.00693,0.49393
 13,0.12000,0.00000,0.88000,0.00000,0.00000,0.18011,0.00665,0.47914
 13,0.00000,0.47000,0.03000,0.47500,0.02500,0.13745,0.00665,0.47914
 14,0.12500,0.00500,0.87000,0.00000,0.00000,0.17971,0.00646,0.42866
 14,0.00000,0.43500,0.00000,0.56500,0.00000,0.14042,0.00646,0.42866
 15,0.11500,0.02000,0.86500,0.00000,0.00000,0.17945,0.00623,0.43096
 15,0.00000,0.45000,0.00000,0.55000,0.00000,0.13998,0.00623,0.43096
 16,0.12000,0.02500,0.85500,0.00000,0.00000,0.17946,0.00554,0.41827
 16,0.00000,0.45000,0.00000,0.55000,0.00000,0.13984,0.00554,0.41827
 17,0.12000,0.02500,0.85500,0.00000,0.00000,0.17942,0.00519,0.41609
 17,0.00000,0.44000,0.00000,0.56000,0.00000,0.13981,0.00519,0.41609
 18,0.12000,0.02500,0.85500,0.00000,0.00000,0.17938,0.00503,0.42178
 18,0.00000,0.44500,0.00000,0.55500,0.00000,0.13980,0.00503,0.42178
 19,0.15000,0.00000,0.85000,0.00000,0.00000,0.18555,0.00492,0.35910
 19,0.00000,0.45000,0.00000,0.55000,0.00000,0.13884,0.00492,0.35910
 20,0.15000,0.00000,0.85000,0.00000,0.00000,0.18528,0.00512,0.37192
 20,0.00000,0.52500,0.00000,0.47500,0.00000,0.14225,0.00512,0.37192
 21,0.15000,0.00000,0.85000,0.00000,0.00000,0.18531,0.00502,0.35155
 21,0.00000,0.49500,0.00000,0.50500,0.00000,0.13995,0.00502,0.35155
 22,0.14500,0.00000,0.85500,0.00000,0.00000,0.18512,0.00517,0.35991
 22,0.00000,0.48500,0.00000,0.51500,0.00000,0.13984,0.00517,0.35991
 23,0.15000,0.00000,0.85000,0.00000,0.00000,0.18558,0.00514,0.35998
 23,0.00000,0.48500,0.00000,0.51500,0.00000,0.14001,0.00514,0.35998
 24,0.15000,0.00000,0.85000,0.00000,0.00000,0.18587,0.00535,0.35925
 24,0.15000,0.00000,0.85000,0.00000,0.00000,0.18587,0.00535,0.35925
 24,0.00000,0.49500,0.00000,0.50500,0.00000,0.14034,0.00535,0.35925
 25,0.15000,0.00000,0.85000,0.00000,0.00000,0.18565,0.00534,0.36656
 25,0.15000,0.00000,0.85000,0.00000,0.00000,0.18565,0.00534,0.36656
 25,0.00000,0.49500,0.00000,0.50500,0.00000,0.14037,0.00534,0.36656
 26,0.15000,0.00000,0.85000,0.00000,0.00000,0.18545,0.00529,0.37187
 26,0.15000,0.00000,0.85000,0.00000,0.00000,0.18545,0.00529,0.37187
 26,0.00000,0.49500,0.00000,0.50500,0.00000,0.14038,0.00529,0.37187
 27,0.15000,0.00000,0.85000,0.00000,0.00000,0.18527,0.00517,0.37499
 27,0.15000,0.00000,0.85000,0.00000,0.00000,0.18527,0.00517,0.37499
 27,0.00000,0.49000,0.00000,0.51000,0.00000,0.14037,0.00517,0.37499
 28,0.15000,0.00000,0.85000,0.00000,0.00000,0.18548,0.00489,0.36568
 28,0.15000,0.00000,0.85000,0.00000,0.00000,0.18548,0.00489,0.36568
 28,0.00000,0.52500,0.00000,0.47500,0.00000,0.14229,0.00489,0.36568
 29,0.15000,0.00000,0.85000,0.00000,0.00000,0.18535,0.00474,0.36685
 29,0.15000,0.00000,0.85000,0.00000,0.00000,0.18535,0.00474,0.36685
 29,0.00000,0.52500,0.00000,0.47500,0.00000,0.14232,0.00474,0.36685
 30,0.15000,0.00000,0.85000,0.00000,0.00000,0.18529,0.00447,0.36303
 30,0.15000,0.00000,0.85000,0.00000,0.00000,0.18529,0.00447,0.36303
 30,0.00000,0.52500,0.00000,0.47500,0.00000,0.14228,0.00447,0.36303
 31,0.15500,0.00000,0.84500,0.00000,0.00000,0.18543,0.00442,0.36501
 31,0.15500,0.00000,0.84500,0.00000,0.00000,0.18543,0.00442,0.36501
 31,0.00000,0.52500,0.00000,0.47500,0.00000,0.14218,0.00442,0.36501
 32,0.15500,0.00000,0.84500,0.00000,0.00000,0.18533,0.00432,0.36610
 32,0.15500,0.00000,0.84500,0.00000,0.00000,0.18533,0.00432,0.36610
 32,0.00000,0.52500,0.00000,0.47500,0.00000,0.14224,0.00432,0.36610
 33,0.15500,0.00000,0.84500,0.00000,0.00000,0.18517,0.00433,0.37104
 33,0.15500,0.00000,0.84500,0.00000,0.00000,0.18517,0.00433,0.37104
 33,0.00000,0.52500,0.00000,0.47500,0.00000,0.14226,0.00433,0.37104
 34,0.15000,0.00000,0.85000,0.00000,0.00000,0.18499,0.00430,0.37465
 34,0.15000,0.00000,0.85000,0.00000,0.00000,0.18499,0.00430,0.37465
 34,0.00000,0.52500,0.00000,0.47500,0.00000,0.14220,0.00430,0.37465
 35,0.15000,0.00000,0.85000,0.00000,0.00000,0.18489,0.00455,0.37530
 35,0.15000,0.00000,0.85000,0.00000,0.00000,0.18489,0.00455,0.37530
 35,0.00000,0.49500,0.00000,0.50500,0.00000,0.14108,0.00455,0.37530
 36,0.15000,0.00000,0.85000,0.00000,0.00000,0.18544,0.00431,0.35541
 36,0.10000,0.02000,0.54500,0.15500,0.18000,0.14552,0.00431,0.35541
 36,0.00000,0.49000,0.00000,0.51000,0.00000,0.14063,0.00431,0.35541
 37,0.17500,0.00000,0.82500,0.00000,0.00000,0.20188,0.00435,0.32267
 37,0.09000,0.01500,0.52500,0.16500,0.20500,0.14402,0.00435,0.32267
 37,0.00000,0.50500,0.00000,0.49500,0.00000,0.14057,0.00435,0.32267
 38,0.17500,0.00000,0.82500,0.00000,0.00000,0.20162,0.00432,0.32647
 38,0.09000,0.01000,0.52500,0.17000,0.20500,0.14394,0.00432,0.32647
 38,0.00000,0.50500,0.00000,0.49500,0.00000,0.14061,0.00432,0.32647
 39,0.17500,0.00000,0.82500,0.00000,0.00000,0.20142,0.00427,0.32928
 39,0.09000,0.01500,0.52500,0.17000,0.20000,0.14401,0.00427,0.32928
 39,0.00000,0.50000,0.00000,0.50000,0.00000,0.14058,0.00427,0.32928
 40,0.17500,0.00000,0.82500,0.00000,0.00000,0.20129,0.00420,0.33067
 40,0.09000,0.00500,0.52500,0.17500,0.20500,0.14407,0.00420,0.33067
 40,0.00000,0.50500,0.00000,0.49500,0.00000,0.14065,0.00420,0.33067
 41,0.17500,0.00000,0.82500,0.00000,0.00000,0.20102,0.00423,0.33609
 41,0.09000,0.00500,0.53000,0.17500,0.20000,0.14413,0.00423,0.33609
 41,0.00000,0.49500,0.00000,0.50500,0.00000,0.14042,0.00423,0.33609
 42,0.17500,0.00000,0.82500,0.00000,0.00000,0.20098,0.00408,0.33437
 42,0.09000,0.00500,0.53000,0.17500,0.20000,0.14438,0.00408,0.33437
 42,0.00000,0.49500,0.00000,0.50500,0.00000,0.14048,0.00408,0.33437
 43,0.17500,0.00000,0.82500,0.00000,0.00000,0.20079,0.00417,0.33981
 43,0.09000,0.00000,0.53500,0.17500,0.20000,0.14442,0.00417,0.33981
 43,0.00000,0.50000,0.00000,0.50000,0.00000,0.14162,0.00417,0.33981
 44,0.17500,0.00000,0.82500,0.00000,0.00000,0.20092,0.00413,0.33549
 44,0.00000,0.50500,0.00000,0.49500,0.00000,0.14167,0.00413,0.33549
 45,0.17000,0.00000,0.83000,0.00000,0.00000,0.20071,0.00416,0.33991
