  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.00000,0.25500,0.00000,0.18500,0.56000,0.05331,0.00177,0.80800
  3,0.00000,1.00000,0.00000,0.00000,0.00000,0.12620,0.00738,1.11285
  4,0.00500,0.64500,0.00500,0.00000,0.34500,0.12252,0.00436,0.42480
  5,0.00000,0.53000,0.19500,0.00000,0.27500,0.15099,0.00561,0.45323
  6,0.00000,0.53000,0.15500,0.00000,0.31500,0.15084,0.00455,0.42714
  7,0.05500,0.51500,0.13500,0.00000,0.29500,0.15194,0.00424,0.43646
  8,0.04000,0.50000,0.12500,0.00000,0.33500,0.15332,0.00431,0.46951
  8,0.00000,0.00000,0.00000,1.00000,0.00000,-0.01160,0.00431,0.46951
  9,0.04500,0.51500,0.11000,0.00000,0.33000,0.15253,0.00383,0.46141
  9,0.00000,0.00000,0.00000,1.00000,0.00000,-0.00807,0.00383,0.46141
 10,0.05500,0.51500,0.10500,0.00000,0.32500,0.15296,0.00335,0.45215
 10,0.00000,0.00000,0.00000,1.00000,0.00000,-0.00721,0.00335,0.45215
 11,0.04000,0.52000,0.09500,0.05000,0.29500,0.15468,0.00348,0.43395
 12,0.04000,0.52000,0.09500,0.05000,0.29500,0.15437,0.00330,0.43998
 13,0.04000,0.52000,0.09000,0.05500,0.29500,0.15487,0.00306,0.43457
 14,0.06500,0.52000,0.04500,0.07500,0.29500,0.15844,0.00297,0.41638
 15,0.06500,0.52000,0.04000,0.07500,0.30000,0.15840,0.00305,0.41970
 16,0.36000,0.00000,0.64000,0.00000,0.00000,0.15952,0.00468,0.42640
 16,0.06000,0.52000,0.03500,0.08000,0.30500,0.15859,0.00468,0.42640
 17,0.35000,0.00000,0.65000,0.00000,0.00000,0.15951,0.00590,0.40534
 17,0.08500,0.52500,0.02500,0.07000,0.29500,0.15903,0.00590,0.40534
 18,0.44500,0.00000,0.55500,0.00000,0.00000,0.16495,0.00627,0.41846
 18,0.08000,0.52500,0.02500,0.07000,0.30000,0.15873,0.00627,0.41846
 19,0.44500,0.00000,0.55500,0.00000,0.00000,0.16504,0.00585,0.41454
 19,0.08000,0.52500,0.02500,0.07000,0.30000,0.15885,0.00585,0.41454
 20,0.44000,0.00000,0.56000,0.00000,0.00000,0.16496,0.00616,0.42323
 20,0.08000,0.52500,0.02500,0.07000,0.30000,0.15872,0.00616,0.42323
 21,0.44000,0.00000,0.56000,0.00000,0.00000,0.16487,0.00600,0.42708
 21,0.08000,0.52500,0.02500,0.07000,0.30000,0.15862,0.00600,0.42708
 22,0.44000,0.00000,0.56000,0.00000,0.00000,0.16487,0.00546,0.41917
 22,0.08000,0.52500,0.02500,0.07000,0.30000,0.15871,0.00546,0.41917
 23,0.44000,0.00000,0.56000,0.00000,0.00000,0.16488,0.00542,0.42222
 23,0.08000,0.53500,0.02500,0.07000,0.29000,0.15863,0.00542,0.42222
 24,0.44000,0.00000,0.56000,0.00000,0.00000,0.16492,0.00512,0.41070
 24,0.07500,0.52500,0.03500,0.07500,0.29000,0.15906,0.00512,0.41070
 25,0.44000,0.00000,0.56000,0.00000,0.00000,0.16488,0.00490,0.41037
 25,0.07500,0.52500,0.03500,0.07500,0.29000,0.15904,0.00490,0.41037
 26,0.44000,0.00000,0.56000,0.00000,0.00000,0.16482,0.00487,0.41609
 26,0.07500,0.52500,0.03500,0.07500,0.29000,0.15885,0.00487,0.41609
 27,0.44000,0.00000,0.56000,0.00000,0.00000,0.16442,0.00476,0.41596
 27,0.07500,0.53000,0.03000,0.07500,0.29000,0.15887,0.00476,0.41596
 28,0.44000,0.00000,0.56000,0.00000,0.00000,0.16370,0.00484,0.41896
 28,0.08000,0.53000,0.02500,0.07500,0.29000,0.15895,0.00484,0.41896
 29,0.44000,0.00000,0.56000,0.00000,0.00000,0.16382,0.00469,0.40922
 29,0.10000,0.53500,0.03500,0.06000,0.27000,0.15941,0.00469,0.40922
 30,0.44000,0.00000,0.56000,0.00000,0.00000,0.16393,0.00469,0.39998
 30,0.12500,0.55500,0.00000,0.03000,0.29000,0.16311,0.00469,0.39998
 31,0.44000,0.00000,0.56000,0.00000,0.00000,0.16390,0.00470,0.40188
 31,0.12500,0.55500,0.00000,0.03500,0.28500,0.16350,0.00470,0.40188
 32,0.44000,0.00000,0.56000,0.00000,0.00000,0.16392,0.00461,0.40407
 32,0.12500,0.55500,0.00000,0.03500,0.28500,0.16345,0.00461,0.40407
 33,0.44000,0.00000,0.56000,0.00000,0.00000,0.16391,0.00468,0.40934
 33,0.13000,0.55000,0.00000,0.04000,0.28000,0.16353,0.00468,0.40934
 34,0.44000,0.00000,0.56000,0.00000,0.00000,0.16396,0.00486,0.41080
 34,0.13000,0.55000,0.00000,0.03500,0.28500,0.16384,0.00486,0.41080
 35,0.44000,0.00000,0.56000,0.00000,0.00000,0.16506,0.00462,0.40632
 35,0.13000,0.55000,0.00000,0.03500,0.28500,0.16381,0.00462,0.40632
 36,0.44000,0.00000,0.56000,0.00000,0.00000,0.16501,0.00439,0.40348
 36,0.13000,0.55000,0.00000,0.03500,0.28500,0.16380,0.00439,0.40348
 37,0.44000,0.00000,0.56000,0.00000,0.00000,0.16505,0.00440,0.40783
 37,0.13000,0.55000,0.00000,0.03500,0.28500,0.16372,0.00440,0.40783
 38,0.44000,0.00000,0.56000,0.00000,0.00000,0.16498,0.00437,0.41070
 38,0.13000,0.55000,0.00000,0.03500,0.28500,0.16365,0.00437,0.41070
 39,0.44000,0.00000,0.56000,0.00000,0.00000,0.16499,0.00445,0.41554
 39,0.13000,0.55000,0.00000,0.03500,0.28500,0.16360,0.00445,0.41554
 40,0.44000,0.00000,0.56000,0.00000,0.00000,0.16494,0.00435,0.41636
 40,0.13000,0.55000,0.00000,0.03500,0.28500,0.16357,0.00435,0.41636
 41,0.44000,0.00000,0.56000,0.00000,0.00000,0.16486,0.00445,0.42324
 41,0.13000,0.55000,0.00000,0.03500,0.28500,0.16343,0.00445,0.42324
 42,0.44000,0.00000,0.56000,0.00000,0.00000,0.16489,0.00450,0.42428
 42,0.13500,0.55000,0.00000,0.02500,0.29000,0.16395,0.00450,0.42428
 43,0.44000,0.00000,0.56000,0.00000,0.00000,0.16487,0.00427,0.41796
 43,0.13500,0.55500,0.00000,0.03000,0.28000,0.16385,0.00427,0.41796
 44,0.44000,0.00000,0.56000,0.00000,0.00000,0.16486,0.00391,0.40320
 44,0.13000,0.55500,0.00000,0.02500,0.29000,0.16449,0.00391,0.40320
 45,0.44000,0.00000,0.56000,0.00000,0.00000,0.16458,0.00390,0.40120
 45,0.12500,0.55500,0.00000,0.03000,0.29000,0.16432,0.00390,0.40120
 46,0.44000,0.00000,0.56000,0.00000,0.00000,0.16455,0.00392,0.40429
 46,0.12500,0.55500,0.00000,0.03000,0.29000,0.16425,0.00392,0.40429
 47,0.44000,0.00000,0.56000,0.00000,0.00000,0.16454,0.00387,0.40288
 47,0.12500,0.55500,0.00000,0.03000,0.29000,0.16427,0.00387,0.40288
 48,0.44000,0.00000,0.56000,0.00000,0.00000,0.16444,0.00384,0.40483
 48,0.12500,0.55500,0.00000,0.03000,0.29000,0.16422,0.00384,0.40483
 49,0.44000,0.00000,0.56000,0.00000,0.00000,0.16438,0.00384,0.40839
 49,0.12500,0.55500,0.00000,0.03000,0.29000,0.16416,0.00384,0.40839
 50,0.44000,0.00000,0.56000,0.00000,0.00000,0.16435,0.00391,0.41389
 50,0.12500,0.55500,0.00000,0.03000,0.29000,0.16412,0.00391,0.41389
 51,0.44000,0.00000,0.56000,0.00000,0.00000,0.16434,0.00392,0.41488
