     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.23270,0.20744,0.11276,0.02687,0.42023,0.0524654
0.25232,0.15050,0.17203,0.09566,0.32950,0.0404989
0.00171,0.15387,0.00345,0.00022,0.84075,0.0210392
0.14396,0.47903,0.00004,0.00449,0.37249,0.1541045
0.00387,0.80503,0.00066,0.00110,0.18934,0.0998113
0.00064,0.51274,0.00151,0.15593,0.32919,0.1488526
0.19736,0.53244,0.00269,0.09480,0.17270,0.1493124
0.05064,0.53476,0.14991,0.00333,0.26137,0.1572065
0.00045,0.47414,0.28574,0.23957,0.00011,0.0926131
0.07484,0.23533,0.00411,0.68230,0.00342,0.0176590
0.27775,0.50740,0.21200,0.00277,0.00008,0.0857978
0.09760,0.57320,0.01241,0.00496,0.31182,0.1622288
0.00186,0.13598,0.85199,0.00020,0.00998,0.0543482
0.00135,0.54593,0.04709,0.00342,0.40220,0.1489187
0.00355,0.34918,0.41751,0.00025,0.22951,0.1138853
0.00359,0.00225,0.57127,0.41925,0.00364,0.0592336
0.98659,0.00447,0.00248,0.00434,0.00211,0.0000830
0.00474,0.40726,0.15354,0.13776,0.29670,0.1441144
0.00484,0.00206,0.00251,0.52333,0.46726,0.0002355
0.00230,0.00065,0.62682,0.00303,0.36720,0.0625443
0.17052,0.57014,0.00477,0.00022,0.25436,0.1602720
0.00071,0.65475,0.00314,0.33776,0.00364,0.0790517
0.36326,0.00249,0.63148,0.00231,0.00045,0.1591450
0.49250,0.00036,0.49908,0.00443,0.00363,0.1542627
0.34588,0.00366,0.53083,0.11715,0.00249,0.1149623
0.60648,0.38465,0.00353,0.00262,0.00272,0.0505635
0.55038,0.00256,0.00243,0.44207,0.00257,0.0006140
0.10346,0.42548,0.00029,0.26247,0.20830,0.1341852
0.35674,0.11064,0.52956,0.00173,0.00133,0.1036082
0.00306,0.68318,0.31151,0.00125,0.00100,0.0623268
0.24835,0.49276,0.00470,0.00036,0.25384,0.1552167
0.09151,0.52184,0.06650,0.06351,0.25663,0.1632302
0.67271,0.00178,0.00404,0.00134,0.32013,0.0000026
0.27924,0.71112,0.00357,0.00211,0.00396,0.1069426
0.00414,0.00120,0.25747,0.73654,0.00064,0.0111220
0.00349,0.00210,0.39507,0.33393,0.26541,0.0196382
0.33215,0.00116,0.56780,0.00171,0.09718,0.1307604
0.00450,0.55037,0.11097,0.09398,0.24018,0.1553594
0.28138,0.45252,0.00479,0.26073,0.00059,0.1072961
0.11275,0.52184,0.08672,0.00404,0.27464,0.1594889
0.10937,0.54490,0.00197,0.06645,0.27731,0.1600508
0.00269,0.49776,0.16382,0.00185,0.33389,0.1530071
0.00290,0.42954,0.00171,0.36570,0.20015,0.1075002
0.00062,0.39192,0.18262,0.00271,0.42213,0.1304402
0.12006,0.53675,0.07757,0.00380,0.26182,0.1587236
0.13152,0.58269,0.00301,0.00067,0.28211,0.1621257
0.10766,0.54513,0.00127,0.07517,0.27077,0.1682566
0.00083,0.37759,0.00293,0.16001,0.45863,0.1246988
0.11925,0.50895,0.00370,0.08128,0.28683,0.1616594
0.24772,0.00137,0.26906,0.47921,0.00264,0.0226026
0.00194,0.58074,0.00271,0.00288,0.41173,0.1471564
0.09886,0.53855,0.06620,0.09240,0.20399,0.1591032
0.00331,0.00148,0.29652,0.00303,0.69565,0.0102484
0.65268,0.00054,0.33977,0.00359,0.00341,0.1217261
0.26534,0.00028,0.00291,0.00110,0.73036,0.0000001
0.00121,0.00049,0.99135,0.00223,0.00472,0.0669745
0.09094,0.56190,0.00471,0.08213,0.26032,0.1652357
0.14750,0.59402,0.00315,0.00166,0.25367,0.1636076
0.00478,0.00234,0.00130,0.98850,0.00308,0.0000000
0.10092,0.49852,0.09308,0.08090,0.22658,0.1536148
0.00474,0.00075,0.00088,0.23162,0.76201,0.0000001
0.14724,0.59338,0.00091,0.00386,0.25462,0.1606780
0.31966,0.00244,0.00161,0.36209,0.31420,0.0004039
0.24060,0.54027,0.00487,0.00257,0.21169,0.1480251
0.00035,0.56808,0.15419,0.00285,0.27452,0.1522436
0.07353,0.55991,0.00250,0.09167,0.27239,0.1545783
0.12169,0.53339,0.00025,0.00027,0.34440,0.1638709
0.00398,0.25392,0.29729,0.43998,0.00483,0.0405114
0.00260,0.00249,0.80615,0.18824,0.00052,0.0600813
0.10859,0.51857,0.08364,0.00061,0.28860,0.1578021
0.12690,0.48991,0.00212,0.07316,0.30791,0.1561511
0.00208,0.54080,0.09841,0.10437,0.25434,0.1621235
0.11715,0.58205,0.00048,0.10021,0.20011,0.1627353
0.00110,0.57721,0.00016,0.12248,0.29904,0.1510333
0.09875,0.57765,0.06716,0.10437,0.15207,0.1527157
0.00075,0.51062,0.14594,0.10701,0.23568,0.1563614
0.43491,0.00121,0.56204,0.00124,0.00060,0.1668621
0.00300,0.49840,0.15723,0.11074,0.23063,0.1537760
0.12320,0.49787,0.00173,0.08287,0.29433,0.1614690
0.15464,0.68628,0.00142,0.15325,0.00440,0.1175270
0.58105,0.00125,0.25176,0.16372,0.00222,0.0791587
0.20789,0.47775,0.00499,0.08854,0.22082,0.1475144
0.48348,0.00390,0.42542,0.00192,0.08528,0.1055466
0.11938,0.59708,0.00156,0.00359,0.27839,0.1653262
0.00380,0.58110,0.12857,0.00428,0.28225,0.1538978
0.00108,0.44677,0.54974,0.00211,0.00030,0.0695711
0.00385,0.52230,0.24281,0.00162,0.22942,0.1511231
0.59121,0.19887,0.00488,0.20023,0.00481,0.0236180
0.11172,0.53436,0.00191,0.00337,0.34864,0.1679758
0.11122,0.52171,0.00267,0.00287,0.36153,0.1636166
0.00137,0.00123,0.00483,0.78414,0.20843,0.0001844
0.10109,0.52548,0.09199,0.00006,0.28138,0.1593366
0.08332,0.45940,0.19116,0.07438,0.19175,0.1405981
0.00403,0.47004,0.00014,0.00411,0.52168,0.1358164
0.00219,0.25105,0.54594,0.19696,0.00386,0.0560862
0.11427,0.59232,0.00043,0.00316,0.28982,0.1671759
0.12372,0.59966,0.00130,0.00202,0.27329,0.1642279
0.10499,0.58162,0.00089,0.08029,0.23220,0.1638191
0.09454,0.58556,0.00448,0.00465,0.31077,0.1641886
0.14826,0.61003,0.00307,0.00167,0.23697,0.1638192
0.00134,0.53395,0.06878,0.07710,0.31883,0.1598070
0.11225,0.59537,0.06149,0.00204,0.22885,0.1573681
0.19120,0.00298,0.42631,0.00168,0.37783,0.0493061
0.00151,0.59450,0.00149,0.14095,0.26155,0.1437962
0.11328,0.59487,0.06473,0.00062,0.22650,0.1591617
0.12192,0.52850,0.00052,0.00024,0.34881,0.1658466
0.19117,0.40186,0.17638,0.22977,0.00082,0.0924413
0.11887,0.51716,0.00251,0.00433,0.35713,0.1600214
0.23708,0.00032,0.00070,0.75998,0.00193,0.0000073
0.13145,0.57405,0.00280,0.08361,0.20809,0.1637600
0.09880,0.51220,0.00336,0.07057,0.31507,0.1567757
0.00096,0.45132,0.15496,0.14163,0.25112,0.1451993
0.09575,0.59537,0.00062,0.00005,0.30821,0.1669713
0.00196,0.00078,0.82854,0.00167,0.16705,0.0837165
0.07815,0.59519,0.00159,0.00442,0.32064,0.1666806
0.09308,0.51640,0.00418,0.07025,0.31608,0.1577502
0.00000,0.58175,0.08618,0.00113,0.33095,0.1620479
0.08672,0.51983,0.08181,0.00162,0.31002,0.1581004
0.16189,0.60615,0.00374,0.00070,0.22752,0.1602475
0.00306,0.61722,0.00182,0.00061,0.37730,0.1398435
0.13571,0.50546,0.00111,0.00440,0.35331,0.1616535
0.28120,0.00335,0.70975,0.00282,0.00288,0.1460286
0.00374,0.98968,0.00155,0.00324,0.00179,0.0357139
0.00092,0.52704,0.23384,0.00024,0.23796,0.1427217
0.57141,0.16865,0.25545,0.00409,0.00041,0.0650946
0.19758,0.57116,0.00016,0.00061,0.23049,0.1577172
0.11968,0.56841,0.00462,0.11183,0.19546,0.1591285
0.19688,0.55003,0.00063,0.07465,0.17782,0.1518792
0.14126,0.61564,0.00330,0.00422,0.23559,0.1585568
0.12895,0.49276,0.00188,0.37403,0.00239,0.0991079
0.00017,0.50326,0.09613,0.06278,0.33765,0.1573789
0.23451,0.24848,0.00087,0.40051,0.11564,0.0636605
0.09302,0.51521,0.07832,0.00324,0.31021,0.1570722
0.00296,0.57852,0.10571,0.13074,0.18207,0.1507235
0.09354,0.52099,0.07837,0.00040,0.30669,0.1538213
0.12963,0.50613,0.00261,0.00261,0.35902,0.1534338
0.43009,0.00279,0.55991,0.00337,0.00385,0.1598256
0.11003,0.47395,0.17847,0.00235,0.23520,0.1399261
0.12370,0.52371,0.00310,0.00102,0.34846,0.1625363
0.09675,0.52199,0.00011,0.08042,0.30074,0.1649554
0.09205,0.52201,0.00146,0.08141,0.30308,0.1641251
0.00376,0.50507,0.08787,0.07358,0.32973,0.1554036
0.29720,0.00323,0.69359,0.00451,0.00147,0.1499501
0.22127,0.52251,0.00073,0.00012,0.25537,0.1499475
0.09866,0.51069,0.00352,0.08702,0.30011,0.1639123
0.00065,0.42616,0.15570,0.16262,0.25486,0.1425044
0.10069,0.57463,0.00189,0.12147,0.20131,0.1597163
0.08986,0.53139,0.00187,0.07463,0.30224,0.1637517
0.00225,0.52403,0.11737,0.00222,0.35413,0.1524694
0.00087,0.60561,0.12886,0.00326,0.26140,0.1530571
