  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.00000,0.37500,0.00000,0.00000,0.62500,0.05970,0.00240,2.03486
  3,0.29000,0.25000,0.07500,0.21500,0.17000,0.05403,0.00114,0.60816
  4,0.36500,0.63500,0.00000,0.00000,0.00000,0.08226,0.00268,1.07125
  5,0.58000,0.42000,0.00000,0.00000,0.00000,0.08148,0.00165,0.78299
  6,0.36000,0.54500,0.02500,0.07000,0.00000,0.08419,0.00151,0.49035
  7,0.31500,0.52500,0.14000,0.02000,0.00000,0.08929,0.00150,0.52442
  8,0.17000,0.52000,0.02500,0.28500,0.00000,0.11587,0.00210,0.48897
  9,0.23000,0.53000,0.04000,0.20000,0.00000,0.11830,0.00178,0.38488
 10,0.16500,0.59500,0.00000,0.10000,0.14000,0.15214,0.00268,0.33798
 11,0.12000,0.59500,0.00000,0.09500,0.19000,0.15720,0.00283,0.36527
 12,0.15500,0.58500,0.00000,0.04500,0.21500,0.16085,0.00284,0.36363
 13,0.15500,0.58500,0.00000,0.04500,0.21500,0.16058,0.00275,0.36983
 14,0.15500,0.58000,0.00000,0.04000,0.22500,0.16087,0.00273,0.37923
 15,0.11500,0.56500,0.05500,0.02000,0.24500,0.16218,0.00291,0.37132
 16,0.12000,0.57000,0.04500,0.02000,0.24500,0.16134,0.00292,0.38059
 17,0.11500,0.57000,0.04500,0.01500,0.25500,0.16110,0.00288,0.38804
 18,0.11500,0.57000,0.04500,0.01500,0.25500,0.16114,0.00285,0.39142
 18,0.11500,0.57000,0.04500,0.01500,0.25500,0.16114,0.00285,0.39142
 19,0.11500,0.57000,0.04500,0.01500,0.25500,0.16115,0.00268,0.39047
 20,0.11500,0.57500,0.04000,0.01500,0.25500,0.16091,0.00262,0.39559
 21,0.11500,0.57500,0.04000,0.01500,0.25500,0.16093,0.00246,0.39333
 22,0.11000,0.55000,0.05500,0.04000,0.24500,0.16175,0.00237,0.38078
 22,0.11000,0.55000,0.05500,0.04000,0.24500,0.16175,0.00237,0.38078
 23,0.11500,0.56000,0.04000,0.04000,0.24500,0.16042,0.00245,0.38997
 23,0.11500,0.56000,0.04000,0.04000,0.24500,0.16042,0.00245,0.38997
 24,0.14000,0.54500,0.00500,0.07000,0.24000,0.16255,0.00249,0.37907
 25,0.14000,0.54500,0.00500,0.07000,0.24000,0.16253,0.00237,0.37866
 26,0.35000,0.00000,0.65000,0.00000,0.00000,0.15480,0.00341,0.37757
 26,0.14500,0.54500,0.00000,0.07500,0.23500,0.16290,0.00341,0.37757
 27,0.44000,0.00000,0.56000,0.00000,0.00000,0.16334,0.00359,0.37868
 27,0.14500,0.54500,0.00000,0.07500,0.23500,0.16293,0.00359,0.37868
 28,0.44000,0.00000,0.56000,0.00000,0.00000,0.16282,0.00395,0.39070
 28,0.14500,0.54500,0.00000,0.07500,0.23500,0.16294,0.00395,0.39070
 29,0.44000,0.00000,0.56000,0.00000,0.00000,0.16279,0.00380,0.39101
 29,0.14500,0.54500,0.00000,0.07500,0.23500,0.16290,0.00380,0.39101
 30,0.44000,0.00000,0.56000,0.00000,0.00000,0.16275,0.00372,0.39261
 30,0.14500,0.54500,0.00000,0.07500,0.23500,0.16283,0.00372,0.39261
 31,0.45000,0.00000,0.55000,0.00000,0.00000,0.16172,0.00464,0.40577
 31,0.15000,0.55000,0.00000,0.07000,0.23000,0.16258,0.00464,0.40577
 32,0.45000,0.00000,0.55000,0.00000,0.00000,0.16130,0.00460,0.40688
 32,0.15000,0.55000,0.00000,0.07000,0.23000,0.16257,0.00460,0.40688
 33,0.45000,0.00000,0.55000,0.00000,0.00000,0.16116,0.00457,0.40904
 33,0.15000,0.55000,0.00000,0.07000,0.23000,0.16255,0.00457,0.40904
 34,0.45000,0.00000,0.55000,0.00000,0.00000,0.16108,0.00448,0.40923
 34,0.15000,0.55000,0.00000,0.07000,0.23000,0.16258,0.00448,0.40923
 35,0.45000,0.00000,0.55000,0.00000,0.00000,0.16104,0.00437,0.41053
 35,0.15000,0.55000,0.00000,0.07000,0.23000,0.16253,0.00437,0.41053
 36,0.45000,0.00000,0.55000,0.00000,0.00000,0.16106,0.00437,0.41396
 36,0.14500,0.55000,0.00000,0.07000,0.23500,0.16249,0.00437,0.41396
 37,0.45000,0.00000,0.55000,0.00000,0.00000,0.16098,0.00414,0.41027
 37,0.14500,0.55000,0.00000,0.07000,0.23500,0.16243,0.00414,0.41027
 38,0.45000,0.00000,0.55000,0.00000,0.00000,0.16109,0.00428,0.41103
 38,0.14500,0.55000,0.00000,0.07500,0.23000,0.16253,0.00428,0.41103
