     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.17625,0.25598,0.20147,0.11603,0.25026,0.0681112
0.12481,0.28833,0.18368,0.21033,0.19285,0.0670063
0.98958,0.00381,0.00245,0.00030,0.00386,0.0194873
0.00266,0.21894,0.00404,0.00183,0.77254,0.0000001
0.28988,0.25700,0.31601,0.10045,0.03665,0.0999392
0.23264,0.15148,0.60777,0.00450,0.00360,0.1439874
0.00286,0.00309,0.98610,0.00434,0.00362,0.0696471
0.36530,0.00449,0.62409,0.00276,0.00337,0.1265305
0.12463,0.13228,0.59489,0.14397,0.00424,0.1321647
0.12795,0.26011,0.60755,0.00325,0.00114,0.1317693
0.18855,0.10276,0.60058,0.00386,0.10424,0.1421700
0.21113,0.12534,0.60976,0.00403,0.04974,0.1439879
0.21258,0.12370,0.60715,0.00303,0.05353,0.1411916
0.21434,0.13089,0.60734,0.00255,0.04489,0.1418560
0.20849,0.12478,0.60458,0.00419,0.05796,0.1418382
0.22232,0.13398,0.61755,0.00111,0.02504,0.1373991
0.19172,0.11030,0.59647,0.00018,0.10133,0.1420213
0.19197,0.11390,0.59832,0.00330,0.09251,0.1386021
0.21138,0.12630,0.60106,0.00103,0.06024,0.1384487
0.20619,0.12782,0.60495,0.00314,0.05790,0.1415253
0.20883,0.12883,0.60482,0.00359,0.05392,0.1419171
0.20763,0.12881,0.60420,0.00132,0.05805,0.1443491
0.20906,0.12497,0.60524,0.00454,0.05621,0.1397805
0.20581,0.12844,0.60139,0.00176,0.06260,0.1425670
0.20401,0.12767,0.60384,0.00064,0.06384,0.1433322
0.19350,0.12112,0.60199,0.00466,0.07872,0.1393916
0.22088,0.13744,0.60786,0.00099,0.03282,0.1390413
0.19315,0.12096,0.60278,0.00305,0.08006,0.1416586
0.19890,0.12031,0.60228,0.00273,0.07578,0.1413250
0.20264,0.12610,0.59944,0.00195,0.06987,0.1421377
0.19780,0.08714,0.59321,0.03802,0.08383,0.1418317
0.19278,0.11077,0.60494,0.00422,0.08730,0.1427324
0.19416,0.10626,0.60326,0.00435,0.09198,0.1462433
0.18323,0.08360,0.61153,0.00309,0.11856,0.1424980
0.18400,0.08455,0.60792,0.00490,0.11864,0.1409035
0.18602,0.10155,0.60319,0.00409,0.10515,0.1432983
0.17517,0.10513,0.60636,0.00341,0.10995,0.1450993
0.14518,0.11261,0.60689,0.00479,0.13053,0.1503117
0.00032,0.10637,0.62174,0.00266,0.26891,0.1622151
0.00233,0.00471,0.60369,0.00069,0.38856,0.1447383
0.00214,0.15182,0.59494,0.00176,0.24934,0.1589018
0.00370,0.12894,0.62650,0.00143,0.23943,0.1535669
0.00058,0.14301,0.58627,0.00136,0.26878,0.1526537
0.00046,0.08589,0.61185,0.05887,0.24293,0.1630222
0.00307,0.04258,0.59143,0.11587,0.24705,0.1529226
0.00179,0.00089,0.00019,0.99414,0.00299,0.0408467
0.00409,0.08901,0.64482,0.02885,0.23323,0.1601838
0.47666,0.00137,0.00319,0.51672,0.00206,0.0194812
0.00415,0.08671,0.64683,0.02685,0.23545,0.1559284
0.00152,0.09719,0.62185,0.03995,0.23949,0.1547388
0.00326,0.09949,0.62529,0.03089,0.24107,0.1574063
0.00170,0.10081,0.62000,0.03723,0.24026,0.1584494
0.00205,0.10164,0.61921,0.03575,0.24135,0.1570060
0.00336,0.10259,0.62819,0.02675,0.23910,0.1510482
0.00483,0.10598,0.59816,0.04867,0.24235,0.1523378
0.00380,0.09788,0.64429,0.00154,0.25249,0.1568741
0.00159,0.10337,0.64106,0.00006,0.25391,0.1607072
0.00107,0.09854,0.64772,0.00175,0.25091,0.1576155
0.00020,0.10168,0.64393,0.00179,0.25240,0.1586832
0.00116,0.09700,0.64597,0.00167,0.25419,0.1615213
0.00052,0.00061,0.48056,0.51766,0.00065,0.0915963
0.00037,0.08822,0.65196,0.00403,0.25541,0.1616224
0.00116,0.99177,0.00182,0.00191,0.00334,0.0000001
0.00495,0.07503,0.66258,0.00271,0.25474,0.1610711
0.00275,0.07371,0.66596,0.00284,0.25474,0.1548362
0.00474,0.00209,0.00369,0.55335,0.43613,0.0275075
0.00292,0.08597,0.65335,0.00487,0.25288,0.1644359
0.00174,0.07550,0.66468,0.00463,0.25345,0.1581307
0.00086,0.08447,0.65954,0.00085,0.25427,0.1628796
0.00142,0.07272,0.66624,0.00173,0.25789,0.1598343
0.51866,0.47579,0.00131,0.00148,0.00276,0.0101876
0.00169,0.07404,0.66709,0.00044,0.25673,0.1589162
0.00284,0.07371,0.66371,0.00197,0.25777,0.1579433
0.00419,0.07067,0.66662,0.00377,0.25476,0.1642093
0.00304,0.06328,0.67245,0.00098,0.26024,0.1618656
0.00021,0.05800,0.67407,0.00235,0.26538,0.1576470
0.00326,0.05902,0.67249,0.00418,0.26106,0.1538039
