  n,     Ir,     Pd,     Pt,     Rh,     Ru,    act,   C**2,      l
  2,0.21500,0.31500,0.15000,0.32000,0.00000,0.06316,0.00224,0.59415
  3,0.22500,0.31000,0.15500,0.31000,0.00000,0.06259,0.00162,0.64744
  4,0.27000,0.40500,0.08000,0.24500,0.00000,0.06492,0.00125,0.58190
  5,0.25500,0.74500,0.00000,0.00000,0.00000,0.12903,0.00509,0.76521
  6,0.38500,0.59000,0.00000,0.02500,0.00000,0.11776,0.00281,0.50518
  7,0.22500,0.53000,0.00000,0.00000,0.24500,0.14548,0.00393,0.48069
  8,0.08500,0.51500,0.00000,0.00000,0.40000,0.15713,0.00496,0.54316
  9,0.06500,0.58000,0.00000,0.00000,0.35500,0.16182,0.00407,0.46334
 10,0.05000,0.57500,0.03000,0.00000,0.34500,0.16273,0.00381,0.46729
 11,0.06000,0.55000,0.04500,0.00000,0.34500,0.16072,0.00393,0.48030
 12,0.05500,0.55500,0.04500,0.00000,0.34500,0.16051,0.00391,0.49117
 13,0.06000,0.55500,0.04000,0.00000,0.34500,0.16039,0.00362,0.49299
 14,0.06500,0.56000,0.03500,0.00000,0.34000,0.16069,0.00346,0.49522
 15,0.06500,0.56000,0.03500,0.00000,0.34000,0.16066,0.00314,0.49015
 16,0.06500,0.56000,0.03500,0.00000,0.34000,0.16066,0.00294,0.49065
 17,0.06500,0.56500,0.02000,0.00000,0.35000,0.16134,0.00299,0.46913
 18,0.06000,0.56500,0.02500,0.00000,0.35000,0.16137,0.00302,0.47614
 18,0.00000,0.02500,0.95500,0.00500,0.01500,0.06655,0.00302,0.47614
 19,0.09500,0.51000,0.04000,0.01500,0.34000,0.15968,0.00270,0.41366
 19,0.00000,0.05000,0.92500,0.02500,0.00000,0.06732,0.00270,0.41366
 20,0.08500,0.52000,0.05000,0.00000,0.34500,0.15904,0.00261,0.41697
 20,0.00000,0.05500,0.92000,0.02500,0.00000,0.06750,0.00261,0.41697
 21,0.07000,0.52000,0.06000,0.01000,0.34000,0.15890,0.00259,0.41431
 21,0.00000,0.05500,0.91500,0.03000,0.00000,0.06767,0.00259,0.41431
 22,0.31000,0.00000,0.69000,0.00000,0.00000,0.15175,0.00369,0.38949
 22,0.06000,0.52000,0.06000,0.01500,0.34500,0.15986,0.00369,0.38949
 23,0.32000,0.00000,0.68000,0.00000,0.00000,0.15181,0.00362,0.39397
 23,0.05500,0.51500,0.06500,0.01500,0.35000,0.15981,0.00362,0.39397
 24,0.33000,0.00000,0.67000,0.00000,0.00000,0.15176,0.00376,0.39395
 24,0.05500,0.51500,0.06500,0.01500,0.35000,0.15972,0.00376,0.39395
 25,0.33000,0.00000,0.67000,0.00000,0.00000,0.15171,0.00361,0.39386
 25,0.06500,0.52000,0.06000,0.01500,0.34000,0.15988,0.00361,0.39386
 26,0.33000,0.00000,0.67000,0.00000,0.00000,0.15165,0.00346,0.39429
 26,0.06500,0.52000,0.06000,0.01500,0.34000,0.15986,0.00346,0.39429
 27,0.33000,0.00000,0.67000,0.00000,0.00000,0.15163,0.00341,0.39869
 27,0.07000,0.52000,0.05500,0.01500,0.34000,0.15978,0.00341,0.39869
 28,0.44500,0.00000,0.55500,0.00000,0.00000,0.16926,0.00383,0.39497
 28,0.07000,0.52500,0.05000,0.01500,0.34000,0.16007,0.00383,0.39497
 29,0.46000,0.00000,0.54000,0.00000,0.00000,0.16952,0.00539,0.40457
 29,0.07000,0.52500,0.05000,0.01500,0.34000,0.15981,0.00539,0.40457
 30,0.46000,0.00000,0.54000,0.00000,0.00000,0.16943,0.00533,0.40868
 30,0.07000,0.52500,0.05000,0.01500,0.34000,0.15976,0.00533,0.40868
 31,0.44000,0.00000,0.56000,0.00000,0.00000,0.16918,0.00501,0.40220
 31,0.07000,0.52500,0.05000,0.01500,0.34000,0.15972,0.00501,0.40220
 32,0.43500,0.00000,0.56500,0.00000,0.00000,0.16905,0.00506,0.40893
 32,0.07500,0.52500,0.05000,0.01000,0.34000,0.15964,0.00506,0.40893
 33,0.44000,0.00000,0.56000,0.00000,0.00000,0.16914,0.00481,0.40088
 33,0.08500,0.52500,0.04500,0.01000,0.33500,0.16022,0.00481,0.40088
 34,0.43500,0.00000,0.56500,0.00000,0.00000,0.16904,0.00474,0.40386
 34,0.08500,0.52500,0.04500,0.01000,0.33500,0.16018,0.00474,0.40386
 35,0.44000,0.00000,0.56000,0.00000,0.00000,0.16932,0.00459,0.38980
 35,0.10000,0.53500,0.03000,0.05500,0.28000,0.16152,0.00459,0.38980
 36,0.44000,0.00000,0.56000,0.00000,0.00000,0.16924,0.00438,0.38774
 36,0.10000,0.53500,0.03000,0.05500,0.28000,0.16155,0.00438,0.38774
 37,0.44000,0.00000,0.56000,0.00000,0.00000,0.16920,0.00417,0.38496
 37,0.10000,0.53500,0.03000,0.05500,0.28000,0.16154,0.00417,0.38496
 38,0.43500,0.00000,0.56500,0.00000,0.00000,0.16920,0.00438,0.39368
