     Ir,     Pd,     Pt,     Rh,     Ru, activity
0.11041,0.24806,0.01327,0.34630,0.28197,0.0829501
0.36724,0.08894,0.16640,0.06097,0.31644,0.0245286
0.00291,0.36998,0.01169,0.50930,0.10612,0.0629021
0.00205,0.10785,0.00471,0.47810,0.40729,0.0252223
0.15671,0.36254,0.00025,0.29262,0.18787,0.1183348
0.17121,0.51585,0.00466,0.15999,0.14829,0.1491822
0.28466,0.63690,0.00017,0.07600,0.00228,0.1171039
0.05065,0.59764,0.00400,0.08626,0.26146,0.1624905
0.00205,0.58296,0.18377,0.03692,0.19430,0.1465495
0.10943,0.56603,0.00026,0.00113,0.32314,0.1653269
0.00672,0.55100,0.00086,0.02875,0.41267,0.1526220
0.09695,0.61959,0.00432,0.00040,0.27872,0.1605368
0.11155,0.55093,0.00430,0.04838,0.28483,0.1633649
0.10800,0.55714,0.00180,0.04894,0.28412,0.1664658
0.11414,0.55268,0.00278,0.04758,0.28283,0.1677041
0.12242,0.54307,0.00417,0.04438,0.28596,0.1708408
0.13806,0.53302,0.00187,0.03669,0.29035,0.1661743
0.12071,0.52966,0.03778,0.02865,0.28320,0.1674651
0.11891,0.53115,0.03872,0.02974,0.28147,0.1596048
0.00430,0.24589,0.74427,0.00397,0.00157,0.0526302
0.11788,0.54196,0.00310,0.05054,0.28653,0.1660933
0.12234,0.54479,0.00197,0.04630,0.28460,0.1679301
0.12010,0.54359,0.00102,0.04769,0.28760,0.1648599
0.12068,0.54749,0.00058,0.04606,0.28520,0.1630446
0.11604,0.54841,0.00283,0.05001,0.28270,0.1601918
0.12970,0.55156,0.00178,0.02901,0.28796,0.1621862
0.10075,0.55332,0.00227,0.06187,0.28180,0.1604693
0.13231,0.55569,0.00392,0.01144,0.29664,0.1687643
0.14070,0.55420,0.00156,0.00311,0.30043,0.1650791
0.14228,0.55336,0.00416,0.00077,0.29942,0.1612105
0.12010,0.55349,0.00250,0.03706,0.28685,0.1631753
0.11804,0.55400,0.00486,0.03470,0.28840,0.1621891
0.11684,0.55464,0.00117,0.03659,0.29076,0.1631570
0.11965,0.55107,0.00022,0.03990,0.28916,0.1629579
0.11316,0.55607,0.03414,0.00644,0.29019,0.1614437
0.11447,0.54967,0.00011,0.04667,0.28908,0.1595553
0.11753,0.56219,0.00427,0.02959,0.28642,0.1619923
0.11779,0.55224,0.00055,0.04134,0.28808,0.1667668
0.11578,0.55220,0.00155,0.04083,0.28965,0.1662662
0.11313,0.54334,0.00477,0.04852,0.29024,0.1625821
0.11762,0.55668,0.00087,0.03900,0.28583,0.1633460
0.11638,0.56012,0.00399,0.03333,0.28617,0.1680961
0.11483,0.57193,0.00492,0.02615,0.28216,0.1644527
0.11964,0.55714,0.00008,0.03476,0.28838,0.1609078
0.11185,0.56539,0.00324,0.03526,0.28426,0.1657936
0.11228,0.56289,0.00198,0.03837,0.28449,0.1653296
0.11166,0.56810,0.00153,0.03577,0.28294,0.1636670
0.11495,0.55992,0.00032,0.03796,0.28685,0.1648544
0.12087,0.56564,0.00392,0.02036,0.28922,0.1648510
0.11132,0.56188,0.00304,0.03860,0.28516,0.1614414
0.13069,0.54542,0.00148,0.02289,0.29953,0.1686464
0.13906,0.54179,0.00194,0.01363,0.30358,0.1580462
0.10005,0.55929,0.00398,0.05385,0.28283,0.1649484
0.10316,0.56177,0.00151,0.05054,0.28302,0.1645467
0.10836,0.55967,0.00006,0.04941,0.28250,0.1590870
0.10535,0.55631,0.03339,0.01933,0.28562,0.1612302
0.11077,0.55041,0.00222,0.04779,0.28881,0.1631637
0.10576,0.55482,0.00473,0.04925,0.28544,0.1672748
0.10791,0.55681,0.00105,0.05020,0.28403,0.1653873
0.00307,0.00408,0.00279,0.00111,0.98895,0.0000000
0.10266,0.55521,0.00443,0.05299,0.28471,0.1622156
0.11348,0.56024,0.00081,0.04005,0.28542,0.1611729
0.19813,0.50395,0.28933,0.00375,0.00485,0.0845105
0.10028,0.55653,0.00344,0.05306,0.28669,0.1632891
0.10185,0.56743,0.00348,0.04223,0.28501,0.1603775
0.11788,0.54175,0.00204,0.04117,0.29716,0.1599335
0.10677,0.57548,0.00356,0.02485,0.28934,0.1635451
0.09073,0.54853,0.03479,0.02365,0.30231,0.1645917
0.11340,0.56310,0.00071,0.03209,0.29070,0.1607371
0.09345,0.54140,0.03009,0.03759,0.29746,0.1631631
0.11132,0.54459,0.00363,0.04632,0.29414,0.1625430
0.09256,0.55785,0.03368,0.01531,0.30061,0.1628648
0.11533,0.55851,0.00024,0.03768,0.28824,0.1648525
0.10998,0.56988,0.00341,0.02890,0.28783,0.1638266
0.11075,0.55804,0.00081,0.04207,0.28833,0.1649373
0.10570,0.55149,0.00423,0.04878,0.28980,0.1679033
0.10647,0.55271,0.00287,0.05042,0.28752,0.1631188
0.00270,0.49063,0.15194,0.00250,0.35223,0.1519533
0.00500,0.00105,0.56729,0.42652,0.00015,0.0643551
0.10462,0.55757,0.00196,0.04803,0.28783,0.1630531
0.10662,0.55669,0.00267,0.04502,0.28900,0.1635220
0.11039,0.55535,0.00194,0.04047,0.29185,0.1697427
0.10935,0.55275,0.00083,0.04506,0.29201,0.1661027
0.11063,0.55148,0.00094,0.04522,0.29173,0.1669404
0.10544,0.54755,0.00491,0.05044,0.29166,0.1633738
0.10948,0.54636,0.00220,0.04649,0.29547,0.1707245
0.10814,0.54023,0.00381,0.05164,0.29620,0.1628896
0.11132,0.54430,0.00107,0.04635,0.29697,0.1661800
0.11041,0.54439,0.00038,0.04786,0.29695,0.1593654
0.10691,0.55219,0.00185,0.04898,0.29008,0.1573682
0.11124,0.56427,0.00290,0.02433,0.29725,0.1624756
0.12026,0.54530,0.00247,0.03252,0.29946,0.1606589
0.10364,0.56706,0.00388,0.04183,0.28359,0.1613645
0.10809,0.55208,0.00346,0.04652,0.28985,0.1672194
0.10361,0.55215,0.00471,0.05317,0.28636,0.1640632
0.10483,0.55185,0.00500,0.05314,0.28518,0.1703365
0.10105,0.55224,0.00477,0.05877,0.28317,0.1669954
0.10213,0.54966,0.00246,0.05866,0.28709,0.1646591
0.09626,0.55089,0.00451,0.06161,0.28673,0.1668936
0.09834,0.54777,0.00492,0.06170,0.28728,0.1603076
0.10419,0.55480,0.00018,0.05421,0.28662,0.1665411
0.10156,0.55673,0.00012,0.05801,0.28358,0.1583125
0.10596,0.55113,0.00378,0.05307,0.28605,0.1629786
0.10739,0.54825,0.00395,0.05001,0.29039,0.1658091
0.10717,0.54777,0.00170,0.05152,0.29183,0.1670894
0.10827,0.54592,0.00111,0.05103,0.29366,0.1634401
0.10353,0.54608,0.00389,0.05526,0.29125,0.1644282
0.10788,0.54678,0.00307,0.05388,0.28839,0.1631195
0.10418,0.55190,0.00330,0.05261,0.28801,0.1580396
0.09473,0.55106,0.02034,0.04922,0.28466,0.1553774
0.12369,0.54204,0.00337,0.02199,0.30892,0.1626514
0.12379,0.54376,0.00469,0.02262,0.30513,0.1669927
0.12587,0.54521,0.00219,0.02327,0.30347,0.1616208
0.12467,0.54381,0.00291,0.02846,0.30015,0.1606227
0.11021,0.57187,0.00353,0.02566,0.28874,0.1592794
0.11990,0.53752,0.00300,0.04198,0.29759,0.1621542
0.12125,0.54260,0.00222,0.04046,0.29347,0.1675639
0.12131,0.54081,0.00308,0.03705,0.29774,0.1598609
0.11524,0.54905,0.00078,0.04491,0.29002,0.1613044
0.11111,0.55866,0.00193,0.04450,0.28381,0.1628599
0.11791,0.55232,0.00035,0.04043,0.28900,0.1611420
