  n,     Ag,     Ir,     Pd,     Pt,     Ru,    act,   C**2,      l
  2,0.00000,0.42000,0.22500,0.11000,0.24500,0.03751,0.00089,0.64520
  3,0.00000,0.00000,0.62500,0.00000,0.37500,0.14158,0.00810,0.60658
  4,0.00000,0.00000,0.63000,0.00000,0.37000,0.14796,0.00787,0.74744
  5,0.00000,0.08500,0.71000,0.00000,0.20500,0.14525,0.00570,0.61411
  6,0.00000,0.08500,0.71000,0.00000,0.20500,0.14493,0.00492,0.62535
  7,0.00000,0.08500,0.71000,0.00000,0.20500,0.14499,0.00428,0.62817
  8,0.00000,0.08000,0.71500,0.00000,0.20500,0.14464,0.00405,0.64824
  9,0.00000,0.08500,0.69500,0.00000,0.22000,0.14775,0.00357,0.57876
 10,0.00000,0.08500,0.69000,0.00000,0.22500,0.14777,0.00332,0.57450
 11,0.00000,0.09500,0.66500,0.00000,0.24000,0.15262,0.00319,0.47973
 12,0.00000,0.09500,0.66000,0.00500,0.24000,0.15431,0.00325,0.45764
 13,0.03500,0.08500,0.64000,0.00500,0.23500,0.15592,0.00317,0.43804
 14,0.05000,0.07000,0.62000,0.03000,0.23000,0.15817,0.00312,0.41738
 15,0.04500,0.08000,0.63500,0.01000,0.23000,0.15702,0.00305,0.42863
 16,0.05000,0.08000,0.63500,0.00500,0.23000,0.15742,0.00306,0.42737
 17,0.04000,0.08000,0.63500,0.01500,0.23000,0.15661,0.00299,0.43252
 18,0.02500,0.08000,0.63500,0.03000,0.23000,0.15709,0.00297,0.42722
 18,0.00500,0.02000,0.06500,0.89000,0.02000,0.04371,0.00297,0.42722
 19,0.01500,0.08500,0.63000,0.04000,0.23000,0.15759,0.00298,0.42436
 19,0.00500,0.02000,0.03500,0.92500,0.01500,0.04348,0.00298,0.42436
 20,0.02500,0.08000,0.63500,0.03000,0.23000,0.15707,0.00294,0.42901
 20,0.00500,0.02000,0.08500,0.86500,0.02500,0.04374,0.00294,0.42901
 21,0.02500,0.08000,0.63500,0.03000,0.23000,0.15711,0.00294,0.42866
 21,0.00500,0.02000,0.06500,0.89000,0.02000,0.04371,0.00294,0.42866
 22,0.03000,0.08500,0.63500,0.02000,0.23000,0.15656,0.00295,0.43626
 23,0.03000,0.08500,0.63500,0.02000,0.23000,0.15663,0.00295,0.43591
 24,0.03000,0.08000,0.63500,0.02500,0.23000,0.15639,0.00293,0.43763
 25,0.03000,0.08000,0.63500,0.02500,0.23000,0.15629,0.00294,0.43932
 26,0.03000,0.08500,0.63500,0.02000,0.23000,0.15610,0.00295,0.44243
 27,0.03000,0.08500,0.64000,0.01500,0.23000,0.15637,0.00297,0.44144
 28,0.03000,0.08500,0.63500,0.02000,0.23000,0.15615,0.00295,0.44262
 29,0.03000,0.08000,0.63000,0.02500,0.23500,0.15606,0.00305,0.45728
 30,0.03000,0.08000,0.63000,0.02500,0.23500,0.15612,0.00304,0.45643
 31,0.02500,0.09000,0.64000,0.01000,0.23500,0.15582,0.00310,0.46306
 32,0.00500,0.10000,0.65000,0.00000,0.24500,0.15667,0.00333,0.46488
 33,0.00500,0.10500,0.65000,0.00000,0.24000,0.15663,0.00317,0.47020
 34,0.01000,0.10000,0.65000,0.00000,0.24000,0.15654,0.00297,0.46771
 35,0.00000,0.10500,0.65000,0.00000,0.24500,0.15713,0.00308,0.46739
 36,0.00000,0.11000,0.65000,0.00000,0.24000,0.15755,0.00317,0.46711
 37,0.00000,0.11000,0.65000,0.00000,0.24000,0.15750,0.00299,0.47016
 38,0.00000,0.11000,0.65000,0.00000,0.24000,0.15743,0.00287,0.47480
 39,0.00000,0.11000,0.65000,0.00000,0.24000,0.15744,0.00287,0.47498
 40,0.00000,0.11000,0.65000,0.00000,0.24000,0.15809,0.00300,0.47399
 41,0.00000,0.11000,0.65000,0.00000,0.24000,0.15810,0.00300,0.47417
 42,0.00000,0.11000,0.65000,0.00000,0.24000,0.15807,0.00286,0.47544
 43,0.00000,0.11000,0.65000,0.00000,0.24000,0.15804,0.00264,0.47071
 44,0.00000,0.11000,0.65000,0.00000,0.24000,0.15800,0.00263,0.47093
 45,0.00000,0.11500,0.64500,0.00000,0.24000,0.15826,0.00267,0.47062
 46,0.00000,0.12000,0.64500,0.00000,0.23500,0.15859,0.00273,0.47001
 47,0.00000,0.11000,0.65000,0.00000,0.24000,0.15821,0.00265,0.46998
 48,0.00000,0.11000,0.65000,0.00000,0.24000,0.15829,0.00266,0.46976
 49,0.00000,0.11500,0.64500,0.00000,0.24000,0.15870,0.00274,0.46801
 50,0.00000,0.11500,0.64500,0.00000,0.24000,0.15877,0.00275,0.46775
 51,0.00000,0.11500,0.64500,0.00000,0.24000,0.15865,0.00273,0.46836
 52,0.00000,0.11500,0.64500,0.00000,0.24000,0.15902,0.00279,0.46634
 53,0.00000,0.11500,0.64500,0.00000,0.24000,0.15883,0.00276,0.46726
 54,0.00000,0.11500,0.64500,0.00000,0.24000,0.15891,0.00277,0.46683
 55,0.00000,0.11500,0.64500,0.00000,0.24000,0.15897,0.00278,0.46683
 56,0.00000,0.40000,0.00000,0.60000,0.00000,0.13928,0.00399,0.45952
 56,0.00000,0.10500,0.65000,0.00000,0.24500,0.15922,0.00399,0.45952
 57,0.00000,0.40000,0.00000,0.60000,0.00000,0.13929,0.00397,0.46006
 57,0.00000,0.11000,0.64500,0.00000,0.24500,0.15913,0.00397,0.46006
 58,0.00000,0.46500,0.00000,0.53500,0.00000,0.14327,0.00422,0.46684
 58,0.00000,0.10500,0.65000,0.00000,0.24500,0.15918,0.00422,0.46684
 59,0.00000,0.46500,0.00000,0.53500,0.00000,0.14278,0.00485,0.45707
 59,0.00000,0.11000,0.64500,0.00000,0.24500,0.15922,0.00485,0.45707
 60,0.00000,0.46500,0.00000,0.53500,0.00000,0.14279,0.00478,0.45928
 60,0.00000,0.11000,0.64500,0.00000,0.24500,0.15927,0.00478,0.45928
 61,0.00000,0.46500,0.00000,0.53500,0.00000,0.14277,0.00464,0.46112
 61,0.00000,0.11000,0.64500,0.00000,0.24500,0.15926,0.00464,0.46112
 62,0.00000,0.46500,0.00000,0.53500,0.00000,0.14293,0.00479,0.46463
 62,0.00000,0.11000,0.64500,0.00000,0.24500,0.15924,0.00479,0.46463
 63,0.00000,0.46500,0.00000,0.53500,0.00000,0.14295,0.00432,0.45396
 63,0.00000,0.11000,0.64500,0.00000,0.24500,0.15920,0.00432,0.45396
 63,0.00000,0.00000,0.00000,0.00000,1.00000,0.00054,0.00432,0.45396
 64,0.00000,0.46500,0.00000,0.53500,0.00000,0.14307,0.00404,0.44642
 64,0.00000,0.11500,0.64500,0.00000,0.24000,0.15919,0.00404,0.44642
