     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.01281,0.03357,0.01865,0.72298,0.21199,0.0547456
0.30624,0.15640,0.10338,0.15394,0.28004,0.0441246
0.00372,0.00279,0.98944,0.00021,0.00384,0.0715322
0.00439,0.98394,0.00280,0.00474,0.00413,0.0003247
0.00093,0.00237,0.00027,0.00307,0.99337,0.0000000
0.00408,0.00421,0.58148,0.40552,0.00470,0.0958653
0.43386,0.00500,0.55597,0.00226,0.00291,0.0943198
0.27461,0.00169,0.39536,0.32730,0.00104,0.1144162
0.59996,0.00347,0.00498,0.38937,0.00223,0.0147878
0.16071,0.15358,0.51846,0.16603,0.00122,0.1285760
0.11144,0.01417,0.56215,0.10955,0.20268,0.1471328
0.00100,0.15185,0.57636,0.00134,0.26946,0.1569381
0.00073,0.00437,0.57435,0.00338,0.41717,0.1361345
0.00248,0.15221,0.44770,0.14256,0.25505,0.1232340
0.10590,0.09611,0.59465,0.00126,0.20207,0.1576246
0.00459,0.09172,0.68231,0.00336,0.21802,0.1600506
0.00001,0.44468,0.00184,0.55107,0.00241,0.1481828
0.16955,0.40432,0.00198,0.42381,0.00035,0.0677538
0.00214,0.34692,0.64806,0.00000,0.00287,0.1227495
0.00293,0.28516,0.00426,0.70734,0.00030,0.1214828
0.00235,0.33080,0.21395,0.44854,0.00436,0.0927218
0.00309,0.51089,0.00368,0.00368,0.47866,0.0000002
0.99195,0.00052,0.00466,0.00255,0.00032,0.0093465
0.27838,0.00242,0.41584,0.00297,0.30039,0.1063351
0.26792,0.34157,0.38946,0.00097,0.00008,0.1069239
0.00260,0.48359,0.39950,0.00017,0.11414,0.0842683
0.00273,0.33430,0.00443,0.48420,0.17435,0.0688379
0.60275,0.00245,0.00380,0.00322,0.38778,0.0456371
0.61299,0.37920,0.00029,0.00374,0.00378,0.0178751
0.11810,0.13869,0.65654,0.00444,0.08223,0.1441188
0.00023,0.00396,0.00328,0.36377,0.62876,0.0122816
0.00082,0.61630,0.00104,0.37890,0.00293,0.1337116
0.00067,0.00133,0.72169,0.00211,0.27420,0.1543094
0.00285,0.06024,0.66131,0.08712,0.18848,0.1456338
0.00485,0.00106,0.20955,0.78122,0.00332,0.0714273
0.31181,0.00159,0.00443,0.00312,0.67905,0.0082700
0.18599,0.00127,0.66784,0.14359,0.00132,0.1451828
0.11363,0.00304,0.67191,0.00302,0.20840,0.1393960
0.00150,0.14817,0.62378,0.00220,0.22435,0.1546327
0.00350,0.17366,0.34534,0.00054,0.47697,0.0628260
0.62818,0.00073,0.27627,0.09477,0.00005,0.0538701
0.00248,0.00206,0.34516,0.39077,0.25953,0.1213293
0.19756,0.00122,0.16593,0.42567,0.20963,0.0738547
0.00106,0.00055,0.57845,0.13185,0.28809,0.1440198
0.29701,0.69502,0.00026,0.00310,0.00461,0.0012725
0.12055,0.19218,0.51754,0.00410,0.16563,0.1395674
0.21245,0.00360,0.49959,0.16839,0.11597,0.1291139
0.00291,0.59221,0.19938,0.20182,0.00368,0.0595525
0.00132,0.00401,0.79606,0.19677,0.00184,0.0790150
0.07735,0.00178,0.35632,0.18021,0.38434,0.1038720
0.44300,0.17198,0.26470,0.00150,0.11883,0.0828452
0.23297,0.00020,0.00198,0.76479,0.00007,0.0408073
0.33015,0.37160,0.00378,0.00414,0.29033,0.0047863
0.00040,0.75805,0.00450,0.00476,0.23230,0.0000004
0.10394,0.00451,0.34623,0.54122,0.00410,0.1057884
0.00262,0.27592,0.55547,0.16333,0.00265,0.1100942
0.39354,0.00081,0.00203,0.24935,0.35427,0.0202735
0.00360,0.07951,0.63565,0.00465,0.27658,0.1587534
0.00499,0.08073,0.62802,0.00433,0.28193,0.1579446
0.22157,0.00079,0.77444,0.00299,0.00021,0.1984288
0.37925,0.20529,0.20416,0.20981,0.00150,0.0765587
0.73462,0.10806,0.00236,0.00498,0.14998,0.0438981
0.16235,0.35654,0.25624,0.00140,0.22347,0.0678723
0.00387,0.53974,0.00346,0.25417,0.19876,0.0296139
0.45417,0.00225,0.20407,0.16192,0.17758,0.0664354
0.00394,0.00137,0.24448,0.00097,0.74925,0.0150664
0.00242,0.23823,0.00433,0.00272,0.75230,0.0000009
0.07956,0.08584,0.39447,0.33808,0.10205,0.1173176
0.30368,0.00122,0.21408,0.00380,0.47722,0.0615469
0.00027,0.00324,0.00369,0.56372,0.42908,0.0301157
0.13820,0.35717,0.32332,0.17852,0.00279,0.0958890
0.20610,0.00269,0.78878,0.00195,0.00047,0.2030845
0.30649,0.14290,0.00265,0.54515,0.00281,0.0441875
0.00463,0.24011,0.00244,0.26403,0.48879,0.0109279
0.00019,0.08647,0.21728,0.58589,0.11017,0.0926246
0.23855,0.22283,0.00363,0.00345,0.53155,0.0025632
0.80881,0.00490,0.00002,0.18550,0.00078,0.0173613
0.00343,0.71514,0.27979,0.00126,0.00038,0.0323960
0.54017,0.23293,0.00071,0.22517,0.00102,0.0224468
0.34438,0.46949,0.18137,0.00148,0.00328,0.0501808
0.00064,0.49723,0.49800,0.00043,0.00370,0.0974026
0.30917,0.00308,0.17784,0.50986,0.00005,0.0730065
0.19136,0.00104,0.80434,0.00193,0.00133,0.1996233
0.00330,0.00202,0.19876,0.32999,0.46593,0.0536316
0.00253,0.28748,0.22754,0.26711,0.21533,0.0688623
0.23654,0.00028,0.76041,0.00078,0.00198,0.1964997
0.18688,0.00150,0.00266,0.23468,0.57428,0.0105321
0.51602,0.17655,0.00139,0.00404,0.30200,0.0223411
0.29611,0.51598,0.00412,0.18228,0.00151,0.0295047
0.17046,0.04829,0.77957,0.00008,0.00160,0.1737490
0.23530,0.00284,0.00022,0.56726,0.19439,0.0345216
0.25034,0.00438,0.73910,0.00277,0.00341,0.1737457
0.00144,0.00003,0.54726,0.28618,0.16509,0.1444552
0.12080,0.00122,0.43225,0.00298,0.44275,0.1140328
0.70812,0.14280,0.14458,0.00229,0.00221,0.0579347
0.19257,0.13651,0.36146,0.00332,0.30613,0.1074109
0.00496,0.00396,0.00454,0.98498,0.00156,0.0441479
0.00285,0.16524,0.82945,0.00094,0.00152,0.1209926
0.09738,0.16316,0.11256,0.62584,0.00107,0.0809932
0.00407,0.79105,0.00431,0.20034,0.00023,0.0832483
0.00044,0.27273,0.57916,0.00103,0.14664,0.1448386
0.21894,0.07878,0.69703,0.00401,0.00124,0.1520988
0.45334,0.17762,0.36495,0.00163,0.00247,0.1017292
0.21274,0.23362,0.00003,0.33689,0.21672,0.0379472
0.39317,0.00312,0.44417,0.15796,0.00158,0.1085519
0.65716,0.00139,0.16618,0.00381,0.17146,0.0594921
0.00459,0.13558,0.39504,0.46047,0.00432,0.0935677
0.00191,0.00275,0.00031,0.15965,0.83539,0.0012991
0.13718,0.62773,0.12731,0.00114,0.10665,0.0227598
0.23639,0.16200,0.37175,0.12110,0.10876,0.1129995
0.00077,0.00435,0.39025,0.51907,0.08557,0.1044632
0.00254,0.43853,0.21248,0.00164,0.34481,0.0214881
0.18895,0.17221,0.26044,0.37821,0.00019,0.0970094
0.00377,0.12932,0.63808,0.14467,0.08415,0.1348388
0.63975,0.00266,0.00188,0.16837,0.18733,0.0279984
0.14616,0.00161,0.00096,0.00172,0.84956,0.0003485
0.00126,0.15451,0.00399,0.51516,0.32508,0.0375763
0.16980,0.00243,0.82524,0.00177,0.00075,0.2081160
0.16444,0.00143,0.83010,0.00379,0.00023,0.2041412
0.16331,0.00121,0.83121,0.00304,0.00122,0.2092729
0.50749,0.00177,0.19700,0.29257,0.00116,0.0665423
0.00460,0.12838,0.14462,0.12074,0.60165,0.0124243
0.00313,0.00265,0.39974,0.08920,0.50529,0.0817263
0.47777,0.00497,0.38236,0.00269,0.13221,0.0832355
0.11642,0.66993,0.00197,0.21036,0.00131,0.0532575
0.11655,0.30860,0.57262,0.00206,0.00016,0.1294613
0.16129,0.00101,0.83641,0.00040,0.00089,0.2134480
0.13174,0.41032,0.00032,0.12714,0.33049,0.0102412
0.00132,0.33545,0.41167,0.16308,0.08847,0.1066017
0.13344,0.00209,0.40139,0.28071,0.18237,0.1301132
0.43521,0.00350,0.00391,0.41456,0.14282,0.0236661
0.00231,0.27163,0.45838,0.00081,0.26687,0.1166713
0.13421,0.00233,0.81796,0.00137,0.04413,0.1555374
0.00209,0.00213,0.17143,0.59653,0.22782,0.0785562
0.15551,0.00360,0.19771,0.00353,0.63965,0.0333731
0.29683,0.15373,0.54008,0.00492,0.00444,0.1303866
0.17425,0.37547,0.13173,0.22274,0.09581,0.0635218
0.51933,0.29909,0.18084,0.00040,0.00034,0.0593771
0.00014,0.14332,0.00172,0.85400,0.00081,0.0859599
0.16615,0.00026,0.00076,0.43146,0.40138,0.0243363
0.08506,0.19247,0.00424,0.63641,0.08183,0.0788813
0.00371,0.32084,0.10785,0.00078,0.56682,0.0019566
0.42939,0.31324,0.00061,0.12477,0.13199,0.0175871
0.00155,0.00102,0.84035,0.00496,0.15212,0.1250722
0.00201,0.11852,0.24261,0.38048,0.25637,0.0866945
0.00346,0.12968,0.58498,0.27982,0.00206,0.1017155
0.22935,0.00101,0.26888,0.16572,0.33503,0.0845726
0.82698,0.16931,0.00125,0.00145,0.00101,0.0416491
0.16466,0.00138,0.83132,0.00254,0.00011,0.2069966
0.00146,0.48831,0.07562,0.43139,0.00322,0.1185418
